TempC,SolarRadiationWm,RH,WindSpeedms,Pressurembar,Rainmm,GustSpeedms,time,WindDirection,DewPtC,week_of_year
-2.537,0.6,90.3, None,774.85, 0.0, None,2018-04-30 00:00:00,21.1,-3.9,18
-2.83,0.6,90.9, None,774.75, 0.0, None,2018-04-30 01:00:00,21.1,-4.1,18
-3.094,0.6,90.8, None,774.85, 0.0, None,2018-04-30 02:00:00,15.4,-4.4,18
-3.183,0.6,91.1, None,775.05, 0.0, None,2018-04-30 03:00:00,33.7,-4.4,18
-3.183,1.9,88.4, None,774.95, 0.0, None,2018-04-30 04:00:00,14.0,-4.8,18
-3.627,30.6,90.9, None,775.05, 0.0, None,2018-04-30 05:00:00,84.2,-4.9,18
-2.859,304.4,90.7, None,775.25, 0.0, None,2018-04-30 06:00:00,139.0,-4.2,18
-2.334,401.9,86.8, None,775.45, 0.0, None,2018-04-30 07:00:00,141.8,-4.2,18
-1.986,335.6,87.2, None,775.85, 0.0, None,2018-04-30 08:00:00,157.2,-3.8,18
-0.93,256.9,88.1, None,776.15, 0.0, None,2018-04-30 09:00:00,207.8,-2.7,18
-0.255,391.9,88.0, None,776.15, 0.0, None,2018-04-30 10:00:00,172.7,-2.0,18
-0.479,391.9,84.1, None,776.05, 0.0, None,2018-04-30 11:00:00,192.3,-2.8,18
-0.116,783.1,82.8, None,775.85, 0.0, None,2018-04-30 12:00:00,169.9,-2.7,18
0.55,800.6,76.6, None,775.65, 0.0, None,2018-04-30 13:00:00,169.9,-3.1,18
1.344,335.6,69.8, None,775.45, 0.0, None,2018-04-30 14:00:00,193.7,-3.6,18
1.289,423.1,64.4, None,775.15, 0.0, None,2018-04-30 15:00:00,198.0,-4.7,18
1.561,186.9,60.7, None,774.95, 0.0, None,2018-04-30 16:00:00,216.2,-5.2,18
1.017,106.9,60.0, None,774.95, 0.0, None,2018-04-30 17:00:00,214.8,-5.9,18
0.384,25.6,59.3, None,774.55, 0.0, None,2018-04-30 18:00:00,199.4,-6.6,18
0.356,3.1,63.2, None,773.95, 0.0, None,2018-04-30 19:00:00,189.5,-5.8,18
0.218,0.6,58.0, None,774.05, 0.0, None,2018-04-30 20:00:00,206.4,-7.1,18
-0.367,0.6,61.5, None,773.75, 0.0, None,2018-04-30 21:00:00,198.0,-6.9,18
-0.171,0.6,62.7, None,773.35, 0.0, None,2018-04-30 22:00:00,213.4,-6.4,18
-3.124,0.6,76.7, None,773.55, 0.0, None,2018-04-30 23:00:00,335.5,-6.6,18
-3.301,0.6,95.1, None,773.65, 0.0, None,2018-05-01 00:00:00,5.6,-4.0,18
-3.598,0.6,95.5, None,773.45, 0.0, None,2018-05-01 01:00:00,348.2,-4.2,18
-3.687,0.6,95.9, None,773.55, 0.0, None,2018-05-01 02:00:00,0.0,-4.3,18
-3.986,0.6,96.0, None,773.75, 0.0, None,2018-05-01 03:00:00,2.8,-4.5,18
-4.197,0.6,96.1, None,773.95, 0.0, None,2018-05-01 04:00:00,5.6,-4.7,18
-4.287,31.9,96.2, None,774.35, 0.0, None,2018-05-01 05:00:00,0.0,-4.8,18
-4.257,18.1,96.2, None,774.65, 0.0, None,2018-05-01 06:00:00,5.6,-4.8,18
-4.682,84.4,96.1, None,775.05, 0.0, None,2018-05-01 07:00:00,1.4,-5.2,18
-3.508,638.1,96.2, None,775.55, 0.0, None,2018-05-01 08:00:00,12.6,-4.0,18
-2.683,206.9,96.9, None,775.85, 0.0, None,2018-05-01 09:00:00,11.2,-3.1,18
-3.065,254.4,97.4, None,776.15, 0.0, None,2018-05-01 10:00:00,353.8,-3.4,18
-2.45,413.1,97.6, None,776.35, 0.0, None,2018-05-01 11:00:00,313.1,-2.8,18
-1.556,525.6,97.8, None,776.55, 0.0, None,2018-05-01 12:00:00,321.5,-1.9,18
-0.704,284.4,97.5, None,776.75, 0.0, None,2018-05-01 13:00:00,283.6,-1.1,18
-0.395,386.9,95.4, None,776.85, 0.0, None,2018-05-01 14:00:00,47.7,-1.0,18
0.632,625.6,77.0, None,776.65, 0.0, None,2018-05-01 15:00:00,286.4,-2.9,18
1.913,456.9,59.4, None,776.65, 0.0, None,2018-05-01 16:00:00,279.4,-5.2,18
1.615,266.9,54.5, None,776.75, 0.0, None,2018-05-01 17:00:00,269.6,-6.6,18
1.044,66.9,54.1, None,776.75, 0.0, None,2018-05-01 18:00:00,237.3,-7.2,18
-0.62,3.1,60.8, None,776.85, 0.0, None,2018-05-01 19:00:00,183.9,-7.2,18
-0.535,0.6,66.8, None,776.95, 0.0, None,2018-05-01 20:00:00,141.8,-5.9,18
-0.591,0.6,67.0, None,776.95, 0.0, None,2018-05-01 21:00:00,139.0,-6.0,18
-0.143,0.6,68.5, None,776.85, 0.0, None,2018-05-01 22:00:00,134.8,-5.2,18
-0.845,0.6,67.2, None,776.75, 0.0, None,2018-05-01 23:00:00,144.6,-6.2,18
-0.395,0.6,68.6, None,776.65, 0.0, None,2018-05-02 00:00:00,137.6,-5.5,18
-0.227,0.6,67.9, None,776.55, 0.0, None,2018-05-02 01:00:00,139.0,-5.4,18
-0.648,0.6,69.9, None,776.35, 0.0, None,2018-05-02 02:00:00,133.4,-5.5,18
-0.591,0.6,72.4, None,776.35, 0.0, None,2018-05-02 03:00:00,143.2,-4.9,18
-0.535,0.6,74.0, None,776.45, 0.0, None,2018-05-02 04:00:00,158.6,-4.6,18
-0.873,30.6,75.3, None,776.05, 0.0, None,2018-05-02 05:00:00,157.2,-4.7,18
-0.676,138.1,77.0, None,776.15, 0.0, None,2018-05-02 06:00:00,148.8,-4.2,18
-0.255,420.6,79.5, None,776.45, 0.0, None,2018-05-02 07:00:00,160.0,-3.4,18
0.384,295.6,79.3, None,776.35, 0.0, None,2018-05-02 08:00:00,165.7,-2.8,18
1.289,800.6,77.5, None,776.45, 0.0, None,2018-05-02 09:00:00,183.9,-2.2,18
1.371,666.9,75.5, None,776.45, 0.0, None,2018-05-02 10:00:00,186.7,-2.5,18
2.236,371.9,68.5, None,776.75, 0.0, None,2018-05-02 11:00:00,209.2,-3.0,18
2.77,946.9,62.1, None,776.95, 0.0, None,2018-05-02 12:00:00,224.6,-3.8,18
2.77,815.6,60.9, None,776.95, 0.0, None,2018-05-02 13:00:00,224.6,-4.0,18
2.877,289.4,63.0, None,776.95, 0.0, None,2018-05-02 14:00:00,226.0,-3.5,18
3.142,735.6,64.6, None,777.05, 0.0, None,2018-05-02 15:00:00,226.0,-2.9,18
3.459,454.4,61.6, None,777.05, 0.0, None,2018-05-02 16:00:00,226.0,-3.2,18
3.538,279.4,60.3, None,777.25, 0.0, None,2018-05-02 17:00:00,226.0,-3.4,18
2.797,130.6,60.5, None,777.15, 0.0, None,2018-05-02 18:00:00,209.2,-4.1,18
1.913,6.9,63.4, None,777.45, 0.0, None,2018-05-02 19:00:00,199.4,-4.3,18
2.236,0.6,63.9, None,777.65, 0.0, None,2018-05-02 20:00:00,192.3,-3.9,18
1.967,0.6,62.4, None,777.85, 0.0, None,2018-05-02 21:00:00,193.7,-4.5,18
0.962,0.6,62.5, None,777.95, 0.0, None,2018-05-02 22:00:00,174.1,-5.4,18
1.507,0.6,63.1, None,777.65, 0.0, None,2018-05-02 23:00:00,171.3,-4.7,18
0.605,0.6,61.0, None,777.35, 0.0, None,2018-05-03 00:00:00,181.1,-6.0,18
1.017,0.6,62.8, None,777.35, 0.0, None,2018-05-03 01:00:00,178.3,-5.3,18
0.989,0.6,63.8, None,777.65, 0.0, None,2018-05-03 02:00:00,172.7,-5.1,18
-0.032,0.6,64.6, None,778.05, 0.0, None,2018-05-03 03:00:00,165.7,-5.9,18
-0.395,1.9,64.5, None,777.85, 0.0, None,2018-05-03 04:00:00,154.4,-6.3,18
-0.676,43.1,64.4, None,778.05, 0.0, None,2018-05-03 05:00:00,165.7,-6.6,18
-0.171,70.6,62.0, None,778.25, 0.0, None,2018-05-03 06:00:00,155.8,-6.6,18
0.495,160.6,61.7, None,778.55, 0.0, None,2018-05-03 07:00:00,175.5,-6.0,18
1.344,613.1,61.8, None,778.85, 0.0, None,2018-05-03 08:00:00,179.7,-5.2,18
1.317,301.9,65.8, None,779.05, 0.0, None,2018-05-03 09:00:00,171.3,-4.4,18
1.805,973.1,70.0, None,779.35, 0.0, None,2018-05-03 10:00:00,167.1,-3.1,18
1.967,520.6,73.4, None,779.45, 0.0, None,2018-05-03 11:00:00,169.9,-2.3,18
2.155,390.6,77.9, None,779.85, 0.0, None,2018-05-03 12:00:00,182.5,-1.3,18
1.344,241.9,82.7, None,780.25, 0.0, None,2018-05-03 13:00:00,181.1,-1.3,18
1.398,324.4,90.3, None,780.35, 0.0, None,2018-05-03 14:00:00,168.5,0.0,18
1.588,304.4,91.1, None,780.55, 0.0, None,2018-05-03 15:00:00,181.1,0.3,18
2.074,165.6,86.7, None,780.65, 0.0, None,2018-05-03 16:00:00,186.7,0.1,18
2.289,211.9,85.8, None,780.35, 0.0, None,2018-05-03 17:00:00,175.5,0.2,18
1.398,18.1,90.0, None,780.25, 0.2, None,2018-05-03 18:00:00,175.5,-0.1,18
1.099,5.6,97.0, None,779.95, 0.2, None,2018-05-03 19:00:00,172.7,0.7,18
1.044,0.6,94.7, None,779.85, 0.0, None,2018-05-03 20:00:00,179.7,0.3,18
1.044,0.6,96.8, None,780.05, 0.0, None,2018-05-03 21:00:00,167.1,0.6,18
1.017,0.6,98.3, None,780.05, 0.0, None,2018-05-03 22:00:00,161.5,0.8,18
1.615,0.6,96.8, None,780.05, 0.0, None,2018-05-03 23:00:00,160.0,1.2,18
2.236,0.6,92.3, None,779.85, 0.2, None,2018-05-04 00:00:00,168.5,1.1,18
1.398,0.6,94.1, None,779.65, 0.0, None,2018-05-04 01:00:00,172.7,0.6,18
0.907,0.6,97.0, None,779.85, 0.2, None,2018-05-04 02:00:00,179.7,0.5,18
1.208,0.6,95.7, None,779.95, 0.0, None,2018-05-04 03:00:00,179.7,0.6,18
1.153,0.6,96.1, None,779.95, 0.0, None,2018-05-04 04:00:00,178.3,0.6,18
1.534,44.4,97.2, None,779.85, 0.0, None,2018-05-04 05:00:00,174.1,1.1,18
1.344,61.9,96.5, None,780.25, 0.2, None,2018-05-04 06:00:00,167.1,0.8,18
1.832,196.9,95.2, None,780.55, 0.0, None,2018-05-04 07:00:00,174.1,1.1,18
1.371,231.9,97.0, None,780.75, 0.0, None,2018-05-04 08:00:00,162.9,0.9,18
1.208,234.4,98.2, None,780.95, 0.0, None,2018-05-04 09:00:00,154.4,1.0,18
1.643,273.1,96.3, None,781.35, 0.0, None,2018-05-04 10:00:00,158.6,1.1,18
1.94,531.9,97.3, None,781.45, 0.0, None,2018-05-04 11:00:00,158.6,1.6,18
2.503,445.6,96.5, None,781.55, 0.0, None,2018-05-04 12:00:00,169.9,2.0,18
2.664,679.4,95.4, None,781.65, 0.2, None,2018-05-04 13:00:00,182.5,2.0,18
1.967,348.1,96.0, None,781.75, 0.2, None,2018-05-04 14:00:00,171.3,1.4,18
1.697,191.9,95.5, None,781.85, 0.0, None,2018-05-04 15:00:00,157.2,1.1,18
2.396,171.9,92.2, None,781.95, 0.0, None,2018-05-04 16:00:00,153.0,1.3,18
2.101,151.9,90.8, None,782.15, 0.0, None,2018-05-04 17:00:00,151.6,0.8,18
2.128,380.6,91.7, None,782.05, 0.0, None,2018-05-04 18:00:00,161.5,0.9,18
1.534,15.6,93.5, None,782.05, 0.0, None,2018-05-04 19:00:00,155.8,0.6,18
1.697,0.6,92.4, None,782.25, 0.0, None,2018-05-04 20:00:00,161.5,0.6,18
1.317,0.6,92.1, None,782.55, 0.0, None,2018-05-04 21:00:00,147.4,0.2,18
0.66,0.6,97.3, None,782.85, 0.0, None,2018-05-04 22:00:00,150.2,0.3,18
0.66,0.6,98.7, None,783.15, 0.0, None,2018-05-04 23:00:00,147.4,0.5,18
0.66,0.6,96.5, None,783.25, 0.0, None,2018-05-05 00:00:00,160.0,0.2,18
0.273,0.6,97.5, None,783.35, 0.0, None,2018-05-05 01:00:00,276.6,-0.1,18
0.19,0.6,99.7, None,783.45, 0.0, None,2018-05-05 02:00:00,241.5,0.1,18
-0.171,0.6,99.9, None,783.45, 0.0, None,2018-05-05 03:00:00,183.9,-0.2,18
-0.339,3.1,100.0, None,783.55, 0.0, None,2018-05-05 04:00:00,336.9,-0.3,18
-0.367,30.6,100.0, None,783.55, 0.0, None,2018-05-05 05:00:00,143.2,-0.4,18
-0.479,83.1,100.0, None,783.95, 0.0, None,2018-05-05 06:00:00,271.0,-0.5,18
-1.043,191.9,99.9, None,784.25, 0.0, None,2018-05-05 07:00:00,349.6,-1.1,18
-1.242,310.6,99.6, None,784.35, 0.2, None,2018-05-05 08:00:00,1.4,-1.3,18
-1.043,395.6,99.3, None,784.65, 0.0, None,2018-05-05 09:00:00,25.3,-1.1,18
1.235,881.9,99.0, None,784.85, 0.0, None,2018-05-05 10:00:00,1.4,1.1,18
1.235,311.9,96.8, None,785.05, 0.0, None,2018-05-05 11:00:00,160.0,0.8,18
1.507,370.6,89.6, None,784.95, 0.0, None,2018-05-05 12:00:00,39.3,0.0,18
2.182,371.9,84.9, None,784.95, 0.0, None,2018-05-05 13:00:00,11.2,-0.1,18
5.102,819.4,80.2, None,784.95, 0.0, None,2018-05-05 14:00:00,36.5,2.0,18
3.932,223.1,78.8, None,784.95, 0.0, None,2018-05-05 15:00:00,227.4,0.6,18
4.037,171.9,78.3, None,784.85, 0.0, None,2018-05-05 16:00:00,183.9,0.6,18
4.947,334.4,72.9, None,784.75, 0.0, None,2018-05-05 17:00:00,185.3,0.5,18
3.67,144.4,72.3, None,784.55, 0.0, None,2018-05-05 18:00:00,165.7,-0.8,18
3.089,11.9,75.7, None,784.35, 0.0, None,2018-05-05 19:00:00,133.4,-0.8,18
2.744,0.6,75.7, None,784.45, 0.0, None,2018-05-05 20:00:00,108.1,-1.1,18
1.832,0.6,73.3, None,784.45, 0.0, None,2018-05-05 21:00:00,106.7,-2.4,18
2.477,0.6,73.9, None,784.25, 0.0, None,2018-05-05 22:00:00,101.1,-1.7,18
2.209,0.6,73.1, None,784.25, 0.0, None,2018-05-05 23:00:00,75.8,-2.1,18
1.886,0.6,74.1, None,784.15, 0.0, None,2018-05-06 00:00:00,77.2,-2.2,18
1.724,0.6,73.9, None,783.85, 0.0, None,2018-05-06 01:00:00,122.1,-2.4,18
2.101,0.6,69.4, None,783.45, 0.0, None,2018-05-06 02:00:00,136.2,-2.9,18
1.832,0.6,70.4, None,783.25, 0.0, None,2018-05-06 03:00:00,144.6,-3.0,18
1.507,3.1,72.7, None,783.15, 0.0, None,2018-05-06 04:00:00,148.8,-2.9,18
1.913,20.6,73.9, None,783.05, 0.0, None,2018-05-06 05:00:00,148.8,-2.2,18
2.262,264.4,73.6, None,782.85, 0.0, None,2018-05-06 06:00:00,143.2,-2.0,18
2.903,425.6,71.2, None,782.85, 0.0, None,2018-05-06 07:00:00,143.2,-1.8,18
4.35,584.4,69.5, None,782.85, 0.0, None,2018-05-06 08:00:00,150.2,-0.7,18
5.462,705.6,64.1, None,782.75, 0.0, None,2018-05-06 09:00:00,183.9,-0.8,18
6.281,800.6,61.6, None,782.75, 0.0, None,2018-05-06 10:00:00,188.1,-0.5,18
6.535,846.9,62.6, None,782.85, 0.0, None,2018-05-06 11:00:00,210.6,-0.1,18
7.293,875.6,59.8, None,782.85, 0.0, None,2018-05-06 12:00:00,223.2,0.0,18
7.695,326.9,56.2, None,782.75, 0.0, None,2018-05-06 13:00:00,226.0,-0.5,18
7.97,338.1,53.6, None,782.75, 0.0, None,2018-05-06 14:00:00,242.9,-0.9,18
8.717,795.6,51.7, None,782.65, 0.0, None,2018-05-06 15:00:00,276.6,-0.7,18
9.731,179.4,50.5, None,782.65, 0.0, None,2018-05-06 16:00:00,268.1,0.0,18
8.568,341.9,50.6, None,782.55, 0.0, None,2018-05-06 17:00:00,263.9,-1.1,18
8.145,149.4,52.0, None,782.35, 0.0, None,2018-05-06 18:00:00,273.8,-1.1,18
7.594,19.4,53.1, None,782.25, 0.0, None,2018-05-06 19:00:00,301.8,-1.3,18
6.382,0.6,53.8, None,782.55, 0.0, None,2018-05-06 20:00:00,14.0,-2.3,18
5.949,0.6,54.0, None,782.75, 0.0, None,2018-05-06 21:00:00,28.1,-2.6,18
5.949,0.6,53.4, None,782.85, 0.0, None,2018-05-06 22:00:00,39.3,-2.8,18
5.821,0.6,55.6, None,782.85, 0.0, None,2018-05-06 23:00:00,12.6,-2.4,18
