TempC,SolarRadiationWm,RH,Wetness,WindSpeedms,Pressurembar,Rainmm,GustSpeedms,time,WindDirection,DewPtC,week_of_year
-0.986,0.6,76.5,0.0,1.11,930.15,0.0,2.04,2018-04-30 00:00:00,88.4,-4.6,18
-1.9,0.6,79.4,2.94,0.74,930.35,0.0,2.23,2018-04-30 01:00:00,101.1,-5.0,18
-1.441,0.6,78.4,1.76,1.11,930.35,0.0,2.23,2018-04-30 02:00:00,98.3,-4.7,18
-2.537,0.6,81.1,100.0,1.11,930.55,0.0,2.23,2018-04-30 03:00:00,110.9,-5.3,18
-1.727,0.6,83.8,23.53,0.93,930.55,0.0,2.41,2018-04-30 04:00:00,105.3,-4.1,18
-2.189,16.9,83.6,32.35,1.11,930.55,0.0,2.6,2018-04-30 05:00:00,109.5,-4.6,18
1.371,176.9,80.4,0.0,1.67,930.45,0.0,4.27,2018-04-30 06:00:00,91.3,-1.6,18
3.958,324.4,70.3,0.0,2.04,930.65,0.0,5.01,2018-04-30 07:00:00,92.7,-1.0,18
7.92,470.6,59.0,0.0,2.6,930.35,0.0,5.38,2018-04-30 08:00:00,84.2,0.4,18
10.001,575.6,47.4,0.0,2.41,929.95,0.0,4.82,2018-04-30 09:00:00,85.6,-0.7,18
12.799,676.9,40.1,0.0,2.41,929.45,0.0,5.75,2018-04-30 10:00:00,113.7,-0.4,18
14.122,490.6,35.8,0.0,2.97,928.85,0.0,6.49,2018-04-30 11:00:00,139.0,-0.8,18
15.27,744.4,33.7,0.0,3.71,927.95,0.0,7.98,2018-04-30 12:00:00,144.6,-0.6,18
14.074,380.6,33.1,0.0,3.15,927.65,0.0,8.72,2018-04-30 13:00:00,190.9,-1.9,18
12.775,221.9,33.8,0.0,2.97,927.55,0.0,7.98,2018-04-30 14:00:00,189.5,-2.8,18
12.63,189.4,34.5,0.0,2.78,927.15,0.0,8.35,2018-04-30 15:00:00,193.7,-2.6,18
11.953,113.1,34.4,0.0,2.97,927.35,0.0,8.53,2018-04-30 16:00:00,220.4,-3.2,18
12.727,448.1,35.4,0.0,2.04,927.45,0.0,5.38,2018-04-30 17:00:00,238.7,-2.2,18
12.823,258.1,35.1,0.0,2.78,927.25,0.0,8.35,2018-04-30 18:00:00,238.7,-2.2,18
10.907,11.9,38.1,0.0,2.41,927.25,0.0,7.42,2018-04-30 19:00:00,242.9,-2.8,18
9.879,0.6,41.9,0.0,2.04,928.15,0.0,5.57,2018-04-30 20:00:00,275.2,-2.5,18
8.245,0.6,43.8,0.0,1.86,928.75,0.0,5.2,2018-04-30 21:00:00,268.1,-3.3,18
