ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year
0.0,0.0,9.0,0.0,2017-06-25,0.0,25.0,26
17.0,17.0,9.0,0.0,2017-06-27,0.0,19.0,26
0.0,0.0,9.0,0.0,2017-06-28,0.0,24.0,26
4.0,4.0,12.5,0.0,2017-06-29,0.0,19.0,26
