AirTemp,ONE_DAY_PRECIPITATION,time,MIN_TEMP,MAX_TEMP,week_of_year
11.1, None,2021-08-20 00:00:00, None, None,34
10.8, None,2021-08-20 00:15:00, None, None,34
10.5, None,2021-08-20 00:30:00, None, None,34
10.3, None,2021-08-20 00:45:00, None, None,34
10.0, None,2021-08-20 01:00:00, None, None,34
9.8, None,2021-08-20 01:15:00, None, None,34
9.5, None,2021-08-20 01:30:00, None, None,34
9.3, None,2021-08-20 01:45:00, None, None,34
9.2, None,2021-08-20 02:00:00, None, None,34
9.0, None,2021-08-20 02:15:00, None, None,34
9.0, None,2021-08-20 02:30:00, None, None,34
8.9, None,2021-08-20 02:45:00, None, None,34
8.8, None,2021-08-20 03:00:00, None, None,34
8.8, None,2021-08-20 03:15:00, None, None,34
8.7, None,2021-08-20 03:30:00, None, None,34
8.5, None,2021-08-20 03:45:00, None, None,34
8.4, None,2021-08-20 04:00:00, None, None,34
8.4, None,2021-08-20 04:15:00, None, None,34
8.3, None,2021-08-20 04:30:00, None, None,34
8.2, None,2021-08-20 04:45:00, None, None,34
8.2, None,2021-08-20 05:00:00, None, None,34
8.1, None,2021-08-20 05:15:00, None, None,34
8.1, None,2021-08-20 05:30:00, None, None,34
8.1, None,2021-08-20 05:45:00, None, None,34
8.2, None,2021-08-20 06:00:00, None, None,34
8.3, None,2021-08-20 06:15:00, None, None,34
8.5, None,2021-08-20 06:30:00, None, None,34
8.8, None,2021-08-20 06:45:00, None, None,34
9.2, None,2021-08-20 07:00:00, None, None,34
9.7, None,2021-08-20 07:15:00, None, None,34
10.7, None,2021-08-20 07:30:00, None, None,34
11.1, None,2021-08-20 07:45:00, None, None,34
11.3, None,2021-08-20 08:00:00, None, None,34
11.9, None,2021-08-20 08:15:00, None, None,34
12.7, None,2021-08-20 08:30:00, None, None,34
13.4, None,2021-08-20 08:45:00, None, None,34
14.0, None,2021-08-20 09:00:00, None, None,34
14.9, None,2021-08-20 09:15:00, None, None,34
15.3, None,2021-08-20 09:30:00, None, None,34
15.9, None,2021-08-20 09:45:00, None, None,34
16.9, None,2021-08-20 10:00:00, None, None,34
17.7, None,2021-08-20 10:15:00, None, None,34
17.9, None,2021-08-20 10:30:00, None, None,34
18.7, None,2021-08-20 10:45:00, None, None,34
19.8, None,2021-08-20 11:00:00, None, None,34
19.7, None,2021-08-20 11:15:00, None, None,34
20.2, None,2021-08-20 11:30:00, None, None,34
20.6, None,2021-08-20 11:45:00, None, None,34
21.3, None,2021-08-20 12:00:00, None, None,34
22.3, None,2021-08-20 12:15:00, None, None,34
20.6, None,2021-08-20 12:30:00, None, None,34
19.9, None,2021-08-20 12:45:00, None, None,34
19.8, None,2021-08-20 13:00:00, None, None,34
20.0, None,2021-08-20 13:15:00, None, None,34
20.9, None,2021-08-20 13:30:00, None, None,34
20.7, None,2021-08-20 13:45:00, None, None,34
20.5, None,2021-08-20 14:00:00, None, None,34
20.8, None,2021-08-20 14:15:00, None, None,34
20.0, None,2021-08-20 14:30:00, None, None,34
20.6, None,2021-08-20 14:45:00, None, None,34
21.0, None,2021-08-20 15:00:00, None, None,34
20.6, None,2021-08-20 15:15:00, None, None,34
20.6, None,2021-08-20 15:30:00, None, None,34
20.7, None,2021-08-20 15:45:00, None, None,34
20.7, None,2021-08-20 16:00:00, None, None,34
20.9, None,2021-08-20 16:15:00, None, None,34
