time,tasmin,tasmax,pcp,week_of_year
2019-07-09,5.2,15.5,14.9,28
2019-07-10,8.3,12.2,18.9,28
2019-07-11,7.6,16.9,0.0,28
2019-07-12,6.6,18.1,0.0,28
2019-07-13,4.8,19.2,0.0,28
2019-07-14,6.0,18.4,0.0,28
2019-07-15,5.5,17.9,0.0,28
