ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,week_of_year
4.0,4.0,0.0,2019-12-01, None,48
10.2,10.2,0.0,2019-12-02, 0.0,48
