station_observations
WDIR_VECT, TEMP_MEAN, WSPD_SCLR, PRECIP_TOTAL, avg_rel_hum_pst1hr, time, HUMIDITY, avg_air_temp_pst1hr
112.2, -1.1, None, None, None, 2020-01-03 06:00:00, 97.8, None
131.3, -0.4, None, None, None, 2020-01-03 07:00:00, 97.4, None
133.8, 0.1, None, None, None, 2020-01-03 08:00:00, 94.6, None
131.4, 0.8, None, None, None, 2020-01-03 09:00:00, 90.5, None
120.9, 1.3, None, None, None, 2020-01-03 10:00:00, 86.9, None
126.2, 1.8, None, None, None, 2020-01-03 11:00:00, 86.5, None
135.5, 2.4, None, None, None, 2020-01-03 12:00:00, 85.7, None
150.5, 3.2, None, None, None, 2020-01-03 13:00:00, 86.9, None
142.7, 3.5, None, None, None, 2020-01-03 14:00:00, 84.7, None
198.6, 3.1, None, None, None, 2020-01-03 15:00:00, 88.6, None
173.0, 2.9, None, None, None, 2020-01-03 16:00:00, 92.2, None
133.6, 3.0, None, None, None, 2020-01-03 17:00:00, 90.8, None
176.4, 1.2, None, None, None, 2020-01-03 18:00:00, 97.0, None
163.9, 1.8, None, None, None, 2020-01-03 19:00:00, 96.1, None
154.9, 7.0, None, None, None, 2020-01-03 20:00:00, 73.0, None
158.8, 7.9, None, None, None, 2020-01-03 21:00:00, 68.1, None
157.5, 7.8, None, None, None, 2020-01-03 22:00:00, 68.8, None
216.5, 6.4, None, None, None, 2020-01-03 23:00:00, 73.3, None
106.0, 3.5, None, None, None, 2020-01-04 00:00:00, 87.7, None
114.3, 3.1, None, None, None, 2020-01-04 01:00:00, 89.9, None
130.0, 3.0, None, None, None, 2020-01-04 02:00:00, 89.8, None
164.2, 2.7, None, None, None, 2020-01-04 03:00:00, 91.1, None
181.9, 2.4, None, None, None, 2020-01-04 04:00:00, 90.2, None
359.0, 2.2, None, None, None, 2020-01-04 05:00:00, 81.4, None
191.0, 2.2, None, None, None, 2020-01-04 06:00:00, 78.4, None
214.1, 2.8, None, None, None, 2020-01-04 07:00:00, 66.7, None
214.6, 3.1, None, None, None, 2020-01-04 08:00:00, 53.0, None
119.0, 2.1, None, None, None, 2020-01-04 09:00:00, 53.0, None
148.4, 1.9, None, None, None, 2020-01-04 10:00:00, 54.7, None
126.8, 2.2, None, None, None, 2020-01-04 11:00:00, 52.4, None
148.4, 2.6, None, None, None, 2020-01-04 12:00:00, 52.3, None
140.1, 2.7, None, None, None, 2020-01-04 13:00:00, 51.2, None
150.9, 3.8, None, None, None, 2020-01-04 14:00:00, 48.2, None
171.0, 4.7, None, None, None, 2020-01-04 15:00:00, 43.8, None
165.5, 4.3, None, None, None, 2020-01-04 16:00:00, 44.1, None
152.9, 2.3, None, None, None, 2020-01-04 17:00:00, 52.6, None
64.6, 0.4, None, None, None, 2020-01-04 18:00:00, 65.0, None
238.4, -0.2, None, None, None, 2020-01-04 19:00:00, 71.1, None
297.3, -0.4, None, None, None, 2020-01-04 20:00:00, 67.4, None
8.2, -1.0, None, None, None, 2020-01-04 21:00:00, 69.1, None
65.6, -0.6, None, None, None, 2020-01-04 22:00:00, 64.9, None
114.9, 0.0, None, None, None, 2020-01-04 23:00:00, 59.6, None
141.0, -0.4, None, None, None, 2020-01-05 00:00:00, 64.0, None
122.4, -0.5, None, None, None, 2020-01-05 01:00:00, 62.5, None
111.5, -0.7, None, None, None, 2020-01-05 02:00:00, 61.5, None
146.9, -1.4, None, None, None, 2020-01-05 03:00:00, 69.0, None
119.9, -1.2, None, None, None, 2020-01-05 04:00:00, 64.9, None
161.7, -0.8, None, None, None, 2020-01-05 05:00:00, 74.6, None
162.2, -0.5, None, None, None, 2020-01-05 06:00:00, 76.8, None
187.0, -1.8, None, None, None, 2020-01-05 07:00:00, 78.9, None
160.3, -1.1, None, None, None, 2020-01-05 08:00:00, 82.4, None
184.5, 0.5, None, None, None, 2020-01-05 09:00:00, 70.6, None
330.7, 0.2, None, None, None, 2020-01-05 10:00:00, 70.4, None
101.7, 1.7, None, None, None, 2020-01-05 11:00:00, 65.3, None
273.8, 1.5, None, None, None, 2020-01-05 12:00:00, 70.8, None
186.4, 1.6, None, None, None, 2020-01-05 13:00:00, 77.2, None
201.2, 1.8, None, None, None, 2020-01-05 14:00:00, 72.3, None
125.3, 1.7, None, None, None, 2020-01-05 15:00:00, 74.0, None
39.6, 1.2, None, None, None, 2020-01-05 16:00:00, 74.1, None
84.7, -0.1, None, None, None, 2020-01-05 17:00:00, 80.0, None
61.2, -1.3, None, None, None, 2020-01-05 18:00:00, 86.9, None
230.8, -2.2, None, None, None, 2020-01-05 19:00:00, 92.5, None
273.2, -2.7, None, None, None, 2020-01-05 20:00:00, 93.6, None
233.9, -3.1, None, None, None, 2020-01-05 21:00:00, 91.3, None
317.9, -3.2, None, None, None, 2020-01-05 22:00:00, 89.0, None
288.2, -3.1, None, None, None, 2020-01-05 23:00:00, 84.8, None
315.7, -3.3, None, None, None, 2020-01-06 00:00:00, 83.0, None
49.3, -2.9, None, None, None, 2020-01-06 01:00:00, 80.7, None
314.5, -2.6, None, None, None, 2020-01-06 02:00:00, 79.4, None
348.3, -2.9, None, None, None, 2020-01-06 03:00:00, 80.5, None
104.1, -2.4, None, None, None, 2020-01-06 04:00:00, 77.8, None
88.8, -2.6, None, None, None, 2020-01-06 05:00:00, 74.8, None
81.5, -3.3, None, None, None, 2020-01-06 06:00:00, 76.3, None
272.0, -3.6, None, None, None, 2020-01-06 07:00:00, 85.3, None
211.9, -4.4, None, None, None, 2020-01-06 08:00:00, 92.1, None
244.1, -4.6, None, None, None, 2020-01-06 09:00:00, 90.3, None
194.6, -4.4, None, None, None, 2020-01-06 10:00:00, 90.2, None
226.8, -3.9, None, None, None, 2020-01-06 11:00:00, 86.9, None
268.3, -3.2, None, None, None, 2020-01-06 12:00:00, 79.4, None
271.5, -2.5, None, None, None, 2020-01-06 13:00:00, 73.6, None
311.8, -2.1, None, None, None, 2020-01-06 14:00:00, 72.3, None
312.2, -1.9, None, None, None, 2020-01-06 15:00:00, 72.9, None
313.2, -1.9, None, None, None, 2020-01-06 16:00:00, 72.1, None
235.0, -1.9, None, None, None, 2020-01-06 17:00:00, 75.5, None
18.0, -2.2, None, None, None, 2020-01-06 18:00:00, 76.6, None
331.1, -2.6, None, None, None, 2020-01-06 19:00:00, 80.1, None
334.4, -3.1, None, None, None, 2020-01-06 20:00:00, 83.2, None
309.4, -3.4, None, None, None, 2020-01-06 21:00:00, 84.3, None
298.7, -3.9, None, None, None, 2020-01-06 22:00:00, 87.6, None
303.2, -4.6, None, None, None, 2020-01-06 23:00:00, 90.0, None
283.1, -4.9, None, None, None, 2020-01-07 00:00:00, 90.6, None
301.3, -5.6, None, None, None, 2020-01-07 01:00:00, 91.7, None
329.0, -6.2, None, None, None, 2020-01-07 02:00:00, 92.9, None
325.3, -6.7, None, None, None, 2020-01-07 03:00:00, 92.7, None
309.4, -7.0, None, None, None, 2020-01-07 04:00:00, 92.4, None
318.3, -7.2, None, None, None, 2020-01-07 05:00:00, 92.9, None
341.0, -7.2, None, None, None, 2020-01-07 06:00:00, 91.9, None
337.4, -7.2, None, None, None, 2020-01-07 07:00:00, 90.9, None
355.0, -7.1, None, None, None, 2020-01-07 08:00:00, 90.3, None
322.3, -6.8, None, None, None, 2020-01-07 09:00:00, 88.2, None
319.7, -6.8, None, None, None, 2020-01-07 10:00:00, 86.7, None
333.9, -6.9, None, None, None, 2020-01-07 11:00:00, 87.5, None
323.0, -7.0, None, None, None, 2020-01-07 12:00:00, 92.7, None
352.6, -6.7, None, None, None, 2020-01-07 13:00:00, 93.4, None
1.4, -6.2, None, None, None, 2020-01-07 14:00:00, 92.5, None
354.8, -5.9, None, None, None, 2020-01-07 15:00:00, 91.8, None
348.5, -5.8, None, None, None, 2020-01-07 16:00:00, 93.4, None
34.7, -5.6, None, None, None, 2020-01-07 17:00:00, 94.7, None
323.8, -5.6, None, None, None, 2020-01-07 18:00:00, 95.2, None
322.4, -5.5, None, None, None, 2020-01-07 19:00:00, 95.3, None
316.7, -5.3, None, None, None, 2020-01-07 20:00:00, 94.3, None
346.0, -5.3, None, None, None, 2020-01-07 21:00:00, 92.0, None
348.9, -5.3, None, None, None, 2020-01-07 22:00:00, 89.7, None
353.1, -5.4, None, None, None, 2020-01-07 23:00:00, 85.5, None
0.8, -5.9, None, None, None, 2020-01-08 00:00:00, 79.0, None
352.8, -6.2, None, None, None, 2020-01-08 01:00:00, 78.8, None
3.2, -6.4, None, None, None, 2020-01-08 02:00:00, 82.2, None
205.4, -6.6, None, None, None, 2020-01-08 03:00:00, 87.7, None
256.0, -6.9, None, None, None, 2020-01-08 04:00:00, 90.4, None
260.9, -6.9, None, None, None, 2020-01-08 05:00:00, 91.2, None
226.9, -7.1, None, None, None, 2020-01-08 06:00:00, 92.5, None
146.3, -7.0, None, None, None, 2020-01-08 07:00:00, 90.4, None
117.2, -7.1, None, None, None, 2020-01-08 08:00:00, 89.3, None
251.3, -7.1, None, None, None, 2020-01-08 09:00:00, 90.6, None
258.6, -6.9, None, None, None, 2020-01-08 10:00:00, 91.4, None
213.6, -6.6, None, None, None, 2020-01-08 11:00:00, 90.4, None
339.1, -6.3, None, None, None, 2020-01-08 12:00:00, 88.3, None
308.6, -6.0, None, None, None, 2020-01-08 13:00:00, 87.3, None
258.5, -5.3, None, None, None, 2020-01-08 14:00:00, 84.1, None
331.8, -4.9, None, None, None, 2020-01-08 15:00:00, 81.4, None
314.9, -5.3, None, None, None, 2020-01-08 16:00:00, 84.1, None
328.8, -6.3, None, None, None, 2020-01-08 17:00:00, 88.9, None
318.4, -7.7, None, None, None, 2020-01-08 18:00:00, 94.4, None
305.6, -8.1, None, None, None, 2020-01-08 19:00:00, 95.9, None
273.1, -8.3, None, None, None, 2020-01-08 20:00:00, 94.3, None
237.4, -8.4, None, None, None, 2020-01-08 21:00:00, 92.7, None
227.4, -8.2, None, None, None, 2020-01-08 22:00:00, 92.5, None
244.6, -7.9, None, None, None, 2020-01-08 23:00:00, 93.4, None
247.1, -7.9, None, None, None, 2020-01-09 00:00:00, 93.4, None
238.7, -8.0, None, None, None, 2020-01-09 01:00:00, 93.9, None
276.6, -8.0, None, None, None, 2020-01-09 02:00:00, 93.5, None
239.4, -8.1, None, None, None, 2020-01-09 03:00:00, 93.5, None
196.1, -8.0, None, None, None, 2020-01-09 04:00:00, 93.7, None
336.1, -7.9, None, None, None, 2020-01-09 05:00:00, 93.3, None
310.1, -7.8, None, None, None, 2020-01-09 06:00:00, 93.3, None
220.2, -7.7, None, None, None, 2020-01-09 07:00:00, 94.2, None
123.9, -7.7, None, None, None, 2020-01-09 08:00:00, 93.2, None
131.6, -7.7, None, None, None, 2020-01-09 09:00:00, 89.9, None
207.6, -7.7, None, None, None, 2020-01-09 10:00:00, 91.3, None
215.3, -7.8, None, None, None, 2020-01-09 11:00:00, 92.5, None
206.9, -7.2, None, None, None, 2020-01-09 12:00:00, 91.5, None
218.6, -6.9, None, None, None, 2020-01-09 13:00:00, 88.1, None
249.8, -6.7, None, None, None, 2020-01-09 14:00:00, 87.1, None
200.0, -6.5, None, None, None, 2020-01-09 15:00:00, 88.1, None
216.2, -6.4, None, None, None, 2020-01-09 16:00:00, 90.3, None
221.3, -6.3, None, None, None, 2020-01-09 17:00:00, 92.2, None
148.0, -5.8, None, None, None, 2020-01-09 18:00:00, 95.6, None
131.9, -5.7, None, None, None, 2020-01-09 19:00:00, 95.7, None
128.8, -5.5, None, None, None, 2020-01-09 20:00:00, 95.7, None
133.9, -5.3, None, None, None, 2020-01-09 21:00:00, 95.0, None
132.2, -5.1, None, None, None, 2020-01-09 22:00:00, 90.5, None
138.3, -5.0, None, None, None, 2020-01-09 23:00:00, 87.0, None
129.2, -4.9, None, None, None, 2020-01-10 00:00:00, 86.5, None
130.5, -4.5, None, None, None, 2020-01-10 01:00:00, 84.1, None
124.3, -4.6, None, None, None, 2020-01-10 02:00:00, 83.8, None
204.0, -5.4, None, None, None, 2020-01-10 03:00:00, 90.4, None
261.1, -5.6, None, None, None, 2020-01-10 04:00:00, 92.2, None
138.3, -4.9, None, None, None, 2020-01-10 05:00:00, 89.9, None
131.5, -4.5, None, None, None, 2020-01-10 06:00:00, 88.4, None
153.1, -4.2, None, None, None, 2020-01-10 07:00:00, 94.3, None
121.6, -4.0, None, None, None, 2020-01-10 08:00:00, 96.0, None
128.0, -3.7, None, None, None, 2020-01-10 09:00:00, 96.4, None
137.3, -3.3, None, None, None, 2020-01-10 10:00:00, 96.7, None
141.2, -2.6, None, None, None, 2020-01-10 11:00:00, 93.5, None
135.2, -1.8, None, None, None, 2020-01-10 12:00:00, 87.0, None
138.7, -0.9, None, None, None, 2020-01-10 13:00:00, 77.7, None
137.7, -1.0, None, None, None, 2020-01-10 14:00:00, 80.8, None
116.8, -1.8, None, None, None, 2020-01-10 15:00:00, 94.5, None
103.8, -1.7, None, None, None, 2020-01-10 16:00:00, 93.4, None
104.6, -1.3, None, None, None, 2020-01-10 17:00:00, 89.2, None
128.0, -1.0, None, None, None, 2020-01-10 18:00:00, 84.5, None
123.7, -1.1, None, None, None, 2020-01-10 19:00:00, 80.8, None
152.3, -2.0, None, None, None, 2020-01-10 20:00:00, 86.5, None
170.6, -3.4, None, None, None, 2020-01-10 21:00:00, 96.1, None
188.2, -4.4, None, None, None, 2020-01-10 22:00:00, 98.1, None
195.6, -5.1, None, None, None, 2020-01-10 23:00:00, 98.4, None
186.0, -5.7, None, None, None, 2020-01-11 00:00:00, 98.3, None
265.5, -6.3, None, None, None, 2020-01-11 01:00:00, 98.2, None
230.0, -5.9, None, None, None, 2020-01-11 02:00:00, 97.5, None
321.2, -5.6, None, None, None, 2020-01-11 03:00:00, 94.3, None
333.1, -7.0, None, None, None, 2020-01-11 04:00:00, 85.7, None
347.3, -8.4, None, None, None, 2020-01-11 05:00:00, 81.2, None
325.2, -9.3, None, None, None, 2020-01-11 06:00:00, 81.3, None
347.5, -9.7, None, None, None, 2020-01-11 07:00:00, 82.7, None
342.5, -9.9, None, None, None, 2020-01-11 08:00:00, 86.0, None
333.0, -9.9, None, None, None, 2020-01-11 09:00:00, 86.5, None
342.0, -10.3, None, None, None, 2020-01-11 10:00:00, 87.8, None
345.6, -11.3, None, None, None, 2020-01-11 11:00:00, 88.4, None
344.8, -11.7, None, None, None, 2020-01-11 12:00:00, 85.7, None
340.8, -11.7, None, None, None, 2020-01-11 13:00:00, 80.3, None
338.0, -11.9, None, None, None, 2020-01-11 14:00:00, 76.7, None
340.9, -12.1, None, None, None, 2020-01-11 15:00:00, 75.0, None
352.9, -12.3, None, None, None, 2020-01-11 16:00:00, 77.0, None
11.2, -12.9, None, None, None, 2020-01-11 17:00:00, 77.2, None
3.0, -13.5, None, None, None, 2020-01-11 18:00:00, 74.1, None
2.7, -14.2, None, None, None, 2020-01-11 19:00:00, 72.1, None
354.4, -15.0, None, None, None, 2020-01-11 20:00:00, 71.9, None
342.8, -15.5, None, None, None, 2020-01-11 21:00:00, 71.8, None
332.7, -16.3, None, None, None, 2020-01-11 22:00:00, 71.9, None
335.7, -17.1, None, None, None, 2020-01-11 23:00:00, 73.5, None
334.1, -17.8, None, None, None, 2020-01-12 00:00:00, 74.4, None
332.8, -18.2, None, None, None, 2020-01-12 01:00:00, 73.3, None
325.1, -18.6, None, None, None, 2020-01-12 02:00:00, 72.1, None
316.1, -19.2, None, None, None, 2020-01-12 03:00:00, 70.5, None
320.5, -19.6, None, None, None, 2020-01-12 04:00:00, 68.8, None
328.8, -19.8, None, None, None, 2020-01-12 05:00:00, 70.3, None
329.3, -19.9, None, None, None, 2020-01-12 06:00:00, 70.6, None
330.2, -19.9, None, None, None, 2020-01-12 07:00:00, 70.6, None
325.4, -19.9, None, None, None, 2020-01-12 08:00:00, 70.5, None
325.6, -19.8, None, None, None, 2020-01-12 09:00:00, 70.1, None
326.8, -19.7, None, None, None, 2020-01-12 10:00:00, 69.9, None
328.9, -19.5, None, None, None, 2020-01-12 11:00:00, 68.2, None
321.1, -19.2, None, None, None, 2020-01-12 12:00:00, 67.9, None
326.4, -18.9, None, None, None, 2020-01-12 13:00:00, 66.8, None
333.9, -18.6, None, None, None, 2020-01-12 14:00:00, 63.9, None
326.9, -18.5, None, None, None, 2020-01-12 15:00:00, 62.1, None
328.6, -18.3, None, None, None, 2020-01-12 16:00:00, 61.4, None
325.6, -18.6, None, None, None, 2020-01-12 17:00:00, 63.0, None
327.9, -19.0, None, None, None, 2020-01-12 18:00:00, 63.2, None
328.8, -19.2, None, None, None, 2020-01-12 19:00:00, 63.1, None
331.0, -19.5, None, None, None, 2020-01-12 20:00:00, 63.5, None
330.1, -20.1, None, None, None, 2020-01-12 21:00:00, 64.7, None
331.1, -20.5, None, None, None, 2020-01-12 22:00:00, 65.9, None
334.6, -20.7, None, None, None, 2020-01-12 23:00:00, 67.1, None
350.3, -21.3, None, None, None, 2020-01-13 00:00:00, 69.5, None
352.3, -21.8, None, None, None, 2020-01-13 01:00:00, 71.0, None
356.3, -22.2, None, None, None, 2020-01-13 02:00:00, 69.3, None
1.9, -22.7, None, None, None, 2020-01-13 03:00:00, 71.8, None
19.7, -23.2, None, None, None, 2020-01-13 04:00:00, 71.8, None
45.8, -24.3, None, None, None, 2020-01-13 05:00:00, 73.2, None
20.1, -25.4, None, None, None, 2020-01-13 06:00:00, 80.1, None
347.0, -26.6, None, None, None, 2020-01-13 07:00:00, 79.5, None
335.8, -26.9, None, None, None, 2020-01-13 08:00:00, 78.9, None
322.3, -27.3, None, None, None, 2020-01-13 09:00:00, 78.1, None
307.8, -27.4, None, None, None, 2020-01-13 10:00:00, 78.3, None
353.8, -26.5, None, None, None, 2020-01-13 11:00:00, 78.6, None
2.6, -25.3, None, None, None, 2020-01-13 12:00:00, 79.3, None
353.7, -23.7, None, None, None, 2020-01-13 13:00:00, 79.4, None
339.5, -23.0, None, None, None, 2020-01-13 14:00:00, 79.5, None
350.7, -22.3, None, None, None, 2020-01-13 15:00:00, 68.1, None
3.4, -22.0, None, None, None, 2020-01-13 16:00:00, 61.2, None
2.5, -22.5, None, None, None, 2020-01-13 17:00:00, 63.2, None
345.1, -23.7, None, None, None, 2020-01-13 18:00:00, 69.4, None
7.4, -25.1, None, None, None, 2020-01-13 19:00:00, 79.8, None
341.7, -26.6, None, None, None, 2020-01-13 20:00:00, 79.2, None
329.3, -27.7, None, None, None, 2020-01-13 21:00:00, 77.8, None
334.6, -28.6, None, None, None, 2020-01-13 22:00:00, 76.9, None
7.3, -28.7, None, None, None, 2020-01-13 23:00:00, 76.7, None
354.8, -29.4, None, None, None, 2020-01-14 00:00:00, 75.8, None
341.2, -30.3, None, None, None, 2020-01-14 01:00:00, 75.0, None
335.4, -30.8, None, None, None, 2020-01-14 02:00:00, 74.6, None
321.8, -31.0, None, None, None, 2020-01-14 03:00:00, 74.1, None
326.7, -31.9, None, None, None, 2020-01-14 04:00:00, 73.2, None
325.5, -32.0, None, None, None, 2020-01-14 05:00:00, 73.1, None
320.4, -32.6, None, None, None, 2020-01-14 06:00:00, 72.5, None
326.1, -33.2, None, None, None, 2020-01-14 07:00:00, 71.9, None
326.1, -33.3, None, None, None, 2020-01-14 08:00:00, 71.8, None
311.1, -33.5, None, None, None, 2020-01-14 09:00:00, 71.6, None
310.3, -33.4, None, None, None, 2020-01-14 10:00:00, 71.5, None
333.6, -32.7, None, None, None, 2020-01-14 11:00:00, 71.8, None
258.8, -30.7, None, None, None, 2020-01-14 12:00:00, 72.9, None
209.6, -28.2, None, None, None, 2020-01-14 13:00:00, 74.7, None
351.0, -28.3, None, None, None, 2020-01-14 14:00:00, 74.3, None
13.2, -27.9, None, None, None, 2020-01-14 15:00:00, 76.5, None
12.6, -27.3, None, None, None, 2020-01-14 16:00:00, 77.4, None
56.2, -27.2, None, None, None, 2020-01-14 17:00:00, 77.7, None
194.2, -27.2, None, None, None, 2020-01-14 18:00:00, 77.9, None
217.9, -27.8, None, None, None, 2020-01-14 19:00:00, 77.1, None
284.5, -29.0, None, None, None, 2020-01-14 20:00:00, 75.5, None
330.8, -30.6, None, None, None, 2020-01-14 21:00:00, 74.5, None
312.4, -30.7, None, None, None, 2020-01-14 22:00:00, 74.3, None
57.4, -31.0, None, None, None, 2020-01-14 23:00:00, 74.0, None
215.7, -31.3, None, None, None, 2020-01-15 00:00:00, 73.8, None
256.4, -31.8, None, None, None, 2020-01-15 01:00:00, 72.7, None
221.7, -32.1, None, None, None, 2020-01-15 02:00:00, 72.9, None
38.9, -32.9, None, None, None, 2020-01-15 03:00:00, 71.8, None
10.8, -33.5, None, None, None, 2020-01-15 04:00:00, 71.3, None
23.6, -34.1, None, None, None, 2020-01-15 05:00:00, 70.6, None
336.1, -34.4, None, None, None, 2020-01-15 06:00:00, 70.3, None
335.9, -34.8, None, None, None, 2020-01-15 07:00:00, 69.8, None
310.2, -35.2, None, None, None, 2020-01-15 08:00:00, 69.4, None
308.4, -35.5, None, None, None, 2020-01-15 09:00:00, 69.2, None
311.2, -35.7, None, None, None, 2020-01-15 10:00:00, 69.0, None
348.0, -34.9, None, None, None, 2020-01-15 11:00:00, 69.8, None
332.9, -33.2, None, None, None, 2020-01-15 12:00:00, 71.6, None
29.1, -32.1, None, None, None, 2020-01-15 13:00:00, 71.3, None
45.7, -31.1, None, None, None, 2020-01-15 14:00:00, 72.9, None
59.3, -30.5, None, None, None, 2020-01-15 15:00:00, 73.8, None
66.0, -29.8, None, None, None, 2020-01-15 16:00:00, 75.2, None
24.4, -29.3, None, None, None, 2020-01-15 17:00:00, 75.8, None
331.1, -28.8, None, None, None, 2020-01-15 18:00:00, 76.2, None
345.4, -28.2, None, None, None, 2020-01-15 19:00:00, 76.8, None
141.2, -27.4, None, None, None, 2020-01-15 20:00:00, 77.7, None
195.6, -26.4, None, None, None, 2020-01-15 21:00:00, 78.5, None
165.8, -26.0, None, None, None, 2020-01-15 22:00:00, 78.9, None
134.4, -26.4, None, None, None, 2020-01-15 23:00:00, 78.4, None
107.4, -26.8, None, None, None, 2020-01-16 00:00:00, 78.3, None
137.3, -25.9, None, None, None, 2020-01-16 01:00:00, 79.2, None
108.9, -26.1, None, None, None, 2020-01-16 02:00:00, 78.9, None
113.9, -25.9, None, None, None, 2020-01-16 03:00:00, 79.1, None
104.8, -25.7, None, None, None, 2020-01-16 04:00:00, 79.3, None
145.6, -25.1, None, None, None, 2020-01-16 05:00:00, 80.0, None
139.2, -24.5, None, None, None, 2020-01-16 06:00:00, 80.3, None
169.0, -24.3, None, None, None, 2020-01-16 07:00:00, 80.9, None
128.2, -24.2, None, None, None, 2020-01-16 08:00:00, 80.7, None
182.8, -23.7, None, None, None, 2020-01-16 09:00:00, 81.4, None
177.9, -23.2, None, None, None, 2020-01-16 10:00:00, 81.7, None
347.2, -22.5, None, None, None, 2020-01-16 11:00:00, 81.9, None
354.6, -21.4, None, None, None, 2020-01-16 12:00:00, 82.3, None
324.9, -20.4, None, None, None, 2020-01-16 13:00:00, 83.3, None
314.0, -19.7, None, None, None, 2020-01-16 14:00:00, 84.5, None
351.6, -19.6, None, None, None, 2020-01-16 15:00:00, 84.5, None
330.6, -19.3, None, None, None, 2020-01-16 16:00:00, 84.7, None
323.2, -19.3, None, None, None, 2020-01-16 17:00:00, 84.7, None
321.5, -19.4, None, None, None, 2020-01-16 18:00:00, 84.6, None
320.1, -19.5, None, None, None, 2020-01-16 19:00:00, 84.6, None
332.5, -19.5, None, None, None, 2020-01-16 20:00:00, 84.6, None
334.3, -19.6, None, None, None, 2020-01-16 21:00:00, 84.5, None
342.1, -19.9, None, None, None, 2020-01-16 22:00:00, 84.3, None
