station_observations
WDIR_VECT, TEMP_MEAN, WSPD_SCLR, time, avg_air_temp_pst1hr
0.6, 3.7, 2.567, 2020-01-01 00:00:00, 3.664
10.8, 3.3, None, 2020-01-01 01:00:00, None
169.4, 3.5, None, 2020-01-01 02:00:00, None
187.1, 3.5, None, 2020-01-01 03:00:00, None
176.5, 3.8, None, 2020-01-01 04:00:00, None
159.3, 4.0, None, 2020-01-01 05:00:00, None
171.1, 4.2, None, 2020-01-01 06:00:00, None
177.9, 4.5, None, 2020-01-01 07:00:00, None
185.8, 4.6, None, 2020-01-01 08:00:00, None
197.3, 4.5, None, 2020-01-01 09:00:00, None
191.6, 4.8, None, 2020-01-01 10:00:00, None
197.5, 5.2, None, 2020-01-01 11:00:00, None
203.4, 4.7, None, 2020-01-01 12:00:00, None
203.1, 4.3, None, 2020-01-01 13:00:00, None
202.5, 4.4, None, 2020-01-01 14:00:00, None
199.7, 3.9, None, 2020-01-01 15:00:00, None
213.9, 3.7, None, 2020-01-01 16:00:00, None
202.3, 3.0, None, 2020-01-01 17:00:00, None
201.6, 2.4, None, 2020-01-01 18:00:00, None
203.4, 2.7, None, 2020-01-01 19:00:00, None
203.6, 2.5, None, 2020-01-01 20:00:00, None
202.6, 2.3, None, 2020-01-01 21:00:00, None
196.0, 1.9, None, 2020-01-01 22:00:00, None
194.8, 1.6, None, 2020-01-01 23:00:00, None
203.6, 1.6, None, 2020-01-02 00:00:00, None
200.0, 1.7, None, 2020-01-02 01:00:00, None
202.9, 1.5, None, 2020-01-02 02:00:00, None
204.9, 1.5, None, 2020-01-02 03:00:00, None
208.5, 1.8, None, 2020-01-02 04:00:00, None
210.3, 1.6, None, 2020-01-02 05:00:00, None
194.9, 1.5, None, 2020-01-02 06:00:00, None
194.0, 1.4, None, 2020-01-02 07:00:00, None
251.4, 0.1, None, 2020-01-02 08:00:00, None
273.8, -0.3, None, 2020-01-02 09:00:00, None
321.6, -0.4, None, 2020-01-02 10:00:00, None
23.8, -0.7, None, 2020-01-02 11:00:00, None
6.7, -0.5, None, 2020-01-02 12:00:00, None
9.8, -0.5, None, 2020-01-02 13:00:00, None
1.3, -0.3, None, 2020-01-02 14:00:00, None
337.2, -0.1, None, 2020-01-02 15:00:00, None
342.9, -0.2, None, 2020-01-02 16:00:00, None
357.3, -0.1, None, 2020-01-02 17:00:00, None
356.5, -0.1, None, 2020-01-02 18:00:00, None
3.5, -0.2, None, 2020-01-02 19:00:00, None
15.2, -0.2, None, 2020-01-02 20:00:00, None
34.7, -0.7, None, 2020-01-02 21:00:00, None
24.5, -0.7, None, 2020-01-02 22:00:00, None
11.0, -0.9, None, 2020-01-02 23:00:00, None
9.0, -1.0, None, 2020-01-03 00:00:00, None
3.2, -0.9, None, 2020-01-03 01:00:00, None
13.5, -1.0, None, 2020-01-03 02:00:00, None
12.6, -1.1, None, 2020-01-03 03:00:00, None
20.0, -1.1, None, 2020-01-03 04:00:00, None
24.8, -1.2, None, 2020-01-03 05:00:00, None
12.1, -1.3, None, 2020-01-03 06:00:00, None
7.5, -1.3, None, 2020-01-03 07:00:00, None
355.8, -1.3, None, 2020-01-03 08:00:00, None
352.3, -1.3, None, 2020-01-03 09:00:00, None
346.1, -1.2, None, 2020-01-03 10:00:00, None
349.6, -1.2, None, 2020-01-03 11:00:00, None
353.1, -1.2, None, 2020-01-03 12:00:00, None
354.8, -1.2, None, 2020-01-03 13:00:00, None
355.0, -1.2, None, 2020-01-03 14:00:00, None
354.4, -1.1, None, 2020-01-03 15:00:00, None
