station_observations
WDIR_VECT, TEMP_MEAN, WSPD_SCLR, time, avg_air_temp_pst1hr
310.6, 0.9, 0.537074, 2020-01-01 00:00:00, 0.864305
3.2, 1.0, None, 2020-01-01 01:00:00, None
106.3, 1.0, None, 2020-01-01 02:00:00, None
74.4, 1.2, None, 2020-01-01 03:00:00, None
115.7, 1.4, None, 2020-01-01 04:00:00, None
101.5, 2.0, None, 2020-01-01 05:00:00, None
130.5, 2.3, None, 2020-01-01 06:00:00, None
129.4, 3.2, None, 2020-01-01 07:00:00, None
166.8, 3.8, None, 2020-01-01 08:00:00, None
142.7, 3.9, None, 2020-01-01 09:00:00, None
149.9, 4.4, None, 2020-01-01 10:00:00, None
161.1, 5.3, None, 2020-01-01 11:00:00, None
160.9, 4.8, None, 2020-01-01 12:00:00, None
159.3, 4.2, None, 2020-01-01 13:00:00, None
159.6, 4.4, None, 2020-01-01 14:00:00, None
163.6, 3.3, None, 2020-01-01 15:00:00, None
168.4, 2.8, None, 2020-01-01 16:00:00, None
155.6, 2.1, None, 2020-01-01 17:00:00, None
155.2, 1.4, None, 2020-01-01 18:00:00, None
156.4, 1.9, None, 2020-01-01 19:00:00, None
162.3, 1.8, None, 2020-01-01 20:00:00, None
164.0, 1.5, None, 2020-01-01 21:00:00, None
161.3, 0.7, None, 2020-01-01 22:00:00, None
162.9, 0.4, None, 2020-01-01 23:00:00, None
155.9, 0.7, None, 2020-01-02 00:00:00, None
161.2, 0.8, None, 2020-01-02 01:00:00, None
164.8, 0.6, None, 2020-01-02 02:00:00, None
170.1, 0.4, None, 2020-01-02 03:00:00, None
186.4, 0.1, None, 2020-01-02 04:00:00, None
140.2, -0.1, None, 2020-01-02 05:00:00, None
174.4, -0.3, None, 2020-01-02 06:00:00, None
206.1, -0.5, None, 2020-01-02 07:00:00, None
20.5, -2.8, None, 2020-01-02 08:00:00, None
348.2, -3.6, None, 2020-01-02 09:00:00, None
311.7, -3.9, None, 2020-01-02 10:00:00, None
309.4, -3.6, None, 2020-01-02 11:00:00, None
302.7, -3.0, None, 2020-01-02 12:00:00, None
330.6, -2.3, None, 2020-01-02 13:00:00, None
351.0, -1.7, None, 2020-01-02 14:00:00, None
9.0, -1.8, None, 2020-01-02 15:00:00, None
354.7, -1.9, None, 2020-01-02 16:00:00, None
352.5, -1.8, None, 2020-01-02 17:00:00, None
9.8, -1.6, None, 2020-01-02 18:00:00, None
10.8, -1.6, None, 2020-01-02 19:00:00, None
4.6, -1.7, None, 2020-01-02 20:00:00, None
359.3, -1.9, None, 2020-01-02 21:00:00, None
3.1, -2.0, None, 2020-01-02 22:00:00, None
353.7, -2.5, None, 2020-01-02 23:00:00, None
349.0, -2.7, None, 2020-01-03 00:00:00, None
351.9, -2.7, None, 2020-01-03 01:00:00, None
353.4, -2.7, None, 2020-01-03 02:00:00, None
352.7, -2.8, None, 2020-01-03 03:00:00, None
358.4, -2.7, None, 2020-01-03 04:00:00, None
7.7, -2.7, None, 2020-01-03 05:00:00, None
4.3, -2.8, None, 2020-01-03 06:00:00, None
10.7, -2.8, None, 2020-01-03 07:00:00, None
13.8, -2.9, None, 2020-01-03 08:00:00, None
25.2, -2.8, None, 2020-01-03 09:00:00, None
18.0, -2.8, None, 2020-01-03 10:00:00, None
8.8, -2.7, None, 2020-01-03 11:00:00, None
2.5, -2.7, None, 2020-01-03 12:00:00, None
6.7, -2.7, None, 2020-01-03 13:00:00, None
13.4, -2.7, None, 2020-01-03 14:00:00, None
12.7, -2.7, None, 2020-01-03 15:00:00, None
16.2, -2.6, None, 2020-01-03 16:00:00, None
355.8, -2.7, None, 2020-01-03 17:00:00, None
261.5, -2.7, None, 2020-01-03 18:00:00, None
162.7, -2.7, None, 2020-01-03 19:00:00, None
120.7, -2.3, None, 2020-01-03 20:00:00, None
145.6, 0.1, None, 2020-01-03 21:00:00, None
150.4, 1.7, None, 2020-01-03 22:00:00, None
156.6, 2.0, None, 2020-01-03 23:00:00, None
160.2, 2.4, None, 2020-01-04 00:00:00, None
161.5, 2.4, None, 2020-01-04 01:00:00, None
161.0, 2.4, None, 2020-01-04 02:00:00, None
148.7, 1.8, None, 2020-01-04 03:00:00, None
145.6, 1.6, None, 2020-01-04 04:00:00, None
50.6, -0.3, None, 2020-01-04 05:00:00, None
46.0, -0.7, None, 2020-01-04 06:00:00, None
138.4, 0.0, None, 2020-01-04 07:00:00, None
157.0, 0.6, None, 2020-01-04 08:00:00, None
106.6, -0.5, None, 2020-01-04 09:00:00, None
117.5, -1.0, None, 2020-01-04 10:00:00, None
130.1, 0.4, None, 2020-01-04 11:00:00, None
150.0, 1.8, None, 2020-01-04 12:00:00, None
137.6, 1.1, None, 2020-01-04 13:00:00, None
129.8, 1.1, None, 2020-01-04 14:00:00, None
151.5, 0.8, None, 2020-01-04 15:00:00, None
146.0, 0.8, None, 2020-01-04 16:00:00, None
133.9, 0.5, None, 2020-01-04 17:00:00, None
123.7, -0.5, None, 2020-01-04 18:00:00, None
4.0, -0.8, None, 2020-01-04 19:00:00, None
16.8, -0.4, None, 2020-01-04 20:00:00, None
4.4, -0.7, None, 2020-01-04 21:00:00, None
114.7, -0.2, None, 2020-01-04 22:00:00, None
106.3, -0.8, None, 2020-01-04 23:00:00, None
152.2, -0.7, None, 2020-01-05 00:00:00, None
144.4, -0.5, None, 2020-01-05 01:00:00, None
138.8, -0.4, None, 2020-01-05 02:00:00, None
148.3, -0.4, None, 2020-01-05 03:00:00, None
163.1, 1.3, None, 2020-01-05 04:00:00, None
166.8, 1.8, None, 2020-01-05 05:00:00, None
151.6, 1.6, None, 2020-01-05 06:00:00, None
148.2, 1.1, None, 2020-01-05 07:00:00, None
137.2, 0.6, None, 2020-01-05 08:00:00, None
152.1, 1.1, None, 2020-01-05 09:00:00, None
156.6, 1.3, None, 2020-01-05 10:00:00, None
153.6, 0.5, None, 2020-01-05 11:00:00, None
162.6, 2.0, None, 2020-01-05 12:00:00, None
167.7, 2.5, None, 2020-01-05 13:00:00, None
172.2, 2.5, None, 2020-01-05 14:00:00, None
164.1, 2.5, None, 2020-01-05 15:00:00, None
161.6, 1.8, None, 2020-01-05 16:00:00, None
149.6, 0.1, None, 2020-01-05 17:00:00, None
122.4, -0.5, None, 2020-01-05 18:00:00, None
127.9, -0.6, None, 2020-01-05 19:00:00, None
150.0, 0.4, None, 2020-01-05 20:00:00, None
151.7, 1.4, None, 2020-01-05 21:00:00, None
155.1, 1.4, None, 2020-01-05 22:00:00, None
166.3, 1.0, None, 2020-01-05 23:00:00, None
162.9, 0.6, None, 2020-01-06 00:00:00, None
142.0, 0.4, None, 2020-01-06 01:00:00, None
175.2, 0.3, None, 2020-01-06 02:00:00, None
332.0, -0.5, None, 2020-01-06 03:00:00, None
311.7, -1.0, None, 2020-01-06 04:00:00, None
314.9, -1.1, None, 2020-01-06 05:00:00, None
303.3, -1.3, None, 2020-01-06 06:00:00, None
None, -1.4, None, 2020-01-06 07:00:00, None
None, -1.6, None, 2020-01-06 08:00:00, None
None, -1.7, None, 2020-01-06 09:00:00, None
None, -1.7, None, 2020-01-06 10:00:00, None
None, -1.8, None, 2020-01-06 11:00:00, None
306.7, -1.7, None, 2020-01-06 12:00:00, None
315.5, -1.2, None, 2020-01-06 13:00:00, None
322.4, -1.0, None, 2020-01-06 14:00:00, None
337.1, -0.7, None, 2020-01-06 15:00:00, None
341.3, -1.0, None, 2020-01-06 16:00:00, None
339.3, -1.2, None, 2020-01-06 17:00:00, None
21.4, -1.5, None, 2020-01-06 18:00:00, None
None, -2.1, None, 2020-01-06 19:00:00, None
None, -2.4, None, 2020-01-06 20:00:00, None
None, -3.0, None, 2020-01-06 21:00:00, None
None, -3.1, None, 2020-01-06 22:00:00, None
None, -3.6, None, 2020-01-06 23:00:00, None
None, -4.0, None, 2020-01-07 00:00:00, None
None, -4.1, None, 2020-01-07 01:00:00, None
None, -4.5, None, 2020-01-07 02:00:00, None
None, -4.8, None, 2020-01-07 03:00:00, None
None, -4.9, None, 2020-01-07 04:00:00, None
None, -5.1, None, 2020-01-07 05:00:00, None
None, -5.2, None, 2020-01-07 06:00:00, None
