station_observations
WDIR_VECT, TEMP_MEAN, HUMIDITY, avg_rel_hum_pst1hr, time, avg_air_temp_pst1hr
None, -9.3, 78.7, None, 2020-01-02 12:00:00, None
None, -8.3, 77.8, None, 2020-01-02 13:00:00, None
125.9, -7.9, 76.3, None, 2020-01-02 14:00:00, None
96.4, -7.9, 78.3, None, 2020-01-02 15:00:00, None
0.0, -7.9, 79.7, None, 2020-01-02 16:00:00, None
117.3, -8.3, 82.9, None, 2020-01-02 17:00:00, None
108.9, -8.6, 84.6, None, 2020-01-02 18:00:00, None
0.0, -8.6, 85.3, None, 2020-01-02 19:00:00, None
0.0, -8.5, 86.7, None, 2020-01-02 20:00:00, None
0.0, -7.7, 87.9, None, 2020-01-02 21:00:00, None
99.2, -7.0, 88.5, None, 2020-01-02 22:00:00, None
105.3, -6.2, 88.8, None, 2020-01-02 23:00:00, None
111.2, -5.8, 89.7, None, 2020-01-03 00:00:00, None
121.3, -5.5, 89.5, None, 2020-01-03 01:00:00, None
124.2, -5.5, 88.7, None, 2020-01-03 02:00:00, None
132.5, -5.4, 89.5, None, 2020-01-03 03:00:00, None
137.6, -5.4, 89.7, None, 2020-01-03 04:00:00, None
133.8, -5.5, 89.1, None, 2020-01-03 05:00:00, None
124.8, -5.5, 88.4, None, 2020-01-03 06:00:00, None
0.0, -5.5, 87.8, None, 2020-01-03 07:00:00, None
145.2, -5.5, 87.5, None, 2020-01-03 08:00:00, None
140.0, -5.5, 87.8, None, 2020-01-03 09:00:00, None
0.0, -5.4, 88.6, None, 2020-01-03 10:00:00, None
0.0, -5.1, 88.4, None, 2020-01-03 11:00:00, None
0.0, -4.8, 88.4, None, 2020-01-03 12:00:00, None
0.0, -4.5, 89.0, None, 2020-01-03 13:00:00, None
0.0, -3.6, 87.6, None, 2020-01-03 14:00:00, None
0.0, -3.0, 87.6, None, 2020-01-03 15:00:00, None
0.0, -2.4, 89.3, None, 2020-01-03 16:00:00, None
0.0, -2.5, 91.2, None, 2020-01-03 17:00:00, None
0.0, -2.6, 92.6, None, 2020-01-03 18:00:00, None
0.0, -2.2, 93.0, None, 2020-01-03 19:00:00, None
0.0, -1.4, 93.2, None, 2020-01-03 20:00:00, None
0.0, -1.0, 93.4, None, 2020-01-03 21:00:00, None
255.7, 0.8, 87.4, None, 2020-01-03 22:00:00, None
274.1, 1.5, 72.4, None, 2020-01-03 23:00:00, None
249.6, 1.4, 62.5, None, 2020-01-04 00:00:00, None
229.2, 1.3, 57.9, None, 2020-01-04 01:00:00, None
220.2, 0.6, 62.6, None, 2020-01-04 02:00:00, None
0.0, 0.2, 68.6, None, 2020-01-04 03:00:00, None
0.0, 0.0, 68.1, None, 2020-01-04 04:00:00, None
232.7, -0.1, 68.3, None, 2020-01-04 05:00:00, None
272.2, -0.5, 72.4, None, 2020-01-04 06:00:00, None
255.6, -1.1, 71.9, None, 2020-01-04 07:00:00, None
248.5, -0.9, 64.6, None, 2020-01-04 08:00:00, None
296.1, -1.4, 66.7, None, 2020-01-04 09:00:00, None
249.2, -1.5, 67.8, None, 2020-01-04 10:00:00, None
275.9, -2.3, 76.6, None, 2020-01-04 11:00:00, None
156.1, -1.4, 75.0, None, 2020-01-04 12:00:00, None
162.8, -0.6, 67.2, None, 2020-01-04 13:00:00, None
0.0, 0.5, 60.7, None, 2020-01-04 14:00:00, None
0.0, 0.1, 63.2, None, 2020-01-04 15:00:00, None
0.0, -0.4, 65.9, None, 2020-01-04 16:00:00, None
121.4, -0.8, 67.7, None, 2020-01-04 17:00:00, None
133.3, -1.4, 72.4, None, 2020-01-04 18:00:00, None
152.9, -1.2, 68.8, None, 2020-01-04 19:00:00, None
0.0, -2.9, 73.8, None, 2020-01-04 20:00:00, None
0.0, -6.0, 84.5, None, 2020-01-04 21:00:00, None
0.0, -7.6, 87.6, None, 2020-01-04 22:00:00, None
0.0, -8.9, 88.1, None, 2020-01-04 23:00:00, None
0.0, -9.4, 87.8, None, 2020-01-05 00:00:00, None
0.0, -9.8, 87.1, None, 2020-01-05 01:00:00, None
0.0, -8.8, 87.1, None, 2020-01-05 02:00:00, None
99.4, -7.1, 84.2, None, 2020-01-05 03:00:00, None
115.3, -5.7, 78.1, None, 2020-01-05 04:00:00, None
131.6, -6.4, 78.0, None, 2020-01-05 05:00:00, None
116.3, -6.9, 81.3, None, 2020-01-05 06:00:00, None
104.2, -5.5, 85.1, None, 2020-01-05 07:00:00, None
246.2, -0.1, 76.7, None, 2020-01-05 08:00:00, None
283.7, -0.7, 67.5, None, 2020-01-05 09:00:00, None
252.1, -1.3, 60.5, None, 2020-01-05 10:00:00, None
242.3, -1.3, 59.2, None, 2020-01-05 11:00:00, None
150.3, -0.9, 56.4, None, 2020-01-05 12:00:00, None
137.6, 0.0, 53.0, None, 2020-01-05 13:00:00, None
257.4, -0.3, 54.6, None, 2020-01-05 14:00:00, None
254.8, -0.9, 58.5, None, 2020-01-05 15:00:00, None
271.0, -1.8, 64.8, None, 2020-01-05 16:00:00, None
295.1, -2.6, 62.2, None, 2020-01-05 17:00:00, None
0.0, -3.7, 63.9, None, 2020-01-05 18:00:00, None
0.0, -5.5, 74.9, None, 2020-01-05 19:00:00, None
0.0, -7.0, 82.1, None, 2020-01-05 20:00:00, None
0.0, -7.2, 84.3, None, 2020-01-05 21:00:00, None
0.0, -6.9, 84.6, None, 2020-01-05 22:00:00, None
0.0, -7.5, 85.8, None, 2020-01-05 23:00:00, None
0.0, -8.6, 87.3, None, 2020-01-06 00:00:00, None
0.0, -8.9, 87.5, None, 2020-01-06 01:00:00, None
0.0, -8.8, 87.2, None, 2020-01-06 02:00:00, None
0.0, -8.8, 87.2, None, 2020-01-06 03:00:00, None
263.8, -9.1, 87.0, None, 2020-01-06 04:00:00, None
0.0, -9.3, 87.0, None, 2020-01-06 05:00:00, None
0.0, -9.8, 86.9, None, 2020-01-06 06:00:00, None
115.1, -10.6, 86.4, None, 2020-01-06 07:00:00, None
0.0, -12.0, 85.0, None, 2020-01-06 08:00:00, None
0.0, -11.9, 84.7, None, 2020-01-06 09:00:00, None
0.0, -12.6, 83.8, None, 2020-01-06 10:00:00, None
0.0, -12.9, 83.2, None, 2020-01-06 11:00:00, None
0.0, -12.2, 83.5, None, 2020-01-06 12:00:00, None
0.0, -10.9, 84.4, None, 2020-01-06 13:00:00, None
0.0, -9.9, 84.9, None, 2020-01-06 14:00:00, None
0.0, -10.4, 85.2, None, 2020-01-06 15:00:00, None
0.0, -11.2, 84.9, None, 2020-01-06 16:00:00, None
277.7, -11.9, 84.2, None, 2020-01-06 17:00:00, None
160.9, -13.4, 82.5, None, 2020-01-06 18:00:00, None
98.6, -14.5, 81.8, None, 2020-01-06 19:00:00, None
263.2, -14.5, 82.4, None, 2020-01-06 20:00:00, None
101.9, -14.0, 82.8, None, 2020-01-06 21:00:00, None
95.5, -13.4, 83.8, None, 2020-01-06 22:00:00, None
270.4, -12.5, 84.8, None, 2020-01-06 23:00:00, None
94.9, -12.4, 84.2, None, 2020-01-07 00:00:00, None
0.0, -12.4, 83.8, None, 2020-01-07 01:00:00, None
0.0, -13.1, 82.9, None, 2020-01-07 02:00:00, None
98.2, -14.1, 81.8, None, 2020-01-07 03:00:00, None
0.0, -14.4, 81.3, None, 2020-01-07 04:00:00, None
0.0, -14.2, 81.7, None, 2020-01-07 05:00:00, None
95.6, -13.2, 82.5, None, 2020-01-07 06:00:00, None
106.7, -12.2, 83.7, None, 2020-01-07 07:00:00, None
94.3, -11.6, 84.3, None, 2020-01-07 08:00:00, None
83.5, -10.8, 85.2, None, 2020-01-07 09:00:00, None
0.0, -10.3, 85.8, None, 2020-01-07 10:00:00, None
0.0, -9.6, 86.5, None, 2020-01-07 11:00:00, None
0.0, -9.3, 86.9, None, 2020-01-07 12:00:00, None
0.0, -8.9, 87.3, None, 2020-01-07 13:00:00, None
284.9, -8.5, 87.8, None, 2020-01-07 14:00:00, None
274.6, -8.4, 87.9, None, 2020-01-07 15:00:00, None
278.8, -8.1, 88.3, None, 2020-01-07 16:00:00, None
0.0, -8.0, 88.5, None, 2020-01-07 17:00:00, None
310.6, -7.6, 88.6, None, 2020-01-07 18:00:00, None
317.4, -7.7, 88.1, None, 2020-01-07 19:00:00, None
315.5, -7.9, 87.0, None, 2020-01-07 20:00:00, None
0.0, -8.0, 85.5, None, 2020-01-07 21:00:00, None
0.0, -8.6, 85.1, None, 2020-01-07 22:00:00, None
0.0, -9.0, 86.3, None, 2020-01-07 23:00:00, None
0.0, -9.2, 86.3, None, 2020-01-08 00:00:00, None
0.0, -9.3, 86.3, None, 2020-01-08 01:00:00, None
0.0, -9.1, 86.0, None, 2020-01-08 02:00:00, None
0.0, -9.1, 86.3, None, 2020-01-08 03:00:00, None
0.0, -9.1, 86.3, None, 2020-01-08 04:00:00, None
0.0, -9.0, 85.8, None, 2020-01-08 05:00:00, None
0.0, -9.3, 85.4, None, 2020-01-08 06:00:00, None
0.0, -10.1, 85.0, None, 2020-01-08 07:00:00, None
0.0, -11.2, 84.3, None, 2020-01-08 08:00:00, None
0.0, -12.7, 83.0, None, 2020-01-08 09:00:00, None
0.0, -13.5, 81.9, None, 2020-01-08 10:00:00, None
0.0, -13.2, 81.8, None, 2020-01-08 11:00:00, None
0.0, -11.6, 82.6, None, 2020-01-08 12:00:00, None
0.0, -9.7, 82.9, None, 2020-01-08 13:00:00, None
0.0, -8.8, 83.4, None, 2020-01-08 14:00:00, None
0.0, -8.8, 84.1, None, 2020-01-08 15:00:00, None
0.0, -8.8, 84.2, None, 2020-01-08 16:00:00, None
0.0, -9.1, 85.5, None, 2020-01-08 17:00:00, None
0.0, -9.4, 86.2, None, 2020-01-08 18:00:00, None
0.0, -9.5, 86.4, None, 2020-01-08 19:00:00, None
0.0, -9.7, 86.7, None, 2020-01-08 20:00:00, None
0.0, -9.4, 86.7, None, 2020-01-08 21:00:00, None
0.0, -9.3, 86.2, None, 2020-01-08 22:00:00, None
0.0, -9.5, 86.3, None, 2020-01-08 23:00:00, None
0.0, -9.3, 86.4, None, 2020-01-09 00:00:00, None
0.0, -9.4, 86.1, None, 2020-01-09 01:00:00, None
0.0, -10.7, 85.1, None, 2020-01-09 02:00:00, None
0.0, -12.4, 83.5, None, 2020-01-09 03:00:00, None
0.0, -13.1, 82.5, None, 2020-01-09 04:00:00, None
0.0, -13.6, 82.0, None, 2020-01-09 05:00:00, None
0.0, -13.1, 82.4, None, 2020-01-09 06:00:00, None
0.0, -13.2, 83.5, None, 2020-01-09 07:00:00, None
0.0, -13.2, 83.5, None, 2020-01-09 08:00:00, None
0.0, -13.5, 82.4, None, 2020-01-09 09:00:00, None
0.0, -13.6, 82.3, None, 2020-01-09 10:00:00, None
0.0, -13.3, 82.3, None, 2020-01-09 11:00:00, None
0.0, -12.2, 83.2, None, 2020-01-09 12:00:00, None
0.0, -10.9, 84.7, None, 2020-01-09 13:00:00, None
0.0, -9.6, 85.9, None, 2020-01-09 14:00:00, None
0.0, -9.4, 85.9, None, 2020-01-09 15:00:00, None
0.0, -9.9, 85.0, None, 2020-01-09 16:00:00, None
0.0, -10.0, 84.1, None, 2020-01-09 17:00:00, None
0.0, -10.1, 83.6, None, 2020-01-09 18:00:00, None
0.0, -10.2, 83.5, None, 2020-01-09 19:00:00, None
0.0, -10.3, 83.3, None, 2020-01-09 20:00:00, None
0.0, -10.3, 84.1, None, 2020-01-09 21:00:00, None
0.0, -10.3, 84.7, None, 2020-01-09 22:00:00, None
0.0, -10.4, 84.8, None, 2020-01-09 23:00:00, None
0.0, -10.4, 85.1, None, 2020-01-10 00:00:00, None
0.0, -10.0, 85.1, None, 2020-01-10 01:00:00, None
0.0, -9.7, 86.0, None, 2020-01-10 02:00:00, None
0.0, -8.7, 86.0, None, 2020-01-10 03:00:00, None
0.0, -8.1, 86.2, None, 2020-01-10 04:00:00, None
0.0, -8.1, 87.9, None, 2020-01-10 05:00:00, None
0.0, -7.6, 88.4, None, 2020-01-10 06:00:00, None
0.0, -7.1, 89.1, None, 2020-01-10 07:00:00, None
0.0, -6.4, 89.6, None, 2020-01-10 08:00:00, None
0.0, -6.0, 89.6, None, 2020-01-10 09:00:00, None
0.0, -5.8, 88.8, None, 2020-01-10 10:00:00, None
0.0, -5.6, 88.0, None, 2020-01-10 11:00:00, None
0.0, -5.3, 89.1, None, 2020-01-10 12:00:00, None
0.0, -4.9, 88.2, None, 2020-01-10 13:00:00, None
0.0, -4.6, 88.5, None, 2020-01-10 14:00:00, None
0.0, -4.4, 87.9, None, 2020-01-10 15:00:00, None
0.0, -4.3, 87.0, None, 2020-01-10 16:00:00, None
0.0, -4.4, 86.4, None, 2020-01-10 17:00:00, None
0.0, -5.1, 84.8, None, 2020-01-10 18:00:00, None
117.1, -6.7, 82.0, None, 2020-01-10 19:00:00, None
121.7, -8.3, 82.4, None, 2020-01-10 20:00:00, None
127.8, -9.4, 81.8, None, 2020-01-10 21:00:00, None
121.8, -10.6, 80.8, None, 2020-01-10 22:00:00, None
120.7, -11.5, 80.3, None, 2020-01-10 23:00:00, None
119.3, -12.3, 79.8, None, 2020-01-11 00:00:00, None
115.9, -13.0, 77.9, None, 2020-01-11 01:00:00, None
105.4, -13.4, 76.8, None, 2020-01-11 02:00:00, None
117.6, -13.9, 76.3, None, 2020-01-11 03:00:00, None
116.1, -14.3, 75.8, None, 2020-01-11 04:00:00, None
111.5, -14.5, 75.5, None, 2020-01-11 05:00:00, None
118.9, -14.7, 77.3, None, 2020-01-11 06:00:00, None
99.0, -14.6, 77.4, None, 2020-01-11 07:00:00, None
85.0, -14.6, 78.1, None, 2020-01-11 08:00:00, None
0.0, -14.6, 77.4, None, 2020-01-11 09:00:00, None
0.0, -14.4, 77.5, None, 2020-01-11 10:00:00, None
0.0, -14.0, 76.5, None, 2020-01-11 11:00:00, None
0.0, -13.4, 74.9, None, 2020-01-11 12:00:00, None
0.0, -12.8, 72.1, None, 2020-01-11 13:00:00, None
0.0, -12.5, 71.8, None, 2020-01-11 14:00:00, None
0.0, -12.7, 73.2, None, 2020-01-11 15:00:00, None
0.0, -13.3, 74.0, None, 2020-01-11 16:00:00, None
0.0, -14.0, 72.1, None, 2020-01-11 17:00:00, None
0.0, -15.2, 70.4, None, 2020-01-11 18:00:00, None
115.4, -16.4, 65.4, None, 2020-01-11 19:00:00, None
111.0, -17.3, 62.0, None, 2020-01-11 20:00:00, None
109.8, -18.1, 59.3, None, 2020-01-11 21:00:00, None
111.6, -18.8, 59.5, None, 2020-01-11 22:00:00, None
116.6, -19.4, 58.5, None, 2020-01-11 23:00:00, None
118.6, -19.9, 56.7, None, 2020-01-12 00:00:00, None
123.1, -20.3, 60.5, None, 2020-01-12 01:00:00, None
127.9, -20.4, 56.2, None, 2020-01-12 02:00:00, None
128.9, -20.6, 56.5, None, 2020-01-12 03:00:00, None
126.8, -20.7, 55.5, None, 2020-01-12 04:00:00, None
192.1, -20.9, 57.1, None, 2020-01-12 05:00:00, None
185.8, -20.9, 58.7, None, 2020-01-12 06:00:00, None
350.9, -20.9, 57.1, None, 2020-01-12 07:00:00, None
71.3, -20.9, 50.8, None, 2020-01-12 08:00:00, None
32.7, -21.0, 46.7, None, 2020-01-12 09:00:00, None
112.9, -21.1, 47.1, None, 2020-01-12 10:00:00, None
356.7, -20.5, 44.1, None, 2020-01-12 11:00:00, None
30.5, -19.2, 41.6, None, 2020-01-12 12:00:00, None
358.3, -18.8, 39.1, None, 2020-01-12 13:00:00, None
5.6, -18.3, 38.7, None, 2020-01-12 14:00:00, None
292.6, -19.5, 43.5, None, 2020-01-12 15:00:00, None
277.0, -20.3, 48.2, None, 2020-01-12 16:00:00, None
0.0, -22.2, 58.4, None, 2020-01-12 17:00:00, None
286.8, -24.0, 63.9, None, 2020-01-12 18:00:00, None
283.2, -25.6, 66.0, None, 2020-01-12 19:00:00, None
292.6, -26.7, 66.3, None, 2020-01-12 20:00:00, None
290.0, -27.3, 65.4, None, 2020-01-12 21:00:00, None
289.3, -29.0, 63.4, None, 2020-01-12 22:00:00, None
97.1, -30.1, 62.3, None, 2020-01-12 23:00:00, None
276.7, -30.7, 61.7, None, 2020-01-13 00:00:00, None
83.5, -31.9, 60.2, None, 2020-01-13 01:00:00, None
94.6, -32.4, 59.4, None, 2020-01-13 02:00:00, None
0.0, -32.9, 58.8, None, 2020-01-13 03:00:00, None
94.3, -33.8, 57.8, None, 2020-01-13 04:00:00, None
0.0, -34.2, 57.3, None, 2020-01-13 05:00:00, None
261.0, -34.5, 57.0, None, 2020-01-13 06:00:00, None
281.7, -35.2, 56.2, None, 2020-01-13 07:00:00, None
97.4, -35.5, 55.9, None, 2020-01-13 08:00:00, None
294.9, -35.8, 55.5, None, 2020-01-13 09:00:00, None
285.3, -35.1, 56.1, None, 2020-01-13 10:00:00, None
270.1, -33.8, 57.5, None, 2020-01-13 11:00:00, None
295.5, -30.7, 60.9, None, 2020-01-13 12:00:00, None
267.8, -28.4, 63.3, None, 2020-01-13 13:00:00, None
267.4, -26.8, 64.8, None, 2020-01-13 14:00:00, None
281.4, -26.8, 64.8, None, 2020-01-13 15:00:00, None
280.8, -27.5, 64.3, None, 2020-01-13 16:00:00, None
287.7, -28.7, 63.5, None, 2020-01-13 17:00:00, None
297.2, -30.0, 62.1, None, 2020-01-13 18:00:00, None
288.7, -31.2, 60.8, None, 2020-01-13 19:00:00, None
114.8, -32.8, 59.0, None, 2020-01-13 20:00:00, None
282.9, -33.5, 58.2, None, 2020-01-13 21:00:00, None
281.1, -33.9, 57.8, None, 2020-01-13 22:00:00, None
280.6, -34.4, 57.2, None, 2020-01-13 23:00:00, None
294.1, -34.9, 56.6, None, 2020-01-14 00:00:00, None
298.2, -35.5, 55.8, None, 2020-01-14 01:00:00, None
290.1, -35.7, 55.5, None, 2020-01-14 02:00:00, None
285.1, -36.5, 54.5, None, 2020-01-14 03:00:00, None
284.6, -36.9, 54.1, None, 2020-01-14 04:00:00, None
280.3, -37.4, 53.5, None, 2020-01-14 05:00:00, None
0.0, -38.0, 52.9, None, 2020-01-14 06:00:00, None
0.0, -38.4, 52.4, None, 2020-01-14 07:00:00, None
283.5, -38.8, 51.9, None, 2020-01-14 08:00:00, None
282.8, -39.1, 51.6, None, 2020-01-14 09:00:00, None
284.8, -39.0, 51.6, None, 2020-01-14 10:00:00, None
0.0, -37.4, 53.2, None, 2020-01-14 11:00:00, None
268.2, -34.7, 56.0, None, 2020-01-14 12:00:00, None
254.2, -32.1, 58.8, None, 2020-01-14 13:00:00, None
258.4, -30.4, 60.1, None, 2020-01-14 14:00:00, None
274.0, -29.6, 60.6, None, 2020-01-14 15:00:00, None
296.2, -29.1, 61.7, None, 2020-01-14 16:00:00, None
287.7, -29.2, 61.8, None, 2020-01-14 17:00:00, None
285.1, -29.7, 61.6, None, 2020-01-14 18:00:00, None
295.9, -31.2, 60.4, None, 2020-01-14 19:00:00, None
300.9, -32.3, 59.4, None, 2020-01-14 20:00:00, None
102.7, -33.7, 57.7, None, 2020-01-14 21:00:00, None
290.3, -34.3, 57.1, None, 2020-01-14 22:00:00, None
273.6, -35.1, 56.3, None, 2020-01-14 23:00:00, None
3.4, -35.8, 55.4, None, 2020-01-15 00:00:00, None
275.3, -36.5, 54.5, None, 2020-01-15 01:00:00, None
284.5, -36.9, 54.0, None, 2020-01-15 02:00:00, None
281.4, -37.3, 53.5, None, 2020-01-15 03:00:00, None
281.9, -37.8, 53.0, None, 2020-01-15 04:00:00, None
291.9, -38.4, 52.3, None, 2020-01-15 05:00:00, None
292.9, -38.4, 52.2, None, 2020-01-15 06:00:00, None
290.6, -39.1, 51.5, None, 2020-01-15 07:00:00, None
286.4, -39.8, 50.8, None, 2020-01-15 08:00:00, None
293.3, -39.8, 50.7, None, 2020-01-15 09:00:00, None
284.1, -39.9, 50.6, None, 2020-01-15 10:00:00, None
283.0, -38.3, 52.1, None, 2020-01-15 11:00:00, None
272.0, -35.7, 54.8, None, 2020-01-15 12:00:00, None
271.4, -32.7, 58.0, None, 2020-01-15 13:00:00, None
276.5, -30.8, 59.8, None, 2020-01-15 14:00:00, None
107.8, -29.4, 60.8, None, 2020-01-15 15:00:00, None
292.5, -29.9, 61.3, None, 2020-01-15 16:00:00, None
292.0, -30.6, 61.0, None, 2020-01-15 17:00:00, None
291.5, -30.9, 60.6, None, 2020-01-15 18:00:00, None
289.1, -30.9, 60.8, None, 2020-01-15 19:00:00, None
289.4, -30.1, 61.5, None, 2020-01-15 20:00:00, None
289.1, -29.7, 62.1, None, 2020-01-15 21:00:00, None
287.6, -29.1, 62.8, None, 2020-01-15 22:00:00, None
288.0, -28.6, 63.2, None, 2020-01-15 23:00:00, None
286.4, -28.4, 63.5, None, 2020-01-16 00:00:00, None
290.4, -28.0, 64.0, None, 2020-01-16 01:00:00, None
287.9, -27.5, 64.7, None, 2020-01-16 02:00:00, None
284.4, -26.7, 65.3, None, 2020-01-16 03:00:00, None
290.0, -26.5, 65.8, None, 2020-01-16 04:00:00, None
300.2, -25.5, 67.0, None, 2020-01-16 05:00:00, None
130.2, -22.4, 69.2, None, 2020-01-16 06:00:00, None
123.1, -21.6, 70.4, None, 2020-01-16 07:00:00, None
130.3, -21.4, 69.9, None, 2020-01-16 08:00:00, None
123.4, -21.5, 68.6, None, 2020-01-16 09:00:00, None
117.3, -21.7, 68.1, None, 2020-01-16 10:00:00, None
122.1, -21.7, 67.1, None, 2020-01-16 11:00:00, None
125.4, -21.8, 66.2, None, 2020-01-16 12:00:00, None
123.8, -21.8, 66.4, None, 2020-01-16 13:00:00, None
126.0, -21.6, 66.6, None, 2020-01-16 14:00:00, None
125.1, -21.3, 66.0, None, 2020-01-16 15:00:00, None
127.7, -21.3, 64.1, None, 2020-01-16 16:00:00, None
116.9, -21.8, 63.3, None, 2020-01-16 17:00:00, None
85.5, -23.2, 66.7, None, 2020-01-16 18:00:00, None
100.1, -24.3, 68.4, None, 2020-01-16 19:00:00, None
101.5, -24.3, 67.9, None, 2020-01-16 20:00:00, None
100.2, -23.9, 68.3, None, 2020-01-16 21:00:00, None
91.9, -23.7, 69.1, None, 2020-01-16 22:00:00, None
93.9, -24.0, 69.0, None, 2020-01-16 23:00:00, None
112.4, -23.8, 69.1, None, 2020-01-17 00:00:00, None
274.4, -23.4, 69.4, None, 2020-01-17 01:00:00, None
260.8, -23.6, 69.2, None, 2020-01-17 02:00:00, None
106.6, -24.9, 68.1, None, 2020-01-17 03:00:00, None
260.6, -26.2, 66.5, None, 2020-01-17 04:00:00, None
135.7, -27.2, 65.5, None, 2020-01-17 05:00:00, None
91.0, -27.8, 64.9, None, 2020-01-17 06:00:00, None
97.0, -27.7, 65.1, None, 2020-01-17 07:00:00, None
87.1, -27.4, 65.3, None, 2020-01-17 08:00:00, None
89.9, -27.0, 65.6, None, 2020-01-17 09:00:00, None
92.1, -26.1, 65.9, None, 2020-01-17 10:00:00, None
94.1, -24.6, 66.1, None, 2020-01-17 11:00:00, None
101.7, -22.9, 65.0, None, 2020-01-17 12:00:00, None
110.9, -21.8, 61.6, None, 2020-01-17 13:00:00, None
108.6, -20.9, 59.1, None, 2020-01-17 14:00:00, None
113.7, -21.0, 60.2, None, 2020-01-17 15:00:00, None
115.3, -21.2, 61.6, None, 2020-01-17 16:00:00, None
131.4, -22.1, 63.8, None, 2020-01-17 17:00:00, None
93.2, -23.8, 65.7, None, 2020-01-17 18:00:00, None
0.0, -25.5, 66.9, None, 2020-01-17 19:00:00, None
97.5, -26.5, 66.3, None, 2020-01-17 20:00:00, None
94.1, -27.8, 65.1, None, 2020-01-17 21:00:00, None
0.0, -28.0, 64.5, None, 2020-01-17 22:00:00, None
0.0, -27.7, 64.6, None, 2020-01-17 23:00:00, None
0.0, -27.7, 64.5, None, 2020-01-18 00:00:00, None
0.0, -27.5, 65.1, None, 2020-01-18 01:00:00, None
94.3, -25.8, 66.6, None, 2020-01-18 02:00:00, None
107.4, -22.2, 64.4, None, 2020-01-18 03:00:00, None
117.1, -21.0, 63.0, None, 2020-01-18 04:00:00, None
121.1, -20.7, 66.9, None, 2020-01-18 05:00:00, None
116.0, -20.5, 69.6, None, 2020-01-18 06:00:00, None
104.6, -20.2, 70.6, None, 2020-01-18 07:00:00, None
116.5, -19.8, 69.7, None, 2020-01-18 08:00:00, None
125.3, -19.2, 67.8, None, 2020-01-18 09:00:00, None
111.0, -18.7, 69.0, None, 2020-01-18 10:00:00, None
116.4, -18.0, 69.3, None, 2020-01-18 11:00:00, None
68.5, -17.3, 69.0, None, 2020-01-18 12:00:00, None
71.4, -16.7, 68.0, None, 2020-01-18 13:00:00, None
70.2, -15.8, 68.4, None, 2020-01-18 14:00:00, None
84.9, -14.9, 68.8, None, 2020-01-18 15:00:00, None
39.2, -14.5, 69.0, None, 2020-01-18 16:00:00, None
85.9, -15.0, 72.8, None, 2020-01-18 17:00:00, None
91.2, -15.7, 76.2, None, 2020-01-18 18:00:00, None
90.0, -15.1, 76.8, None, 2020-01-18 19:00:00, None
108.2, -14.9, 77.6, None, 2020-01-18 20:00:00, None
87.8, -14.6, 77.6, None, 2020-01-18 21:00:00, None
272.5, -14.7, 78.4, None, 2020-01-18 22:00:00, None
271.5, -15.0, 78.8, None, 2020-01-18 23:00:00, None
281.0, -14.6, 78.4, None, 2020-01-19 00:00:00, None
85.5, -14.2, 78.0, None, 2020-01-19 01:00:00, None
