station_observations
WDIR_VECT, TEMP_MEAN, WSPD_SCLR, time, avg_air_temp_pst1hr
77.3, 1.7, 1.701, 2020-01-01 00:00:00, 1.718
58.3, 1.7, None, 2020-01-01 01:00:00, None
85.3, 1.5, None, 2020-01-01 02:00:00, None
85.0, 1.6, None, 2020-01-01 03:00:00, None
95.7, 1.9, None, 2020-01-01 04:00:00, None
114.9, 1.8, None, 2020-01-01 05:00:00, None
91.0, 2.1, None, 2020-01-01 06:00:00, None
134.0, 2.1, None, 2020-01-01 07:00:00, None
73.4, 2.1, None, 2020-01-01 08:00:00, None
176.8, 2.3, None, 2020-01-01 09:00:00, None
247.3, 2.7, None, 2020-01-01 10:00:00, None
207.0, 3.4, None, 2020-01-01 11:00:00, None
243.0, 3.6, None, 2020-01-01 12:00:00, None
204.2, 3.9, None, 2020-01-01 13:00:00, None
209.1, 4.2, None, 2020-01-01 14:00:00, None
151.7, 4.0, None, 2020-01-01 15:00:00, None
184.8, 3.6, None, 2020-01-01 16:00:00, None
210.5, 3.3, None, 2020-01-01 17:00:00, None
53.8, 3.1, None, 2020-01-01 18:00:00, None
71.4, 2.9, None, 2020-01-01 19:00:00, None
63.2, 2.7, None, 2020-01-01 20:00:00, None
54.9, 2.6, None, 2020-01-01 21:00:00, None
62.5, 2.5, None, 2020-01-01 22:00:00, None
70.8, 2.8, None, 2020-01-01 23:00:00, None
114.9, 2.6, None, 2020-01-02 00:00:00, None
96.1, 2.6, None, 2020-01-02 01:00:00, None
75.8, 2.1, None, 2020-01-02 02:00:00, None
204.3, 1.9, None, 2020-01-02 03:00:00, None
236.8, 3.4, None, 2020-01-02 04:00:00, None
247.1, 4.2, None, 2020-01-02 05:00:00, None
60.4, 3.0, None, 2020-01-02 06:00:00, None
228.0, 4.0, None, 2020-01-02 07:00:00, None
226.8, 4.4, None, 2020-01-02 08:00:00, None
246.8, 3.4, None, 2020-01-02 09:00:00, None
320.2, 3.6, None, 2020-01-02 10:00:00, None
240.3, 4.2, None, 2020-01-02 11:00:00, None
231.6, 5.0, None, 2020-01-02 12:00:00, None
229.2, 5.1, None, 2020-01-02 13:00:00, None
229.5, 4.8, None, 2020-01-02 14:00:00, None
241.2, 4.5, None, 2020-01-02 15:00:00, None
248.4, 4.1, None, 2020-01-02 16:00:00, None
204.1, 3.2, None, 2020-01-02 17:00:00, None
198.5, 2.5, None, 2020-01-02 18:00:00, None
64.3, 2.3, None, 2020-01-02 19:00:00, None
56.8, 2.3, None, 2020-01-02 20:00:00, None
65.4, 2.4, None, 2020-01-02 21:00:00, None
92.9, 1.5, None, 2020-01-02 22:00:00, None
84.2, 1.4, None, 2020-01-02 23:00:00, None
87.7, 1.2, None, 2020-01-03 00:00:00, None
77.8, 1.3, None, 2020-01-03 01:00:00, None
83.5, 1.7, None, 2020-01-03 02:00:00, None
91.2, 1.8, None, 2020-01-03 03:00:00, None
83.7, 2.0, None, 2020-01-03 04:00:00, None
79.8, 2.1, None, 2020-01-03 05:00:00, None
80.6, 2.3, None, 2020-01-03 06:00:00, None
82.7, 2.3, None, 2020-01-03 07:00:00, None
83.3, 2.5, None, 2020-01-03 08:00:00, None
84.6, 2.3, None, 2020-01-03 09:00:00, None
65.2, 2.0, None, 2020-01-03 10:00:00, None
80.0, 2.6, None, 2020-01-03 11:00:00, None
67.2, 2.3, None, 2020-01-03 12:00:00, None
80.7, 2.6, None, 2020-01-03 13:00:00, None
67.2, 3.1, None, 2020-01-03 14:00:00, None
61.9, 3.2, None, 2020-01-03 15:00:00, None
50.3, 3.2, None, 2020-01-03 16:00:00, None
65.6, 2.8, None, 2020-01-03 17:00:00, None
59.0, 2.6, None, 2020-01-03 18:00:00, None
55.9, 2.4, None, 2020-01-03 19:00:00, None
56.0, 2.1, None, 2020-01-03 20:00:00, None
58.4, 2.3, None, 2020-01-03 21:00:00, None
56.6, 2.2, None, 2020-01-03 22:00:00, None
59.3, 2.2, None, 2020-01-03 23:00:00, None
67.3, 2.5, None, 2020-01-04 00:00:00, None
61.6, 2.5, None, 2020-01-04 01:00:00, None
70.2, 3.3, None, 2020-01-04 02:00:00, None
60.7, 2.3, None, 2020-01-04 03:00:00, None
60.5, 2.7, None, 2020-01-04 04:00:00, None
63.6, 3.2, None, 2020-01-04 05:00:00, None
50.7, 2.8, None, 2020-01-04 06:00:00, None
46.0, 2.7, None, 2020-01-04 07:00:00, None
59.0, 2.9, None, 2020-01-04 08:00:00, None
59.1, 3.4, None, 2020-01-04 09:00:00, None
57.7, 3.5, None, 2020-01-04 10:00:00, None
73.4, 5.1, None, 2020-01-04 11:00:00, None
213.4, 7.3, None, 2020-01-04 12:00:00, None
222.4, 8.2, None, 2020-01-04 13:00:00, None
202.1, 8.2, None, 2020-01-04 14:00:00, None
95.5, 7.1, None, 2020-01-04 15:00:00, None
85.7, 5.9, None, 2020-01-04 16:00:00, None
66.3, 4.4, None, 2020-01-04 17:00:00, None
63.9, 3.7, None, 2020-01-04 18:00:00, None
57.0, 2.5, None, 2020-01-04 19:00:00, None
62.8, 1.9, None, 2020-01-04 20:00:00, None
90.2, 1.8, None, 2020-01-04 21:00:00, None
108.0, 2.1, None, 2020-01-04 22:00:00, None
220.4, 2.2, None, 2020-01-04 23:00:00, None
213.6, 2.6, None, 2020-01-05 00:00:00, None
116.9, 2.4, None, 2020-01-05 01:00:00, None
63.9, 2.3, None, 2020-01-05 02:00:00, None
63.4, 2.0, None, 2020-01-05 03:00:00, None
74.7, 2.4, None, 2020-01-05 04:00:00, None
49.2, 2.0, None, 2020-01-05 05:00:00, None
84.0, 1.8, None, 2020-01-05 06:00:00, None
73.0, 1.8, None, 2020-01-05 07:00:00, None
80.0, 1.9, None, 2020-01-05 08:00:00, None
77.3, 2.5, None, 2020-01-05 09:00:00, None
60.8, 2.6, None, 2020-01-05 10:00:00, None
65.1, 2.3, None, 2020-01-05 11:00:00, None
54.5, 2.7, None, 2020-01-05 12:00:00, None
60.5, 2.7, None, 2020-01-05 13:00:00, None
66.7, 2.9, None, 2020-01-05 14:00:00, None
69.7, 2.4, None, 2020-01-05 15:00:00, None
75.7, 2.4, None, 2020-01-05 16:00:00, None
78.2, 2.6, None, 2020-01-05 17:00:00, None
78.1, 2.2, None, 2020-01-05 18:00:00, None
86.0, 2.3, None, 2020-01-05 19:00:00, None
96.0, 2.3, None, 2020-01-05 20:00:00, None
132.7, 2.4, None, 2020-01-05 21:00:00, None
190.8, 2.0, None, 2020-01-05 22:00:00, None
121.8, 1.6, None, 2020-01-05 23:00:00, None
115.7, 1.1, None, 2020-01-06 00:00:00, None
74.9, 0.6, None, 2020-01-06 01:00:00, None
77.0, 0.7, None, 2020-01-06 02:00:00, None
84.4, 0.7, None, 2020-01-06 03:00:00, None
55.9, 1.0, None, 2020-01-06 04:00:00, None
57.9, 1.1, None, 2020-01-06 05:00:00, None
70.5, 1.0, None, 2020-01-06 06:00:00, None
70.3, 0.9, None, 2020-01-06 07:00:00, None
59.2, 1.1, None, 2020-01-06 08:00:00, None
78.3, 1.1, None, 2020-01-06 09:00:00, None
75.1, 1.2, None, 2020-01-06 10:00:00, None
47.1, 1.4, None, 2020-01-06 11:00:00, None
67.0, 1.3, None, 2020-01-06 12:00:00, None
58.9, 1.3, None, 2020-01-06 13:00:00, None
57.4, 1.2, None, 2020-01-06 14:00:00, None
76.2, 1.4, None, 2020-01-06 15:00:00, None
73.3, 1.3, None, 2020-01-06 16:00:00, None
74.5, 1.2, None, 2020-01-06 17:00:00, None
66.6, 1.0, None, 2020-01-06 18:00:00, None
62.4, 1.3, None, 2020-01-06 19:00:00, None
62.8, 1.2, None, 2020-01-06 20:00:00, None
63.4, 1.2, None, 2020-01-06 21:00:00, None
57.4, 1.6, None, 2020-01-06 22:00:00, None
56.1, 1.5, None, 2020-01-06 23:00:00, None
45.3, 1.4, None, 2020-01-07 00:00:00, None
34.2, 1.4, None, 2020-01-07 01:00:00, None
51.9, 1.2, None, 2020-01-07 02:00:00, None
45.9, 1.6, None, 2020-01-07 03:00:00, None
42.9, 1.7, None, 2020-01-07 04:00:00, None
52.3, 1.4, None, 2020-01-07 05:00:00, None
73.3, 1.5, None, 2020-01-07 06:00:00, None
55.9, 1.7, None, 2020-01-07 07:00:00, None
47.9, 1.6, None, 2020-01-07 08:00:00, None
43.3, 1.6, None, 2020-01-07 09:00:00, None
48.7, 1.5, None, 2020-01-07 10:00:00, None
50.7, 1.6, None, 2020-01-07 11:00:00, None
46.4, 1.7, None, 2020-01-07 12:00:00, None
59.4, 1.8, None, 2020-01-07 13:00:00, None
62.4, 1.9, None, 2020-01-07 14:00:00, None
75.2, 2.0, None, 2020-01-07 15:00:00, None
69.3, 2.2, None, 2020-01-07 16:00:00, None
76.8, 2.5, None, 2020-01-07 17:00:00, None
63.3, 2.5, None, 2020-01-07 18:00:00, None
67.1, 2.2, None, 2020-01-07 19:00:00, None
59.8, 2.3, None, 2020-01-07 20:00:00, None
67.5, 2.2, None, 2020-01-07 21:00:00, None
68.9, 2.5, None, 2020-01-07 22:00:00, None
71.5, 2.5, None, 2020-01-07 23:00:00, None
63.5, 2.9, None, 2020-01-08 00:00:00, None
65.4, 3.1, None, 2020-01-08 01:00:00, None
47.0, 3.1, None, 2020-01-08 02:00:00, None
69.4, 2.9, None, 2020-01-08 03:00:00, None
64.4, 3.0, None, 2020-01-08 04:00:00, None
65.1, 3.0, None, 2020-01-08 05:00:00, None
73.9, 3.0, None, 2020-01-08 06:00:00, None
75.9, 3.0, None, 2020-01-08 07:00:00, None
60.1, 2.8, None, 2020-01-08 08:00:00, None
226.2, 3.3, None, 2020-01-08 09:00:00, None
206.6, 3.5, None, 2020-01-08 10:00:00, None
240.0, 4.0, None, 2020-01-08 11:00:00, None
239.5, 4.6, None, 2020-01-08 12:00:00, None
239.6, 4.8, None, 2020-01-08 13:00:00, None
235.0, 5.7, None, 2020-01-08 14:00:00, None
235.2, 5.5, None, 2020-01-08 15:00:00, None
238.5, 4.7, None, 2020-01-08 16:00:00, None
230.6, 4.6, None, 2020-01-08 17:00:00, None
228.1, 4.4, None, 2020-01-08 18:00:00, None
231.3, 3.8, None, 2020-01-08 19:00:00, None
227.8, 3.4, None, 2020-01-08 20:00:00, None
241.4, 3.0, None, 2020-01-08 21:00:00, None
240.9, 2.2, None, 2020-01-08 22:00:00, None
241.7, 1.5, None, 2020-01-08 23:00:00, None
224.0, 1.1, None, 2020-01-09 00:00:00, None
227.7, 0.4, None, 2020-01-09 01:00:00, None
248.3, -0.1, None, 2020-01-09 02:00:00, None
266.5, -0.5, None, 2020-01-09 03:00:00, None
274.6, -1.2, None, 2020-01-09 04:00:00, None
272.0, -1.9, None, 2020-01-09 05:00:00, None
306.6, -2.5, None, 2020-01-09 06:00:00, None
50.9, -3.6, None, 2020-01-09 07:00:00, None
73.5, -4.2, None, 2020-01-09 08:00:00, None
53.9, -3.8, None, 2020-01-09 09:00:00, None
62.3, -3.7, None, 2020-01-09 10:00:00, None
67.8, -3.5, None, 2020-01-09 11:00:00, None
66.7, -3.1, None, 2020-01-09 12:00:00, None
83.7, -1.9, None, 2020-01-09 13:00:00, None
77.9, -0.7, None, 2020-01-09 14:00:00, None
87.6, -0.4, None, 2020-01-09 15:00:00, None
71.9, -0.8, None, 2020-01-09 16:00:00, None
98.7, -2.1, None, 2020-01-09 17:00:00, None
64.3, -2.4, None, 2020-01-09 18:00:00, None
58.4, -2.3, None, 2020-01-09 19:00:00, None
61.6, -2.7, None, 2020-01-09 20:00:00, None
67.2, -3.4, None, 2020-01-09 21:00:00, None
61.2, -3.9, None, 2020-01-09 22:00:00, None
60.1, -4.2, None, 2020-01-09 23:00:00, None
82.8, -4.9, None, 2020-01-10 00:00:00, None
64.0, -5.1, None, 2020-01-10 01:00:00, None
52.0, -4.9, None, 2020-01-10 02:00:00, None
54.4, -4.9, None, 2020-01-10 03:00:00, None
70.7, -5.3, None, 2020-01-10 04:00:00, None
63.9, -5.2, None, 2020-01-10 05:00:00, None
74.1, -4.9, None, 2020-01-10 06:00:00, None
75.1, -4.8, None, 2020-01-10 07:00:00, None
51.9, -4.4, None, 2020-01-10 08:00:00, None
47.5, -4.2, None, 2020-01-10 09:00:00, None
48.4, -4.2, None, 2020-01-10 10:00:00, None
46.4, -3.9, None, 2020-01-10 11:00:00, None
41.7, -3.5, None, 2020-01-10 12:00:00, None
52.5, -3.4, None, 2020-01-10 13:00:00, None
45.1, -2.9, None, 2020-01-10 14:00:00, None
59.4, -2.6, None, 2020-01-10 15:00:00, None
57.9, -2.1, None, 2020-01-10 16:00:00, None
51.7, -2.1, None, 2020-01-10 17:00:00, None
68.7, -2.1, None, 2020-01-10 18:00:00, None
39.5, -1.8, None, 2020-01-10 19:00:00, None
39.7, -1.8, None, 2020-01-10 20:00:00, None
49.1, -1.9, None, 2020-01-10 21:00:00, None
61.7, -2.2, None, 2020-01-10 22:00:00, None
46.6, -1.7, None, 2020-01-10 23:00:00, None
65.5, -1.8, None, 2020-01-11 00:00:00, None
82.5, -1.0, None, 2020-01-11 01:00:00, None
79.0, -1.3, None, 2020-01-11 02:00:00, None
91.0, -0.8, None, 2020-01-11 03:00:00, None
92.9, -0.6, None, 2020-01-11 04:00:00, None
59.6, -1.1, None, 2020-01-11 05:00:00, None
55.6, -1.2, None, 2020-01-11 06:00:00, None
55.2, -1.0, None, 2020-01-11 07:00:00, None
67.4, -1.3, None, 2020-01-11 08:00:00, None
130.3, -1.1, None, 2020-01-11 09:00:00, None
194.0, -0.5, None, 2020-01-11 10:00:00, None
259.3, 0.1, None, 2020-01-11 11:00:00, None
261.5, 0.6, None, 2020-01-11 12:00:00, None
252.9, 1.0, None, 2020-01-11 13:00:00, None
264.7, 1.1, None, 2020-01-11 14:00:00, None
340.3, 1.0, None, 2020-01-11 15:00:00, None
61.8, 0.8, None, 2020-01-11 16:00:00, None
84.1, 0.6, None, 2020-01-11 17:00:00, None
123.7, 0.2, None, 2020-01-11 18:00:00, None
237.1, 0.4, None, 2020-01-11 19:00:00, None
249.2, 0.5, None, 2020-01-11 20:00:00, None
96.2, -0.1, None, 2020-01-11 21:00:00, None
89.6, -0.2, None, 2020-01-11 22:00:00, None
200.0, 0.1, None, 2020-01-11 23:00:00, None
78.6, 0.3, None, 2020-01-12 00:00:00, None
165.6, 0.3, None, 2020-01-12 01:00:00, None
65.9, 0.4, None, 2020-01-12 02:00:00, None
67.6, 0.2, None, 2020-01-12 03:00:00, None
63.7, -0.1, None, 2020-01-12 04:00:00, None
77.8, 0.1, None, 2020-01-12 05:00:00, None
83.6, 0.4, None, 2020-01-12 06:00:00, None
66.5, 0.5, None, 2020-01-12 07:00:00, None
97.7, 0.6, None, 2020-01-12 08:00:00, None
104.8, 0.9, None, 2020-01-12 09:00:00, None
95.7, 1.1, None, 2020-01-12 10:00:00, None
93.4, 1.1, None, 2020-01-12 11:00:00, None
68.8, 1.2, None, 2020-01-12 12:00:00, None
76.9, 1.3, None, 2020-01-12 13:00:00, None
91.0, 1.4, None, 2020-01-12 14:00:00, None
90.5, 1.4, None, 2020-01-12 15:00:00, None
79.4, 1.4, None, 2020-01-12 16:00:00, None
62.5, 1.6, None, 2020-01-12 17:00:00, None
52.5, 1.6, None, 2020-01-12 18:00:00, None
35.7, 1.6, None, 2020-01-12 19:00:00, None
57.8, 1.3, None, 2020-01-12 20:00:00, None
