station_observations
WDIR_VECT, TEMP_MEAN, WSPD_SCLR, HUMIDITY, avg_rel_hum_pst1hr, time, avg_air_temp_pst1hr
None, -0.5, None, 99.1, 99.1, 2020-01-01 00:00:00, -0.503
None, -0.5, None, 99.2, None, 2020-01-01 01:00:00, None
None, -0.3, None, 99.3, None, 2020-01-01 02:00:00, None
None, -0.1, None, 99.3, None, 2020-01-01 03:00:00, None
None, 0.0, None, 99.3, None, 2020-01-01 04:00:00, None
None, 0.1, None, 99.3, None, 2020-01-01 05:00:00, None
None, 0.2, None, 99.2, None, 2020-01-01 06:00:00, None
92.0, 0.5, None, 98.9, None, 2020-01-01 07:00:00, None
83.7, 1.1, None, 97.8, None, 2020-01-01 08:00:00, None
65.9, 1.1, None, 97.3, None, 2020-01-01 09:00:00, None
63.6, 0.9, None, 98.2, None, 2020-01-01 10:00:00, None
61.3, 1.9, None, 97.4, None, 2020-01-01 11:00:00, None
85.0, 2.6, None, 94.9, None, 2020-01-01 12:00:00, None
84.0, 3.0, None, 93.2, None, 2020-01-01 13:00:00, None
62.9, 3.7, None, 91.2, None, 2020-01-01 14:00:00, None
73.8, 3.6, None, 92.6, None, 2020-01-01 15:00:00, None
298.3, 2.6, None, 95.4, None, 2020-01-01 16:00:00, None
290.2, 2.0, None, 96.8, None, 2020-01-01 17:00:00, None
353.2, 1.7, None, 97.2, None, 2020-01-01 18:00:00, None
277.5, 1.4, None, 97.5, None, 2020-01-01 19:00:00, None
277.6, 0.8, None, 97.8, None, 2020-01-01 20:00:00, None
19.4, 0.2, None, 98.4, None, 2020-01-01 21:00:00, None
274.1, 0.2, None, 98.8, None, 2020-01-01 22:00:00, None
66.1, 0.1, None, 99.0, None, 2020-01-01 23:00:00, None
69.8, 0.2, None, 99.2, None, 2020-01-02 00:00:00, None
70.4, 0.5, None, 99.1, None, 2020-01-02 01:00:00, None
59.0, 0.1, None, 99.1, None, 2020-01-02 02:00:00, None
72.1, 0.3, None, 98.5, None, 2020-01-02 03:00:00, None
71.5, -0.2, None, 98.0, None, 2020-01-02 04:00:00, None
118.7, 0.1, None, 91.8, None, 2020-01-02 05:00:00, None
64.0, 1.4, None, 68.0, None, 2020-01-02 06:00:00, None
14.9, 2.1, None, 49.6, None, 2020-01-02 07:00:00, None
17.5, 2.2, None, 43.7, None, 2020-01-02 08:00:00, None
38.4, 1.9, None, 45.8, None, 2020-01-02 09:00:00, None
280.4, 0.9, None, 61.2, None, 2020-01-02 10:00:00, None
80.5, 0.9, None, 71.5, None, 2020-01-02 11:00:00, None
118.8, 1.0, None, 76.0, None, 2020-01-02 12:00:00, None
91.2, 1.5, None, 71.0, None, 2020-01-02 13:00:00, None
100.6, 2.4, None, 61.2, None, 2020-01-02 14:00:00, None
115.6, 2.6, None, 57.0, None, 2020-01-02 15:00:00, None
282.2, 1.7, None, 63.7, None, 2020-01-02 16:00:00, None
291.1, 0.3, None, 70.2, None, 2020-01-02 17:00:00, None
274.5, -0.1, None, 73.4, None, 2020-01-02 18:00:00, None
289.5, -0.3, None, 75.6, None, 2020-01-02 19:00:00, None
296.6, -0.2, None, 76.9, None, 2020-01-02 20:00:00, None
302.2, -0.1, None, 79.6, None, 2020-01-02 21:00:00, None
345.1, -0.7, None, 92.0, None, 2020-01-02 22:00:00, None
3.9, -0.9, None, 96.7, None, 2020-01-02 23:00:00, None
None, -0.7, None, 97.2, None, 2020-01-03 00:00:00, None
None, -0.6, None, 96.9, None, 2020-01-03 01:00:00, None
None, -0.5, None, 97.8, None, 2020-01-03 02:00:00, None
None, -0.6, None, 98.3, None, 2020-01-03 03:00:00, None
None, -0.6, None, 98.5, None, 2020-01-03 04:00:00, None
None, -0.6, None, 98.6, None, 2020-01-03 05:00:00, None
None, -0.7, None, 98.7, None, 2020-01-03 06:00:00, None
None, -0.6, None, 98.8, None, 2020-01-03 07:00:00, None
None, -0.6, None, 98.8, None, 2020-01-03 08:00:00, None
None, -0.5, None, 98.7, None, 2020-01-03 09:00:00, None
None, -0.3, None, 98.6, None, 2020-01-03 10:00:00, None
None, -0.2, None, 98.3, None, 2020-01-03 11:00:00, None
None, 0.0, None, 97.9, None, 2020-01-03 12:00:00, None
None, 0.1, None, 97.8, None, 2020-01-03 13:00:00, None
349.9, 0.3, None, 98.1, None, 2020-01-03 14:00:00, None
150.7, 0.5, None, 97.9, None, 2020-01-03 15:00:00, None
325.7, 0.1, None, 98.4, None, 2020-01-03 16:00:00, None
301.3, -0.1, None, 98.8, None, 2020-01-03 17:00:00, None
318.4, 0.0, None, 98.9, None, 2020-01-03 18:00:00, None
294.3, -0.1, None, 98.9, None, 2020-01-03 19:00:00, None
308.9, -0.1, None, 99.0, None, 2020-01-03 20:00:00, None
288.4, -0.1, None, 99.0, None, 2020-01-03 21:00:00, None
307.4, 0.1, None, 98.9, None, 2020-01-03 22:00:00, None
328.2, -0.1, None, 99.0, None, 2020-01-03 23:00:00, None
3.3, -0.3, None, 99.1, None, 2020-01-04 00:00:00, None
53.7, -0.2, None, 99.2, None, 2020-01-04 01:00:00, None
305.9, -0.3, None, 99.2, None, 2020-01-04 02:00:00, None
295.6, 0.0, None, 99.2, None, 2020-01-04 03:00:00, None
334.6, -0.1, None, 99.3, None, 2020-01-04 04:00:00, None
315.9, 0.0, None, 99.3, None, 2020-01-04 05:00:00, None
78.3, -0.1, None, 99.2, None, 2020-01-04 06:00:00, None
308.8, -0.1, None, 99.3, None, 2020-01-04 07:00:00, None
330.8, 1.2, None, 95.4, None, 2020-01-04 08:00:00, None
70.9, 1.3, None, 94.1, None, 2020-01-04 09:00:00, None
298.5, 3.5, None, 59.7, None, 2020-01-04 10:00:00, None
295.9, 6.0, None, 29.8, None, 2020-01-04 11:00:00, None
269.4, 6.3, None, 29.7, None, 2020-01-04 12:00:00, None
282.5, 5.7, None, 31.8, None, 2020-01-04 13:00:00, None
278.9, 5.6, None, 35.2, None, 2020-01-04 14:00:00, None
285.9, 5.4, None, 37.7, None, 2020-01-04 15:00:00, None
288.5, 5.3, None, 34.8, None, 2020-01-04 16:00:00, None
279.6, 2.7, None, 46.6, None, 2020-01-04 17:00:00, None
289.1, 0.8, None, 56.5, None, 2020-01-04 18:00:00, None
291.3, 0.5, None, 59.2, None, 2020-01-04 19:00:00, None
290.5, 0.6, None, 64.4, None, 2020-01-04 20:00:00, None
268.6, 1.6, None, 61.7, None, 2020-01-04 21:00:00, None
274.2, 1.8, None, 61.4, None, 2020-01-04 22:00:00, None
279.0, 1.2, None, 64.5, None, 2020-01-04 23:00:00, None
274.4, 0.0, None, 71.5, None, 2020-01-05 00:00:00, None
272.7, -0.7, None, 75.2, None, 2020-01-05 01:00:00, None
303.3, -0.5, None, 74.9, None, 2020-01-05 02:00:00, None
287.2, -0.9, None, 78.7, None, 2020-01-05 03:00:00, None
277.8, -1.2, None, 78.5, None, 2020-01-05 04:00:00, None
79.4, -1.3, None, 81.1, None, 2020-01-05 05:00:00, None
316.7, -1.6, None, 85.1, None, 2020-01-05 06:00:00, None
340.7, -1.5, None, 83.8, None, 2020-01-05 07:00:00, None
63.1, -1.0, None, 81.8, None, 2020-01-05 08:00:00, None
92.7, -0.8, None, 83.8, None, 2020-01-05 09:00:00, None
273.4, -0.9, None, 93.0, None, 2020-01-05 10:00:00, None
258.8, -0.6, None, 94.5, None, 2020-01-05 11:00:00, None
268.9, -0.3, None, 95.3, None, 2020-01-05 12:00:00, None
261.0, 0.0, None, 96.3, None, 2020-01-05 13:00:00, None
102.3, 0.0, None, 97.6, None, 2020-01-05 14:00:00, None
116.5, -0.1, None, 98.1, None, 2020-01-05 15:00:00, None
146.2, 0.0, None, 97.8, None, 2020-01-05 16:00:00, None
102.1, 0.0, None, 97.8, None, 2020-01-05 17:00:00, None
51.2, 0.0, None, 97.8, None, 2020-01-05 18:00:00, None
281.0, 0.1, None, 97.8, None, 2020-01-05 19:00:00, None
