WDIR_VECT,BAR_PRESS,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
207.4, None, None, None,79.3, None,2022-01-01 00:00:00, None,1
217.4, None, None, None,77.4, None,2022-01-01 01:00:00, None,1
285.5, None, None, None,76.4, None,2022-01-01 02:00:00, None,1
236.0, None, None, None,75.8, None,2022-01-01 03:00:00, None,1
267.7, None, None, None,75.3, None,2022-01-01 04:00:00, None,1
216.0, None, None, None,76.0, None,2022-01-01 05:00:00, None,1
236.8, None, None, None,79.3, None,2022-01-01 06:00:00, None,1
251.3, None, None, None,81.6, None,2022-01-01 07:00:00, None,1
195.3, None, None, None,83.2, None,2022-01-01 08:00:00, None,1
171.2, None, None, None,84.3, None,2022-01-01 09:00:00, None,1
192.7, None, None, None,85.3, None,2022-01-01 10:00:00, None,1
227.3, None, None, None,85.2, None,2022-01-01 11:00:00, None,1
189.2, None, None, None,85.0, None,2022-01-01 12:00:00, None,1
260.7, None, None, None,85.7, None,2022-01-01 13:00:00, None,1
219.8, None, None, None,85.6, None,2022-01-01 14:00:00, None,1
228.7, None, None, None,85.0, None,2022-01-01 15:00:00, None,1
180.9, None, None, None,84.3, None,2022-01-01 16:00:00, None,1
142.7, None, None, None,85.3, None,2022-01-01 17:00:00, None,1
82.9, None, None, None,85.4, None,2022-01-01 18:00:00, None,1
178.9, None, None, None,87.6, None,2022-01-01 19:00:00, None,1
246.5, None, None, None,88.5, None,2022-01-01 20:00:00, None,1
184.3, None, None, None,89.1, None,2022-01-01 21:00:00, None,1
245.9, None, None, None,89.2, None,2022-01-01 22:00:00, None,1
255.8, None, None, None,89.2, None,2022-01-01 23:00:00, None,1
253.2, None, None, None,89.3, None,2022-01-02 00:00:00, None,1
67.4, None, None, None,87.5, None,2022-01-02 01:00:00, None,1
238.5, None, None, None,86.6, None,2022-01-02 02:00:00, None,1
175.5, None, None, None,86.2, None,2022-01-02 03:00:00, None,1
237.4, None, None, None,85.6, None,2022-01-02 04:00:00, None,1
175.4, None, None, None,84.4, None,2022-01-02 05:00:00, None,1
214.7, None, None, None,84.1, None,2022-01-02 06:00:00, None,1
242.6, None, None, None,83.6, None,2022-01-02 07:00:00, None,1
71.0, None, None, None,84.4, None,2022-01-02 08:00:00, None,1
234.3, None, None, None,84.2, None,2022-01-02 09:00:00, None,1
170.4, None, None, None,87.0, None,2022-01-02 10:00:00, None,1
124.1, None, None, None,88.2, None,2022-01-02 11:00:00, None,1
188.6, None, None, None,87.2, None,2022-01-02 12:00:00, None,1
262.7, None, None, None,86.1, None,2022-01-02 13:00:00, None,1
101.8, None, None, None,82.4, None,2022-01-02 14:00:00, None,1
167.7, None, None, None,82.2, None,2022-01-02 15:00:00, None,1
253.1, None, None, None,84.1, None,2022-01-02 16:00:00, None,1
272.6, None, None, None,86.4, None,2022-01-02 17:00:00, None,1
224.1, None, None, None,88.3, None,2022-01-02 18:00:00, None,1
190.0, None, None, None,90.3, None,2022-01-02 19:00:00, None,1
53.2, None, None, None,93.8, None,2022-01-02 20:00:00, None,1
221.0, None, None, None,94.3, None,2022-01-02 21:00:00, None,1
240.9, None, None, None,95.2, None,2022-01-02 22:00:00, None,1
217.7, None, None, None,97.0, None,2022-01-02 23:00:00, None,1
168.6, None, None, None,97.3, None,2022-01-03 00:00:00, None,1
119.8, None, None, None,97.3, None,2022-01-03 01:00:00, None,1
91.1, None, None, None,95.3, None,2022-01-03 02:00:00, None,1
85.2, None, None, None,96.6, None,2022-01-03 03:00:00, None,1
101.8, None, None, None,97.2, None,2022-01-03 04:00:00, None,1
352.1, None, None, None,98.3, None,2022-01-03 05:00:00, None,1
346.2, None, None, None,98.7, None,2022-01-03 06:00:00, None,1
300.5, None, None, None,99.6, None,2022-01-03 07:00:00, None,1
258.7, None, None, None,99.7, None,2022-01-03 08:00:00, None,1
262.4, None, None, None,99.7, None,2022-01-03 09:00:00, None,1
239.9, None, None, None,98.2, None,2022-01-03 10:00:00, None,1
285.3, None, None, None,97.3, None,2022-01-03 11:00:00, None,1
242.4, None, None, None,97.1, None,2022-01-03 12:00:00, None,1
113.1, None, None, None,97.3, None,2022-01-03 13:00:00, None,1
247.3, None, None, None,96.2, None,2022-01-03 14:00:00, None,1
127.0, None, None, None,96.5, None,2022-01-03 15:00:00, None,1
219.5, None, None, None,97.3, None,2022-01-03 16:00:00, None,1
245.0, None, None, None,99.9, None,2022-01-03 17:00:00, None,1
87.3, None, None, None,99.9, None,2022-01-03 18:00:00, None,1
