station_observations
pcpn_amt_pst24hrs, SWE, cum_pcpn_amt, ONE_DAY_SNOW, air_temp_1, snw_dpth, MAX_TEMP, ONE_DAY_PRECIPITATION, pcpn_amt_pst1hr, snw_dpth_wtr_equiv, MIN_TEMP, time, SNOW_ON_THE_GROUND
None, None, 444.0, None, -7.6, 61.0, None, None, 0.0, 145.0, None, 2020-01-04 19:00:00, None
None, None, 444.0, None, -7.3, 61.0, None, None, 0.0, 145.0, None, 2020-01-04 20:00:00, None
None, None, 443.0, None, -6.7, 61.0, None, None, None, 145.0, None, 2020-01-04 21:00:00, None
3.0, None, 444.0, None, -8.0, 60.0, None, None, 1.0, 145.0, None, 2020-01-04 22:00:00, None
None, None, 444.0, None, -6.9, 61.0, None, None, 0.0, 145.0, None, 2020-01-04 23:00:00, None
3.0, None, 444.0, None, -5.7, 60.0, None, None, 0.0, 145.0, None, 2020-01-05 00:00:00, None
None, None, 443.0, None, -5.6, 61.0, None, None, None, 145.0, None, 2020-01-05 01:00:00, None
None, None, 445.0, None, -4.8, 60.0, None, None, 2.0, 145.0, None, 2020-01-05 02:00:00, None
None, None, 444.0, None, -4.7, 60.0, None, None, None, 145.0, None, 2020-01-05 03:00:00, None
None, None, 443.0, None, -4.2, 60.0, None, None, None, 145.0, None, 2020-01-05 04:00:00, None
None, None, 443.0, None, -4.1, 59.0, None, None, 0.0, 145.0, None, 2020-01-05 05:00:00, None
None, None, 443.0, None, -3.1, 59.0, None, None, 0.0, 145.0, None, 2020-01-05 06:00:00, None
None, None, 443.0, None, -4.7, 59.0, None, None, 0.0, 145.0, None, 2020-01-05 07:00:00, None
0.0, None, 444.0, None, -5.4, 59.0, None, None, 1.0, 145.0, None, 2020-01-05 08:00:00, None
0.0, None, 444.0, None, -4.7, 59.0, None, None, 0.0, 145.0, None, 2020-01-05 09:00:00, None
1.0, None, 445.0, None, -4.4, 60.0, None, None, 1.0, 145.0, None, 2020-01-05 10:00:00, None
2.0, None, 446.0, None, -5.2, 62.0, None, None, 1.0, 145.0, None, 2020-01-05 11:00:00, None
3.0, None, 447.0, None, -6.3, 63.0, None, None, 1.0, 146.0, None, 2020-01-05 12:00:00, None
3.0, None, 447.0, None, -5.3, 62.0, None, None, 0.0, 146.0, None, 2020-01-05 13:00:00, None
4.0, None, 447.0, None, -7.1, 63.0, None, None, 0.0, 146.0, None, 2020-01-05 14:00:00, None
4.0, None, 447.0, None, -7.5, 62.0, None, None, 0.0, 146.0, None, 2020-01-05 15:00:00, None
4.0, 304.0, 448.0, None, -8.1, 62.0, None, None, 1.0, 146.0, None, 2020-01-05 16:00:00, None
4.0, None, 448.0, None, -8.5, 62.0, None, None, 0.0, 146.0, None, 2020-01-05 17:00:00, None
4.0, None, 448.0, None, -8.5, 62.0, None, None, 0.0, 146.0, None, 2020-01-05 18:00:00, None
4.0, None, 448.0, None, -8.9, 62.0, None, None, 0.0, 146.0, None, 2020-01-05 19:00:00, None
4.0, None, 448.0, None, -11.1, 61.0, None, None, 0.0, 146.0, None, 2020-01-05 20:00:00, None
5.0, None, 448.0, None, -10.1, 62.0, None, None, 0.0, 146.0, None, 2020-01-05 21:00:00, None
4.0, None, 448.0, None, -9.3, 61.0, None, None, 0.0, 146.0, None, 2020-01-05 22:00:00, None
4.0, None, 448.0, None, -10.4, 61.0, None, None, 0.0, 146.0, None, 2020-01-05 23:00:00, None
4.0, None, 448.0, None, -11.6, 61.0, None, None, 0.0, 146.0, None, 2020-01-06 00:00:00, None
5.0, None, 448.0, None, -12.9, 60.0, None, None, 0.0, 146.0, None, 2020-01-06 01:00:00, None
3.0, None, 448.0, None, -12.7, 60.0, None, None, 0.0, 146.0, None, 2020-01-06 02:00:00, None
4.0, None, 448.0, None, -12.2, 60.0, None, None, 0.0, 146.0, None, 2020-01-06 03:00:00, None
5.0, None, 448.0, None, -11.7, 60.0, None, None, 0.0, 146.0, None, 2020-01-06 04:00:00, None
5.0, None, 448.0, None, -10.7, 60.0, None, None, 0.0, 146.0, None, 2020-01-06 05:00:00, None
5.0, None, 448.0, None, -9.8, 60.0, None, None, 0.0, 146.0, None, 2020-01-06 06:00:00, None
5.0, None, 448.0, None, -9.2, 60.0, None, None, 0.0, 146.0, None, 2020-01-06 07:00:00, None
4.0, None, 448.0, None, -8.7, 59.0, None, None, 0.0, 146.0, None, 2020-01-06 08:00:00, None
4.0, None, 448.0, None, -8.6, 59.0, None, None, 0.0, 146.0, None, 2020-01-06 09:00:00, None
3.0, None, 448.0, None, -9.4, 59.0, None, None, 0.0, 146.0, None, 2020-01-06 10:00:00, None
2.0, None, 448.0, None, -9.7, 58.0, None, None, 0.0, 146.0, None, 2020-01-06 11:00:00, None
1.0, None, 448.0, None, -6.6, 58.0, None, None, 0.0, 146.0, None, 2020-01-06 12:00:00, None
0.0, None, 447.0, None, -4.2, 58.0, None, None, None, 146.0, None, 2020-01-06 13:00:00, None
0.0, None, 447.0, None, -5.5, 58.0, None, None, 0.0, 146.0, None, 2020-01-06 14:00:00, None
0.0, None, 447.0, None, -5.8, 58.0, None, None, 0.0, 146.0, None, 2020-01-06 15:00:00, None
None, 308.0, 447.0, None, -8.4, 58.0, None, None, 0.0, 146.0, None, 2020-01-06 16:00:00, None
0.0, None, 448.0, None, -9.6, 58.0, None, None, 1.0, 146.0, None, 2020-01-06 17:00:00, None
0.0, None, 448.0, None, -11.5, 58.0, None, None, 0.0, 146.0, None, 2020-01-06 18:00:00, None
0.0, None, 448.0, None, -11.6, 57.0, None, None, 0.0, 146.0, None, 2020-01-06 19:00:00, None
0.0, None, 448.0, None, -11.7, 57.0, None, None, 0.0, 146.0, None, 2020-01-06 20:00:00, None
0.0, None, 448.0, None, -9.2, 57.0, None, None, 0.0, 146.0, None, 2020-01-06 21:00:00, None
0.0, None, 448.0, None, -7.9, 56.0, None, None, 0.0, 146.0, None, 2020-01-06 22:00:00, None
0.0, None, 448.0, None, -9.4, 57.0, None, None, 0.0, 146.0, None, 2020-01-06 23:00:00, None
0.0, None, 448.0, None, -9.4, 57.0, None, None, 0.0, 146.0, None, 2020-01-07 00:00:00, None
0.0, None, 448.0, None, -6.9, 57.0, None, None, 0.0, 146.0, None, 2020-01-07 01:00:00, None
0.0, None, 448.0, None, -6.3, 56.0, None, None, 0.0, 146.0, None, 2020-01-07 02:00:00, None
0.0, None, 448.0, None, -6.5, 56.0, None, None, 0.0, 146.0, None, 2020-01-07 03:00:00, None
0.0, None, 448.0, None, -7.1, 56.0, None, None, 0.0, 146.0, None, 2020-01-07 04:00:00, None
0.0, None, 448.0, None, -7.0, 58.0, None, None, 0.0, 146.0, None, 2020-01-07 05:00:00, None
1.0, None, 449.0, None, -7.2, 58.0, None, None, 1.0, 146.0, None, 2020-01-07 06:00:00, None
1.0, None, 449.0, None, -7.5, 58.0, None, None, 0.0, 146.0, None, 2020-01-07 07:00:00, None
1.0, None, 449.0, None, -8.8, 59.0, None, None, 0.0, 146.0, None, 2020-01-07 08:00:00, None
1.0, None, 449.0, None, -8.7, 59.0, None, None, 0.0, 146.0, None, 2020-01-07 09:00:00, None
2.0, None, 450.0, None, -7.8, 59.0, None, None, 1.0, 146.0, None, 2020-01-07 10:00:00, None
2.0, None, 450.0, None, -8.3, 59.0, None, None, 0.0, 146.0, None, 2020-01-07 11:00:00, None
2.0, None, 450.0, None, -7.7, 59.0, None, None, 0.0, 146.0, None, 2020-01-07 12:00:00, None
2.0, None, 449.0, None, -7.0, 58.0, None, None, None, 146.0, None, 2020-01-07 13:00:00, None
3.0, None, 450.0, None, -6.3, 59.0, None, None, 1.0, 146.0, None, 2020-01-07 14:00:00, None
3.0, None, 450.0, None, -5.2, 61.0, None, None, 0.0, 146.0, None, 2020-01-07 15:00:00, None
3.0, 304.0, 450.0, None, -6.1, 60.0, None, None, 0.0, 146.0, None, 2020-01-07 16:00:00, None
2.0, None, 450.0, None, -8.2, 60.0, None, None, 0.0, 146.0, None, 2020-01-07 17:00:00, None
2.0, None, 450.0, None, -7.1, 59.0, None, None, 0.0, 146.0, None, 2020-01-07 18:00:00, None
2.0, None, 450.0, None, -7.4, 56.0, None, None, 0.0, 146.0, None, 2020-01-07 19:00:00, None
2.0, None, 450.0, None, -7.1, 277.0, None, None, 0.0, 146.0, None, 2020-01-07 20:00:00, None
2.0, None, 450.0, None, -8.8, 59.0, None, None, 0.0, 146.0, None, 2020-01-07 21:00:00, None
2.0, None, 450.0, None, -8.3, 59.0, None, None, 0.0, 146.0, None, 2020-01-07 22:00:00, None
2.0, None, 450.0, None, -9.1, 59.0, None, None, 0.0, 146.0, None, 2020-01-07 23:00:00, None
2.0, None, 450.0, None, -9.5, 59.0, None, None, 0.0, 146.0, None, 2020-01-08 00:00:00, None
3.0, None, 451.0, None, -9.4, 58.0, None, None, 1.0, 146.0, None, 2020-01-08 01:00:00, None
2.0, None, 450.0, None, -9.5, 58.0, None, None, None, 146.0, None, 2020-01-08 02:00:00, None
3.0, None, 451.0, None, -11.6, 58.0, None, None, 1.0, 146.0, None, 2020-01-08 03:00:00, None
3.0, None, 451.0, None, -11.0, 58.0, None, None, 0.0, 146.0, None, 2020-01-08 04:00:00, None
3.0, None, 451.0, None, -12.1, 57.0, None, None, 0.0, 146.0, None, 2020-01-08 05:00:00, None
2.0, None, 451.0, None, -12.2, 277.0, None, None, 0.0, 146.0, None, 2020-01-08 06:00:00, None
2.0, None, 451.0, None, -12.6, 57.0, None, None, 0.0, 146.0, None, 2020-01-08 07:00:00, None
2.0, None, 451.0, None, -13.5, 277.0, None, None, 0.0, 146.0, None, 2020-01-08 08:00:00, None
2.0, None, 451.0, None, -13.8, 277.0, None, None, 0.0, 146.0, None, 2020-01-08 09:00:00, None
1.0, None, 451.0, None, -12.6, 55.0, None, None, 0.0, 146.0, None, 2020-01-08 10:00:00, None
1.0, None, 451.0, None, -10.4, 55.0, None, None, 0.0, 146.0, None, 2020-01-08 11:00:00, None
1.0, None, 451.0, None, -6.6, 54.0, None, None, 0.0, 146.0, None, 2020-01-08 12:00:00, None
1.0, None, 450.0, None, -8.1, 55.0, None, None, None, 146.0, None, 2020-01-08 13:00:00, None
0.0, None, 450.0, None, -9.0, 56.0, None, None, 0.0, 146.0, None, 2020-01-08 14:00:00, None
0.0, None, 450.0, None, -8.8, 56.0, None, None, 0.0, 146.0, None, 2020-01-08 15:00:00, None
0.0, 308.0, 450.0, None, -9.7, 56.0, None, None, 0.0, 146.0, None, 2020-01-08 16:00:00, None
1.0, None, 451.0, None, -12.1, 56.0, None, None, 1.0, 146.0, None, 2020-01-08 17:00:00, None
1.0, None, 451.0, None, -12.2, 57.0, None, None, 0.0, 146.0, None, 2020-01-08 18:00:00, None
1.0, None, 451.0, None, -10.4, 56.0, None, None, 0.0, 146.0, None, 2020-01-08 19:00:00, None
1.0, None, 451.0, None, -10.6, 56.0, None, None, 0.0, 146.0, None, 2020-01-08 20:00:00, None
1.0, None, 451.0, None, -10.3, 56.0, None, None, 0.0, 146.0, None, 2020-01-08 21:00:00, None
1.0, None, 451.0, None, -10.5, 57.0, None, None, 0.0, 146.0, None, 2020-01-08 22:00:00, None
1.0, None, 451.0, None, -10.6, 56.0, None, None, 0.0, 146.0, None, 2020-01-08 23:00:00, None
1.0, None, 451.0, None, -11.6, 56.0, None, None, 0.0, 146.0, None, 2020-01-09 00:00:00, None
0.0, None, 451.0, None, -11.4, 56.0, None, None, 0.0, 146.0, None, 2020-01-09 01:00:00, None
1.0, None, 451.0, None, -11.5, 56.0, None, None, 0.0, 146.0, None, 2020-01-09 02:00:00, None
0.0, None, 451.0, None, -11.7, 57.0, None, None, 0.0, 146.0, None, 2020-01-09 03:00:00, None
0.0, None, 451.0, None, -13.3, 56.0, None, None, 0.0, 146.0, None, 2020-01-09 04:00:00, None
0.0, None, 451.0, None, -13.8, 56.0, None, None, 0.0, 146.0, None, 2020-01-09 05:00:00, None
0.0, None, 451.0, None, -12.9, 56.0, None, None, 0.0, 146.0, None, 2020-01-09 06:00:00, None
0.0, None, 451.0, None, -12.3, 56.0, None, None, 0.0, 146.0, None, 2020-01-09 07:00:00, None
0.0, None, 451.0, None, -13.4, 56.0, None, None, 0.0, 146.0, None, 2020-01-09 08:00:00, None
0.0, None, 451.0, None, -11.8, 55.0, None, None, 0.0, 146.0, None, 2020-01-09 09:00:00, None
0.0, None, 451.0, None, -7.8, 55.0, None, None, 0.0, 146.0, None, 2020-01-09 11:00:00, None
None, None, 450.0, None, -6.5, 55.0, None, None, None, 146.0, None, 2020-01-09 12:00:00, None
0.0, None, 450.0, None, -6.5, 54.0, None, None, 0.0, 146.0, None, 2020-01-09 13:00:00, None
0.0, None, 450.0, None, -7.6, 55.0, None, None, 0.0, 146.0, None, 2020-01-09 14:00:00, None
0.0, None, 450.0, None, -8.5, 55.0, None, None, 0.0, 146.0, None, 2020-01-09 15:00:00, None
0.0, 308.0, 450.0, None, -9.5, 55.0, None, None, 0.0, 146.0, None, 2020-01-09 16:00:00, None
0.0, None, 451.0, None, -10.1, 55.0, None, None, 1.0, 146.0, None, 2020-01-09 17:00:00, None
0.0, None, 451.0, None, -10.8, 55.0, None, None, 0.0, 146.0, None, 2020-01-09 18:00:00, None
0.0, None, 451.0, None, -11.5, 56.0, None, None, 0.0, 146.0, None, 2020-01-09 19:00:00, None
0.0, None, 451.0, None, -10.1, 55.0, None, None, 0.0, 146.0, None, 2020-01-09 20:00:00, None
0.0, None, 451.0, None, -9.1, 55.0, None, None, 0.0, 146.0, None, 2020-01-09 21:00:00, None
0.0, None, 451.0, None, -9.2, 55.0, None, None, 0.0, 146.0, None, 2020-01-09 22:00:00, None
0.0, None, 451.0, None, -9.5, 55.0, None, None, 0.0, 146.0, None, 2020-01-09 23:00:00, None
0.0, None, 451.0, None, -9.2, 55.0, None, None, 0.0, 146.0, None, 2020-01-10 00:00:00, None
0.0, None, 451.0, None, -9.1, 55.0, None, None, 0.0, 146.0, None, 2020-01-10 01:00:00, None
0.0, None, 451.0, None, -9.1, 55.0, None, None, 0.0, 146.0, None, 2020-01-10 02:00:00, None
0.0, None, 451.0, None, -8.6, 55.0, None, None, 0.0, 146.0, None, 2020-01-10 03:00:00, None
0.0, None, 451.0, None, -8.2, 55.0, None, None, 0.0, 146.0, None, 2020-01-10 04:00:00, None
0.0, None, 451.0, None, -7.7, 56.0, None, None, 0.0, 146.0, None, 2020-01-10 05:00:00, None
0.0, None, 451.0, None, -7.8, 56.0, None, None, 0.0, 146.0, None, 2020-01-10 06:00:00, None
0.0, None, 451.0, None, -7.5, 56.0, None, None, 0.0, 146.0, None, 2020-01-10 07:00:00, None
1.0, None, 452.0, None, -7.6, 56.0, None, None, 1.0, 146.0, None, 2020-01-10 08:00:00, None
1.0, None, 452.0, None, -7.0, 56.0, None, None, 0.0, 146.0, None, 2020-01-10 09:00:00, None
1.0, None, 452.0, None, -5.8, 56.0, None, None, 0.0, 146.0, None, 2020-01-10 10:00:00, None
1.0, None, 452.0, None, -4.8, 56.0, None, None, 0.0, 146.0, None, 2020-01-10 11:00:00, None
2.0, None, 452.0, None, -1.8, 55.0, None, None, 0.0, 146.0, None, 2020-01-10 12:00:00, None
2.0, None, 452.0, None, -2.7, 55.0, None, None, 0.0, 146.0, None, 2020-01-10 13:00:00, None
2.0, None, 452.0, None, -5.9, 56.0, None, None, 0.0, 146.0, None, 2020-01-10 14:00:00, None
2.0, None, 452.0, None, -5.6, 56.0, None, None, 0.0, 146.0, None, 2020-01-10 15:00:00, None
2.0, 308.0, 452.0, None, -6.6, 56.0, None, None, 0.0, 146.0, None, 2020-01-10 16:00:00, None
1.0, None, 452.0, None, -7.6, 56.0, None, None, 0.0, 146.0, None, 2020-01-10 17:00:00, None
1.0, None, 452.0, None, -8.1, 56.0, None, None, 0.0, 146.0, None, 2020-01-10 18:00:00, None
1.0, None, 452.0, None, -8.0, 56.0, None, None, 0.0, 146.0, None, 2020-01-10 19:00:00, None
1.0, None, 452.0, None, -7.5, 56.0, None, None, 0.0, 146.0, None, 2020-01-10 20:00:00, None
1.0, None, 452.0, None, -7.3, 56.0, None, None, 0.0, 146.0, None, 2020-01-10 21:00:00, None
1.0, None, 452.0, None, -6.9, 54.0, None, None, 0.0, 146.0, None, 2020-01-10 22:00:00, None
1.0, None, 452.0, None, -6.7, 55.0, None, None, 0.0, 146.0, None, 2020-01-10 23:00:00, None
1.0, None, 452.0, None, -7.0, 55.0, None, None, 0.0, 146.0, None, 2020-01-11 00:00:00, None
1.0, None, 452.0, None, -7.4, 55.0, None, None, 0.0, 146.0, None, 2020-01-11 01:00:00, None
1.0, None, 452.0, None, -7.9, 55.0, None, None, 0.0, 146.0, None, 2020-01-11 02:00:00, None
1.0, None, 452.0, None, -5.8, 55.0, None, None, 0.0, 146.0, None, 2020-01-11 03:00:00, None
1.0, None, 452.0, None, -6.1, 55.0, None, None, 0.0, 146.0, None, 2020-01-11 04:00:00, None
1.0, None, 452.0, None, -6.6, 55.0, None, None, 0.0, 146.0, None, 2020-01-11 05:00:00, None
1.0, None, 452.0, None, -6.2, 55.0, None, None, 0.0, 146.0, None, 2020-01-11 06:00:00, None
1.0, None, 452.0, None, -6.6, 55.0, None, None, 0.0, 146.0, None, 2020-01-11 07:00:00, None
0.0, None, 452.0, None, -6.1, 55.0, None, None, 0.0, 146.0, None, 2020-01-11 08:00:00, None
0.0, None, 452.0, None, -6.0, 55.0, None, None, 0.0, 146.0, None, 2020-01-11 09:00:00, None
0.0, None, 452.0, None, -6.2, 55.0, None, None, 0.0, 146.0, None, 2020-01-11 10:00:00, None
0.0, None, 452.0, None, -6.1, 55.0, None, None, 0.0, 146.0, None, 2020-01-11 11:00:00, None
0.0, None, 452.0, None, -5.4, 55.0, None, None, 0.0, 146.0, None, 2020-01-11 12:00:00, None
0.0, None, 452.0, None, -4.3, 54.0, None, None, 0.0, 146.0, None, 2020-01-11 13:00:00, None
0.0, None, 452.0, None, -7.0, 55.0, None, None, 0.0, 146.0, None, 2020-01-11 14:00:00, None
0.0, None, 452.0, None, -7.7, 54.0, None, None, 0.0, 146.0, None, 2020-01-11 15:00:00, None
0.0, 308.0, 452.0, None, -8.1, 54.0, None, None, 0.0, 146.0, None, 2020-01-11 16:00:00, None
0.0, None, 452.0, None, -8.3, 54.0, None, None, 0.0, 146.0, None, 2020-01-11 17:00:00, None
0.0, None, 452.0, None, -9.1, 54.0, None, None, 0.0, 146.0, None, 2020-01-11 18:00:00, None
0.0, None, 452.0, None, -9.1, 54.0, None, None, 0.0, 146.0, None, 2020-01-11 19:00:00, None
0.0, None, 452.0, None, -8.9, 54.0, None, None, 0.0, 146.0, None, 2020-01-11 20:00:00, None
