station_observations
pcpn_amt_pst24hrs, SWE, cum_pcpn_amt, ONE_DAY_SNOW, air_temp_2, air_temp_1, snw_dpth, MAX_TEMP, ONE_DAY_PRECIPITATION, pcpn_amt_pst1hr, snw_dpth_wtr_equiv, MIN_TEMP, time, SNOW_ON_THE_GROUND
51.0, None, 872.0, None, 0.0, -0.1, 196.0, None, None, 0.0, 448.0, None, 2020-01-01 00:00:00, None
50.0, None, 874.0, None, 0.0, -0.1, 196.0, None, None, 2.0, 451.0, None, 2020-01-01 01:00:00, None
48.0, None, 874.0, None, 0.0, -0.1, 195.0, None, None, 0.0, 452.0, None, 2020-01-01 02:00:00, None
47.0, None, 876.0, None, 0.0, -0.1, 194.0, None, None, 2.0, 454.0, None, 2020-01-01 03:00:00, None
45.0, None, 877.0, None, 0.0, -0.1, 194.0, None, None, 1.0, 456.0, None, 2020-01-01 04:00:00, None
42.0, None, 877.0, None, 0.0, -0.1, 195.0, None, None, 0.0, 456.0, None, 2020-01-01 05:00:00, None
40.0, None, 877.0, None, 0.0, -0.1, 193.0, None, None, 0.0, 456.0, None, 2020-01-01 06:00:00, None
38.0, None, 877.0, None, 0.0, -0.1, 193.0, None, None, 0.0, 457.0, None, 2020-01-01 07:00:00, None
36.0, None, 877.0, None, 0.0, -0.6, 192.0, None, None, 0.0, 457.0, None, 2020-01-01 08:00:00, None
35.0, None, 877.0, None, -0.1, -0.4, 192.0, None, None, 0.0, 457.0, None, 2020-01-01 09:00:00, None
34.0, None, 877.0, None, 0.0, -0.2, 191.0, None, None, 0.0, 457.0, None, 2020-01-01 10:00:00, None
33.0, None, 877.0, None, 0.0, 0.2, 191.0, None, None, 0.0, 457.0, None, 2020-01-01 11:00:00, None
35.0, None, 879.0, None, 0.0, -0.1, 190.0, None, None, 2.0, 458.0, None, 2020-01-01 12:00:00, None
34.0, None, 879.0, None, 0.0, -0.3, 190.0, None, None, 0.0, 458.0, None, 2020-01-01 13:00:00, None
34.0, None, 880.0, None, -0.2, -0.6, 190.0, None, None, 1.0, 458.0, None, 2020-01-01 14:00:00, None
33.0, None, 880.0, None, -0.3, -0.6, 188.0, None, None, 0.0, 458.0, None, 2020-01-01 15:00:00, None
33.0, 1103.0, 880.0, None, -0.4, -0.7, 190.0, None, None, 0.0, 458.0, None, 2020-01-01 16:00:00, None
32.0, None, 880.0, None, -0.8, -1.1, 190.0, None, None, 0.0, 458.0, None, 2020-01-01 17:00:00, None
34.0, None, 883.0, None, -1.3, -1.7, 191.0, None, None, 3.0, 460.0, None, 2020-01-01 18:00:00, None
34.0, None, 883.0, None, -2.4, -2.6, 192.0, None, None, 0.0, 461.0, None, 2020-01-01 19:00:00, None
34.0, None, 883.0, None, -3.3, -3.4, 192.0, None, None, 0.0, 460.0, None, 2020-01-01 20:00:00, None
33.0, None, 883.0, None, -3.9, -4.2, 191.0, None, None, 0.0, 460.0, None, 2020-01-01 21:00:00, None
33.0, None, 883.0, None, -4.7, -4.9, 190.0, None, None, 0.0, 460.0, None, 2020-01-01 22:00:00, None
11.0, None, 883.0, None, -5.6, -5.7, 190.0, None, None, 0.0, 460.0, None, 2020-01-01 23:00:00, None
