station_observations
pcpn_amt_pst24hrs, SWE, cum_pcpn_amt, ONE_DAY_SNOW, air_temp_1, snw_dpth, MAX_TEMP, ONE_DAY_PRECIPITATION, pcpn_amt_pst1hr, snw_dpth_wtr_equiv, MIN_TEMP, time, SNOW_ON_THE_GROUND
11.0, None, 858.0, None, -5.2, 48.0, None, None, 0.0, 435.0, None, 2020-01-01 00:00:00, None
9.0, None, 858.0, None, -5.2, 48.0, None, None, 0.0, 436.0, None, 2020-01-01 01:00:00, None
6.0, None, 858.0, None, -5.1, 48.0, None, None, 0.0, 437.0, None, 2020-01-01 02:00:00, None
4.0, None, 858.0, None, -5.1, 48.0, None, None, 0.0, 439.0, None, 2020-01-01 03:00:00, None
3.0, None, 858.0, None, -4.7, 48.0, None, None, 0.0, 440.0, None, 2020-01-01 04:00:00, None
2.0, None, 858.0, None, -4.7, 48.0, None, None, 0.0, 442.0, None, 2020-01-01 05:00:00, None
2.0, None, 858.0, None, -4.7, 48.0, None, None, 0.0, 443.0, None, 2020-01-01 06:00:00, None
2.0, None, 858.0, None, -4.6, 48.0, None, None, 0.0, 444.0, None, 2020-01-01 07:00:00, None
2.0, None, 858.0, None, -3.9, 48.0, None, None, 0.0, 445.0, None, 2020-01-01 08:00:00, None
2.0, None, 858.0, None, -3.3, 48.0, None, None, 0.0, 446.0, None, 2020-01-01 09:00:00, None
1.0, None, 858.0, None, -2.7, 48.0, None, None, 0.0, 447.0, None, 2020-01-01 10:00:00, None
1.0, None, 858.0, None, -2.1, 48.0, None, None, 0.0, 449.0, None, 2020-01-01 11:00:00, None
1.0, None, 858.0, None, -1.6, 48.0, None, None, 0.0, 450.0, None, 2020-01-01 12:00:00, None
1.0, None, 858.0, None, -2.1, 48.0, None, None, 0.0, 451.0, None, 2020-01-01 13:00:00, None
1.0, None, 858.0, None, -2.6, 48.0, None, None, 0.0, 452.0, None, 2020-01-01 14:00:00, None
1.0, None, 858.0, None, -3.1, 48.0, None, None, 0.0, 453.0, None, 2020-01-01 15:00:00, None
1.0, 796.0, 858.0, None, -3.7, 48.0, None, None, 0.0, 454.0, None, 2020-01-01 16:00:00, None
2.0, None, 859.0, None, -4.3, 48.0, None, None, 1.0, 454.0, None, 2020-01-01 17:00:00, None
2.0, None, 859.0, None, -4.0, 48.0, None, None, 0.0, 455.0, None, 2020-01-01 18:00:00, None
1.0, None, 859.0, None, -3.4, 48.0, None, None, 0.0, 456.0, None, 2020-01-01 19:00:00, None
0.0, None, 858.0, None, -3.8, 48.0, None, None, None, 457.0, None, 2020-01-01 20:00:00, None
1.0, None, 859.0, None, -6.4, 48.0, None, None, 1.0, 458.0, None, 2020-01-01 21:00:00, None
2.0, None, 860.0, None, -7.4, 48.0, None, None, 1.0, 458.0, None, 2020-01-01 22:00:00, None
2.0, None, 860.0, None, -7.5, 48.0, None, None, 0.0, 459.0, None, 2020-01-01 23:00:00, None
2.0, None, 860.0, None, -7.9, 48.0, None, None, 0.0, 459.0, None, 2020-01-02 00:00:00, None
2.0, None, 860.0, None, -9.2, 48.0, None, None, 0.0, 460.0, None, 2020-01-02 01:00:00, None
2.0, None, 860.0, None, -10.1, 48.0, None, None, 0.0, 461.0, None, 2020-01-02 02:00:00, None
3.0, None, 861.0, None, -11.0, 48.0, None, None, 1.0, 462.0, None, 2020-01-02 03:00:00, None
3.0, None, 861.0, None, -10.8, 48.0, None, None, 0.0, 462.0, None, 2020-01-02 04:00:00, None
3.0, None, 861.0, None, -10.9, 48.0, None, None, 0.0, 463.0, None, 2020-01-02 05:00:00, None
3.0, None, 861.0, None, -11.8, 48.0, None, None, 0.0, 463.0, None, 2020-01-02 06:00:00, None
3.0, None, 861.0, None, -12.5, 48.0, None, None, 0.0, 464.0, None, 2020-01-02 07:00:00, None
3.0, None, 861.0, None, -13.1, 48.0, None, None, 0.0, 464.0, None, 2020-01-02 08:00:00, None
4.0, None, 862.0, None, -13.5, 48.0, None, None, 1.0, 464.0, None, 2020-01-02 09:00:00, None
4.0, None, 862.0, None, -13.3, 48.0, None, None, 0.0, 465.0, None, 2020-01-02 10:00:00, None
4.0, None, 862.0, None, -12.8, 48.0, None, None, 0.0, 465.0, None, 2020-01-02 11:00:00, None
3.0, None, 861.0, None, -11.7, 48.0, None, None, None, 465.0, None, 2020-01-02 12:00:00, None
3.0, None, 861.0, None, -10.8, 48.0, None, None, 0.0, 465.0, None, 2020-01-02 13:00:00, None
3.0, None, 861.0, None, -10.8, 48.0, None, None, 0.0, 466.0, None, 2020-01-02 14:00:00, None
3.0, None, 861.0, None, -11.2, 48.0, None, None, 0.0, 466.0, None, 2020-01-02 15:00:00, None
3.0, 803.0, 861.0, None, -11.6, 48.0, None, None, 0.0, 466.0, None, 2020-01-02 16:00:00, None
2.0, None, 861.0, None, -11.7, 48.0, None, None, 0.0, 466.0, None, 2020-01-02 17:00:00, None
2.0, None, 861.0, None, -11.5, 48.0, None, None, 0.0, 467.0, None, 2020-01-02 18:00:00, None
2.0, None, 861.0, None, -11.4, 48.0, None, None, 0.0, 467.0, None, 2020-01-02 19:00:00, None
