station_observations
pcpn_amt_pst24hrs, SWE, cum_pcpn_amt, ONE_DAY_SNOW, air_temp_2, air_temp_1, snw_dpth, MAX_TEMP, ONE_DAY_PRECIPITATION, pcpn_amt_pst1hr, snw_dpth_wtr_equiv, MIN_TEMP, time, SNOW_ON_THE_GROUND
None, 1466.0, None, None, None, None, None, None, None, None, None, None, 2020-01-01 16:00:00, None
None, 1451.0, None, None, None, None, None, None, None, None, None, None, 2020-01-02 16:00:00, None
None, 1455.0, None, None, None, None, None, None, None, None, None, None, 2020-01-03 16:00:00, None
None, 1466.0, None, None, None, None, None, None, None, None, None, None, 2020-01-04 16:00:00, None
None, 1451.0, None, None, None, None, None, None, None, None, None, None, 2020-01-05 16:00:00, None
None, 1455.0, None, None, None, None, None, None, None, None, None, None, 2020-01-06 16:00:00, None
None, 1481.0, None, None, None, None, None, None, None, None, None, None, 2020-01-07 16:00:00, None
None, 1451.0, None, None, None, None, None, None, None, None, None, None, 2020-01-08 16:00:00, None
None, 1463.0, None, None, None, None, None, None, None, None, None, None, 2020-01-09 16:00:00, None
None, 1474.0, None, None, None, None, None, None, None, None, None, None, 2020-01-10 16:00:00, None
None, 1451.0, None, None, None, None, None, None, None, None, None, None, 2020-01-11 16:00:00, None
None, 1451.0, None, None, None, None, None, None, None, None, None, None, 2020-01-12 16:00:00, None
None, 1459.0, None, None, None, None, None, None, None, None, None, None, 2020-01-13 16:00:00, None
None, 1436.0, None, None, None, None, None, None, None, None, None, None, 2020-01-14 16:00:00, None
None, 1444.0, None, None, None, None, None, None, None, None, None, None, 2020-01-15 16:00:00, None
None, 1508.0, None, None, None, None, None, None, None, None, None, None, 2020-01-16 16:00:00, None
None, 1511.0, None, None, None, None, None, None, None, None, None, None, 2020-01-17 16:00:00, None
None, 1511.0, None, None, None, None, None, None, None, None, None, None, 2020-01-18 16:00:00, None
None, 1530.0, None, None, None, None, None, None, None, None, None, None, 2020-01-19 16:00:00, None
None, 1530.0, None, None, None, None, None, None, None, None, None, None, 2020-01-20 16:00:00, None
None, 1474.0, None, None, None, None, None, None, None, None, None, None, 2020-01-21 16:00:00, None
None, 1425.0, None, None, None, None, None, None, None, None, None, None, 2020-01-22 16:00:00, None
None, 1391.0, None, None, None, None, None, None, None, None, None, None, 2020-01-23 16:00:00, None
None, 1350.0, None, None, None, None, None, None, None, None, None, None, 2020-01-24 16:00:00, None
None, None, 1042.0, None, None, -1.9, 233.0, None, None, None, 0.0, None, 2020-01-25 11:00:00, None
None, 1324.0, None, None, None, None, None, None, None, None, None, None, 2020-01-25 16:00:00, None
None, None, None, None, None, None, None, None, None, 1042.0, None, None, 2020-01-25 19:00:00, None
None, 1320.0, None, None, None, None, None, None, None, None, None, None, 2020-01-26 16:00:00, None
None, None, 1047.0, None, None, -1.7, 235.0, None, None, None, 0.0, None, 2020-01-27 10:00:00, None
None, None, 1048.0, None, None, -1.6, 236.0, None, None, 1.0, 1.0, None, 2020-01-27 11:00:00, None
None, None, 1048.0, None, None, -2.0, 236.0, None, None, 0.0, 1.0, None, 2020-01-27 12:00:00, None
None, None, 1048.0, None, None, -1.9, 236.0, None, None, 0.0, 0.0, None, 2020-01-27 13:00:00, None
None, None, 1048.0, None, None, -2.9, 236.0, None, None, 0.0, 0.0, None, 2020-01-27 14:00:00, None
None, 1316.0, None, None, None, None, None, None, None, None, None, None, 2020-01-27 16:00:00, None
None, None, None, None, None, -2.6, None, None, None, 1046.0, None, None, 2020-01-27 17:00:00, None
None, None, None, None, None, None, None, None, None, 1047.0, None, None, 2020-01-27 18:00:00, None
5.0, None, 1053.0, None, None, -2.7, 235.0, None, None, None, -1.0, None, 2020-01-28 14:00:00, None
None, 1305.0, None, None, None, None, None, None, None, None, None, None, 2020-01-28 16:00:00, None
None, None, None, None, None, -2.4, 250.0, None, None, 1052.0, None, None, 2020-01-28 20:00:00, None
None, None, None, None, None, -3.2, 250.0, None, None, 1053.0, None, None, 2020-01-28 21:00:00, None
None, None, None, None, None, None, None, None, None, 1053.0, None, None, 2020-01-28 22:00:00, None
None, 1305.0, None, None, None, None, None, None, None, None, None, None, 2020-01-29 16:00:00, None
None, 1298.0, None, None, None, None, None, None, None, None, None, None, 2020-01-30 16:00:00, None
None, 1298.0, None, None, None, None, None, None, None, None, None, None, 2020-01-31 16:00:00, None
None, 1305.0, None, None, None, None, None, None, None, None, None, None, 2020-02-01 16:00:00, None
None, 1268.0, None, None, None, None, None, None, None, None, None, None, 2020-02-02 16:00:00, None
None, 1241.0, None, None, None, None, None, None, None, None, None, None, 2020-02-03 16:00:00, None
None, 1223.0, None, None, None, None, None, None, None, None, None, None, 2020-02-04 16:00:00, None
None, 1174.0, None, None, None, None, None, None, None, None, None, None, 2020-02-05 16:00:00, None
None, 1121.0, None, None, None, None, None, None, None, None, None, None, 2020-02-06 16:00:00, None
None, 1088.0, None, None, None, None, None, None, None, None, None, None, 2020-02-07 16:00:00, None
None, 1046.0, None, None, None, None, None, None, None, None, None, None, 2020-02-08 16:00:00, None
None, 994.0, None, None, None, None, None, None, None, None, None, None, 2020-02-09 16:00:00, None
None, 964.0, None, None, None, None, None, None, None, None, None, None, 2020-02-10 16:00:00, None
None, 923.0, None, None, None, None, None, None, None, None, None, None, 2020-02-11 16:00:00, None
None, 881.0, None, None, None, None, None, None, None, None, None, None, 2020-02-12 16:00:00, None
None, 848.0, None, None, None, None, None, None, None, None, None, None, 2020-02-13 16:00:00, None
None, 818.0, None, None, None, None, None, None, None, None, None, None, 2020-02-14 16:00:00, None
None, 784.0, None, None, None, None, None, None, None, None, None, None, 2020-02-15 16:00:00, None
None, 743.0, None, None, None, None, None, None, None, None, None, None, 2020-02-16 16:00:00, None
None, 709.0, None, None, None, None, None, None, None, None, None, None, 2020-02-17 16:00:00, None
None, 679.0, None, None, None, None, None, None, None, None, None, None, 2020-02-18 16:00:00, None
None, 649.0, None, None, None, None, None, None, None, None, None, None, 2020-02-19 16:00:00, None
None, 623.0, None, None, None, None, None, None, None, None, None, None, 2020-02-20 16:00:00, None
None, 585.0, None, None, None, None, None, None, None, None, None, None, 2020-02-21 16:00:00, None
None, 566.0, None, None, None, None, None, None, None, None, None, None, 2020-02-22 16:00:00, None
None, 533.0, None, None, None, None, None, None, None, None, None, None, 2020-02-23 16:00:00, None
None, 521.0, None, None, None, None, None, None, None, None, None, None, 2020-02-24 16:00:00, None
None, 491.0, None, None, None, None, None, None, None, None, None, None, 2020-02-25 16:00:00, None
None, 458.0, None, None, None, None, None, None, None, None, None, None, 2020-02-26 16:00:00, None
None, 428.0, None, None, None, None, None, None, None, None, None, None, 2020-02-27 16:00:00, None
None, 401.0, None, None, None, None, None, None, None, None, None, None, 2020-02-28 16:00:00, None
None, 375.0, None, None, None, None, None, None, None, None, None, None, 2020-02-29 16:00:00, None
None, 356.0, None, None, None, None, None, None, None, None, None, None, 2020-03-01 16:00:00, None
None, 319.0, None, None, None, None, None, None, None, None, None, None, 2020-03-02 16:00:00, None
None, 281.0, None, None, None, None, None, None, None, None, None, None, 2020-03-03 16:00:00, None
None, 248.0, None, None, None, None, None, None, None, None, None, None, 2020-03-04 16:00:00, None
None, 203.0, None, None, None, None, None, None, None, None, None, None, 2020-03-05 16:00:00, None
None, 173.0, None, None, None, None, None, None, None, None, None, None, 2020-03-06 16:00:00, None
None, 131.0, None, None, None, None, None, None, None, None, None, None, 2020-03-07 16:00:00, None
None, 98.0, None, None, None, None, None, None, None, None, None, None, 2020-03-08 16:00:00, None
None, 75.0, None, None, None, None, None, None, None, None, None, None, 2020-03-09 16:00:00, None
None, 56.0, None, None, None, None, None, None, None, None, None, None, 2020-03-10 16:00:00, None
None, 41.0, None, None, None, None, None, None, None, None, None, None, 2020-03-11 16:00:00, None
None, 15.0, None, None, None, None, None, None, None, None, None, None, 2020-03-12 16:00:00, None
None, 4.0, None, None, None, None, None, None, None, None, None, None, 2020-03-13 16:00:00, None
None, 0.0, None, None, None, None, None, None, None, None, None, None, 2020-03-14 16:00:00, None
None, 0.0, None, None, None, None, None, None, None, None, None, None, 2020-03-15 16:00:00, None
None, 0.0, None, None, None, None, None, None, None, None, None, None, 2020-03-16 16:00:00, None
None, 0.0, None, None, None, None, None, None, None, None, None, None, 2020-03-17 16:00:00, None
None, None, 307.0, None, None, -2.0, 280.0, None, None, None, 1166.0, None, 2020-03-17 18:00:00, None
None, None, 305.0, None, None, -4.8, 280.0, None, None, None, 1166.0, None, 2020-03-17 19:00:00, None
None, None, 304.0, None, None, -7.6, 280.0, None, None, None, 1166.0, None, 2020-03-17 20:00:00, None
None, None, 304.0, None, None, -8.8, 280.0, None, None, 0.0, 1167.0, None, 2020-03-17 21:00:00, None
None, None, 304.0, None, None, -9.8, 280.0, None, None, 0.0, 1166.0, None, 2020-03-17 22:00:00, None
None, None, 303.0, None, None, -10.6, 280.0, None, None, None, 1166.0, None, 2020-03-17 23:00:00, None
None, None, 303.0, None, None, -11.0, 280.0, None, None, 0.0, 1166.0, None, 2020-03-18 00:00:00, None
None, None, 303.0, None, None, -11.1, 279.0, None, None, 0.0, 1167.0, None, 2020-03-18 01:00:00, None
None, None, 303.0, None, None, -11.1, 279.0, None, None, 0.0, 1166.0, None, 2020-03-18 02:00:00, None
None, None, 302.0, None, None, -11.6, 279.0, None, None, 304.0, 1166.0, None, 2020-03-18 03:00:00, None
None, None, 302.0, None, None, -12.0, 279.0, None, None, 0.0, 1167.0, None, 2020-03-18 04:00:00, None
None, None, 302.0, None, None, -12.6, 279.0, None, None, 0.0, 1166.0, None, 2020-03-18 05:00:00, None
None, None, 302.0, None, None, -12.5, 279.0, None, None, 0.0, 1166.0, None, 2020-03-18 06:00:00, None
None, None, 302.0, None, None, -13.1, 279.0, None, None, 0.0, 1166.0, None, 2020-03-18 07:00:00, None
None, None, 302.0, None, None, -12.8, 279.0, None, None, 0.0, 1165.0, None, 2020-03-18 08:00:00, None
None, None, 302.0, None, None, -10.9, 279.0, None, None, 0.0, 1165.0, None, 2020-03-18 09:00:00, None
None, None, 302.0, None, None, -7.3, 278.0, None, None, 0.0, 1164.0, None, 2020-03-18 10:00:00, None
None, None, 305.0, None, None, -2.1, 277.0, None, None, 3.0, 1164.0, None, 2020-03-18 11:00:00, None
None, None, 307.0, None, None, -1.3, 278.0, None, None, 2.0, 1164.0, None, 2020-03-18 12:00:00, None
None, None, 308.0, None, None, -0.7, 278.0, None, None, 1.0, 1164.0, None, 2020-03-18 13:00:00, None
None, None, 310.0, None, None, 0.5, 277.0, None, None, 2.0, 1164.0, None, 2020-03-18 14:00:00, None
None, None, 310.0, None, None, 0.9, 277.0, None, None, 0.0, 1164.0, None, 2020-03-18 15:00:00, None
None, 0.0, 311.0, None, None, 0.3, 278.0, None, None, 1.0, 1164.0, None, 2020-03-18 16:00:00, None
None, None, 309.0, None, None, 1.1, 277.0, None, None, None, 1163.0, None, 2020-03-18 17:00:00, None
None, None, 304.0, None, None, -1.5, 278.0, None, None, None, 1163.0, None, 2020-03-18 18:00:00, None
2.0, None, 307.0, None, None, -5.0, 277.0, None, None, 3.0, 1162.0, None, 2020-03-18 19:00:00, None
2.0, None, 306.0, None, None, -7.8, 278.0, None, None, None, 1162.0, None, 2020-03-18 20:00:00, None
2.0, None, 306.0, None, None, -9.4, 278.0, None, None, 0.0, 1161.0, None, 2020-03-18 21:00:00, None
1.0, None, 305.0, None, None, -10.2, 278.0, None, None, None, 1161.0, None, 2020-03-18 22:00:00, None
2.0, None, 305.0, None, None, -11.1, 277.0, None, None, 0.0, 1161.0, None, 2020-03-18 23:00:00, None
1.0, None, 304.0, None, None, -10.5, 277.0, None, None, 309.0, 1160.0, None, 2020-03-19 00:00:00, None
1.0, None, 304.0, None, None, -10.9, 277.0, None, None, 0.0, 1160.0, None, 2020-03-19 01:00:00, None
1.0, None, 304.0, None, None, -10.0, 277.0, None, None, 0.0, 1160.0, None, 2020-03-19 02:00:00, None
2.0, None, 304.0, None, None, -9.6, 277.0, None, None, 0.0, 1159.0, None, 2020-03-19 03:00:00, None
