station_observations
pcpn_amt_pst24hrs, cum_pcpn_amt, ONE_DAY_SNOW, air_temp_2, air_temp_1, snw_dpth, MAX_TEMP, ONE_DAY_PRECIPITATION, pcpn_amt_pst1hr, snw_dpth_wtr_equiv, MIN_TEMP, time, SNOW_ON_THE_GROUND
37.0, 738.0, None, -1.8, -2.0, 795.0, None, None, 2.0, 266.0, None, 2020-01-01 00:00:00, None
37.0, 739.0, None, -1.2, -1.1, 795.0, None, None, 1.0, 267.0, None, 2020-01-01 01:00:00, None
38.0, 740.0, None, -0.7, -0.5, 795.0, None, None, 1.0, 268.0, None, 2020-01-01 02:00:00, None
37.0, 740.0, None, -0.9, -0.8, 795.0, None, None, 0.0, 268.0, None, 2020-01-01 03:00:00, None
37.0, 741.0, None, -0.9, -0.7, 795.0, None, None, 1.0, 268.0, None, 2020-01-01 04:00:00, None
36.0, 741.0, None, -0.9, -0.8, 795.0, None, None, 0.0, 268.0, None, 2020-01-01 05:00:00, None
34.0, 741.0, None, -1.2, -1.2, 795.0, None, None, 0.0, 268.0, None, 2020-01-01 06:00:00, None
33.0, 741.0, None, -1.3, -1.1, 795.0, None, None, 0.0, 268.0, None, 2020-01-01 07:00:00, None
31.0, 741.0, None, -1.5, -1.3, 795.0, None, None, 0.0, 268.0, None, 2020-01-01 08:00:00, None
29.0, 741.0, None, -1.7, -1.5, 795.0, None, None, 0.0, 268.0, None, 2020-01-01 09:00:00, None
28.0, 741.0, None, -1.6, -0.9, 795.0, None, None, 0.0, 268.0, None, 2020-01-01 10:00:00, None
25.0, 741.0, None, -1.6, -0.8, 795.0, None, None, 0.0, 268.0, None, 2020-01-01 11:00:00, None
23.0, 741.0, None, -1.4, -0.2, 795.0, None, None, 0.0, 268.0, None, 2020-01-01 12:00:00, None
22.0, 741.0, None, -1.5, -0.6, 795.0, None, None, 0.0, 268.0, None, 2020-01-01 13:00:00, None
21.0, 742.0, None, -1.9, -1.2, 795.0, None, None, 1.0, 268.0, None, 2020-01-01 14:00:00, None
