station_observations
ONE_DAY_PRECIPITATION, pcpn_amt_pst1hr, snw_dpth_wtr_equiv, SWE, ONE_DAY_SNOW, time, air_temp_1, MIN_TEMP, MAX_TEMP
None, 669.0, 240.0, None, None, 2020-01-02 06:00:00, -3.0, None, None
None, 668.0, 240.0, None, None, 2020-01-02 07:00:00, -3.1, None, None
None, 669.0, 240.0, None, None, 2020-01-02 08:00:00, -3.3, None, None
None, 669.0, 240.0, None, None, 2020-01-02 09:00:00, -3.7, None, None
None, 669.0, 240.0, None, None, 2020-01-02 10:00:00, -3.8, None, None
None, 671.0, 240.0, None, None, 2020-01-02 11:00:00, -3.9, None, None
None, 673.0, 240.0, None, None, 2020-01-02 12:00:00, -4.2, None, None
None, 673.0, 241.0, None, None, 2020-01-02 13:00:00, -4.7, None, None
None, 673.0, 240.0, None, None, 2020-01-02 14:00:00, -4.9, None, None
None, 673.0, 240.0, None, None, 2020-01-02 15:00:00, -5.3, None, None
None, 673.0, 240.0, 128.0, None, 2020-01-02 16:00:00, -5.8, None, None
None, 673.0, 241.0, None, None, 2020-01-02 17:00:00, -5.9, None, None
None, 673.0, 241.0, None, None, 2020-01-02 18:00:00, -6.2, None, None
None, 674.0, 241.0, None, None, 2020-01-02 19:00:00, -6.6, None, None
None, 674.0, 241.0, None, None, 2020-01-02 20:00:00, -5.4, None, None
None, 674.0, 260.0, None, None, 2020-01-02 21:00:00, -3.9, None, None
None, 674.0, 269.0, None, None, 2020-01-02 22:00:00, -6.2, None, None
None, 674.0, 269.0, None, None, 2020-01-02 23:00:00, -8.2, None, None
None, 674.0, 269.0, None, None, 2020-01-03 00:00:00, -8.3, None, None
None, 674.0, 269.0, None, None, 2020-01-03 01:00:00, -8.5, None, None
None, 674.0, 269.0, None, None, 2020-01-03 02:00:00, -8.7, None, None
None, 674.0, 269.0, None, None, 2020-01-03 03:00:00, -8.7, None, None
None, 674.0, 269.0, None, None, 2020-01-03 04:00:00, -8.9, None, None
None, 674.0, 269.0, None, None, 2020-01-03 05:00:00, -8.9, None, None
None, 674.0, 269.0, None, None, 2020-01-03 06:00:00, -8.8, None, None
None, 674.0, 269.0, None, None, 2020-01-03 07:00:00, -8.7, None, None
None, 674.0, 269.0, None, None, 2020-01-03 08:00:00, -8.5, None, None
None, 675.0, 269.0, None, None, 2020-01-03 09:00:00, -8.3, None, None
None, 676.0, 269.0, None, None, 2020-01-03 10:00:00, -8.0, None, None
None, 676.0, 269.0, None, None, 2020-01-03 11:00:00, -7.6, None, None
None, 677.0, 269.0, None, None, 2020-01-03 12:00:00, -7.3, None, None
None, 677.0, 269.0, None, None, 2020-01-03 13:00:00, -6.7, None, None
None, 677.0, 269.0, None, None, 2020-01-03 14:00:00, -6.4, None, None
None, 677.0, 270.0, None, None, 2020-01-03 15:00:00, -5.5, None, None
None, 677.0, 270.0, 97.0, None, 2020-01-03 16:00:00, -4.7, None, None
None, 678.0, 270.0, None, None, 2020-01-03 17:00:00, -3.9, None, None
None, 678.0, 270.0, None, None, 2020-01-03 18:00:00, -3.3, None, None
None, 678.0, 270.0, None, None, 2020-01-03 19:00:00, -2.8, None, None
None, 678.0, 270.0, None, None, 2020-01-03 20:00:00, -2.3, None, None
None, 679.0, 270.0, None, None, 2020-01-03 21:00:00, -2.0, None, None
None, 679.0, 270.0, None, None, 2020-01-03 22:00:00, -1.9, None, None
None, 679.0, 270.0, None, None, 2020-01-03 23:00:00, -1.6, None, None
None, 679.0, 270.0, None, None, 2020-01-04 00:00:00, -1.3, None, None
None, 679.0, 270.0, None, None, 2020-01-04 01:00:00, -1.6, None, None
None, 680.0, 270.0, None, None, 2020-01-04 02:00:00, -2.0, None, None
None, 679.0, 270.0, None, None, 2020-01-04 03:00:00, -2.2, None, None
None, 680.0, 270.0, None, None, 2020-01-04 04:00:00, -2.3, None, None
None, 679.0, 270.0, None, None, 2020-01-04 05:00:00, -2.5, None, None
None, 680.0, 270.0, None, None, 2020-01-04 06:00:00, -2.7, None, None
None, 680.0, 270.0, None, None, 2020-01-04 07:00:00, -2.7, None, None
None, 680.0, 270.0, None, None, 2020-01-04 08:00:00, -2.5, None, None
None, 680.0, 270.0, None, None, 2020-01-04 09:00:00, -2.4, None, None
None, 680.0, 270.0, None, None, 2020-01-04 10:00:00, -2.4, None, None
None, 680.0, 270.0, None, None, 2020-01-04 11:00:00, -2.2, None, None
None, 680.0, 270.0, None, None, 2020-01-04 12:00:00, -2.3, None, None
None, 680.0, 270.0, None, None, 2020-01-04 13:00:00, -2.1, None, None
None, 680.0, 270.0, None, None, 2020-01-04 14:00:00, -2.5, None, None
None, 681.0, 270.0, None, None, 2020-01-04 15:00:00, -2.6, None, None
None, 683.0, 270.0, 67.0, None, 2020-01-04 16:00:00, -2.6, None, None
None, 683.0, 270.0, None, None, 2020-01-04 17:00:00, -2.9, None, None
None, 685.0, 270.0, None, None, 2020-01-04 18:00:00, -3.1, None, None
None, 688.0, 270.0, None, None, 2020-01-04 19:00:00, -4.6, None, None
None, 689.0, 271.0, None, None, 2020-01-04 20:00:00, -5.9, None, None
None, 689.0, 271.0, None, None, 2020-01-04 21:00:00, -6.1, None, None
None, 689.0, 271.0, None, None, 2020-01-04 22:00:00, -6.5, None, None
None, 689.0, 271.0, None, None, 2020-01-04 23:00:00, -6.8, None, None
None, 689.0, 271.0, None, None, 2020-01-05 00:00:00, -7.3, None, None
None, 689.0, 272.0, None, None, 2020-01-05 01:00:00, -7.8, None, None
None, 689.0, 272.0, None, None, 2020-01-05 02:00:00, -7.9, None, None
None, 689.0, 272.0, None, None, 2020-01-05 03:00:00, -7.4, None, None
None, 689.0, 272.0, None, None, 2020-01-05 04:00:00, -7.3, None, None
None, 689.0, 272.0, None, None, 2020-01-05 05:00:00, -7.2, None, None
None, 689.0, 272.0, None, None, 2020-01-05 06:00:00, -7.2, None, None
None, 689.0, 272.0, None, None, 2020-01-05 07:00:00, -7.2, None, None
None, 689.0, 272.0, None, None, 2020-01-05 08:00:00, -7.1, None, None
None, 689.0, 272.0, None, None, 2020-01-05 09:00:00, -7.0, None, None
None, 689.0, 272.0, None, None, 2020-01-05 10:00:00, -6.9, None, None
None, 689.0, 272.0, None, None, 2020-01-05 11:00:00, -6.8, None, None
None, 689.0, 272.0, None, None, 2020-01-05 12:00:00, -6.9, None, None
None, 689.0, 272.0, None, None, 2020-01-05 13:00:00, -6.9, None, None
None, 689.0, 272.0, None, None, 2020-01-05 14:00:00, -6.8, None, None
None, 689.0, 272.0, None, None, 2020-01-05 15:00:00, -7.0, None, None
None, 690.0, 272.0, 30.0, None, 2020-01-05 16:00:00, -6.9, None, None
None, 690.0, 272.0, None, None, 2020-01-05 17:00:00, -6.8, None, None
None, 691.0, 272.0, None, None, 2020-01-05 18:00:00, -6.5, None, None
None, 691.0, 272.0, None, None, 2020-01-05 19:00:00, -6.3, None, None
None, 691.0, 272.0, None, None, 2020-01-05 20:00:00, -6.0, None, None
None, 691.0, 272.0, None, None, 2020-01-05 21:00:00, -5.9, None, None
None, 692.0, 272.0, None, None, 2020-01-06 00:00:00, -6.0, None, None
None, 692.0, 272.0, None, None, 2020-01-06 01:00:00, -6.1, None, None
None, 692.0, 272.0, None, None, 2020-01-06 02:00:00, -6.5, None, None
None, 693.0, 272.0, None, None, 2020-01-06 03:00:00, -6.5, None, None
None, 694.0, 272.0, None, None, 2020-01-06 04:00:00, -6.6, None, None
None, 695.0, 272.0, None, None, 2020-01-06 05:00:00, -6.4, None, None
None, 695.0, 272.0, None, None, 2020-01-06 06:00:00, -6.6, None, None
None, 695.0, 272.0, None, None, 2020-01-06 07:00:00, -7.1, None, None
None, 695.0, 272.0, None, None, 2020-01-06 08:00:00, -7.3, None, None
None, 695.0, 272.0, None, None, 2020-01-06 09:00:00, -7.5, None, None
None, 695.0, 272.0, None, None, 2020-01-06 10:00:00, -7.7, None, None
None, 695.0, 272.0, None, None, 2020-01-06 11:00:00, -8.1, None, None
None, 695.0, 272.0, None, None, 2020-01-06 12:00:00, -8.5, None, None
None, 695.0, 272.0, None, None, 2020-01-06 13:00:00, -8.7, None, None
None, 695.0, 272.0, None, None, 2020-01-06 14:00:00, -8.4, None, None
None, 696.0, 272.0, None, None, 2020-01-06 15:00:00, -8.4, None, None
None, 696.0, 272.0, 8.0, None, 2020-01-06 16:00:00, -8.4, None, None
None, 696.0, 272.0, None, None, 2020-01-06 17:00:00, -7.9, None, None
None, 696.0, 272.0, None, None, 2020-01-06 18:00:00, -7.5, None, None
None, 697.0, 272.0, None, None, 2020-01-06 19:00:00, -7.2, None, None
None, 698.0, 272.0, None, None, 2020-01-06 20:00:00, -6.3, None, None
None, 699.0, 272.0, None, None, 2020-01-06 21:00:00, -6.2, None, None
None, 699.0, 272.0, None, None, 2020-01-06 22:00:00, -6.3, None, None
None, 699.0, 272.0, None, None, 2020-01-06 23:00:00, -6.2, None, None
None, 700.0, 272.0, None, None, 2020-01-07 00:00:00, -6.2, None, None
None, 700.0, 272.0, None, None, 2020-01-07 01:00:00, -6.1, None, None
None, 700.0, 272.0, None, None, 2020-01-07 02:00:00, -5.8, None, None
None, 701.0, 272.0, None, None, 2020-01-07 03:00:00, -5.7, None, None
None, 701.0, 272.0, None, None, 2020-01-07 04:00:00, -5.4, None, None
None, 701.0, 272.0, None, None, 2020-01-07 05:00:00, -5.2, None, None
None, 701.0, 272.0, None, None, 2020-01-07 06:00:00, -4.3, None, None
None, 702.0, 272.0, None, None, 2020-01-07 07:00:00, -4.2, None, None
None, 702.0, 272.0, None, None, 2020-01-07 08:00:00, -3.9, None, None
None, 702.0, 272.0, None, None, 2020-01-07 09:00:00, -3.7, None, None
None, 702.0, 272.0, None, None, 2020-01-07 10:00:00, -3.6, None, None
None, 702.0, 272.0, None, None, 2020-01-07 11:00:00, -2.9, None, None
None, 703.0, 272.0, None, None, 2020-01-07 12:00:00, -2.9, None, None
None, 703.0, 272.0, None, None, 2020-01-07 13:00:00, -2.7, None, None
None, 704.0, 272.0, None, None, 2020-01-07 14:00:00, -2.5, None, None
None, 705.0, 273.0, None, None, 2020-01-07 15:00:00, -2.4, None, None
None, 706.0, 273.0, 0.0, None, 2020-01-07 16:00:00, -2.3, None, None
None, 708.0, 274.0, None, None, 2020-01-07 17:00:00, -2.2, None, None
None, 709.0, 316.0, None, None, 2020-01-07 18:00:00, -2.1, None, None
None, 710.0, 317.0, None, None, 2020-01-07 19:00:00, -2.1, None, None
None, 712.0, 318.0, None, None, 2020-01-07 20:00:00, -2.2, None, None
None, 714.0, 320.0, None, None, 2020-01-07 21:00:00, -2.2, None, None
None, 715.0, 323.0, None, None, 2020-01-07 22:00:00, -2.3, None, None
None, 716.0, 326.0, None, None, 2020-01-07 23:00:00, -2.2, None, None
None, 716.0, 326.0, None, None, 2020-01-08 00:00:00, -2.3, None, None
None, 717.0, 327.0, None, None, 2020-01-08 01:00:00, -2.3, None, None
None, 717.0, 327.0, None, None, 2020-01-08 02:00:00, -2.2, None, None
None, 717.0, 327.0, None, None, 2020-01-08 03:00:00, -2.2, None, None
None, 718.0, 328.0, None, None, 2020-01-08 04:00:00, -2.3, None, None
None, 718.0, 329.0, None, None, 2020-01-08 05:00:00, -2.4, None, None
None, 719.0, 330.0, None, None, 2020-01-08 06:00:00, -2.5, None, None
None, 719.0, 330.0, None, None, 2020-01-08 07:00:00, -2.5, None, None
None, 719.0, 330.0, None, None, 2020-01-08 08:00:00, -2.9, None, None
None, 720.0, 331.0, None, None, 2020-01-08 09:00:00, -3.0, None, None
None, 720.0, 332.0, None, None, 2020-01-08 10:00:00, -3.0, None, None
None, 721.0, 333.0, None, None, 2020-01-08 11:00:00, -3.0, None, None
None, 722.0, 334.0, None, None, 2020-01-08 12:00:00, -3.1, None, None
None, 724.0, 336.0, None, None, 2020-01-08 13:00:00, -3.2, None, None
None, 726.0, 338.0, None, None, 2020-01-08 14:00:00, -3.2, None, None
None, 728.0, 341.0, None, None, 2020-01-08 15:00:00, -3.3, None, None
None, 728.0, 342.0, 0.0, None, 2020-01-08 16:00:00, -3.4, None, None
None, 729.0, 343.0, None, None, 2020-01-08 17:00:00, -3.6, None, None
None, 730.0, 344.0, None, None, 2020-01-08 18:00:00, -3.7, None, None
None, 731.0, 345.0, None, None, 2020-01-08 19:00:00, -3.9, None, None
None, 731.0, 346.0, None, None, 2020-01-08 20:00:00, -4.0, None, None
None, 731.0, 346.0, None, None, 2020-01-08 21:00:00, -4.2, None, None
None, 732.0, 347.0, None, None, 2020-01-08 22:00:00, -5.1, None, None
None, 734.0, 349.0, None, None, 2020-01-08 23:00:00, -5.5, None, None
None, 734.0, 350.0, None, None, 2020-01-09 00:00:00, -5.7, None, None
None, 734.0, 350.0, None, None, 2020-01-09 01:00:00, -6.1, None, None
None, 735.0, 350.0, None, None, 2020-01-09 02:00:00, -6.4, None, None
None, 735.0, 350.0, None, None, 2020-01-09 03:00:00, -6.8, None, None
None, 735.0, 350.0, None, None, 2020-01-09 04:00:00, -7.3, None, None
None, 735.0, 350.0, None, None, 2020-01-09 05:00:00, -7.8, None, None
None, 735.0, 350.0, None, None, 2020-01-09 06:00:00, -8.2, None, None
None, 735.0, 350.0, None, None, 2020-01-09 07:00:00, -8.4, None, None
None, 735.0, 350.0, None, None, 2020-01-09 08:00:00, -8.6, None, None
None, 735.0, 350.0, None, None, 2020-01-09 09:00:00, -9.0, None, None
None, 735.0, 350.0, None, None, 2020-01-09 10:00:00, -9.4, None, None
None, 735.0, 350.0, None, None, 2020-01-09 11:00:00, -10.0, None, None
None, 735.0, 349.0, None, None, 2020-01-09 12:00:00, -11.3, None, None
None, 735.0, 349.0, None, None, 2020-01-09 13:00:00, -12.8, None, None
None, 735.0, 349.0, None, None, 2020-01-09 14:00:00, -13.3, None, None
None, 736.0, 349.0, None, None, 2020-01-09 15:00:00, -13.2, None, None
None, 735.0, 349.0, 0.0, None, 2020-01-09 16:00:00, -14.0, None, None
None, 735.0, 349.0, None, None, 2020-01-09 17:00:00, -11.2, None, None
None, 735.0, 349.0, None, None, 2020-01-09 18:00:00, -8.2, None, None
None, 735.0, 349.0, None, None, 2020-01-09 19:00:00, -9.0, None, None
None, 735.0, 349.0, None, None, 2020-01-09 20:00:00, -8.4, None, None
None, 735.0, 349.0, None, None, 2020-01-09 21:00:00, -11.2, None, None
None, 735.0, 349.0, None, None, 2020-01-09 22:00:00, -11.7, None, None
None, 735.0, 349.0, None, None, 2020-01-09 23:00:00, -12.0, None, None
None, 735.0, 349.0, None, None, 2020-01-10 00:00:00, -12.9, None, None
None, 735.0, 349.0, None, None, 2020-01-10 01:00:00, -13.8, None, None
None, 735.0, 349.0, None, None, 2020-01-10 02:00:00, -15.1, None, None
None, 735.0, 349.0, None, None, 2020-01-10 03:00:00, -15.4, None, None
None, 735.0, 348.0, None, None, 2020-01-10 04:00:00, -15.6, None, None
None, 735.0, 348.0, None, None, 2020-01-10 05:00:00, -15.9, None, None
None, 736.0, 347.0, None, None, 2020-01-10 06:00:00, -15.7, None, None
None, 736.0, 347.0, None, None, 2020-01-10 07:00:00, -15.6, None, None
None, 736.0, 347.0, None, None, 2020-01-10 08:00:00, -15.0, None, None
None, 736.0, 347.0, None, None, 2020-01-10 09:00:00, -14.8, None, None
None, 736.0, 347.0, None, None, 2020-01-10 10:00:00, -15.1, None, None
None, 736.0, 347.0, None, None, 2020-01-10 11:00:00, -13.9, None, None
None, 736.0, 347.0, None, None, 2020-01-10 12:00:00, -13.8, None, None
None, 736.0, 347.0, None, None, 2020-01-10 13:00:00, -13.2, None, None
None, 736.0, 347.0, None, None, 2020-01-10 14:00:00, -12.5, None, None
None, 735.0, 347.0, None, None, 2020-01-10 15:00:00, -12.6, None, None
None, 736.0, 347.0, 0.0, None, 2020-01-10 16:00:00, -12.5, None, None
None, 737.0, 347.0, None, None, 2020-01-10 17:00:00, -11.9, None, None
None, 737.0, 348.0, None, None, 2020-01-10 18:00:00, -11.7, None, None
None, 737.0, 348.0, None, None, 2020-01-10 19:00:00, -11.6, None, None
None, 737.0, 348.0, None, None, 2020-01-10 20:00:00, -11.5, None, None
None, 738.0, 349.0, None, None, 2020-01-10 21:00:00, -11.3, None, None
None, 738.0, 349.0, None, None, 2020-01-10 22:00:00, -11.2, None, None
None, 738.0, 349.0, None, None, 2020-01-10 23:00:00, -10.9, None, None
None, 738.0, 349.0, None, None, 2020-01-11 00:00:00, -10.8, None, None
None, 739.0, 350.0, None, None, 2020-01-11 01:00:00, -10.6, None, None
None, 739.0, 350.0, None, None, 2020-01-11 02:00:00, -10.5, None, None
None, 740.0, 351.0, None, None, 2020-01-11 03:00:00, -10.5, None, None
None, 740.0, 351.0, None, None, 2020-01-11 04:00:00, -10.2, None, None
None, 741.0, 352.0, None, None, 2020-01-11 05:00:00, -9.8, None, None
None, 742.0, 353.0, None, None, 2020-01-11 06:00:00, -9.6, None, None
None, 742.0, 353.0, None, None, 2020-01-11 07:00:00, -9.5, None, None
None, 742.0, 353.0, None, None, 2020-01-11 08:00:00, -9.2, None, None
None, 743.0, 353.0, None, None, 2020-01-11 09:00:00, -8.9, None, None
None, 743.0, 353.0, None, None, 2020-01-11 10:00:00, -8.6, None, None
None, 743.0, 353.0, None, None, 2020-01-11 11:00:00, -8.5, None, None
None, 744.0, 354.0, None, None, 2020-01-11 12:00:00, -8.0, None, None
None, 744.0, 355.0, None, None, 2020-01-11 13:00:00, -7.7, None, None
None, 744.0, 355.0, None, None, 2020-01-11 14:00:00, -7.4, None, None
None, 744.0, 355.0, None, None, 2020-01-11 15:00:00, -7.8, None, None
None, 744.0, 355.0, 0.0, None, 2020-01-11 16:00:00, -7.4, None, None
None, 744.0, 356.0, None, None, 2020-01-11 17:00:00, -6.5, None, None
None, 745.0, 356.0, None, None, 2020-01-11 18:00:00, -6.1, None, None
None, 746.0, 357.0, None, None, 2020-01-11 19:00:00, -5.6, None, None
None, 745.0, 357.0, None, None, 2020-01-11 20:00:00, -5.3, None, None
None, 746.0, 357.0, None, None, 2020-01-11 21:00:00, -5.0, None, None
None, 746.0, 358.0, None, None, 2020-01-11 22:00:00, -5.5, None, None
None, 746.0, 358.0, None, None, 2020-01-11 23:00:00, -5.9, None, None
None, 746.0, 358.0, None, None, 2020-01-12 00:00:00, -6.0, None, None
None, 746.0, 358.0, None, None, 2020-01-12 01:00:00, -6.0, None, None
None, 746.0, 359.0, None, None, 2020-01-12 02:00:00, -6.0, None, None
None, 747.0, 360.0, None, None, 2020-01-12 03:00:00, -5.9, None, None
None, 748.0, 361.0, None, None, 2020-01-12 04:00:00, -6.0, None, None
None, 748.0, 361.0, None, None, 2020-01-12 05:00:00, -6.1, None, None
None, 748.0, 361.0, None, None, 2020-01-12 06:00:00, -6.1, None, None
None, 749.0, 361.0, None, None, 2020-01-12 07:00:00, -6.1, None, None
None, 749.0, 363.0, None, None, 2020-01-12 08:00:00, -7.2, None, None
None, 749.0, 363.0, None, None, 2020-01-12 09:00:00, -7.5, None, None
None, None, None, 0.0, None, 2020-01-12 16:00:00, None, None, None
None, 752.0, 366.0, None, None, 2020-01-12 19:00:00, -7.7, None, None
None, 752.0, 366.0, None, None, 2020-01-12 20:00:00, -6.8, None, None
None, 752.0, 366.0, None, None, 2020-01-12 21:00:00, -6.5, None, None
None, 753.0, 366.0, None, None, 2020-01-12 22:00:00, -6.7, None, None
None, 753.0, 366.0, None, None, 2020-01-12 23:00:00, -8.0, None, None
None, 753.0, 366.0, None, None, 2020-01-13 00:00:00, -9.3, None, None
None, 754.0, 367.0, None, None, 2020-01-13 01:00:00, -11.3, None, None
None, 754.0, 368.0, None, None, 2020-01-13 02:00:00, -13.5, None, None
None, 755.0, 368.0, None, None, 2020-01-13 03:00:00, -17.8, None, None
None, 756.0, 368.0, None, None, 2020-01-13 04:00:00, -19.7, None, None
None, 756.0, 368.0, None, None, 2020-01-13 05:00:00, -21.5, None, None
None, 757.0, 368.0, None, None, 2020-01-13 06:00:00, -22.8, None, None
None, 758.0, 368.0, None, None, 2020-01-13 07:00:00, -23.5, None, None
None, 759.0, 369.0, None, None, 2020-01-13 08:00:00, -24.0, None, None
None, 759.0, 369.0, None, None, 2020-01-13 10:00:00, -24.0, None, None
None, 759.0, 369.0, None, None, 2020-01-13 11:00:00, -23.8, None, None
None, 760.0, 369.0, None, None, 2020-01-13 12:00:00, -23.5, None, None
None, 759.0, 369.0, None, None, 2020-01-13 13:00:00, -23.4, None, None
None, 760.0, 369.0, None, None, 2020-01-13 14:00:00, -22.6, None, None
None, 760.0, 369.0, None, None, 2020-01-13 15:00:00, -22.9, None, None
None, 761.0, 369.0, 0.0, None, 2020-01-13 16:00:00, -22.8, None, None
None, 761.0, 369.0, None, None, 2020-01-13 17:00:00, -21.6, None, None
None, 762.0, 369.0, None, None, 2020-01-13 18:00:00, -20.8, None, None
None, 762.0, 370.0, None, None, 2020-01-13 19:00:00, -20.6, None, None
None, 762.0, 370.0, None, None, 2020-01-13 20:00:00, -18.1, None, None
None, 763.0, 371.0, None, None, 2020-01-13 21:00:00, -14.4, None, None
None, 763.0, 371.0, None, None, 2020-01-13 22:00:00, -13.4, None, None
None, 763.0, 372.0, None, None, 2020-01-13 23:00:00, -13.8, None, None
None, 763.0, 373.0, None, None, 2020-01-14 00:00:00, -14.5, None, None
None, 763.0, 373.0, None, None, 2020-01-14 01:00:00, -14.6, None, None
None, 763.0, 373.0, None, None, 2020-01-14 02:00:00, -14.7, None, None
None, 764.0, 373.0, None, None, 2020-01-14 03:00:00, -14.9, None, None
None, 763.0, 373.0, None, None, 2020-01-14 04:00:00, -14.6, None, None
None, 764.0, 373.0, None, None, 2020-01-14 05:00:00, -14.7, None, None
None, 764.0, 373.0, None, None, 2020-01-14 06:00:00, -14.8, None, None
None, 764.0, 373.0, None, None, 2020-01-14 07:00:00, -14.4, None, None
None, 764.0, 373.0, None, None, 2020-01-14 08:00:00, -14.2, None, None
None, 764.0, 374.0, None, None, 2020-01-14 09:00:00, -13.9, None, None
None, 764.0, 374.0, None, None, 2020-01-14 10:00:00, -14.3, None, None
None, 764.0, 374.0, None, None, 2020-01-14 11:00:00, -14.6, None, None
None, 764.0, 374.0, None, None, 2020-01-14 12:00:00, -14.7, None, None
None, 764.0, 374.0, None, None, 2020-01-14 13:00:00, -16.8, None, None
None, 764.0, 374.0, None, None, 2020-01-14 14:00:00, -18.6, None, None
None, 765.0, 374.0, None, None, 2020-01-14 15:00:00, -19.3, None, None
None, 765.0, 374.0, 4.0, None, 2020-01-14 16:00:00, -20.0, None, None
None, 765.0, 374.0, None, None, 2020-01-14 17:00:00, -19.6, None, None
None, 766.0, 374.0, None, None, 2020-01-14 18:00:00, -19.0, None, None
None, 766.0, 374.0, None, None, 2020-01-14 19:00:00, -18.5, None, None
None, 766.0, 375.0, None, None, 2020-01-14 20:00:00, -18.3, None, None
None, 766.0, 375.0, None, None, 2020-01-14 21:00:00, -16.2, None, None
None, 767.0, 375.0, None, None, 2020-01-14 22:00:00, -13.7, None, None
None, 767.0, 375.0, None, None, 2020-01-14 23:00:00, -13.7, None, None
None, 767.0, 376.0, None, None, 2020-01-15 00:00:00, -14.3, None, None
None, 767.0, 377.0, None, None, 2020-01-15 01:00:00, -14.6, None, None
None, 768.0, 377.0, None, None, 2020-01-15 02:00:00, -15.0, None, None
None, 768.0, 377.0, None, None, 2020-01-15 03:00:00, -15.0, None, None
None, 768.0, 377.0, None, None, 2020-01-15 04:00:00, -15.1, None, None
None, 768.0, 377.0, None, None, 2020-01-15 05:00:00, -15.0, None, None
None, 768.0, 378.0, None, None, 2020-01-15 06:00:00, -15.3, None, None
None, 769.0, 378.0, None, None, 2020-01-15 07:00:00, -16.0, None, None
None, 769.0, 378.0, None, None, 2020-01-15 08:00:00, -16.5, None, None
None, 770.0, 378.0, None, None, 2020-01-15 09:00:00, -16.9, None, None
None, 770.0, 378.0, None, None, 2020-01-15 10:00:00, -17.3, None, None
None, 770.0, 378.0, None, None, 2020-01-15 11:00:00, -17.1, None, None
None, 770.0, 378.0, None, None, 2020-01-15 12:00:00, -17.0, None, None
None, 770.0, 378.0, None, None, 2020-01-15 13:00:00, -16.8, None, None
None, 770.0, 378.0, None, None, 2020-01-15 14:00:00, -16.2, None, None
None, 770.0, 378.0, None, None, 2020-01-15 15:00:00, -15.9, None, None
None, 771.0, 379.0, 0.0, None, 2020-01-15 16:00:00, -15.2, None, None
None, 771.0, 379.0, None, None, 2020-01-15 17:00:00, -14.1, None, None
None, 771.0, 379.0, None, None, 2020-01-15 18:00:00, -13.1, None, None
None, 771.0, 381.0, None, None, 2020-01-15 19:00:00, -12.4, None, None
None, 771.0, 381.0, None, None, 2020-01-15 20:00:00, -12.3, None, None
None, 771.0, 381.0, None, None, 2020-01-15 21:00:00, -12.2, None, None
None, 771.0, 381.0, None, None, 2020-01-15 22:00:00, -11.7, None, None
None, 771.0, 381.0, None, None, 2020-01-15 23:00:00, -10.7, None, None
None, 771.0, 381.0, None, None, 2020-01-16 00:00:00, -13.9, None, None
None, 772.0, 381.0, None, None, 2020-01-16 01:00:00, -13.7, None, None
None, 771.0, 381.0, None, None, 2020-01-16 02:00:00, -13.5, None, None
None, 771.0, 381.0, None, None, 2020-01-16 03:00:00, -13.5, None, None
