time,ONE_DAY_PRECIPITATION,MAX_TEMP,MIN_TEMP,week_of_year
2016-12-16,0.0,-3.5,-13.0,51
2016-12-17,0.0,-3.1,-12.3,51
2016-12-18,0.0,-1.1,-4.4,51
2016-12-19,22.0,1.1,-3.2,51
2016-12-20,20.0,7.0,-3.8,51
2016-12-21,0.0,3.7,-7.4,51
2016-12-22,0.0,1.9,-10.5,51
