station_observations
pcpn_amt_pst24hrs, SWE, cum_pcpn_amt, ONE_DAY_SNOW, air_temp_1, snw_dpth, MAX_TEMP, ONE_DAY_PRECIPITATION, pcpn_amt_pst1hr, snw_dpth_wtr_equiv, MIN_TEMP, time, SNOW_ON_THE_GROUND
None, None, None, None, -3.0, 147.0, None, None, 1227.0, None, None, 2016-01-01 00:00:00, None
None, None, None, None, -4.0, 147.0, None, None, 1223.0, None, None, 2016-01-01 01:00:00, None
None, None, None, None, -5.0, 147.0, None, None, 1223.0, None, None, 2016-01-01 02:00:00, None
None, None, None, None, -5.0, 147.0, None, None, 1222.0, None, None, 2016-01-01 03:00:00, None
None, None, None, None, -5.0, 148.0, None, None, 1222.0, None, None, 2016-01-01 04:00:00, None
None, None, None, None, -5.0, 150.0, None, None, 1223.0, None, None, 2016-01-01 05:00:00, None
None, None, None, None, -4.0, 147.0, None, None, 1226.0, None, None, 2016-01-01 06:00:00, None
None, None, None, None, -5.0, 148.0, None, None, 1224.0, None, None, 2016-01-01 07:00:00, None
None, None, None, None, -5.0, 149.0, None, None, 1226.0, None, None, 2016-01-01 08:00:00, None
None, None, None, None, -4.0, 147.0, None, None, 1226.0, None, None, 2016-01-01 09:00:00, None
None, None, None, None, -4.0, 147.0, None, None, 1228.0, None, None, 2016-01-01 10:00:00, None
None, None, None, None, -3.0, 149.0, None, None, 1235.0, None, None, 2016-01-01 11:00:00, None
None, None, None, None, -4.0, 147.0, None, None, 1225.0, None, None, 2016-01-01 12:00:00, None
None, None, None, None, -4.0, 147.0, None, None, 1225.0, None, None, 2016-01-01 13:00:00, None
None, None, None, None, -4.0, 148.0, None, None, 1226.0, None, None, 2016-01-01 14:00:00, None
None, None, None, None, -5.0, 148.0, None, None, 1224.0, None, None, 2016-01-01 15:00:00, None
None, None, None, None, -4.0, 148.0, None, None, 1223.0, None, None, 2016-01-01 16:00:00, None
None, None, None, None, -3.0, 148.0, None, None, 1223.0, None, None, 2016-01-01 17:00:00, None
None, None, None, None, -2.0, 148.0, None, None, 1230.0, None, None, 2016-01-01 18:00:00, None
None, None, None, None, 0.0, 147.0, None, None, 1262.0, None, None, 2016-01-01 19:00:00, None
None, None, None, None, 1.0, 146.0, None, None, 1252.0, None, None, 2016-01-01 20:00:00, None
None, None, None, None, 3.0, 146.0, None, None, 1257.0, None, None, 2016-01-01 21:00:00, None
None, None, None, None, 3.0, 145.0, None, None, 1264.0, None, None, 2016-01-01 22:00:00, None
None, None, None, None, 1.0, 145.0, None, None, 1263.0, None, None, 2016-01-01 23:00:00, None
None, None, None, None, 0.0, 144.0, None, None, 1253.0, None, None, 2016-01-02 00:00:00, None
None, None, None, None, 0.0, 143.0, None, None, 1232.0, None, None, 2016-01-02 01:00:00, None
None, None, None, None, -2.0, 145.0, None, None, 1220.0, None, None, 2016-01-02 02:00:00, None
None, None, None, None, -2.0, 145.0, None, None, 1221.0, None, None, 2016-01-02 03:00:00, None
None, None, None, None, -2.0, 146.0, None, None, 1221.0, None, None, 2016-01-02 04:00:00, None
