WDIR_VECT,time,TEMP_MEAN,HUMIDITY,week_of_year
117.7,2020-05-06 00:00:00, 12.9, 93.3,19
104.8,2020-05-06 01:00:00, 12.8, 91.6,19
213.8,2020-05-06 02:00:00, 12.3, 82.4,19
254.7,2020-05-06 03:00:00, 10.2, 99.6,19
135.3,2020-05-06 04:00:00, 9.8, 99.7,19
141.0,2020-05-06 05:00:00, 9.3, 92.8,19
67.6,2020-05-06 06:00:00, 9.5, 99.7,19
102.9,2020-05-06 07:00:00, 9.5, 96.1,19
82.4,2020-05-06 08:00:00, 9.9, 86.5,19
28.5,2020-05-06 09:00:00, 10.8, 78.1,19
294.9,2020-05-06 10:00:00, 12.0, 59.5,19
271.1,2020-05-06 11:00:00, 13.2, 51.0,19
262.4,2020-05-06 12:00:00, 13.9, 50.9,19
292.9,2020-05-06 13:00:00, 14.2, 44.8,19
297.9,2020-05-06 14:00:00, 14.5, 39.1,19
289.3,2020-05-06 15:00:00, 15.2, 35.7,19
285.5,2020-05-06 16:00:00, 15.8, 32.0,19
269.4,2020-05-06 17:00:00, 16.4, 33.8,19
265.2,2020-05-06 18:00:00, 16.0, 41.6,19
264.5,2020-05-06 19:00:00, 15.4, 42.0,19
266.3,2020-05-06 20:00:00, 14.3, 49.3,19
303.6,2020-05-06 21:00:00, 12.8, 67.1,19
265.7,2020-05-06 22:00:00, 11.2, 68.9,19
192.9,2020-05-06 23:00:00, 9.9, 72.6,19
110.7,2020-05-07 00:00:00, 9.0, 81.9,19
105.1,2020-05-07 01:00:00, 8.1, 86.5,19
133.0,2020-05-07 02:00:00, 7.2, 87.6,19
100.5,2020-05-07 03:00:00, 6.7, 91.8,19
175.4,2020-05-07 04:00:00, 6.4, 93.7,19
159.6,2020-05-07 05:00:00, 6.0, 96.6,19
48.4,2020-05-07 06:00:00, 6.4, 93.4,19
358.0,2020-05-07 07:00:00, 7.7, 80.9,19
324.7,2020-05-07 08:00:00, 9.0, 69.2,19
321.4,2020-05-07 09:00:00, 10.9, 61.0,19
325.0,2020-05-07 10:00:00, 12.5, 56.2,19
330.0,2020-05-07 11:00:00, 14.3, 49.6,19
304.5,2020-05-07 12:00:00, 15.2, 48.4,19
306.6,2020-05-07 13:00:00, 15.9, 45.8,19
296.3,2020-05-07 14:00:00, 16.3, 45.4,19
302.7,2020-05-07 15:00:00, 16.5, 44.1,19
294.3,2020-05-07 16:00:00, 17.0, 35.1,19
289.5,2020-05-07 17:00:00, 17.6, 33.2,19
300.6,2020-05-07 18:00:00, 17.4, 40.0,19
306.0,2020-05-07 19:00:00, 16.6, 48.2,19
299.4,2020-05-07 20:00:00, 15.5, 63.2,19
259.3,2020-05-07 21:00:00, 13.8, 70.2,19
145.7,2020-05-07 22:00:00, 12.2, 69.9,19
151.8,2020-05-07 23:00:00, 11.3, 71.6,19
144.3,2020-05-08 00:00:00, 10.6, 70.9,19
141.1,2020-05-08 01:00:00, 10.0, 71.3,19
151.4,2020-05-08 02:00:00, 9.3, 73.5,19
148.0,2020-05-08 03:00:00, 8.8, 73.4,19
145.5,2020-05-08 04:00:00, 8.5, 76.9,19
180.7,2020-05-08 05:00:00, 8.0, 76.3,19
165.3,2020-05-08 06:00:00, 8.5, 83.2,19
24.5,2020-05-08 07:00:00, 10.0, 66.0,19
358.0,2020-05-08 08:00:00, 12.2, 56.1,19
319.1,2020-05-08 09:00:00, 14.4, 53.3,19
329.8,2020-05-08 10:00:00, 17.0, 41.5,19
325.0,2020-05-08 11:00:00, 19.1, 36.9,19
338.0,2020-05-08 12:00:00, 20.4, 33.6,19
351.9,2020-05-08 13:00:00, 21.8, 35.8,19
38.1,2020-05-08 14:00:00, 24.0, 24.1,19
331.8,2020-05-08 15:00:00, 24.1, 24.3,19
319.3,2020-05-08 16:00:00, 23.9, 28.5,19
289.2,2020-05-08 17:00:00, 24.6, 20.5,19
309.0,2020-05-08 18:00:00, 23.9, 30.8,19
327.2,2020-05-08 19:00:00, 22.0, 39.0,19
294.1,2020-05-08 20:00:00, 19.0, 54.0,19
71.3,2020-05-08 21:00:00, 17.2, 62.7,19
118.6,2020-05-08 22:00:00, 15.9, 59.9,19
129.7,2020-05-08 23:00:00, 14.9, 63.1,19
105.3,2020-05-09 00:00:00, 13.8, 64.8,19
200.1,2020-05-09 01:00:00, 13.2, 80.1,19
83.4,2020-05-09 02:00:00, 12.3, 81.5,19
153.6,2020-05-09 03:00:00, 11.7, 75.7,19
234.1,2020-05-09 04:00:00, 11.2, 80.8,19
135.4,2020-05-09 05:00:00, 10.7, 84.8,19
270.8,2020-05-09 06:00:00, 10.9, 82.9,19
318.1,2020-05-09 07:00:00, 12.2, 64.4,19
342.0,2020-05-09 08:00:00, 14.4, 57.0,19
339.8,2020-05-09 09:00:00, 17.1, 46.1,19
329.5,2020-05-09 10:00:00, 19.6, 35.4,19
315.2,2020-05-09 11:00:00, 21.6, 34.0,19
336.8,2020-05-09 12:00:00, 24.8, 18.5,19
86.8,2020-05-09 13:00:00, 27.0, 22.0,19
347.2,2020-05-09 14:00:00, 25.1, 30.2,19
345.0,2020-05-09 15:00:00, 23.7, 37.8,19
346.1,2020-05-09 16:00:00, 23.5, 37.6,19
337.2,2020-05-09 17:00:00, 23.7, 33.8,19
340.0,2020-05-09 18:00:00, 23.5, 36.4,19
308.6,2020-05-09 19:00:00, 21.8, 45.4,19
336.8,2020-05-09 20:00:00, 20.3, 52.1,19
123.3,2020-05-09 21:00:00, 19.2, 54.0,19
125.7,2020-05-09 22:00:00, 17.8, 57.3,19
141.8,2020-05-09 23:00:00, 16.7, 58.2,19
188.7,2020-05-10 00:00:00, 15.8, 72.7,19
303.3,2020-05-10 01:00:00, 14.6, 76.1,19
