IGNITION_DATE,FIRE_SIZE_HA,LATITUDE,LONGITUDE
2021-09-10,0.2,52.533467,-125.596067
2021-09-10,0.02,49.549033,-124.96425
2021-09-10,0.2,52.533467,-125.596067
2021-09-10,0.02,49.549033,-124.96425
2021-09-12,0.04,49.273833,-118.6918
2021-09-12,0.5,49.82925,-115.798367
2021-09-12,0.009,50.341383,-119.092217
2021-09-12,0.04,49.273833,-118.6918
2021-09-12,0.5,49.82925,-115.798367
2021-09-12,0.009,50.341383,-119.092217
2021-09-12,1.96,50.728233,-119.8822
2021-09-12,1.96,50.728233,-119.8822
2021-09-13,0.1,49.198533,-124.069167
2021-09-13,0.009,48.76925,-124.33905
2021-09-13,0.009,48.76925,-124.33905
2021-09-13,0.1,49.198533,-124.069167
2021-09-14,0.009,50.0665,-125.651533
2021-09-14,0.009,50.0665,-125.651533
2021-09-16,0.3,49.525233,-119.62845
2021-09-16,7.4,50.806117,-119.744933
2021-09-16,0.3,49.525233,-119.62845
2021-09-16,7.4,50.806117,-119.744933
2021-09-16,0.009,50.782217,-119.952117
2021-09-16,0.5,55.7262,-121.5637
2021-09-16,0.078,50.902266,-119.589916
2021-09-16,0.5,55.7262,-121.5637
2021-09-16,0.078,50.90226611,-119.58991611
2021-09-16,0.009,50.782217,-119.952117
