IGNITION_DATE,FIRE_SIZE_HA,LATITUDE,LONGITUDE
2021-07-09,0.01,50.0156,-120.776983
2021-07-09,0.3,49.93635,-119.943083
2021-07-09,0.009,49.906367,-124.6062
2021-07-09,0.009,51.010583,-118.582617
2021-07-09,0.009,54.834917,-127.086972
2021-07-09,0.009,50.94003306,-119.90236694
2021-07-09,0.009,50.035667,-123.12
2021-07-09,0.009,50.940033,-119.902367
2021-07-09,0.2,53.763933,-121.228517
2021-07-09,0.3,52.9659,-121.12865
2021-07-09,0.09,49.019533,-117.2674
2021-07-09,5.0,53.357349,-124.633029
2021-07-09,0.009,50.89865,-119.254233
2021-07-09,0.038,49.3815,-116.374967
2021-07-09,43.0,50.2226,-119.28975
2021-07-09,4891.0,53.581917,-123.738617
2021-07-09,0.02,49.982367,-120.5945
2021-07-09,0.3,52.9659,-121.12865
2021-07-09,15.0,51.63808806,-122.40445111
2021-07-09,0.5,50.340033,-120.482467
2021-07-09,0.6,50.867433,-118.8471
2021-07-09,0.009,49.906367,-124.6062
2021-07-09,0.1,49.21,-118.883333
2021-07-09,0.55,50.2141,-126.584417
2021-07-09,0.02,49.982367,-120.5945
2021-07-09,0.009,51.010583,-118.582617
2021-07-09,0.009,49.1892,-120.681183
2021-07-09,15.0,51.638088,-122.404451
2021-07-09,0.009,50.9323,-118.775333
2021-07-09,10.0,55.318733,-121.618817
2021-07-09,0.009,49.75005,-120.509683
2021-07-09,0.009,51.4745,-121.83895
2021-07-09,0.1,49.21,-118.883333
2021-07-09,0.02,49.862417,-120.6037
2021-07-09,28.5,51.36455,-118.835383
2021-07-09,0.2,53.4259,-120.414017
2021-07-09,0.009,53.778467,-121.0516
2021-07-09,0.009,54.83491667,-127.08697222
2021-07-09,0.009,49.193983,-118.862483
2021-07-09,3.3,52.44295,-120.945333
2021-07-09,0.009,49.1892,-120.68118306
2021-07-09,0.01,50.0156,-120.776983
2021-07-09,0.009,50.9323,-118.775333
2021-07-09,0.009,49.7378,-120.80185
2021-07-09,420.0,51.038517,-118.711933
