IGNITION_DATE,FIRE_SIZE_HA,LATITUDE,LONGITUDE
2021-09-03,0.22,52.141383,-123.244083
2021-09-03,0.7,53.633567,-122.5301
2021-09-03,0.22,52.141383,-123.244083
2021-09-03,0.009,52.121,-123.279867
2021-09-03,0.1,52.129367,-123.275717
2021-09-03,0.009,53.80915,-122.492867
2021-09-03,0.009,49.0812,-122.43245
2021-09-03,0.009,52.121,-123.279867
2021-09-03,0.1,52.129367,-123.275717
2021-09-03,166.0,49.420417,-119.764583
2021-09-03,0.009,52.140033,-123.248883
2021-09-03,0.02,49.308967,-124.340767
2021-09-03,0.7,53.633567,-122.5301
2021-09-03,166.0,49.420417,-119.764583
2021-09-03,0.009,53.80915,-122.492867
2021-09-03,0.02,49.308967,-124.340767
2021-09-03,0.009,49.0812,-122.43245
2021-09-03,0.009,52.140033,-123.248883
2021-09-04,0.06,49.455533,-115.774967
2021-09-04,0.009,50.071617,-125.656883
2021-09-04,0.06,49.455533,-115.774967
2021-09-04,0.009,50.071617,-125.656883
2021-09-05,0.009,54.054816,-122.944783
2021-09-05,0.009,54.054816,-122.944783
2021-09-06,0.009,49.484467,-119.612883
2021-09-06,1.7,49.487,-119.61515
2021-09-06,0.009,49.344133,-121.8713
2021-09-06,5.0,53.979633,-123.828
2021-09-06,1.7,49.487,-119.61515
2021-09-06,0.009,49.484467,-119.612883
2021-09-06,0.009,49.597333,-115.869367
2021-09-06,0.009,49.597333,-115.869367
2021-09-06,5.0,53.979633,-123.828
2021-09-06,0.009,49.344133,-121.8713
2021-09-07,0.009,49.14355,-122.288167
2021-09-07,0.009,49.144783,-122.283633
2021-09-08,0.63,49.70675,-119.864567
2021-09-08,0.009,49.292367,-122.228917
2021-09-08,0.009,51.1457,-121.502166
2021-09-08,0.63,49.70675,-119.864567
2021-09-08,0.009,51.1457,-121.502166
2021-09-08,0.009,49.292367,-122.228917
2021-09-09,0.28,49.509983,-119.579633
2021-09-09,0.28,49.509983,-119.579633
