IGNITION_DATE,FIRE_SIZE_HA,LATITUDE,LONGITUDE
2021-06-25,0.009,50.1493,-120.8837
2021-06-25,0.1,49.165333,-124.263917
2021-06-25,0.009,50.1493,-120.8837
2021-06-25,0.1,49.165333,-124.263917
2021-06-25,0.009,49.842283,-119.6131
2021-06-25,0.009,49.842283,-119.6131
2021-06-25,0.009,49.714733,-119.872517
2021-06-25,0.009,49.714733,-119.872517
2021-06-26,3.45,50.71545,-121.296417
2021-06-26,0.009,50.469783,-120.580967
2021-06-26,0.009,49.275633,-125.36315
2021-06-26,0.009,50.48765,-120.561617
2021-06-26,0.1,49.0037,-116.33565
2021-06-26,0.1,49.02365,-119.72565
2021-06-26,0.7,49.087167,-117.70775
2021-06-26,0.1,49.02365,-119.72565
2021-06-26,0.009,52.050917,-121.962133
2021-06-26,7.0,50.267617,-124.398217
2021-06-26,0.009,50.469783,-120.580967
2021-06-26,0.009,50.48765,-120.561617
2021-06-26,0.009,49.370583,-121.539383
2021-06-26,0.9,49.752383,-119.780783
2021-06-26,0.1,49.0037,-116.33565
2021-06-26,7.0,50.267617,-124.398217
2021-06-26,3.45,50.71545,-121.29641667
2021-06-26,0.009,49.275633,-125.36315
2021-06-26,0.009,49.336283,-120.0558
2021-06-26,0.7,49.087167,-117.70775
2021-06-26,0.015,51.448283,-117.095483
2021-06-26,0.009,49.370583,-121.539383
2021-06-26,0.7,49.452517,-123.635583
2021-06-26,0.009,49.336283,-120.0558
2021-06-26,0.9,49.752383,-119.780783
2021-06-26,0.009,52.050917,-121.962133
2021-06-26,0.015,51.448283,-117.095483
2021-06-26,0.7,49.452517,-123.635583
2021-06-27,1834.0,52.26845,-120.895517
2021-06-27,1834.0,52.26845,-120.895517
2021-06-27,0.01,51.81645,-121.477583
2021-06-27,0.009,53.915267,-124.1702
2021-06-27,0.01,49.08775,-118.4437
2021-06-27,15.0,54.809583,-124.213533
2021-06-27,0.33,59.31295,-120.98473306
2021-06-27,4.42,59.178217,-125.515583
2021-06-27,0.01,49.08775,-118.4437
2021-06-27,0.009,53.915267,-124.1702
2021-06-27,0.01,51.81645,-121.477583
2021-06-27,0.33,59.31295,-120.984733
2021-06-27,0.3,49.29985,-120.036483
2021-06-27,0.3,49.29985,-120.036483
2021-06-27,15.0,54.809583,-124.213533
2021-06-27,4.42,59.178217,-125.515583
2021-06-28,0.9,58.9903,-122.859117
2021-06-28,0.9,50.099933,-120.68345
2021-06-28,0.9,58.9903,-122.859117
2021-06-28,0.009,50.728433,-120.213083
2021-06-28,0.9,49.7311,-119.766983
2021-06-28,0.01,49.638717,-125.10595
2021-06-28,16.9,58.863017,-120.847267
2021-06-28,0.9,50.099933,-120.68345
2021-06-28,0.2,50.795,-115.956667
2021-06-28,0.009,51.878583,-120.486667
2021-06-28,6398.5,57.497167,-123.015667
2021-06-28,0.009,50.226967,-120.635883
2021-06-28,0.5,57.4035,-122.78
2021-06-28,3359.0,57.142833,-121.865
2021-06-28,8.2,59.197117,-121.547117
2021-06-28,0.01,49.638717,-125.10595
2021-06-28,3359.0,57.142833,-121.865
2021-06-28,2.0,49.295,-124.77345
2021-06-28,0.009,51.878583,-120.486667
2021-06-28,3470.0,57.79566694,-122.86466694
2021-06-28,2.0,49.295,-124.77345
2021-06-28,95980.0,50.90955,-120.812217
2021-06-28,0.009,50.226967,-120.635883
2021-06-28,0.5,57.4035,-122.78
2021-06-28,0.5,56.497833,-120.933333
2021-06-28,6398.5,57.497167,-123.015667
2021-06-28,0.5,58.85,-120.745233
2021-06-28,95980.0,50.90955,-120.812217
2021-06-28,0.5,56.49783306,-120.93333306
2021-06-28,6.0,59.32235,-120.953467
2021-06-28,96.0,57.612817,-123.772833
2021-06-28,0.5,58.85,-120.745233
2021-06-28,77.4,59.736067,-121.190417
2021-06-28,16.9,58.863017,-120.847267
2021-06-28,77.4,59.736067,-121.190417
2021-06-28,0.1,53.2212,-124.549933
2021-06-28,96.0,57.612817,-123.772833
2021-06-28,0.1,53.2212,-124.549933
2021-06-28,0.009,50.204166,-122.473966
2021-06-28,0.009,51.028017,-120.761933
2021-06-28,0.009,50.728433,-120.213083
2021-06-28,3470.0,57.795667,-122.864667
2021-06-28,8.2,59.197117,-121.547117
2021-06-28,6.0,59.32235,-120.953467
2021-06-28,0.009,50.20416611,-122.47396611
2021-06-28,0.9,49.7311,-119.766983
2021-06-28,0.009,51.027867,-120.7622
2021-06-29,15.2,58.9262,-120.97881694
2021-06-29,0.009,50.140783,-117.681167
2021-06-29,60.0,49.977783,-118.96185
2021-06-29,44964.2,50.906,-121.8963
2021-06-29,100.0,59.581517,-120.546033
2021-06-29,1.5,50.283675,-121.620902
2021-06-29,0.009,54.375917,-128.846183
2021-06-29,0.009,52.235133,-126.947833
2021-06-29,0.01,49.647917,-117.484583
2021-06-29,15.2,58.9262,-120.978817
2021-06-29,18.6,59.825467,-124.7641
2021-06-29,760.0,52.6452,-123.389867
2021-06-29,0.5,49.416167,-120.544717
2021-06-29,0.01,49.647917,-117.484583
2021-06-29,1.7,49.9788,-119.04715
2021-06-29,0.009,54.375917,-128.846183
2021-06-29,18.0,59.428767,-120.28055
2021-06-29,1.5,50.283675,-121.620902
2021-06-29,0.009,50.140783,-117.681167
2021-06-29,1140.0,49.920533,-118.908867
2021-06-29,18.0,59.428767,-120.28055
2021-06-29,0.3,49.71485,-119.869583
2021-06-29,0.4,49.265417,-123.262833
2021-06-29,18.6,59.825467,-124.7641
2021-06-29,0.009,52.347717,-125.1527
2021-06-29,0.009,52.347717,-125.1527
2021-06-29,760.0,52.6452,-123.389867
2021-06-29,0.1,50.714267,-118.509533
2021-06-29,0.3,49.71485,-119.869583
2021-06-29,0.009,52.23513306,-126.94783306
2021-06-29,0.5,49.416167,-120.544717
2021-06-29,0.1,50.714267,-118.509533
2021-06-29,1.7,49.9788,-119.04715
2021-06-29,60.0,49.977783,-118.96185
2021-06-29,44964.2,50.945583,-121.917666
2021-06-29,1140.0,49.920533,-118.908867
2021-06-29,0.4,49.265417,-123.262833
2021-06-29,100.0,59.581517,-120.546033
2021-06-30,0.2,54.707333,-122.7238
2021-06-30,10678.0,56.387667,-125.0223
2021-06-30,2.0,54.774333,-123.195833
2021-06-30,0.2,54.707333,-122.7238
2021-06-30,63.4,55.943,-123.267
2021-06-30,0.009,51.618833,-121.08305
2021-06-30,150.0,55.072633,-125.249033
2021-06-30,0.001,51.660333,-121.174167
2021-06-30,609.0,52.312933,-120.908933
2021-06-30,0.2,54.738133,-124.135267
2021-06-30,20.0,56.0562,-123.362967
2021-06-30,0.009,50.412883,-118.90215
2021-06-30,0.009,56.27346694,-121.78013306
2021-06-30,2.0,56.0315,-123.1895
2021-06-30,0.009,55.631817,-121.976417
2021-06-30,15.0,55.280417,-122.48075
2021-06-30,0.009,50.045017,-117.398317
2021-06-30,0.009,53.747317,-122.38065
2021-06-30,0.4,50.259633,-127.095283
2021-06-30,15.1,51.475818,-121.113789
2021-06-30,0.009,55.631817,-121.976417
2021-06-30,0.009,51.605367,-121.164217
2021-06-30,0.009,50.620417,-127.306333
2021-06-30,258.0,54.772483,-121.24115
2021-06-30,0.16,49.9643,-126.864617
2021-06-30,4.2,51.630783,-119.49705
2021-06-30,0.009,52.37695,-122.200483
2021-06-30,652.0,51.579283,-120.867783
2021-06-30,0.1,51.79,-120.853017
2021-06-30,0.009,52.252367,-122.476967
2021-06-30,258.0,54.772483,-121.24115
2021-06-30,19.0,51.653667,-120.80465
2021-06-30,8412.0,55.389167,-124.584333
2021-06-30,19.0,51.653667,-120.80465
2021-06-30,0.5,51.67545,-120.80545
2021-06-30,20.0,49.2824,-117.670667
2021-06-30,83671.3,50.22605,-121.583217
2021-06-30,75.0,55.997833,-123.2135
2021-06-30,85.0,51.642467,-120.910033
2021-06-30,0.4,50.25963306,-127.09528306
2021-06-30,0.009,50.4919,-127.496217
2021-06-30,3380.0,54.943267,-121.251483
2021-06-30,85.0,51.642467,-120.910033
2021-06-30,0.009,49.779333,-124.186183
2021-06-30,25.0,54.775417,-122.321917
2021-06-30,0.1,51.475333,-120.830917
2021-06-30,6.5,51.555883,-121.178217
2021-06-30,0.09,51.55845,-120.8805
2021-06-30,33418.0,53.599533,-124.813967
2021-06-30,0.009,56.273467,-121.780133
2021-06-30,0.55,52.96127,-123.603264
2021-06-30,43.5,51.8059,-120.794933
2021-06-30,0.5,54.6253,-122.873333
2021-06-30,0.009,51.592633,-120.880167
2021-06-30,0.009,49.100083,-120.668617
2021-06-30,8412.0,55.389167,-124.584333
2021-06-30,8.0,51.828067,-121.132692
2021-06-30,0.009,50.4919,-127.496217
2021-06-30,0.3,51.5688,-120.8878
2021-06-30,0.01,50.321383,-117.817417
2021-06-30,0.1,51.475333,-120.830917
2021-06-30,0.5,54.6253,-122.873333
2021-06-30,16314.0,56.289333,-125.502
2021-06-30,33418.0,53.599533,-124.813967
2021-06-30,7453.0,51.212467,-120.922883
2021-06-30,0.009,51.605367,-121.164217
2021-06-30,0.009,50.594667,-127.235333
2021-06-30,0.009,51.703715,-120.908623
2021-06-30,0.009,55.160667,-125.941767
2021-06-30,150.0,55.072633,-125.249033
2021-06-30,0.009,50.620417,-127.306333
2021-06-30,1.75,49.713883,-119.872917
2021-06-30,0.3,49.84641611,-119.83566611
2021-06-30,43.5,51.8059,-120.794933
2021-06-30,0.009,50.412883,-118.90215
2021-06-30,0.009,53.785267,-124.158867
2021-06-30,327.0,52.584083,-121.042067
2021-06-30,0.3,53.090045,-124.444898
2021-06-30,25.0,54.775417,-122.321917
2021-06-30,0.3,49.846416,-119.835666
2021-06-30,0.009,54.64626694,-125.01623306
2021-06-30,0.009,52.4177,-122.274883
2021-06-30,0.148,55.24902778,-126.42391667
2021-06-30,27.0,51.6619,-120.9307
2021-06-30,22.0,51.645933,-120.913517
2021-06-30,0.009,51.703715,-120.908623
2021-06-30,636.0,51.933033,-120.992733
2021-06-30,0.1,51.79,-120.853017
2021-06-30,0.009,53.759083,-124.178
2021-06-30,27.0,51.90605,-120.875483
2021-06-30,0.009,51.864967,-121.0753
2021-06-30,0.6,58.3512,-122.83873306
2021-06-30,1.75,49.713883,-119.872917
2021-06-30,0.009,49.779333,-124.186183
2021-06-30,0.5,55.967833,-123.103667
2021-06-30,14.0,51.691617,-120.894917
2021-06-30,0.009,55.403183,-122.61005
2021-06-30,3049.0,51.759283,-120.859917
2021-06-30,0.5,51.67545,-120.80545
2021-06-30,75.0,55.997833,-123.2135
2021-06-30,15.0,51.641567,-121.118233
2021-06-30,0.009,51.618833,-121.08305
2021-06-30,0.2,50.832533,-119.089983
2021-06-30,2.0,49.895667,-121.448217
2021-06-30,0.2,54.719833,-122.700833
2021-06-30,63.4,55.943,-123.267
2021-06-30,0.009,55.7977,-121.493583
2021-06-30,0.01,50.09335,-127.121517
2021-06-30,0.2,54.738133,-124.135267
2021-06-30,4.2,51.630783,-119.49705
2021-06-30,0.009,55.7977,-121.493583
2021-06-30,0.009,50.045017,-117.398317
2021-06-30,16314.0,56.289333,-125.502
2021-06-30,0.009,55.403183,-122.61005
2021-06-30,14.0,51.691617,-120.894917
2021-06-30,15.0,51.641567,-121.118233
2021-06-30,4.5,51.4694,-121.173917
2021-06-30,0.009,55.160667,-125.941767
2021-06-30,7.0,51.564534,-121.121636
2021-06-30,0.009,54.08005,-122.255967
2021-06-30,0.009,52.252367,-122.476967
2021-06-30,10678.0,56.387667,-125.0223
2021-06-30,0.009,54.08005,-122.255967
2021-06-30,0.009,51.49635,-127.6052
2021-06-30,20.0,56.0562,-123.362967
2021-06-30,0.5,55.967833,-123.103667
2021-06-30,0.009,51.592633,-120.880167
2021-06-30,7453.0,51.212467,-120.922883
2021-06-30,8.0,51.828067,-121.132692
2021-06-30,3049.0,51.759283,-120.859917
2021-06-30,27.0,51.90605,-120.875483
2021-06-30,652.0,51.579283,-120.867783
2021-06-30,6.5,51.555883,-121.178217
2021-06-30,15.1,51.475818,-121.113789
2021-06-30,0.009,53.759083,-124.178
2021-06-30,0.009,51.864967,-121.0753
2021-06-30,20.0,49.2824,-117.670667
2021-06-30,83671.3,50.22605,-121.583217
2021-06-30,3380.0,54.943267,-121.251483
2021-06-30,0.009,53.747317,-122.38065
2021-06-30,0.009,50.594667,-127.235333
2021-06-30,0.2,50.832533,-119.089983
2021-06-30,0.6,58.3512,-122.838733
2021-06-30,0.148,55.249028,-126.423917
2021-06-30,0.2,54.719833,-122.700833
2021-06-30,0.01,50.321383,-117.817417
2021-06-30,0.09,51.55845,-120.8805
2021-06-30,15.0,55.280417,-122.48075
2021-06-30,0.009,50.399704,-120.432443
2021-06-30,0.3,53.090045,-124.444898
2021-06-30,4.3,54.39635,-125.442267
2021-06-30,0.3,51.5688,-120.8878
2021-06-30,0.009,51.4617,-127.638967
2021-06-30,0.001,51.660333,-121.174167
2021-06-30,1451.0,53.50045,-123.974
2021-06-30,22.0,51.645933,-120.913517
2021-06-30,4.5,51.4694,-121.173917
2021-06-30,0.009,50.278283,-117.930033
2021-06-30,0.55,52.96127,-123.60326389
2021-06-30,0.01,50.09335,-127.121517
2021-06-30,0.009,52.4177,-122.274883
2021-06-30,0.009,50.278283,-117.930033
2021-06-30,0.009,51.49635,-127.6052
2021-06-30,2.0,54.774333,-123.195833
2021-06-30,1451.0,53.50045,-123.974
2021-06-30,609.0,52.312933,-120.908933
2021-06-30,636.0,51.933033,-120.992733
2021-06-30,0.009,52.37695,-122.200483
2021-06-30,27.0,51.6619,-120.9307
2021-06-30,0.009,50.39970417,-120.43244306
2021-06-30,0.16,49.9643,-126.864617
2021-06-30,2.0,56.0315,-123.1895
2021-06-30,7.0,51.56453389,-121.12163611
2021-06-30,0.009,51.4617,-127.638967
2021-06-30,0.009,49.100083,-120.668617
2021-06-30,0.009,53.785267,-124.158867
2021-06-30,4.3,54.39635,-125.442267
2021-06-30,2.0,49.895667,-121.448217
2021-06-30,0.009,54.646267,-125.016233
2021-06-30,327.0,52.584083,-121.042067
2021-07-01,0.5,50.492866,-120.569533
2021-07-01,0.009,50.705333,-120.273117
2021-07-01,0.01,55.234767,-122.381383
2021-07-01,0.002,53.334283,-122.42375
2021-07-01,192.5,51.39175,-119.773
2021-07-01,832.0,51.476583,-119.523783
2021-07-01,0.009,50.763051,-121.95289
2021-07-01,1.0,51.8012,-119.769583
2021-07-01,0.009,50.39785,-120.428967
2021-07-01,0.02,49.501283,-115.90075
2021-07-01,0.08,50.710033,-122.223583
2021-07-01,42.0,50.126017,-118.4291
2021-07-01,289.5,50.623167,-120.708167
2021-07-01,56.0,50.40635,-120.302533
2021-07-01,0.4,50.72015,-118.691167
2021-07-01,0.5,50.448583,-120.362783
2021-07-01,0.009,50.5432,-119.72345
2021-07-01,0.11,51.61775,-118.674867
2021-07-01,0.36,50.003117,-118.931467
2021-07-01,46.9,50.6645,-120.240083
2021-07-01,0.2,50.443167,-120.621917
2021-07-01,0.009,51.40285,-119.472
2021-07-01,0.009,51.381233,-119.371217
2021-07-01,2.5,50.750217,-119.802633
2021-07-01,0.04,50.003217,-117.16525
2021-07-01,358.0,51.79395,-119.719783
2021-07-01,4.0,53.286366,-123.229711
2021-07-01,0.009,51.758233,-120.912283
2021-07-01,0.2,50.545683,-119.651467
2021-07-01,0.009,51.654883,-119.590433
2021-07-01,0.03,50.34905,-116.387683
2021-07-01,430.0,51.6858,-118.56995
2021-07-01,0.009,53.49605,-120.608167
2021-07-01,6.6,51.427233,-119.366133
2021-07-01,0.4,50.543783,-119.380433
2021-07-01,0.02,49.307833,-115.442617
2021-07-01,0.3,52.171167,-119.568
2021-07-01,7195.0,52.05395,-125.082367
2021-07-01,0.009,50.5888,-120.490867
2021-07-01,0.009,51.6562,-119.865383
2021-07-01,0.08,50.710033,-122.223583
2021-07-01,0.9,50.517035,-120.741915
2021-07-01,0.3,52.171167,-119.568
2021-07-01,0.01,49.631833,-117.863583
2021-07-01,0.009,51.68435,-119.473767
2021-07-01,0.009,54.131083,-122.72525
2021-07-01,0.009,50.80205,-120.12601611
2021-07-01,0.02,49.501283,-115.90075
2021-07-01,1.38,51.37973306,-116.95936611
2021-07-01,0.36,49.659833,-116.113717
2021-07-01,0.01,50.570667,-120.32805
2021-07-01,0.009,49.06399611,-119.54272611
2021-07-01,6.6,51.427233,-119.366133
2021-07-01,0.009,54.131083,-122.72525
2021-07-01,5.0,53.356046,-124.017814
2021-07-01,0.009,49.90576611,-119.62063306
2021-07-01,0.009,52.20945,-119.19625
2021-07-01,0.009,53.49605,-120.608167
2021-07-01,0.5,50.448583,-120.362783
2021-07-01,0.009,50.39785,-120.428967
2021-07-01,0.2,51.517867,-120.84445
2021-07-01,0.2,54.5968,-123.265333
2021-07-01,1.1,50.384533,-120.403083
2021-07-01,0.1,49.31605,-115.455367
2021-07-01,0.36,50.003117,-118.931467
2021-07-01,0.2,50.443167,-120.621917
2021-07-01,0.6,55.912767,-122.371783
2021-07-01,0.4,50.543783,-119.380433
2021-07-01,0.009,50.763051,-121.95289
2021-07-01,0.45,54.723,-122.639
2021-07-01,56.0,50.40635,-120.302533
2021-07-01,289.5,50.623167,-120.708167
2021-07-01,0.009,50.561783,-120.403467
2021-07-01,192.5,51.39175,-119.773
2021-07-01,0.05,50.733067,-122.294717
2021-07-01,0.03,50.34905,-116.387683
2021-07-01,0.009,58.922183,-122.634067
2021-07-01,2.0,51.551183,-119.65955
2021-07-01,20.0,51.3372,-119.484183
2021-07-01,219.0,51.40940611,-119.40532389
2021-07-01,0.36,49.659833,-116.113717
2021-07-01,107.0,51.677383,-117.0968
2021-07-01,5.0,50.746183,-120.305867
2021-07-01,6.2,50.69775,-120.18455
2021-07-01,219.0,51.409406,-119.405324
2021-07-01,0.11,51.61775,-118.674867
2021-07-01,0.009,50.751683,-120.31585
2021-07-01,457.0,51.588117,-117.543817
2021-07-01,0.009,49.350167,-124.63675
2021-07-01,2.5,50.09455,-117.4058
2021-07-01,10.5,53.049067,-124.583733
2021-07-01,0.2,50.54568306,-119.65146694
2021-07-01,0.1,51.26505,-117.829283
2021-07-01,0.1,51.65825,-118.55105
2021-07-01,430.0,51.6858,-118.56995
2021-07-01,0.009,51.758233,-120.912283
2021-07-01,0.009,50.523583,-120.6668
2021-07-01,0.2,52.387367,-120.778217
2021-07-01,0.009,50.523583,-120.6668
2021-07-01,0.2,52.387367,-120.778217
2021-07-01,0.009,58.922183,-122.634067
2021-07-01,0.002,53.334283,-122.42375
2021-07-01,0.12,50.6219,-117.808533
2021-07-01,358.0,51.79395,-119.719783
2021-07-01,0.03,51.7608,-118.636183
2021-07-01,0.3,50.43338333,-120.38038333
2021-07-01,2.5,50.750217,-119.802633
2021-07-01,0.009,51.654883,-119.590433
2021-07-01,0.009,54.95966694,-121.471
2021-07-01,9.0,51.927467,-117.395883
2021-07-01,2.0,51.551183,-119.65955
2021-07-01,42.0,50.126017,-118.4291
2021-07-01,0.3,50.459483,-120.374333
2021-07-01,0.1,50.479433,-120.617633
2021-07-01,46.9,50.6645,-120.240083
2021-07-01,0.009,50.5432,-119.72345
2021-07-01,1.1,50.384533,-120.403083
2021-07-01,0.04,50.0462,-118.310117
2021-07-01,832.0,51.476583,-119.523783
2021-07-01,0.4,50.72015,-118.691167
2021-07-01,7589.0,49.31625,-116.881317
2021-07-01,0.009,59.2594,-122.312033
2021-07-01,0.01,50.282617,-127.129033
2021-07-01,0.3,50.757833,-120.30595
2021-07-01,9.0,51.927467,-117.395883
2021-07-01,0.01,50.570667,-120.32805
2021-07-01,0.009,51.139117,-119.610167
2021-07-01,5.0,50.746183,-120.305867
2021-07-01,0.1,51.26505,-117.829283
2021-07-01,0.009,54.959667,-121.471
2021-07-01,0.3,50.459483,-120.374333
2021-07-01,0.009,51.6562,-119.865383
2021-07-01,0.2,54.4153,-122.73745
2021-07-01,0.02,49.307833,-115.442617
2021-07-01,0.45,54.723,-122.639
2021-07-01,0.009,51.381233,-119.371217
2021-07-01,107.0,51.677383,-117.0968
2021-07-01,0.2,54.4153,-122.73745
2021-07-01,111.0,52.00975,-120.231783
2021-07-01,10.5,53.049067,-124.583733
2021-07-01,0.1,51.65825,-118.55105
2021-07-01,0.3,50.433383,-120.380383
2021-07-01,3.9,50.572867,-120.370117
2021-07-01,0.04,50.003217,-117.16525
2021-07-01,0.01,50.482633,-127.155283
2021-07-01,0.009,50.561783,-120.403467
2021-07-01,5.0,53.356046,-124.017814
2021-07-01,0.12,50.6219,-117.808533
2021-07-01,111.0,52.00975,-120.231783
2021-07-01,20.0,51.3372,-119.484183
2021-07-01,1.0,51.8012,-119.769583
2021-07-01,0.01,50.482633,-127.155283
2021-07-01,0.6,55.912767,-122.371783
2021-07-01,0.2,54.5968,-123.265333
2021-07-01,8.5,50.178567,-120.471533
2021-07-01,7589.0,49.31625,-116.881317
2021-07-01,0.009,50.990883,-120.17225
2021-07-01,0.009,49.350167,-124.63675
2021-07-01,0.009,50.751683,-120.31585
2021-07-01,0.009,52.20945,-119.19625
2021-07-01,2.5,50.09455,-117.4058
2021-07-01,0.04,50.0462,-118.310117
2021-07-01,0.01,55.23476694,-122.38138306
2021-07-01,0.02,55.27108333,-126.57752778
2021-07-01,0.05,50.733067,-122.294717
2021-07-01,4.0,53.286366,-123.229711
2021-07-01,0.009,51.68435,-119.473767
2021-07-01,0.2,51.517867,-120.84445
2021-07-01,0.009,50.705333,-120.273117
2021-07-01,6.2,50.69775,-120.18455
2021-07-01,0.3,50.757833,-120.30595
2021-07-01,0.01,49.631833,-117.863583
2021-07-01,0.009,59.2594,-122.312033
2021-07-01,8.5,50.178567,-120.471533
2021-07-01,0.009,51.139117,-119.610167
2021-07-01,0.1,49.31605,-115.455367
2021-07-01,0.009,49.063996,-119.542726
2021-07-01,0.009,50.80205,-120.126016
2021-07-01,47.5,51.6439,-119.46415
2021-07-01,0.009,51.617083,-119.193783
2021-07-01,0.1,50.479433,-120.617633
2021-07-01,0.03,51.7608,-118.636183
2021-07-01,22.0,52.041667,-118.643417
2021-07-01,457.0,51.588117,-117.543817
2021-07-01,0.9,50.517035,-120.741915
2021-07-01,0.02,55.271083,-126.577528
2021-07-01,0.009,51.40285,-119.472
2021-07-01,22.0,52.041667,-118.643417
2021-07-01,0.009,49.905766,-119.620633
2021-07-01,7195.0,52.05395,-125.082367
2021-07-01,0.01,50.282617,-127.129033
2021-07-01,0.009,50.5888,-120.490867
2021-07-01,3.9,50.572867,-120.370117
2021-07-01,47.5,51.6439,-119.46415
2021-07-01,1.38,51.379733,-116.959366
2021-07-01,0.009,51.617083,-119.193783
2021-07-01,0.009,50.990883,-120.17225
2021-07-01,0.5,50.49286611,-120.56953306
