IGNITION_DATE,FIRE_SIZE_HA,LATITUDE,LONGITUDE
2021-07-02,11.0,50.701933,-120.038533
2021-07-02,33.0,51.488333,-121.09095
2021-07-02,0.009,51.663367,-121.085667
2021-07-02,115.0,51.524917,-117.3088
2021-07-02,51.0,51.681383,-120.911683
2021-07-02,500.0,49.666233,-118.109967
2021-07-02,0.7,50.038417,-120.263567
2021-07-02,0.009,51.44455,-123.511367
2021-07-02,0.009,50.404667,-115.85795
2021-07-02,0.009,50.712867,-117.753367
2021-07-02,0.009,50.46585,-119.449617
2021-07-02,5.0,50.2717,-115.71505
2021-07-02,0.1,50.327533,-120.348317
2021-07-02,0.009,51.668517,-121.085367
2021-07-02,6.0,50.731633,-119.8557
2021-07-02,0.15,50.710733,-117.16925
2021-07-02,0.009,50.04215,-118.456433
2021-07-02,5.0,50.5897,-117.048967
2021-07-02,0.009,50.722333,-120.209267
2021-07-02,0.009,50.792533,-119.94055
2021-07-02,500.0,49.666233,-118.109967
2021-07-02,0.9,49.607417,-116.584117
2021-07-02,3.0,52.874933,-124.517017
2021-07-02,0.009,51.521967,-117.267417
2021-07-02,5.0,50.5897,-117.048967
2021-07-02,27.0,50.014,-118.463267
2021-07-02,3.0,52.874933,-124.517017
2021-07-02,0.009,51.2851,-116.82065
2021-07-02,0.009,50.977333,-121.819
2021-07-02,0.075,51.685283,-120.794217
2021-07-02,0.009,49.92875,-116.954217
2021-07-02,0.04,49.6272,-116.503717
2021-07-02,0.3,55.290133,-121.615383
2021-07-02,0.04,50.058017,-116.94595
2021-07-02,0.01,50.264283,-117.943467
2021-07-02,5.0,50.2717,-115.71505
2021-07-02,29.0,49.372833,-116.0612
2021-07-02,0.009,50.9908,-119.293867
2021-07-02,3.6,50.547117,-118.78875
2021-07-02,0.5,50.727533,-121.1585
2021-07-02,0.009,51.668517,-121.085367
2021-07-02,33.0,51.488333,-121.09095
2021-07-02,0.9,49.607417,-116.584117
2021-07-02,3.6,50.547117,-118.78875
2021-07-02,1.5,49.222583,-119.979233
2021-07-02,0.009,51.521967,-117.267417
2021-07-02,0.009,50.792533,-119.94055
2021-07-02,0.009,55.3139,-121.619133
2021-07-02,0.009,50.9908,-119.293867
2021-07-02,1.5,50.52025,-115.766633
2021-07-02,0.12,50.052117,-118.437317
2021-07-02,51.0,51.681383,-120.911683
2021-07-02,0.009,50.46585,-119.449617
2021-07-02,0.3,50.804767,-121.488033
2021-07-02,0.009,49.435667,-124.708667
2021-07-02,0.01,50.264283,-117.943467
2021-07-02,0.3,50.804767,-121.488033
2021-07-02,0.34,51.56855,-117.5108
2021-07-02,1.5,49.222583,-119.979233
2021-07-02,0.5,55.017683,-121.856667
2021-07-02,27.0,50.014,-118.463267
2021-07-02,0.04,49.6272,-116.503717
2021-07-02,0.04,50.058017,-116.94595
2021-07-02,7770.0,56.787,-125.710833
2021-07-02,0.3,48.56,-124.243333
2021-07-02,0.009,50.722333,-120.209267
2021-07-02,0.1,50.517217,-119.821383
2021-07-02,0.075,51.685283,-120.794217
2021-07-02,6.0,50.731633,-119.8557
