snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,MAX_TEMP,week_of_year
2.0, None, None,2016-10-14 00:00:00,5.7, None, None,42
2.0, None, None,2016-10-14 01:00:00,4.9, None, None,42
2.0, None, None,2016-10-14 02:00:00,4.5, None, None,42
2.0, None, None,2016-10-14 03:00:00,4.2, None, None,42
2.0, None, None,2016-10-14 04:00:00,4.2, None, None,42
2.0, None, None,2016-10-14 05:00:00,4.2, None, None,42
2.0, None, None,2016-10-14 06:00:00,4.4, None, None,42
2.0, None, None,2016-10-14 07:00:00,5.4, None, None,42
2.0, None, None,2016-10-14 08:00:00,5.2, None, None,42
2.0, None, None,2016-10-14 09:00:00,4.8, None, None,42
3.0, None, None,2016-10-14 10:00:00,2.9, None, None,42
2.0, None, None,2016-10-14 11:00:00,3.7, None, None,42
2.0, None, None,2016-10-14 12:00:00,3.3, None, None,42
2.0, None, None,2016-10-14 13:00:00,2.8, None, None,42
2.0, None, None,2016-10-14 14:00:00,2.8, None, None,42
2.0, None, None,2016-10-14 15:00:00,2.4, None, None,42
2.0, 735.0, None,2016-10-14 16:00:00,2.4, None, None,42
2.0, None, None,2016-10-14 17:00:00,2.1, None, None,42
2.0, None, None,2016-10-14 18:00:00,2.2, None, None,42
2.0, None, None,2016-10-14 19:00:00,2.3, None, None,42
2.0, None, None,2016-10-14 20:00:00,2.3, None, None,42
2.0, None, None,2016-10-14 21:00:00,2.2, None, None,42
2.0, None, None,2016-10-14 22:00:00,2.6, None, None,42
2.0, None, None,2016-10-14 23:00:00,2.7, None, None,42
2.0, None, None,2016-10-15 00:00:00,2.6, None, None,42
2.0, None, None,2016-10-15 01:00:00,2.3, None, None,42
2.0, None, None,2016-10-15 02:00:00,2.6, None, None,42
2.0, None, None,2016-10-15 03:00:00,2.5, None, None,42
2.0, None, None,2016-10-15 04:00:00,2.0, None, None,42
2.0, None, None,2016-10-15 05:00:00,1.8, None, None,42
2.0, None, None,2016-10-15 06:00:00,2.1, None, None,42
2.0, None, None,2016-10-15 07:00:00,2.1, None, None,42
2.0, None, None,2016-10-15 08:00:00,1.9, None, None,42
2.0, None, None,2016-10-15 09:00:00,1.8, None, None,42
2.0, None, None,2016-10-15 10:00:00,1.9, None, None,42
2.0, None, None,2016-10-15 11:00:00,1.7, None, None,42
2.0, None, None,2016-10-15 12:00:00,0.7, None, None,42
2.0, None, None,2016-10-15 13:00:00,1.2, None, None,42
2.0, None, None,2016-10-15 14:00:00,1.2, None, None,42
2.0, None, None,2016-10-15 15:00:00,1.1, None, None,42
2.0, 695.0, None,2016-10-15 16:00:00,1.9, None, None,42
2.0, None, None,2016-10-15 17:00:00,2.6, None, None,42
2.0, None, None,2016-10-15 18:00:00,3.2, None, None,42
2.0, None, None,2016-10-15 19:00:00,2.7, None, None,42
2.0, None, None,2016-10-15 20:00:00,2.7, None, None,42
2.0, None, None,2016-10-15 21:00:00,2.4, None, None,42
3.0, None, None,2016-10-15 22:00:00,2.1, None, None,42
2.0, None, None,2016-10-15 23:00:00,2.9, None, None,42
2.0, None, None,2016-10-16 00:00:00,3.6, None, None,42
2.0, None, None,2016-10-16 01:00:00,3.0, None, None,42
2.0, None, None,2016-10-16 02:00:00,3.1, None, None,42
2.0, None, None,2016-10-16 03:00:00,3.2, None, None,42
2.0, None, None,2016-10-16 04:00:00,3.2, None, None,42
2.0, None, None,2016-10-16 05:00:00,3.1, None, None,42
2.0, None, None,2016-10-16 06:00:00,2.8, None, None,42
2.0, None, None,2016-10-16 07:00:00,2.6, None, None,42
2.0, None, None,2016-10-16 08:00:00,2.8, None, None,42
2.0, None, None,2016-10-16 09:00:00,2.8, None, None,42
2.0, None, None,2016-10-16 10:00:00,2.4, None, None,42
2.0, None, None,2016-10-16 11:00:00,2.1, None, None,42
2.0, None, None,2016-10-16 12:00:00,1.8, None, None,42
2.0, None, None,2016-10-16 13:00:00,1.7, None, None,42
2.0, None, None,2016-10-16 14:00:00,1.8, None, None,42
2.0, None, None,2016-10-16 15:00:00,1.9, None, None,42
2.0, 646.0, None,2016-10-16 16:00:00,2.4, None, None,42
2.0, None, None,2016-10-16 17:00:00,3.5, None, None,42
2.0, None, None,2016-10-16 18:00:00,4.4, None, None,42
2.0, None, None,2016-10-16 19:00:00,4.8, None, None,42
2.0, None, None,2016-10-16 20:00:00,5.5, None, None,42
2.0, None, None,2016-10-16 21:00:00,4.9, None, None,42
2.0, None, None,2016-10-16 22:00:00,5.0, None, None,42
2.0, None, None,2016-10-16 23:00:00,4.5, None, None,42
2.0, None, None,2016-10-17 00:00:00,3.7, None, None,42
2.0, None, None,2016-10-17 01:00:00,3.2, None, None,42
2.0, None, None,2016-10-17 02:00:00,2.8, None, None,42
2.0, None, None,2016-10-17 03:00:00,2.5, None, None,42
2.0, None, None,2016-10-17 04:00:00,2.3, None, None,42
2.0, None, None,2016-10-17 05:00:00,2.2, None, None,42
2.0, None, None,2016-10-17 06:00:00,2.4, None, None,42
2.0, None, None,2016-10-17 07:00:00,2.4, None, None,42
2.0, None, None,2016-10-17 08:00:00,2.4, None, None,42
2.0, None, None,2016-10-17 09:00:00,2.4, None, None,42
2.0, None, None,2016-10-17 10:00:00,2.5, None, None,42
2.0, None, None,2016-10-17 11:00:00,2.1, None, None,42
2.0, None, None,2016-10-17 12:00:00,1.8, None, None,42
2.0, None, None,2016-10-17 13:00:00,1.8, None, None,42
2.0, None, None,2016-10-17 14:00:00,1.7, None, None,42
2.0, None, None,2016-10-17 15:00:00,1.7, None, None,42
2.0, 610.0, None,2016-10-17 16:00:00,2.3, None, None,42
2.0, None, None,2016-10-17 17:00:00,2.8, None, None,42
2.0, None, None,2016-10-17 18:00:00,2.9, None, None,42
2.0, None, None,2016-10-17 19:00:00,4.3, None, None,42
2.0, None, None,2016-10-17 20:00:00,4.6, None, None,42
2.0, None, None,2016-10-17 21:00:00,4.2, None, None,42
2.0, None, None,2016-10-17 22:00:00,4.6, None, None,42
2.0, None, None,2016-10-17 23:00:00,3.1, None, None,42
2.0, None, None,2016-10-18 00:00:00,2.8, None, None,42
2.0, None, None,2016-10-18 01:00:00,2.5, None, None,42
2.0, None, None,2016-10-18 02:00:00,2.3, None, None,42
2.0, None, None,2016-10-18 03:00:00,1.8, None, None,42
2.0, None, None,2016-10-18 04:00:00,1.9, None, None,42
2.0, None, None,2016-10-18 05:00:00,1.7, None, None,42
2.0, None, None,2016-10-18 06:00:00,1.7, None, None,42
2.0, None, None,2016-10-18 07:00:00,1.8, None, None,42
2.0, None, None,2016-10-18 08:00:00,1.9, None, None,42
2.0, None, None,2016-10-18 09:00:00,1.9, None, None,42
2.0, None, None,2016-10-18 10:00:00,1.8, None, None,42
2.0, None, None,2016-10-18 11:00:00,1.7, None, None,42
2.0, None, None,2016-10-18 12:00:00,1.4, None, None,42
2.0, None, None,2016-10-18 13:00:00,1.6, None, None,42
2.0, None, None,2016-10-18 14:00:00,1.7, None, None,42
