station_observations
pcpn_amt_pst24hrs, SWE, cum_pcpn_amt, ONE_DAY_SNOW, air_temp_2, air_temp_1, snw_dpth, MAX_TEMP, ONE_DAY_PRECIPITATION, pcpn_amt_pst1hr, snw_dpth_wtr_equiv, MIN_TEMP, time, SNOW_ON_THE_GROUND
None, None, None, None, None, -11.9, 190.0, None, None, 549.0, 588.0, None, 2012-01-01 00:00:00, None
None, None, None, None, None, -11.5, 190.0, None, None, 549.0, 588.0, None, 2012-01-01 01:00:00, None
None, None, None, None, None, -11.6, 190.0, None, None, 549.0, 588.0, None, 2012-01-01 02:00:00, None
None, None, None, None, None, -11.7, 190.0, None, None, 549.0, 588.0, None, 2012-01-01 03:00:00, None
None, None, None, None, None, -11.7, 190.0, None, None, 549.0, 588.0, None, 2012-01-01 04:00:00, None
None, None, None, None, None, -11.9, 190.0, None, None, 549.0, 588.0, None, 2012-01-01 05:00:00, None
None, None, None, None, None, -12.1, 191.0, None, None, 549.0, 588.0, None, 2012-01-01 06:00:00, None
None, None, None, None, None, -11.4, 190.0, None, None, 549.0, 588.0, None, 2012-01-01 07:00:00, None
None, None, None, None, None, -11.8, 191.0, None, None, 548.0, 588.0, None, 2012-01-01 08:00:00, None
None, None, None, None, None, -11.6, 192.0, None, None, 549.0, 590.0, None, 2012-01-01 09:00:00, None
None, None, None, None, None, -11.3, 193.0, None, None, 550.0, 591.0, None, 2012-01-01 10:00:00, None
None, None, None, None, None, -11.3, 194.0, None, None, 550.0, 592.0, None, 2012-01-01 11:00:00, None
None, None, None, None, None, -11.3, 196.0, None, None, 551.0, 594.0, None, 2012-01-01 12:00:00, None
None, None, None, None, None, -11.0, 196.0, None, None, 552.0, 595.0, None, 2012-01-01 13:00:00, None
None, None, None, None, None, -10.9, 196.0, None, None, 552.0, 595.0, None, 2012-01-01 14:00:00, None
None, None, None, None, None, -10.4, 196.0, None, None, 552.0, 595.0, None, 2012-01-01 15:00:00, None
None, None, None, None, None, -10.4, 196.0, None, None, 551.0, 596.0, None, 2012-01-01 16:00:00, None
None, None, None, None, None, -10.1, 195.0, None, None, 551.0, 596.0, None, 2012-01-01 17:00:00, None
None, None, None, None, None, -10.6, 194.0, None, None, 551.0, 596.0, None, 2012-01-01 18:00:00, None
None, None, None, None, None, -10.1, 194.0, None, None, 551.0, 597.0, None, 2012-01-01 19:00:00, None
None, None, None, None, None, -9.8, 193.0, None, None, 552.0, 598.0, None, 2012-01-01 20:00:00, None
None, None, None, None, None, -9.6, 192.0, None, None, 551.0, 598.0, None, 2012-01-01 21:00:00, None
None, None, None, None, None, -9.8, 195.0, None, None, 553.0, 600.0, None, 2012-01-01 22:00:00, None
None, None, None, None, None, -9.9, 192.0, None, None, 553.0, 602.0, None, 2012-01-01 23:00:00, None
None, None, None, None, None, -9.1, 193.0, None, None, 552.0, 602.0, None, 2012-01-02 00:00:00, None
None, None, None, None, None, -8.7, 190.0, None, None, 553.0, 603.0, None, 2012-01-02 01:00:00, None
None, None, None, None, None, -8.2, 190.0, None, None, 553.0, 603.0, None, 2012-01-02 02:00:00, None
None, None, None, None, None, -7.5, 189.0, None, None, 553.0, 603.0, None, 2012-01-02 03:00:00, None
None, None, None, None, None, -7.1, 189.0, None, None, 552.0, 603.0, None, 2012-01-02 04:00:00, None
None, None, None, None, None, -6.9, 188.0, None, None, 553.0, 603.0, None, 2012-01-02 05:00:00, None
None, None, None, None, None, -6.8, 188.0, None, None, 553.0, 603.0, None, 2012-01-02 06:00:00, None
None, None, None, None, None, -6.9, 187.0, None, None, 553.0, 603.0, None, 2012-01-02 07:00:00, None
None, None, None, None, None, -7.2, 187.0, None, None, 553.0, 603.0, None, 2012-01-02 08:00:00, None
None, None, None, None, None, -6.5, 187.0, None, None, 553.0, 603.0, None, 2012-01-02 09:00:00, None
None, None, None, None, None, -4.8, 187.0, None, None, 554.0, 603.0, None, 2012-01-02 10:00:00, None
None, None, None, None, None, -4.4, 188.0, None, None, 554.0, 604.0, None, 2012-01-02 11:00:00, None
None, None, None, None, None, -3.8, 188.0, None, None, 554.0, 605.0, None, 2012-01-02 12:00:00, None
None, None, None, None, None, -3.6, 189.0, None, None, 554.0, 606.0, None, 2012-01-02 13:00:00, None
None, None, None, None, None, -3.0, 189.0, None, None, 555.0, 606.0, None, 2012-01-02 14:00:00, None
