station_observations
pcpn_amt_pst24hrs, SWE, cum_pcpn_amt, ONE_DAY_SNOW, air_temp_2, air_temp_1, snw_dpth, MAX_TEMP, ONE_DAY_PRECIPITATION, pcpn_amt_pst1hr, snw_dpth_wtr_equiv, MIN_TEMP, time, SNOW_ON_THE_GROUND
None, None, None, None, None, -11.7, 129.0, None, None, 731.0, 343.0, None, 2012-01-01 00:00:00, None
None, None, None, None, None, -12.9, 129.0, None, None, 731.0, 343.0, None, 2012-01-01 01:00:00, None
None, None, None, None, None, -13.6, 129.0, None, None, 731.0, 343.0, None, 2012-01-01 02:00:00, None
None, None, None, None, None, -13.8, 129.0, None, None, 731.0, 343.0, None, 2012-01-01 03:00:00, None
None, None, None, None, None, -14.3, 129.0, None, None, 731.0, 343.0, None, 2012-01-01 04:00:00, None
None, None, None, None, None, -14.5, 129.0, None, None, 731.0, 343.0, None, 2012-01-01 05:00:00, None
None, None, None, None, None, -14.1, 128.0, None, None, 730.0, 343.0, None, 2012-01-01 06:00:00, None
None, None, None, None, None, -13.7, 128.0, None, None, 730.0, 343.0, None, 2012-01-01 07:00:00, None
None, None, None, None, None, -13.5, 128.0, None, None, 730.0, 343.0, None, 2012-01-01 08:00:00, None
None, None, None, None, None, -12.6, 128.0, None, None, 730.0, 343.0, None, 2012-01-01 09:00:00, None
None, None, None, None, None, -12.6, 127.0, None, None, 730.0, 343.0, None, 2012-01-01 10:00:00, None
None, None, None, None, None, -12.3, 127.0, None, None, 730.0, 343.0, None, 2012-01-01 11:00:00, None
None, None, None, None, None, -11.7, 127.0, None, None, 730.0, 343.0, None, 2012-01-01 12:00:00, None
None, None, None, None, None, -11.7, 127.0, None, None, 730.0, 343.0, None, 2012-01-01 13:00:00, None
None, None, None, None, None, -11.6, 127.0, None, None, 730.0, 343.0, None, 2012-01-01 14:00:00, None
None, None, None, None, None, -12.3, 126.0, None, None, 731.0, 343.0, None, 2012-01-01 15:00:00, None
None, 350.0, None, None, None, -12.4, 126.0, None, None, 731.0, 342.0, None, 2012-01-01 16:00:00, None
