station_observations
pcpn_amt_pst24hrs, SWE, cum_pcpn_amt, ONE_DAY_SNOW, air_temp_2, air_temp_1, snw_dpth, MAX_TEMP, ONE_DAY_PRECIPITATION, pcpn_amt_pst1hr, snw_dpth_wtr_equiv, MIN_TEMP, time, SNOW_ON_THE_GROUND
None, None, None, None, None, -15.0, 169.0, None, None, 632.0, 509.0, None, 2012-01-01 00:00:00, None
None, None, None, None, None, -15.6, 168.0, None, None, 632.0, 508.0, None, 2012-01-01 01:00:00, None
None, None, None, None, None, -16.5, 168.0, None, None, 632.0, 508.0, None, 2012-01-01 02:00:00, None
None, None, None, None, None, -16.2, 168.0, None, None, 632.0, 508.0, None, 2012-01-01 03:00:00, None
None, None, None, None, None, -15.7, 168.0, None, None, 632.0, 508.0, None, 2012-01-01 04:00:00, None
None, None, None, None, None, -15.4, 167.0, None, None, 632.0, 509.0, None, 2012-01-01 05:00:00, None
None, None, None, None, None, -14.5, 168.0, None, None, 632.0, 508.0, None, 2012-01-01 06:00:00, None
None, None, None, None, None, -14.0, 167.0, None, None, 632.0, 508.0, None, 2012-01-01 07:00:00, None
None, None, None, None, None, -13.4, 167.0, None, None, 632.0, 509.0, None, 2012-01-01 08:00:00, None
None, None, None, None, None, -14.0, 166.0, None, None, 632.0, 510.0, None, 2012-01-01 09:00:00, None
None, None, None, None, None, -13.6, 166.0, None, None, 632.0, 509.0, None, 2012-01-01 10:00:00, None
None, None, None, None, None, -12.5, 167.0, None, None, 632.0, 509.0, None, 2012-01-01 11:00:00, None
None, None, None, None, None, -10.8, 166.0, None, None, 632.0, 508.0, None, 2012-01-01 12:00:00, None
None, None, None, None, None, -11.4, 165.0, None, None, 632.0, 509.0, None, 2012-01-01 13:00:00, None
None, None, None, None, None, -10.5, 165.0, None, None, 632.0, 509.0, None, 2012-01-01 14:00:00, None
None, None, None, None, None, -12.0, 165.0, None, None, 632.0, 509.0, None, 2012-01-01 15:00:00, None
None, None, None, None, None, -11.9, 166.0, None, None, 632.0, 509.0, None, 2012-01-01 16:00:00, None
None, None, None, None, None, -7.8, 166.0, None, None, 631.0, 508.0, None, 2012-01-01 17:00:00, None
None, None, None, None, None, -6.7, 165.0, None, None, 631.0, 508.0, None, 2012-01-01 18:00:00, None
None, None, None, None, None, -5.8, 165.0, None, None, 630.0, 510.0, None, 2012-01-01 19:00:00, None
None, None, None, None, None, -5.3, 164.0, None, None, 630.0, 510.0, None, 2012-01-01 20:00:00, None
None, None, None, None, None, -4.1, 165.0, None, None, 630.0, 511.0, None, 2012-01-01 21:00:00, None
None, None, None, None, None, -5.0, 164.0, None, None, 630.0, 512.0, None, 2012-01-01 22:00:00, None
None, None, None, None, None, -4.6, 165.0, None, None, 631.0, 512.0, None, 2012-01-01 23:00:00, None
None, None, None, None, None, -4.9, 164.0, None, None, 631.0, 511.0, None, 2012-01-02 00:00:00, None
None, None, None, None, None, -4.0, 164.0, None, None, 631.0, 512.0, None, 2012-01-02 01:00:00, None
None, None, None, None, None, -3.5, 164.0, None, None, 631.0, 513.0, None, 2012-01-02 02:00:00, None
None, None, None, None, None, -1.8, 164.0, None, None, 631.0, 514.0, None, 2012-01-02 03:00:00, None
None, None, None, None, None, -1.3, 164.0, None, None, 631.0, 514.0, None, 2012-01-02 04:00:00, None
None, None, None, None, None, 0.9, 164.0, None, None, 630.0, 514.0, None, 2012-01-02 05:00:00, None
None, None, None, None, None, 0.9, 163.0, None, None, 630.0, 515.0, None, 2012-01-02 06:00:00, None
None, None, None, None, None, 0.9, 163.0, None, None, 630.0, 514.0, None, 2012-01-02 07:00:00, None
None, None, None, None, None, 0.7, 163.0, None, None, 630.0, 514.0, None, 2012-01-02 08:00:00, None
None, None, None, None, None, 0.3, 162.0, None, None, 630.0, 514.0, None, 2012-01-02 09:00:00, None
None, None, None, None, None, 0.6, 163.0, None, None, 631.0, 514.0, None, 2012-01-02 10:00:00, None
None, None, None, None, None, 1.0, 162.0, None, None, 630.0, 515.0, None, 2012-01-02 11:00:00, None
None, None, None, None, None, 0.7, 163.0, None, None, 631.0, 517.0, None, 2012-01-02 12:00:00, None
None, None, None, None, None, 0.7, 162.0, None, None, 631.0, 516.0, None, 2012-01-02 13:00:00, None
None, None, None, None, None, 1.0, 162.0, None, None, 631.0, 516.0, None, 2012-01-02 14:00:00, None
None, None, None, None, None, 1.4, 162.0, None, None, 630.0, 516.0, None, 2012-01-02 15:00:00, None
None, None, None, None, None, 1.5, 161.0, None, None, 630.0, 516.0, None, 2012-01-02 16:00:00, None
None, None, None, None, None, 1.4, 161.0, None, None, 630.0, 515.0, None, 2012-01-02 17:00:00, None
None, None, None, None, None, 1.5, 161.0, None, None, 630.0, 515.0, None, 2012-01-02 18:00:00, None
None, None, None, None, None, 1.8, 161.0, None, None, 630.0, 516.0, None, 2012-01-02 19:00:00, None
None, None, None, None, None, 1.6, 161.0, None, None, 631.0, 515.0, None, 2012-01-02 20:00:00, None
None, None, None, None, None, 1.6, 160.0, None, None, 631.0, 516.0, None, 2012-01-02 21:00:00, None
None, None, None, None, None, 1.1, 160.0, None, None, 631.0, 516.0, None, 2012-01-02 22:00:00, None
None, None, None, None, None, 0.7, 160.0, None, None, 631.0, 516.0, None, 2012-01-02 23:00:00, None
None, None, None, None, None, -0.1, 160.0, None, None, 632.0, 515.0, None, 2012-01-03 00:00:00, None
None, None, None, None, None, -0.2, 160.0, None, None, 632.0, 515.0, None, 2012-01-03 01:00:00, None
None, None, None, None, None, 0.5, 160.0, None, None, 632.0, 515.0, None, 2012-01-03 02:00:00, None
None, None, None, None, None, -0.7, 160.0, None, None, 631.0, 515.0, None, 2012-01-03 03:00:00, None
None, None, None, None, None, -1.3, 160.0, None, None, 632.0, 515.0, None, 2012-01-03 04:00:00, None
None, None, None, None, None, -1.3, 160.0, None, None, 632.0, 515.0, None, 2012-01-03 05:00:00, None
None, None, None, None, None, -1.3, 159.0, None, None, 632.0, 515.0, None, 2012-01-03 06:00:00, None
None, None, None, None, None, -1.4, 160.0, None, None, 632.0, 514.0, None, 2012-01-03 07:00:00, None
None, None, None, None, None, -1.1, 160.0, None, None, 632.0, 514.0, None, 2012-01-03 08:00:00, None
None, None, None, None, None, -1.3, 160.0, None, None, 632.0, 514.0, None, 2012-01-03 09:00:00, None
None, None, None, None, None, -1.2, 159.0, None, None, 632.0, 514.0, None, 2012-01-03 10:00:00, None
None, None, None, None, None, -1.4, 159.0, None, None, 632.0, 514.0, None, 2012-01-03 11:00:00, None
None, None, None, None, None, -1.2, 159.0, None, None, 632.0, 514.0, None, 2012-01-03 12:00:00, None
None, None, None, None, None, -0.9, 159.0, None, None, 632.0, 515.0, None, 2012-01-03 13:00:00, None
None, None, None, None, None, -0.8, 159.0, None, None, 632.0, 515.0, None, 2012-01-03 14:00:00, None
None, None, None, None, None, -1.0, 158.0, None, None, 632.0, 515.0, None, 2012-01-03 15:00:00, None
None, None, None, None, None, -1.4, 158.0, None, None, 632.0, 514.0, None, 2012-01-03 16:00:00, None
None, None, None, None, None, -2.6, 159.0, None, None, 632.0, 515.0, None, 2012-01-03 17:00:00, None
None, None, None, None, None, -2.6, 158.0, None, None, 633.0, 515.0, None, 2012-01-03 18:00:00, None
None, None, None, None, None, -2.6, 159.0, None, None, 633.0, 517.0, None, 2012-01-03 19:00:00, None
None, None, None, None, None, -2.1, 160.0, None, None, 632.0, 517.0, None, 2012-01-03 20:00:00, None
None, None, None, None, None, -0.8, 159.0, None, None, 633.0, 517.0, None, 2012-01-03 21:00:00, None
None, None, None, None, None, -0.4, 159.0, None, None, 633.0, 517.0, None, 2012-01-03 22:00:00, None
None, None, None, None, None, 0.2, 158.0, None, None, 632.0, 517.0, None, 2012-01-03 23:00:00, None
None, None, None, None, None, -0.5, 158.0, None, None, 632.0, 517.0, None, 2012-01-04 00:00:00, None
None, None, None, None, None, -0.2, 158.0, None, None, 632.0, 517.0, None, 2012-01-04 01:00:00, None
None, None, None, None, None, 0.1, 158.0, None, None, 632.0, 517.0, None, 2012-01-04 02:00:00, None
None, None, None, None, None, 0.0, 158.0, None, None, 632.0, 517.0, None, 2012-01-04 03:00:00, None
None, None, None, None, None, -0.2, 158.0, None, None, 632.0, 517.0, None, 2012-01-04 04:00:00, None
None, None, None, None, None, 0.4, 158.0, None, None, 632.0, 517.0, None, 2012-01-04 05:00:00, None
None, None, None, None, None, 1.0, 158.0, None, None, 632.0, 517.0, None, 2012-01-04 06:00:00, None
None, None, None, None, None, 0.4, 158.0, None, None, 632.0, 517.0, None, 2012-01-04 07:00:00, None
None, None, None, None, None, 0.9, 158.0, None, None, 632.0, 518.0, None, 2012-01-04 08:00:00, None
