station_observations
pcpn_amt_pst24hrs, cum_pcpn_amt, ONE_DAY_SNOW, air_temp_2, air_temp_1, snw_dpth, MAX_TEMP, ONE_DAY_PRECIPITATION, pcpn_amt_pst1hr, snw_dpth_wtr_equiv, MIN_TEMP, time, SNOW_ON_THE_GROUND
None, None, None, None, None, 328.0, None, None, 1966.0, None, None, 2012-01-01 00:00:00, None
None, None, None, None, None, None, None, None, 1966.0, None, None, 2012-01-01 01:00:00, None
None, None, None, None, None, 337.0, None, None, 1966.0, None, None, 2012-01-01 02:00:00, None
None, None, None, None, None, 324.0, None, None, 1966.0, None, None, 2012-01-01 03:00:00, None
None, None, None, None, None, 324.0, None, None, 1966.0, None, None, 2012-01-01 04:00:00, None
None, None, None, None, None, 325.0, None, None, 1965.0, None, None, 2012-01-01 05:00:00, None
None, None, None, None, None, 325.0, None, None, 1965.0, None, None, 2012-01-01 06:00:00, None
None, None, None, None, None, 334.0, None, None, 1965.0, None, None, 2012-01-01 07:00:00, None
None, None, None, None, None, 328.0, None, None, 1965.0, None, None, 2012-01-01 08:00:00, None
None, None, None, None, None, 328.0, None, None, 1965.0, None, None, 2012-01-01 09:00:00, None
None, None, None, None, None, 328.0, None, None, 1965.0, None, None, 2012-01-01 10:00:00, None
None, None, None, None, None, 333.0, None, None, 1965.0, None, None, 2012-01-01 11:00:00, None
None, None, None, None, None, 327.0, None, None, 1965.0, None, None, 2012-01-01 12:00:00, None
None, None, None, None, None, None, None, None, 1965.0, None, None, 2012-01-01 13:00:00, None
None, None, None, None, None, None, None, None, 1965.0, None, None, 2012-01-01 14:00:00, None
None, None, None, None, None, 323.0, None, None, 1965.0, None, None, 2012-01-01 15:00:00, None
None, None, None, None, None, None, None, None, 1965.0, None, None, 2012-01-01 16:00:00, None
None, None, None, None, None, 323.0, None, None, 1965.0, None, None, 2012-01-01 17:00:00, None
None, None, None, None, None, None, None, None, 1965.0, None, None, 2012-01-01 18:00:00, None
None, None, None, None, None, None, None, None, 1965.0, None, None, 2012-01-01 19:00:00, None
None, None, None, None, None, None, None, None, 1965.0, None, None, 2012-01-01 20:00:00, None
None, None, None, None, None, 320.0, None, None, 1965.0, None, None, 2012-01-01 21:00:00, None
None, None, None, None, None, 325.0, None, None, 1965.0, None, None, 2012-01-01 22:00:00, None
None, None, None, None, None, 325.0, None, None, 1965.0, None, None, 2012-01-01 23:00:00, None
None, None, None, None, None, 323.0, None, None, 1966.0, None, None, 2012-01-02 00:00:00, None
None, None, None, None, None, 323.0, None, None, 1966.0, None, None, 2012-01-02 01:00:00, None
None, None, None, None, None, 326.0, None, None, 1966.0, None, None, 2012-01-02 02:00:00, None
None, None, None, None, None, 322.0, None, None, 1966.0, None, None, 2012-01-02 03:00:00, None
None, None, None, None, None, None, None, None, 1966.0, None, None, 2012-01-02 04:00:00, None
None, None, None, None, None, 324.0, None, None, 1966.0, None, None, 2012-01-02 05:00:00, None
None, None, None, None, None, 324.0, None, None, 1966.0, None, None, 2012-01-02 06:00:00, None
None, None, None, None, None, 324.0, None, None, 1966.0, None, None, 2012-01-02 07:00:00, None
None, None, None, None, None, 325.0, None, None, 1966.0, None, None, 2012-01-02 08:00:00, None
None, None, None, None, None, 332.0, None, None, 1967.0, None, None, 2012-01-02 09:00:00, None
None, None, None, None, None, None, None, None, 1967.0, None, None, 2012-01-02 10:00:00, None
None, None, None, None, None, 321.0, None, None, 1860.0, None, None, 2012-01-02 11:00:00, None
None, None, None, None, None, 321.0, None, None, 1860.0, None, None, 2012-01-02 12:00:00, None
None, None, None, None, None, 327.0, None, None, 1705.0, None, None, 2012-01-02 13:00:00, None
None, None, None, None, None, 327.0, None, None, 1705.0, None, None, 2012-01-02 14:00:00, None
None, None, None, None, None, None, None, None, 1687.0, None, None, 2012-01-02 15:00:00, None
None, None, None, None, None, 321.0, None, None, 1703.0, None, None, 2012-01-02 16:00:00, None
None, None, None, None, None, 326.0, None, None, 1699.0, None, None, 2012-01-02 17:00:00, None
None, None, None, None, None, 324.0, None, None, 1677.0, None, None, 2012-01-02 18:00:00, None
None, None, None, None, None, 324.0, None, None, 1677.0, None, None, 2012-01-02 19:00:00, None
None, None, None, None, None, 330.0, None, None, 1608.0, None, None, 2012-01-02 20:00:00, None
None, None, None, None, None, 330.0, None, None, 1608.0, None, None, 2012-01-02 21:00:00, None
None, None, None, None, None, 320.0, None, None, 1486.0, None, None, 2012-01-02 22:00:00, None
None, None, None, None, None, 320.0, None, None, 1486.0, None, None, 2012-01-02 23:00:00, None
None, None, None, None, None, 323.0, None, None, 1443.0, None, None, 2012-01-03 00:00:00, None
None, None, None, None, None, 324.0, None, None, 1443.0, None, None, 2012-01-03 01:00:00, None
None, None, None, None, None, 321.0, None, None, 1373.0, None, None, 2012-01-03 02:00:00, None
None, None, None, None, None, 321.0, None, None, 1373.0, None, None, 2012-01-03 03:00:00, None
None, None, None, None, None, 324.0, None, None, 1392.0, None, None, 2012-01-03 04:00:00, None
None, None, None, None, None, 324.0, None, None, 1392.0, None, None, 2012-01-03 05:00:00, None
None, None, None, None, None, 322.0, None, None, 1360.0, None, None, 2012-01-03 06:00:00, None
None, None, None, None, None, 322.0, None, None, 1360.0, None, None, 2012-01-03 07:00:00, None
None, None, None, None, None, 325.0, None, None, 1410.0, None, None, 2012-01-03 08:00:00, None
None, None, None, None, None, 325.0, None, None, 1410.0, None, None, 2012-01-03 09:00:00, None
None, None, None, None, None, 321.0, None, None, 1635.0, None, None, 2012-01-03 10:00:00, None
None, None, None, None, None, 330.0, None, None, 1650.0, None, None, 2012-01-03 11:00:00, None
None, None, None, None, None, 330.0, None, None, 1650.0, None, None, 2012-01-03 12:00:00, None
None, None, None, None, None, 325.0, None, None, 1655.0, None, None, 2012-01-03 13:00:00, None
None, None, None, None, None, 325.0, None, None, 1650.0, None, None, 2012-01-03 14:00:00, None
None, None, None, None, None, 320.0, None, None, 1656.0, None, None, 2012-01-03 15:00:00, None
None, None, None, None, None, 320.0, None, None, 1656.0, None, None, 2012-01-03 16:00:00, None
None, None, None, None, None, 327.0, None, None, 1655.0, None, None, 2012-01-03 17:00:00, None
None, None, None, None, None, None, None, None, 1656.0, None, None, 2012-01-03 18:00:00, None
None, None, None, None, None, 333.0, None, None, 1657.0, None, None, 2012-01-03 19:00:00, None
None, None, None, None, None, None, None, None, 1659.0, None, None, 2012-01-03 20:00:00, None
None, None, None, None, None, 325.0, None, None, 1656.0, None, None, 2012-01-03 21:00:00, None
None, None, None, None, None, 326.0, None, None, 1656.0, None, None, 2012-01-03 22:00:00, None
None, None, None, None, None, None, None, None, 1653.0, None, None, 2012-01-03 23:00:00, None
None, None, None, None, None, None, None, None, 1653.0, None, None, 2012-01-04 00:00:00, None
None, None, None, None, None, 325.0, None, None, 1659.0, None, None, 2012-01-04 01:00:00, None
None, None, None, None, None, 331.0, None, None, 1656.0, None, None, 2012-01-04 02:00:00, None
None, None, None, None, None, None, None, None, 1655.0, None, None, 2012-01-04 03:00:00, None
None, None, None, None, None, None, None, None, 1655.0, None, None, 2012-01-04 04:00:00, None
None, None, None, None, None, 336.0, None, None, 1637.0, None, None, 2012-01-04 05:00:00, None
None, None, None, None, None, 327.0, None, None, 1622.0, None, None, 2012-01-04 06:00:00, None
None, None, None, None, None, 324.0, None, None, 1611.0, None, None, 2012-01-04 07:00:00, None
None, None, None, None, None, 326.0, None, None, 1607.0, None, None, 2012-01-04 08:00:00, None
None, None, None, None, None, 326.0, None, None, 1607.0, None, None, 2012-01-04 09:00:00, None
None, None, None, None, None, 324.0, None, None, 1611.0, None, None, 2012-01-04 10:00:00, None
None, None, None, None, None, None, None, None, 1613.0, None, None, 2012-01-04 11:00:00, None
None, None, None, None, None, 330.0, None, None, 1612.0, None, None, 2012-01-04 12:00:00, None
None, None, None, None, None, 326.0, None, None, 1616.0, None, None, 2012-01-04 13:00:00, None
None, None, None, None, None, 324.0, None, None, 1613.0, None, None, 2012-01-04 14:00:00, None
None, None, None, None, None, 323.0, None, None, 1618.0, None, None, 2012-01-04 15:00:00, None
None, None, None, None, None, 323.0, None, None, 1618.0, None, None, 2012-01-04 16:00:00, None
None, None, None, None, None, 322.0, None, None, 1613.0, None, None, 2012-01-04 17:00:00, None
None, None, None, None, None, 323.0, None, None, 1613.0, None, None, 2012-01-04 18:00:00, None
None, None, None, None, None, 325.0, None, None, 1608.0, None, None, 2012-01-04 19:00:00, None
None, None, None, None, None, 322.0, None, None, 1609.0, None, None, 2012-01-04 20:00:00, None
None, None, None, None, None, 322.0, None, None, 1609.0, None, None, 2012-01-04 21:00:00, None
None, None, None, None, None, 321.0, None, None, 1601.0, None, None, 2012-01-04 22:00:00, None
None, None, None, None, None, 324.0, None, None, 1587.0, None, None, 2012-01-04 23:00:00, None
None, None, None, None, None, 324.0, None, None, 1587.0, None, None, 2012-01-05 00:00:00, None
None, None, None, None, None, 333.0, None, None, 1573.0, None, None, 2012-01-05 01:00:00, None
None, None, None, None, None, 333.0, None, None, 1573.0, None, None, 2012-01-05 02:00:00, None
None, None, None, None, None, 322.0, None, None, 1567.0, None, None, 2012-01-05 03:00:00, None
None, None, None, None, None, 331.0, None, None, 1569.0, None, None, 2012-01-05 04:00:00, None
None, None, None, None, None, 331.0, None, None, 1569.0, None, None, 2012-01-05 05:00:00, None
None, None, None, None, None, 328.0, None, None, 1573.0, None, None, 2012-01-05 06:00:00, None
None, None, None, None, None, 324.0, None, None, 1571.0, None, None, 2012-01-05 07:00:00, None
None, None, None, None, None, 324.0, None, None, 1571.0, None, None, 2012-01-05 08:00:00, None
None, None, None, None, None, None, None, None, 1569.0, None, None, 2012-01-05 09:00:00, None
None, None, None, None, None, 328.0, None, None, 1568.0, None, None, 2012-01-05 10:00:00, None
None, None, None, None, None, 318.0, None, None, 1568.0, None, None, 2012-01-05 11:00:00, None
None, None, None, None, None, 322.0, None, None, 1572.0, None, None, 2012-01-05 12:00:00, None
None, None, None, None, None, 321.0, None, None, 1572.0, None, None, 2012-01-05 13:00:00, None
None, None, None, None, None, 322.0, None, None, 1603.0, None, None, 2012-01-05 14:00:00, None
None, None, None, None, None, 322.0, None, None, 1616.0, None, None, 2012-01-05 15:00:00, None
None, None, None, None, None, 322.0, None, None, 1616.0, None, None, 2012-01-05 16:00:00, None
None, None, None, None, None, 324.0, None, None, 1648.0, None, None, 2012-01-05 17:00:00, None
None, None, None, None, None, 326.0, None, None, 1652.0, None, None, 2012-01-05 18:00:00, None
None, None, None, None, None, 324.0, None, None, 1666.0, None, None, 2012-01-05 19:00:00, None
None, None, None, None, None, 323.0, None, None, 1659.0, None, None, 2012-01-05 20:00:00, None
None, None, None, None, None, 325.0, None, None, 1659.0, None, None, 2012-01-05 21:00:00, None
None, None, None, None, None, 331.0, None, None, 1661.0, None, None, 2012-01-05 22:00:00, None
None, None, None, None, None, 332.0, None, None, 1661.0, None, None, 2012-01-05 23:00:00, None
None, None, None, None, None, 328.0, None, None, 1669.0, None, None, 2012-01-06 00:00:00, None
None, None, None, None, None, 328.0, None, None, 1669.0, None, None, 2012-01-06 01:00:00, None
None, None, None, None, None, 330.0, None, None, 1668.0, None, None, 2012-01-06 02:00:00, None
None, None, None, None, None, 329.0, None, None, 1668.0, None, None, 2012-01-06 03:00:00, None
None, None, None, None, None, 328.0, None, None, 1664.0, None, None, 2012-01-06 04:00:00, None
None, None, None, None, None, 328.0, None, None, 1664.0, None, None, 2012-01-06 05:00:00, None
None, None, None, None, None, 331.0, None, None, 1665.0, None, None, 2012-01-06 06:00:00, None
None, None, None, None, None, None, None, None, 1666.0, None, None, 2012-01-06 07:00:00, None
None, None, None, None, None, None, None, None, 1666.0, None, None, 2012-01-06 08:00:00, None
None, None, None, None, None, 328.0, None, None, 1668.0, None, None, 2012-01-06 09:00:00, None
None, None, None, None, None, 332.0, None, None, 1669.0, None, None, 2012-01-06 10:00:00, None
None, None, None, None, None, 329.0, None, None, 1670.0, None, None, 2012-01-06 11:00:00, None
None, None, None, None, None, 329.0, None, None, 1670.0, None, None, 2012-01-06 12:00:00, None
None, None, None, None, None, 329.0, None, None, 1673.0, None, None, 2012-01-06 13:00:00, None
None, None, None, None, None, 328.0, None, None, 1673.0, None, None, 2012-01-06 14:00:00, None
None, None, None, None, None, 330.0, None, None, 1676.0, None, None, 2012-01-06 15:00:00, None
None, None, None, None, None, 330.0, None, None, 1676.0, None, None, 2012-01-06 16:00:00, None
None, None, None, None, None, 332.0, None, None, 1679.0, None, None, 2012-01-06 17:00:00, None
None, None, None, None, None, 332.0, None, None, 1679.0, None, None, 2012-01-06 18:00:00, None
None, None, None, None, None, 327.0, None, None, 1682.0, None, None, 2012-01-06 19:00:00, None
None, None, None, None, None, 339.0, None, None, 1683.0, None, None, 2012-01-06 20:00:00, None
None, None, None, None, None, 327.0, None, None, 1683.0, None, None, 2012-01-06 21:00:00, None
None, None, None, None, None, 330.0, None, None, 1684.0, None, None, 2012-01-06 22:00:00, None
None, None, None, None, None, 324.0, None, None, 1685.0, None, None, 2012-01-06 23:00:00, None
None, None, None, None, None, None, None, None, 1686.0, None, None, 2012-01-07 00:00:00, None
None, None, None, None, None, None, None, None, 1686.0, None, None, 2012-01-07 01:00:00, None
None, None, None, None, None, 330.0, None, None, 1688.0, None, None, 2012-01-07 02:00:00, None
None, None, None, None, None, 331.0, None, None, 1688.0, None, None, 2012-01-07 03:00:00, None
None, None, None, None, None, 325.0, None, None, 1693.0, None, None, 2012-01-07 04:00:00, None
None, None, None, None, None, 328.0, None, None, 1723.0, None, None, 2012-01-07 05:00:00, None
None, None, None, None, None, 332.0, None, None, 1758.0, None, None, 2012-01-07 06:00:00, None
None, None, None, None, None, 333.0, None, None, 1780.0, None, None, 2012-01-07 07:00:00, None
None, None, None, None, None, 334.0, None, None, 1780.0, None, None, 2012-01-07 08:00:00, None
None, None, None, None, None, 327.0, None, None, 1810.0, None, None, 2012-01-07 09:00:00, None
None, None, None, None, None, 327.0, None, None, 1810.0, None, None, 2012-01-07 10:00:00, None
None, None, None, None, None, 330.0, None, None, 1861.0, None, None, 2012-01-07 11:00:00, None
None, None, None, None, None, 327.0, None, None, 1886.0, None, None, 2012-01-07 12:00:00, None
None, None, None, None, None, 327.0, None, None, 1886.0, None, None, 2012-01-07 13:00:00, None
None, None, None, None, None, 329.0, None, None, 1956.0, None, None, 2012-01-07 14:00:00, None
None, None, None, None, None, 325.0, None, None, 1967.0, None, None, 2012-01-07 15:00:00, None
None, None, None, None, None, 325.0, None, None, 1967.0, None, None, 2012-01-07 16:00:00, None
None, None, None, None, None, 324.0, None, None, 1967.0, None, None, 2012-01-07 17:00:00, None
None, None, None, None, None, 322.0, None, None, 1967.0, None, None, 2012-01-07 18:00:00, None
None, None, None, None, None, 345.0, None, None, 1967.0, None, None, 2012-01-07 19:00:00, None
None, None, None, None, None, 345.0, None, None, 1967.0, None, None, 2012-01-07 20:00:00, None
None, None, None, None, None, 325.0, None, None, 1967.0, None, None, 2012-01-07 21:00:00, None
