station_observations
pcpn_amt_pst24hrs, SWE, cum_pcpn_amt, ONE_DAY_SNOW, air_temp_2, air_temp_1, snw_dpth, MAX_TEMP, ONE_DAY_PRECIPITATION, pcpn_amt_pst1hr, snw_dpth_wtr_equiv, MIN_TEMP, time, SNOW_ON_THE_GROUND
None, None, None, None, None, -16.1, 188.0, None, None, 749.0, 666.0, None, 2012-01-01 00:00:00, None
None, None, None, None, None, -17.2, 201.0, None, None, 749.0, 666.0, None, 2012-01-01 01:00:00, None
None, None, None, None, None, -17.5, 188.0, None, None, 750.0, 666.0, None, 2012-01-01 02:00:00, None
None, None, None, None, None, -18.0, 185.0, None, None, 750.0, 666.0, None, 2012-01-01 03:00:00, None
None, None, None, None, None, -18.2, 186.0, None, None, 751.0, 666.0, None, 2012-01-01 04:00:00, None
None, None, None, None, None, -18.0, 186.0, None, None, 751.0, 666.0, None, 2012-01-01 05:00:00, None
None, None, None, None, None, -17.8, 199.0, None, None, 752.0, 666.0, None, 2012-01-01 06:00:00, None
None, None, None, None, None, -17.9, 183.0, None, None, 752.0, 665.0, None, 2012-01-01 07:00:00, None
None, None, None, None, None, -17.4, 185.0, None, None, 752.0, 666.0, None, 2012-01-01 08:00:00, None
None, None, None, None, None, -17.2, 184.0, None, None, 753.0, 667.0, None, 2012-01-01 09:00:00, None
None, None, None, None, None, -17.1, 182.0, None, None, 753.0, 667.0, None, 2012-01-01 10:00:00, None
None, None, None, None, None, -16.6, 184.0, None, None, 753.0, 667.0, None, 2012-01-01 11:00:00, None
None, None, None, None, None, -16.4, 184.0, None, None, 754.0, 667.0, None, 2012-01-01 12:00:00, None
None, None, None, None, None, -16.4, 184.0, None, None, 754.0, 667.0, None, 2012-01-01 13:00:00, None
None, None, None, None, None, -16.5, 182.0, None, None, 755.0, 667.0, None, 2012-01-01 14:00:00, None
None, None, None, None, None, -16.5, 197.0, None, None, 755.0, 667.0, None, 2012-01-01 15:00:00, None
None, None, None, None, None, -16.4, 182.0, None, None, 755.0, 667.0, None, 2012-01-01 16:00:00, None
None, None, None, None, None, -16.2, 183.0, None, None, 756.0, 667.0, None, 2012-01-01 17:00:00, None
None, None, None, None, None, -15.4, 181.0, None, None, 756.0, 667.0, None, 2012-01-01 18:00:00, None
None, None, None, None, None, -11.8, 182.0, None, None, 754.0, 666.0, None, 2012-01-01 19:00:00, None
None, None, None, None, None, -10.8, 183.0, None, None, 754.0, 668.0, None, 2012-01-01 20:00:00, None
None, None, None, None, None, -10.1, 198.0, None, None, 754.0, 668.0, None, 2012-01-01 21:00:00, None
None, None, None, None, None, -10.0, 183.0, None, None, 754.0, 669.0, None, 2012-01-01 22:00:00, None
None, None, None, None, None, -10.0, 198.0, None, None, 754.0, 669.0, None, 2012-01-01 23:00:00, None
None, None, None, None, None, -10.5, 182.0, None, None, 754.0, 669.0, None, 2012-01-02 00:00:00, None
None, None, None, None, None, -10.6, 197.0, None, None, 754.0, 670.0, None, 2012-01-02 01:00:00, None
None, None, None, None, None, -10.3, 197.0, None, None, 754.0, 672.0, None, 2012-01-02 02:00:00, None
None, None, None, None, None, -10.3, None, None, None, 754.0, 673.0, None, 2012-01-02 03:00:00, None
None, None, None, None, None, -10.0, 196.0, None, None, 754.0, 674.0, None, 2012-01-02 04:00:00, None
None, None, None, None, None, -10.0, 196.0, None, None, 754.0, 675.0, None, 2012-01-02 05:00:00, None
None, None, None, None, None, -9.6, 182.0, None, None, 754.0, 675.0, None, 2012-01-02 06:00:00, None
None, None, None, None, None, -9.6, 182.0, None, None, 754.0, 676.0, None, 2012-01-02 07:00:00, None
None, None, None, None, None, -9.7, 182.0, None, None, 754.0, 677.0, None, 2012-01-02 08:00:00, None
None, None, None, None, None, -8.9, 183.0, None, None, 754.0, 677.0, None, 2012-01-02 09:00:00, None
None, None, None, None, None, -6.0, 183.0, None, None, 752.0, 676.0, None, 2012-01-02 10:00:00, None
None, None, None, None, None, -4.3, 181.0, None, None, 753.0, 676.0, None, 2012-01-02 11:00:00, None
None, None, None, None, None, -5.9, 181.0, None, None, 753.0, 679.0, None, 2012-01-02 12:00:00, None
None, None, None, None, None, -6.4, 181.0, None, None, 753.0, 680.0, None, 2012-01-02 13:00:00, None
None, None, None, None, None, -6.9, None, None, None, 753.0, 680.0, None, 2012-01-02 14:00:00, None
None, None, None, None, None, -6.0, 182.0, None, None, 752.0, 680.0, None, 2012-01-02 15:00:00, None
None, None, None, None, None, -3.5, 183.0, None, None, 751.0, 680.0, None, 2012-01-02 16:00:00, None
None, None, None, None, None, -2.7, 197.0, None, None, 750.0, 680.0, None, 2012-01-02 17:00:00, None
None, None, None, None, None, -1.9, 198.0, None, None, 750.0, 680.0, None, 2012-01-02 18:00:00, None
None, None, None, None, None, -0.8, 183.0, None, None, 749.0, 681.0, None, 2012-01-02 19:00:00, None
None, None, None, None, None, -1.0, 184.0, None, None, 749.0, 681.0, None, 2012-01-02 20:00:00, None
None, None, None, None, None, -0.5, 183.0, None, None, 748.0, 681.0, None, 2012-01-02 21:00:00, None
None, None, None, None, None, -0.7, 183.0, None, None, 748.0, 682.0, None, 2012-01-02 22:00:00, None
None, None, None, None, None, -1.2, 181.0, None, None, 748.0, 682.0, None, 2012-01-02 23:00:00, None
None, None, None, None, None, -1.9, 182.0, None, None, 748.0, 682.0, None, 2012-01-03 00:00:00, None
None, None, None, None, None, -2.5, 181.0, None, None, 748.0, 681.0, None, 2012-01-03 01:00:00, None
None, None, None, None, None, -2.9, 180.0, None, None, 747.0, 681.0, None, 2012-01-03 02:00:00, None
None, None, None, None, None, -2.9, 195.0, None, None, 747.0, 680.0, None, 2012-01-03 03:00:00, None
None, None, None, None, None, -2.6, 195.0, None, None, 746.0, 679.0, None, 2012-01-03 04:00:00, None
None, None, None, None, None, -2.7, 180.0, None, None, 746.0, 679.0, None, 2012-01-03 05:00:00, None
None, None, None, None, None, -2.8, 180.0, None, None, 747.0, 678.0, None, 2012-01-03 06:00:00, None
None, None, None, None, None, -2.7, 182.0, None, None, 746.0, 678.0, None, 2012-01-03 07:00:00, None
None, None, None, None, None, -2.7, 196.0, None, None, 746.0, 677.0, None, 2012-01-03 08:00:00, None
None, None, None, None, None, -2.3, 181.0, None, None, 746.0, 676.0, None, 2012-01-03 09:00:00, None
None, None, None, None, None, -2.2, 180.0, None, None, 746.0, 675.0, None, 2012-01-03 10:00:00, None
None, None, None, None, None, -2.7, 194.0, None, None, 746.0, 675.0, None, 2012-01-03 11:00:00, None
None, None, None, None, None, -2.8, 194.0, None, None, 746.0, 675.0, None, 2012-01-03 12:00:00, None
None, None, None, None, None, -2.8, 179.0, None, None, 746.0, 677.0, None, 2012-01-03 13:00:00, None
None, None, None, None, None, -3.0, 180.0, None, None, 746.0, 677.0, None, 2012-01-03 14:00:00, None
None, None, None, None, None, -3.1, 179.0, None, None, 746.0, 677.0, None, 2012-01-03 15:00:00, None
None, None, None, None, None, -3.2, 194.0, None, None, 746.0, 675.0, None, 2012-01-03 16:00:00, None
None, None, None, None, None, -2.8, 179.0, None, None, 746.0, 676.0, None, 2012-01-03 17:00:00, None
None, None, None, None, None, -2.6, 180.0, None, None, 745.0, 677.0, None, 2012-01-03 18:00:00, None
None, None, None, None, None, -2.5, 195.0, None, None, 745.0, 678.0, None, 2012-01-03 19:00:00, None
None, None, None, None, None, -3.1, 180.0, None, None, 745.0, 680.0, None, 2012-01-03 20:00:00, None
None, None, None, None, None, -2.7, 198.0, None, None, 745.0, 682.0, None, 2012-01-03 21:00:00, None
None, None, None, None, None, -3.1, 197.0, None, None, 745.0, 682.0, None, 2012-01-03 22:00:00, None
None, None, None, None, None, -3.2, 183.0, None, None, 745.0, 682.0, None, 2012-01-03 23:00:00, None
None, None, None, None, None, -3.5, 183.0, None, None, 745.0, 682.0, None, 2012-01-04 00:00:00, None
None, None, None, None, None, -3.3, 198.0, None, None, 745.0, 683.0, None, 2012-01-04 01:00:00, None
None, None, None, None, None, -3.6, 197.0, None, None, 745.0, 683.0, None, 2012-01-04 02:00:00, None
None, None, None, None, None, -3.7, 198.0, None, None, 745.0, 685.0, None, 2012-01-04 03:00:00, None
None, None, None, None, None, -3.6, 183.0, None, None, 745.0, 686.0, None, 2012-01-04 04:00:00, None
None, None, None, None, None, -3.5, 198.0, None, None, 745.0, 688.0, None, 2012-01-04 05:00:00, None
None, None, None, None, None, -3.4, 198.0, None, None, 745.0, 690.0, None, 2012-01-04 06:00:00, None
None, None, None, None, None, -3.3, 183.0, None, None, 745.0, 692.0, None, 2012-01-04 07:00:00, None
None, None, None, None, None, -3.0, 198.0, None, None, 745.0, 693.0, None, 2012-01-04 08:00:00, None
None, None, None, None, None, -2.8, 182.0, None, None, 745.0, 697.0, None, 2012-01-04 09:00:00, None
None, None, None, None, None, -2.8, 183.0, None, None, 745.0, 698.0, None, 2012-01-04 10:00:00, None
None, None, None, None, None, -2.6, 183.0, None, None, 745.0, 700.0, None, 2012-01-04 11:00:00, None
None, None, None, None, None, -2.4, 198.0, None, None, 745.0, 702.0, None, 2012-01-04 12:00:00, None
None, None, None, None, None, -2.2, 198.0, None, None, 745.0, 703.0, None, 2012-01-04 13:00:00, None
None, None, None, None, None, -2.1, 198.0, None, None, 745.0, 704.0, None, 2012-01-04 14:00:00, None
None, None, None, None, None, -1.9, 199.0, None, None, 745.0, 707.0, None, 2012-01-04 15:00:00, None
None, None, None, None, None, -0.4, 178.0, None, None, 745.0, 709.0, None, 2012-01-04 16:00:00, None
None, None, None, None, None, -0.2, 201.0, None, None, 745.0, 709.0, None, 2012-01-04 17:00:00, None
None, None, None, None, None, 0.0, 203.0, None, None, 745.0, 711.0, None, 2012-01-04 18:00:00, None
None, None, None, None, None, 0.0, 187.0, None, None, 745.0, 713.0, None, 2012-01-04 19:00:00, None
None, None, None, None, None, 0.1, 188.0, None, None, 745.0, 716.0, None, 2012-01-04 20:00:00, None
None, None, None, None, None, 0.2, 188.0, None, None, 745.0, 717.0, None, 2012-01-04 21:00:00, None
None, None, None, None, None, 0.3, 204.0, None, None, 744.0, 718.0, None, 2012-01-04 22:00:00, None
None, None, None, None, None, 0.1, 189.0, None, None, 744.0, 719.0, None, 2012-01-04 23:00:00, None
None, None, None, None, None, 0.0, 189.0, None, None, 744.0, 720.0, None, 2012-01-05 00:00:00, None
None, None, None, None, None, -0.1, 187.0, None, None, 744.0, 723.0, None, 2012-01-05 01:00:00, None
None, None, None, None, None, -0.1, 205.0, None, None, 744.0, 727.0, None, 2012-01-05 02:00:00, None
None, None, None, None, None, -0.2, 206.0, None, None, 744.0, 728.0, None, 2012-01-05 03:00:00, None
None, None, None, None, None, -0.2, 206.0, None, None, 744.0, 730.0, None, 2012-01-05 04:00:00, None
None, None, None, None, None, -0.1, 207.0, None, None, 744.0, 733.0, None, 2012-01-05 05:00:00, None
None, None, None, None, None, -0.1, 196.0, None, None, 744.0, 736.0, None, 2012-01-05 06:00:00, None
None, None, None, None, None, -0.3, 196.0, None, None, 744.0, 741.0, None, 2012-01-05 07:00:00, None
None, None, None, None, None, -1.7, 216.0, None, None, 744.0, 740.0, None, 2012-01-05 08:00:00, None
None, None, None, None, None, -2.2, 205.0, None, None, 744.0, 740.0, None, 2012-01-05 09:00:00, None
None, None, None, None, None, -2.9, 205.0, None, None, 745.0, 741.0, None, 2012-01-05 10:00:00, None
None, None, None, None, None, -3.1, 204.0, None, None, 745.0, 742.0, None, 2012-01-05 11:00:00, None
None, None, None, None, None, -3.2, 206.0, None, None, 745.0, 743.0, None, 2012-01-05 12:00:00, None
None, None, None, None, None, -3.3, 220.0, None, None, 745.0, 744.0, None, 2012-01-05 13:00:00, None
None, None, None, None, None, -3.7, 203.0, None, None, 745.0, 746.0, None, 2012-01-05 14:00:00, None
None, None, None, None, None, -4.7, 207.0, None, None, 745.0, 746.0, None, 2012-01-05 15:00:00, None
None, None, None, None, None, -4.7, 208.0, None, None, 745.0, 747.0, None, 2012-01-05 16:00:00, None
None, None, None, None, None, -4.6, 208.0, None, None, 745.0, 748.0, None, 2012-01-05 17:00:00, None
None, None, None, None, None, -4.4, 219.0, None, None, 745.0, 748.0, None, 2012-01-05 18:00:00, None
None, None, None, None, None, -4.0, 221.0, None, None, 745.0, 749.0, None, 2012-01-05 19:00:00, None
None, None, None, None, None, -4.5, 206.0, None, None, 745.0, 751.0, None, 2012-01-05 20:00:00, None
None, None, None, None, None, -4.8, 223.0, None, None, 745.0, 752.0, None, 2012-01-05 21:00:00, None
None, None, None, None, None, -5.3, 210.0, None, None, 745.0, 751.0, None, 2012-01-05 22:00:00, None
None, None, None, None, None, -5.8, 208.0, None, None, 745.0, 752.0, None, 2012-01-05 23:00:00, None
None, None, None, None, None, -6.2, 208.0, None, None, 745.0, 751.0, None, 2012-01-06 00:00:00, None
None, None, None, None, None, -6.7, 204.0, None, None, 745.0, 752.0, None, 2012-01-06 01:00:00, None
