station_observations
pcpn_amt_pst24hrs, cum_pcpn_amt, ONE_DAY_SNOW, air_temp_2, air_temp_1, snw_dpth, MAX_TEMP, ONE_DAY_PRECIPITATION, pcpn_amt_pst1hr, snw_dpth_wtr_equiv, MIN_TEMP, time, SNOW_ON_THE_GROUND
5.0, 1022.0, None, -6.0, -6.0, 184.0, None, None, 0.0, 612.0, None, 2021-01-01 00:00:00, None
5.0, 1022.0, None, -6.0, -6.0, 183.0, None, None, 0.0, 612.0, None, 2021-01-01 01:00:00, None
6.0, 1022.0, None, -6.0, -6.1, 183.0, None, None, 0.0, 613.0, None, 2021-01-01 02:00:00, None
5.0, 1022.0, None, -6.1, -6.1, 183.0, None, None, 0.0, 613.0, None, 2021-01-01 03:00:00, None
3.0, 1021.0, None, -6.1, -6.1, 183.0, None, None, None, 614.0, None, 2021-01-01 04:00:00, None
1.0, 1020.0, None, -6.1, -6.1, 181.0, None, None, None, 614.0, None, 2021-01-01 05:00:00, None
1.0, 1020.0, None, -5.9, -5.9, 180.0, None, None, 0.0, 615.0, None, 2021-01-01 06:00:00, None
None, 1020.0, None, -5.6, -5.7, 490.0, None, None, 0.0, 616.0, None, 2021-01-01 07:00:00, None
None, 1019.0, None, -5.5, -5.5, 490.0, None, None, None, 618.0, None, 2021-01-01 08:00:00, None
None, 1020.0, None, -5.0, -5.0, 490.0, None, None, 1.0, 619.0, None, 2021-01-01 09:00:00, None
0.0, 1021.0, None, -5.0, -4.9, 490.0, None, None, 1.0, 620.0, None, 2021-01-01 10:00:00, None
0.0, 1022.0, None, -4.8, -4.7, 185.0, None, None, 1.0, 621.0, None, 2021-01-01 11:00:00, None
None, 1021.0, None, -4.8, -4.7, 186.0, None, None, None, 622.0, None, 2021-01-01 12:00:00, None
0.0, 1022.0, None, -4.6, -4.5, 189.0, None, None, 1.0, 623.0, None, 2021-01-01 13:00:00, None
1.0, 1023.0, None, -4.8, -4.8, 190.0, None, None, 1.0, 625.0, None, 2021-01-01 14:00:00, None
1.0, 1023.0, None, -4.8, -4.8, 186.0, None, None, 0.0, 626.0, None, 2021-01-01 15:00:00, None
2.0, 1024.0, None, -4.9, -4.9, 187.0, None, None, 1.0, 627.0, None, 2021-01-01 16:00:00, None
2.0, 1024.0, None, -4.9, -5.0, 188.0, None, None, 0.0, 628.0, None, 2021-01-01 17:00:00, None
2.0, 1025.0, None, -4.9, -4.9, 490.0, None, None, 1.0, 629.0, None, 2021-01-01 18:00:00, None
3.0, 1025.0, None, -4.9, -4.9, 490.0, None, None, 0.0, 630.0, None, 2021-01-01 19:00:00, None
2.0, 1024.0, None, -4.6, -4.6, 190.0, None, None, None, 631.0, None, 2021-01-01 20:00:00, None
3.0, 1025.0, None, -4.7, -4.7, 490.0, None, None, 1.0, 633.0, None, 2021-01-01 21:00:00, None
3.0, 1025.0, None, -4.8, -4.9, 186.0, None, None, 0.0, 634.0, None, 2021-01-01 22:00:00, None
4.0, 1026.0, None, -4.9, -4.9, 490.0, None, None, 1.0, 637.0, None, 2021-01-01 23:00:00, None
5.0, 1027.0, None, -5.0, -5.1, 490.0, None, None, 1.0, 639.0, None, 2021-01-02 00:00:00, None
5.0, 1027.0, None, -5.2, -5.2, 490.0, None, None, 0.0, 640.0, None, 2021-01-02 01:00:00, None
5.0, 1027.0, None, -5.3, -5.3, 197.0, None, None, 0.0, 641.0, None, 2021-01-02 02:00:00, None
6.0, 1028.0, None, -5.4, -5.4, 195.0, None, None, 1.0, 641.0, None, 2021-01-02 03:00:00, None
8.0, 1029.0, None, -5.5, -5.5, 197.0, None, None, 1.0, 641.0, None, 2021-01-02 04:00:00, None
9.0, 1029.0, None, -5.6, -5.6, 197.0, None, None, 0.0, 641.0, None, 2021-01-02 05:00:00, None
9.0, 1029.0, None, -5.5, -5.5, 197.0, None, None, 0.0, 640.0, None, 2021-01-02 06:00:00, None
8.0, 1028.0, None, -5.5, -5.5, 194.0, None, None, None, 642.0, None, 2021-01-02 07:00:00, None
10.0, 1029.0, None, -5.4, -5.4, 196.0, None, None, 1.0, 642.0, None, 2021-01-02 08:00:00, None
8.0, 1028.0, None, -5.3, -5.3, 198.0, None, None, None, 643.0, None, 2021-01-02 09:00:00, None
7.0, 1028.0, None, -5.1, -5.0, 194.0, None, None, 0.0, 645.0, None, 2021-01-02 10:00:00, None
6.0, 1028.0, None, -5.0, -4.9, 199.0, None, None, 0.0, 648.0, None, 2021-01-02 11:00:00, None
8.0, 1029.0, None, -4.9, -4.9, 199.0, None, None, 1.0, 650.0, None, 2021-01-02 12:00:00, None
8.0, 1030.0, None, -4.8, -4.8, 490.0, None, None, 1.0, 653.0, None, 2021-01-02 13:00:00, None
7.0, 1030.0, None, -4.9, -4.8, 201.0, None, None, 0.0, 656.0, None, 2021-01-02 14:00:00, None
28.0, 1051.0, None, -4.8, -4.8, 200.0, None, None, 21.0, 661.0, None, 2021-01-02 15:00:00, None
28.0, 1052.0, None, -4.8, -4.8, 207.0, None, None, 1.0, 664.0, None, 2021-01-02 16:00:00, None
31.0, 1055.0, None, -4.8, -4.9, 208.0, None, None, 3.0, 668.0, None, 2021-01-02 17:00:00, None
32.0, 1057.0, None, -4.9, -4.9, 211.0, None, None, 2.0, 672.0, None, 2021-01-02 18:00:00, None
34.0, 1059.0, None, -4.7, -4.7, 212.0, None, None, 2.0, 676.0, None, 2021-01-02 19:00:00, None
37.0, 1061.0, None, -4.7, -4.7, 211.0, None, None, 2.0, 679.0, None, 2021-01-02 20:00:00, None
39.0, 1064.0, None, -4.6, -4.6, 214.0, None, None, 3.0, 684.0, None, 2021-01-02 21:00:00, None
42.0, 1067.0, None, -4.4, -4.5, 214.0, None, None, 3.0, 688.0, None, 2021-01-02 22:00:00, None
43.0, 1069.0, None, -4.4, -4.4, 215.0, None, None, 2.0, 692.0, None, 2021-01-02 23:00:00, None
45.0, 1072.0, None, -4.4, -4.4, 215.0, None, None, 3.0, 696.0, None, 2021-01-03 00:00:00, None
47.0, 1074.0, None, -4.4, -4.4, 217.0, None, None, 2.0, 698.0, None, 2021-01-03 01:00:00, None
47.0, 1074.0, None, -4.3, -4.3, 217.0, None, None, 0.0, 700.0, None, 2021-01-03 02:00:00, None
47.0, 1075.0, None, -4.0, -4.0, 216.0, None, None, 1.0, 702.0, None, 2021-01-03 03:00:00, None
47.0, 1076.0, None, -4.2, -4.2, 214.0, None, None, 1.0, 705.0, None, 2021-01-03 04:00:00, None
51.0, 1080.0, None, -6.9, -7.0, 221.0, None, None, 4.0, 707.0, None, 2021-01-03 05:00:00, None
51.0, 1080.0, None, -7.5, -7.5, 219.0, None, None, 0.0, 707.0, None, 2021-01-03 06:00:00, None
53.0, 1081.0, None, -7.8, -7.8, 219.0, None, None, 1.0, 707.0, None, 2021-01-03 07:00:00, None
52.0, 1081.0, None, -8.6, -8.8, 219.0, None, None, 0.0, 706.0, None, 2021-01-03 08:00:00, None
54.0, 1082.0, None, -8.5, -8.6, 220.0, None, None, 1.0, 706.0, None, 2021-01-03 09:00:00, None
54.0, 1082.0, None, -5.8, -5.5, 218.0, None, None, 0.0, 705.0, None, 2021-01-03 10:00:00, None
54.0, 1082.0, None, -6.5, -6.5, 218.0, None, None, 0.0, 706.0, None, 2021-01-03 11:00:00, None
53.0, 1082.0, None, -6.0, -5.6, 218.0, None, None, 0.0, 706.0, None, 2021-01-03 12:00:00, None
51.0, 1081.0, None, -7.0, -6.8, 218.0, None, None, None, 706.0, None, 2021-01-03 13:00:00, None
50.0, 1080.0, None, -7.3, -7.1, 219.0, None, None, None, 707.0, None, 2021-01-03 14:00:00, None
30.0, 1081.0, None, -7.5, -7.4, 218.0, None, None, 1.0, 707.0, None, 2021-01-03 15:00:00, None
28.0, 1080.0, None, -7.9, -7.9, 217.0, None, None, None, 707.0, None, 2021-01-03 16:00:00, None
23.0, 1078.0, None, -7.8, -7.8, 217.0, None, None, None, 709.0, None, 2021-01-03 17:00:00, None
24.0, 1081.0, None, -7.3, -7.3, 218.0, None, None, 3.0, 709.0, None, 2021-01-03 18:00:00, None
22.0, 1081.0, None, -7.0, -7.0, 490.0, None, None, 0.0, 710.0, None, 2021-01-03 19:00:00, None
20.0, 1081.0, None, -7.0, -7.0, 218.0, None, None, 0.0, 711.0, None, 2021-01-03 20:00:00, None
18.0, 1082.0, None, -7.0, -7.0, 216.0, None, None, 1.0, 711.0, None, 2021-01-03 21:00:00, None
16.0, 1083.0, None, -7.0, -7.0, 217.0, None, None, 1.0, 711.0, None, 2021-01-03 22:00:00, None
13.0, 1082.0, None, -7.0, -7.0, 220.0, None, None, None, 711.0, None, 2021-01-03 23:00:00, None
11.0, 1083.0, None, -7.0, -7.0, 218.0, None, None, 1.0, 711.0, None, 2021-01-04 00:00:00, None
10.0, 1084.0, None, -7.1, -7.1, 220.0, None, None, 1.0, 711.0, None, 2021-01-04 01:00:00, None
10.0, 1084.0, None, -7.5, -7.7, 219.0, None, None, 0.0, 711.0, None, 2021-01-04 02:00:00, None
10.0, 1085.0, None, -7.7, -7.9, 219.0, None, None, 1.0, 712.0, None, 2021-01-04 03:00:00, None
9.0, 1085.0, None, -7.5, -7.7, 218.0, None, None, 0.0, 712.0, None, 2021-01-04 04:00:00, None
5.0, 1085.0, None, -6.9, -7.1, 218.0, None, None, 0.0, 713.0, None, 2021-01-04 05:00:00, None
2.0, 1082.0, None, -7.3, -7.3, 218.0, None, None, None, 713.0, None, 2021-01-04 06:00:00, None
3.0, 1084.0, None, -6.9, -6.9, 219.0, None, None, 2.0, 713.0, None, 2021-01-04 07:00:00, None
1.0, 1082.0, None, -6.3, -6.3, 219.0, None, None, None, 713.0, None, 2021-01-04 08:00:00, None
0.0, 1082.0, None, -5.7, -5.5, 220.0, None, None, 0.0, 714.0, None, 2021-01-04 09:00:00, None
1.0, 1083.0, None, -4.8, -4.4, 219.0, None, None, 1.0, 715.0, None, 2021-01-04 10:00:00, None
2.0, 1084.0, None, -5.7, -5.0, 220.0, None, None, 1.0, 716.0, None, 2021-01-04 11:00:00, None
2.0, 1084.0, None, -5.3, -4.5, 490.0, None, None, 0.0, 717.0, None, 2021-01-04 12:00:00, None
3.0, 1084.0, None, -5.0, -4.2, 219.0, None, None, 0.0, 718.0, None, 2021-01-04 13:00:00, None
4.0, 1084.0, None, -4.3, -4.2, 221.0, None, None, 0.0, 719.0, None, 2021-01-04 14:00:00, None
3.0, 1084.0, None, -4.3, -4.3, 221.0, None, None, 0.0, 720.0, None, 2021-01-04 15:00:00, None
5.0, 1085.0, None, -4.4, -4.4, 221.0, None, None, 1.0, 724.0, None, 2021-01-04 16:00:00, None
