wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,snw_dpth,week_of_year,pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,SNOW_ON_THE_GROUND
155.0, None, None, 0.0, None, 2.3, None, -11.6, None, None, None, 86.0,2022-12-03 00:00:00, None,49,,,,,,,,,,,,
162.0, None, None, 0.0, None, 3.6, None, -11.6, None, None, None, 85.0,2022-12-03 01:00:00, None,49,,,,,,,,,,,,
63.0, None, None, 0.0, None, 3.3, None, -11.7, None, None, None, 87.0,2022-12-03 02:00:00, None,49,,,,,,,,,,,,
182.0, 87.0, 3.3, 0.0, -13.4, 2.2, -11.7, -12.4, 63.0, 0.0, 0.0, 87.0,2022-12-03 03:00:00, None,49,,,,,,,,,,,,
200.0, 87.0, 2.2, 0.0, -14.1, 3.0, -12.4, -12.7, 182.0, 0.0, 0.0, 86.0,2022-12-03 04:00:00, None,49,,,,,,,,,,,,
69.0, 86.0, None, 0.0, -14.6, 2.0, -12.7, -12.8, 200.0, 0.0, 0.0, 86.0,2022-12-03 05:00:00, None,49,,,,,,,,,,,,
105.0, 86.0, None, 0.0, -14.6, 2.9, -12.8, -12.2, 69.0, 0.0, 0.0, 85.0,2022-12-03 06:00:00, None,49,,,,,,,,,,,,
74.0, 85.0, 2.9, 0.0, -14.2, 3.0, -12.2, -11.3, 105.0, 0.0, 0.0, 85.0,2022-12-03 07:00:00, None,49,,,,,,,,,,,,
239.0, 85.0, None, 0.0, -13.3, 1.8, -11.3, -11.0, 74.0, 0.0, 0.0, 85.0,2022-12-03 08:00:00, None,49,,,,,,,,,,,,
269.0, 85.0, 1.8, 0.0, -13.0, 2.3, -11.0, -9.9, 239.0, 0.0, 0.0, 83.0,2022-12-03 09:00:00, None,49,,,,,,,,,,,,
240.0, 83.0, 2.3, 0.0, -12.2, 4.2, -9.9, -9.7, 269.0, 0.0, 0.0, 83.0,2022-12-03 10:00:00, None,49,,,,,,,,,,,,
266.0, 83.0, 4.2, 0.0, -12.0, 2.4, -9.7, -7.7, 240.0, 0.0, 0.0, 77.0,2022-12-03 11:00:00, None,49,,,,,,,,,,,,
311.0, 77.0, 2.4, 0.0, -11.0, 1.6, -7.7, -6.9, 266.0, 0.0, 0.0, 75.0,2022-12-03 12:00:00, None,49,,,,,,,,,,,,
259.0, 75.0, 1.6, 0.0, -10.6, 1.8, -6.9, -7.2, 311.0, 0.0, 0.0, 79.0,2022-12-03 13:00:00, None,49,,,,,,,,,,,,
209.0, 79.0, 1.8, 0.0, -10.2, 0.0, -7.2, -7.4, 259.0, 0.0, 0.0, 81.0,2022-12-03 14:00:00, None,49,,,,,,,,,,,,
326.0, 81.0, None, 0.0, -10.1, 4.9, -7.4, -7.7, 209.0, 0.0, 0.0, 84.0,2022-12-03 15:00:00, None,49,,,,,,,,,,,,
132.0, 84.0, 4.9, 0.0, -9.9, 2.7, -7.7, -7.9, 326.0, 0.0, 0.0, 86.0,2022-12-03 16:00:00, None,49,,,,,,,,,,,,
58.0, 86.0, 2.7, 0.0, -9.8, 3.8, -7.9, -8.0, 132.0, 0.0, 0.0, 88.0,2022-12-03 17:00:00, None,49,,,,,,,,,,,,
149.0, 88.0, 3.8, 0.0, -9.6, 2.2, -8.0, -8.2, 58.0, 0.0, 0.0, 87.0,2022-12-03 18:00:00, None,49,,,,,,,,,,,,
243.0, 87.0, 2.2, 0.0, -10.0, 2.3, -8.2, -8.0, 149.0, 0.0, 0.0, 83.0,2022-12-03 19:00:00, None,49,,,,,,,,,,,,
109.0, 83.0, 2.3, 0.0, -10.4, 3.6, -8.0, -8.4, 243.0, 0.0, 0.0, 88.0,2022-12-03 20:00:00, None,49,,,,,,,,,,,,
153.0, 88.0, 3.6, 0.0, -10.0, 1.6, -8.4, -8.4, 109.0, 0.0, 0.0, 89.0,2022-12-03 21:00:00, None,49,,,,,,,,,,,,
286.0, 89.0, 1.6, 0.0, -9.9, 3.0, -8.4, -8.5, 153.0, 0.0, 0.0, 85.0,2022-12-03 22:00:00, None,49,,,,,,,,,,,,
, 85.0, None, None, -10.6, None, -8.5, None, 286.0, 0.0, 0.0, None,2022-12-03 23:00:00, None,49,,,,,,,,,,,,
299.0, 88.0, 2.2, 0.0, -10.2, 3.0, -8.6, -8.6, 243.0, 0.0, 0.0, 89.0,2022-12-04 00:00:00, None,49,,,,,,,,,,,,
2.0, 89.0, None, 0.0, -10.1, 2.5, -8.6, -8.9, 299.0, 0.0, 0.0, 90.0,2022-12-04 01:00:00, None,49,,,,,,,,,,,,
266.0, 90.0, 2.5, 0.0, -10.2, 2.5, -8.9, -9.2, 2.0, 0.0, 0.0, 89.0,2022-12-04 02:00:00, None,49,,,,,,,,,,,,
193.0, 89.0, 2.5, 0.0, -10.7, 3.3, -9.2, -8.8, 266.0, 0.0, 0.0, 90.0,2022-12-04 03:00:00, None,49,,,,,,,,,,,,
284.0, 90.0, 3.3, 0.0, -10.1, 2.9, -8.8, -8.7, 193.0, 0.0, 0.0, 88.0,2022-12-04 04:00:00, None,49,,,,,,,,,,,,
118.0, 88.0, 2.9, 0.0, -10.3, 1.6, -8.7, -9.0, 284.0, 0.0, 0.0, 90.0,2022-12-04 05:00:00, None,49,,,,,,,,,,,,
302.0, 90.0, 1.6, 0.0, -10.3, 2.2, -9.0, -8.6, 118.0, 0.0, 0.0, 89.0,2022-12-04 06:00:00, None,49,,,,,,,,,,,,
38.0, 89.0, 2.2, 0.0, -10.1, 1.6, -8.6, -8.7, 302.0, 0.0, 0.0, 89.0,2022-12-04 07:00:00, None,49,,,,,,,,,,,,
