time,tasmin,tasmax,pcp,week_of_year
2019-06-25,1.8,16.0,0.0,26
2019-06-26,5.6,19.0,1.3,26
2019-06-27,4.9,16.6,2.3,26
2019-06-28,7.7,14.6,7.6,26
2019-06-29,6.5,17.1,15.0,26
2019-06-30,4.8,20.9,0.7,26
2019-07-01,10.8,23.0,3.4,26
