CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, 2.949, 99.8, None, None, None, 20.5, 25.33, None, 8.87, 240.2, 3.0, 8.9, 2.9, 2.7, None, None, None, 240.0, 3.6, None, None, 100.0, None,2020-07-01 00:00:00, None, None,27
None, 3.008, 99.8, None, None, None, 24.6, 27.76, None, 7.731, 244.6, 3.0, 7.7, 3.0, 2.7, None, None, None, 245.0, 3.6, None, None, 100.0, None,2020-07-01 01:00:00, None, None,27
None, 3.06, 99.8, None, None, None, 24.1, 27.39, None, 10.19, 237.5, 3.0, 10.2, 3.1, 2.7, None, None, None, 238.0, 3.6, None, None, 100.0, None,2020-07-01 02:00:00, None, None,27
None, 3.04, 99.8, None, None, None, 20.3, 26.54, None, 9.49, 242.0, 3.0, 9.5, 3.0, 2.7, None, None, None, 242.0, 3.6, None, None, 100.0, None,2020-07-01 03:00:00, None, None,27
None, 2.954, 99.8, None, None, None, 17.6, 27.12, None, 8.16, 244.3, 3.0, 8.2, 3.0, 2.7, None, None, None, 244.0, 3.6, None, None, 100.0, None,2020-07-01 04:00:00, None, None,27
None, 2.856, 99.8, None, None, None, 16.4, 28.16, None, 7.866, 231.8, 3.0, 7.9, 2.9, 2.7, None, None, None, 232.0, 3.6, None, None, 100.0, None,2020-07-01 05:00:00, None, None,27
None, 2.898, 99.9, None, None, None, 17.0, 25.16, None, 7.712, 224.3, 3.0, 7.7, 2.9, 2.7, None, None, None, 224.0, 3.6, None, None, 100.0, None,2020-07-01 06:00:00, None, None,27
None, 2.743, 99.8, None, None, None, 19.9, 25.31, None, 9.06, 225.0, 3.0, 9.1, 2.7, 2.7, None, None, None, 225.0, 2.9, None, None, 100.0, None,2020-07-01 07:00:00, None, None,27
None, 2.712, 99.7, None, None, None, 19.4, 24.31, None, 9.26, 219.9, 3.0, 9.3, 2.7, 2.7, None, None, None, 220.0, 3.0, None, None, 100.0, None,2020-07-01 08:00:00, None, None,27
None, 2.807, 99.6, None, None, None, 19.1, 23.27, None, 9.46, 220.3, 3.0, 9.5, 2.8, 2.7, None, None, None, 220.0, 3.0, None, None, 100.0, None,2020-07-01 09:00:00, None, None,27
None, 2.664, 99.6, None, None, None, 23.2, 22.03, None, 11.17, 220.5, 3.0, 11.2, 2.7, 2.6, None, None, None, 221.0, 3.0, None, None, 100.0, None,2020-07-01 10:00:00, None, None,27
None, 2.72, 99.6, None, None, None, 23.3, 24.82, None, 10.76, 219.7, 3.0, 10.8, 2.7, 2.4, None, None, None, 220.0, 3.0, None, None, 100.0, None,2020-07-01 11:00:00, None, None,27
None, 2.546, 99.6, None, None, None, 30.1, 22.36, None, 12.84, 225.3, 3.0, 12.8, 2.5, 2.3, None, None, None, 225.0, 3.0, None, None, 100.0, None,2020-07-01 12:00:00, None, None,27
None, 2.435, 99.7, None, None, None, 24.4, 22.5, None, 11.63, 218.3, 2.0, 11.6, 2.4, 2.2, None, None, None, 218.0, 3.0, None, None, 100.0, None,2020-07-01 13:00:00, None, None,27
None, 2.226, 99.5, None, None, None, 31.5, 23.5, None, 12.7, 218.6, 2.0, 12.7, 2.2, 2.0, None, None, None, 219.0, 3.0, None, None, 100.0, None,2020-07-01 14:00:00, None, None,27
