pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
None, 6.465, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, 6.5, 5.8, 0.2, None, None, -6999.0, 7.7, None, None, -6999.0, None,2020-07-01 00:00:00, -6999.0, None, -6999.0, -6999.0,27
None, 6.388, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, 6.4, 5.8, 0.0, None, None, -6999.0, 7.7, None, None, -6999.0, None,2020-07-01 01:00:00, -6999.0, None, -6999.0, -6999.0,27
None, 6.416, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, 6.4, 5.8, 0.0, None, None, -6999.0, 7.7, None, None, -6999.0, None,2020-07-01 02:00:00, -6999.0, None, -6999.0, -6999.0,27
None, 6.273, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, 6.3, 5.8, 0.0, None, None, -6999.0, 7.7, None, None, -6999.0, None,2020-07-01 03:00:00, -6999.0, None, -6999.0, -6999.0,27
None, 6.331, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, 6.3, 5.8, 0.1, None, None, -6999.0, 7.7, None, None, -6999.0, None,2020-07-01 04:00:00, -6999.0, None, -6999.0, -6999.0,27
None, 6.397, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, 6.4, 5.8, 0.0, None, None, -6999.0, 7.7, None, None, -6999.0, None,2020-07-01 05:00:00, -6999.0, None, -6999.0, -6999.0,27
None, 6.197, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, 6.2, 5.8, 0.8, None, None, -6999.0, 7.7, None, None, -6999.0, None,2020-07-01 06:00:00, -6999.0, None, -6999.0, -6999.0,27
None, 6.053, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, 6.1, 5.8, 0.3, None, None, -6999.0, 6.2, None, None, -6999.0, None,2020-07-01 07:00:00, -6999.0, None, -6999.0, -6999.0,27
None, 6.311, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, 6.3, 5.8, 0.0, None, None, -6999.0, 6.4, None, None, -6999.0, None,2020-07-01 08:00:00, -6999.0, None, -6999.0, -6999.0,27
None, 6.283, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, 6.3, 5.8, 0.0, None, None, -6999.0, 6.4, None, None, -6999.0, None,2020-07-01 09:00:00, -6999.0, None, -6999.0, -6999.0,27
None, 6.627, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, 6.6, 5.8, 0.0, None, None, -6999.0, 6.6, None, None, -6999.0, None,2020-07-01 10:00:00, -6999.0, None, -6999.0, -6999.0,27
None, 6.531, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, 6.5, 5.8, 0.7, None, None, -6999.0, 6.8, None, None, -6999.0, None,2020-07-01 11:00:00, -6999.0, None, -6999.0, -6999.0,27
None, 6.493, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, 6.5, 5.8, 1.5, None, None, -6999.0, 6.8, None, None, -6999.0, None,2020-07-01 12:00:00, -6999.0, None, -6999.0, -6999.0,27
None, 6.445, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, 6.4, 5.8, 2.4, None, None, -6999.0, 6.8, None, None, -6999.0, None,2020-07-01 13:00:00, -6999.0, None, -6999.0, -6999.0,27
None, 6.359, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, 6.4, 5.8, 1.7, None, None, -6999.0, 6.8, None, None, -6999.0, None,2020-07-01 14:00:00, -6999.0, None, -6999.0, -6999.0,27
None, 6.474, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, 6.5, 5.8, 1.7, None, None, -6999.0, 6.8, None, None, -6999.0, None,2020-07-01 15:00:00, -6999.0, None, -6999.0, -6999.0,27
None, 6.531, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, 6.5, 5.8, 1.1, None, None, -6999.0, 6.8, None, None, -6999.0, None,2020-07-01 16:00:00, -6999.0, None, -6999.0, -6999.0,27
None, 6.426, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, 6.4, 5.8, 1.2, None, None, -6999.0, 6.8, None, None, -6999.0, None,2020-07-01 17:00:00, -6999.0, None, -6999.0, -6999.0,27
None, 6.283, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, 6.3, 5.8, 0.4, None, None, -6999.0, 6.8, None, None, -6999.0, None,2020-07-01 18:00:00, -6999.0, None, -6999.0, -6999.0,27
None, 6.407, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, 6.4, 6.2, 0.4, None, None, -6999.0, 6.5, None, None, -6999.0, None,2020-07-01 19:00:00, -6999.0, None, -6999.0, -6999.0,27
None, 6.474, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, 6.5, 6.2, 0.3, None, None, -6999.0, 6.5, None, None, -6999.0, None,2020-07-01 20:00:00, -6999.0, None, -6999.0, -6999.0,27
None, 6.905, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, 6.9, 6.2, 0.0, None, None, -6999.0, 6.9, None, None, -6999.0, None,2020-07-01 21:00:00, -6999.0, None, -6999.0, -6999.0,27
None, 7.05, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, 7.1, 6.2, 0.0, None, None, -6999.0, 7.1, None, None, -6999.0, None,2020-07-01 22:00:00, -6999.0, None, -6999.0, -6999.0,27
12.7, 7.13, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, 7.1, 6.2, 0.0, None, None, -6999.0, 7.2, None, None, -6999.0, None,2020-07-01 23:00:00, -6999.0, None, -6999.0, -6999.0,27
12.5, 6.972, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, 7.0, 6.2, 0.0, None, None, -6999.0, 7.3, None, None, -6999.0, None,2020-07-02 00:00:00, -6999.0, None, -6999.0, -6999.0,27
12.5, 7.1, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, 7.1, 6.2, 0.0, None, None, -6999.0, 7.3, None, None, -6999.0, None,2020-07-02 01:00:00, -6999.0, None, -6999.0, -6999.0,27
12.9, 7.03, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, 7.0, 6.2, 0.4, None, None, -6999.0, 7.3, None, None, -6999.0, None,2020-07-02 02:00:00, -6999.0, None, -6999.0, -6999.0,27
12.9, 6.992, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, 7.0, 6.2, 0.0, None, None, -6999.0, 7.3, None, None, -6999.0, None,2020-07-02 03:00:00, -6999.0, None, -6999.0, -6999.0,27
12.9, 6.79, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, 6.8, 6.2, 0.0, None, None, -6999.0, 7.3, None, None, -6999.0, None,2020-07-02 04:00:00, -6999.0, None, -6999.0, -6999.0,27
13.1, 6.608, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, 6.6, 6.2, 0.2, None, None, -6999.0, 7.3, None, None, -6999.0, None,2020-07-02 05:00:00, -6999.0, None, -6999.0, -6999.0,27
12.5, 5.862, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, 5.9, 5.9, 0.2, None, None, -6999.0, 7.3, None, None, -6999.0, None,2020-07-02 06:00:00, -6999.0, None, -6999.0, -6999.0,27
12.4, 5.872, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, 5.9, 5.6, 0.2, None, None, -6999.0, 5.9, None, None, -6999.0, None,2020-07-02 07:00:00, -6999.0, None, -6999.0, -6999.0,27
12.4, 5.814, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, 5.8, 5.5, 0.0, None, None, -6999.0, 5.9, None, None, -6999.0, None,2020-07-02 08:00:00, -6999.0, None, -6999.0, -6999.0,27
12.7, 5.442, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, 5.4, 5.4, 0.3, None, None, -6999.0, 6.0, None, None, -6999.0, None,2020-07-02 09:00:00, -6999.0, None, -6999.0, -6999.0,27
12.7, 5.881, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, 5.9, 5.3, 0.0, None, None, -6999.0, 6.0, None, None, -6999.0, None,2020-07-02 10:00:00, -6999.0, None, -6999.0, -6999.0,27
12.6, 5.957, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, 6.0, 5.3, 0.6, None, None, -6999.0, 6.1, None, None, -6999.0, None,2020-07-02 11:00:00, -6999.0, None, -6999.0, -6999.0,27
11.8, 4.909, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, 4.9, 4.9, 0.7, None, None, -6999.0, 6.1, None, None, -6999.0, None,2020-07-02 12:00:00, -6999.0, None, -6999.0, -6999.0,27
9.4, 4.813, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, 4.8, 4.7, 0.1, None, None, -6999.0, 6.1, None, None, -6999.0, None,2020-07-02 13:00:00, -6999.0, None, -6999.0, -6999.0,27
7.7, 4.994, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, 5.0, 4.7, 0.0, None, None, -6999.0, 6.1, None, None, -6999.0, None,2020-07-02 14:00:00, -6999.0, None, -6999.0, -6999.0,27
6.3, 4.928, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, 4.9, 4.7, 0.3, None, None, -6999.0, 6.1, None, None, -6999.0, None,2020-07-02 15:00:00, -6999.0, None, -6999.0, -6999.0,27
5.6, 5.062, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, 5.1, 4.7, 0.4, None, None, -6999.0, 6.1, None, None, -6999.0, None,2020-07-02 16:00:00, -6999.0, None, -6999.0, -6999.0,27
4.4, 5.224, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, 5.2, 4.7, 0.0, None, None, -6999.0, 6.1, None, None, -6999.0, None,2020-07-02 17:00:00, -6999.0, None, -6999.0, -6999.0,27
