pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,week_of_year
0.7, 9.19, 78.11, 11.5, 12.2, 53.12, 3.66, 144.4, 6.0, 3.7, 9.2, 9.0, 6.0, 0.0, 144.0, None, 78.0,2020-07-01 00:00:00, None,27
0.7, 8.83, 79.86, 11.5, 13.1, 42.89, 4.359, 134.1, 6.0, 4.4, 8.8, 8.7, 6.0, 0.0, 134.0, None, 80.0,2020-07-01 01:00:00, None,27
0.7, 8.81, 80.4, 11.5, 13.5, 40.13, 4.451, 127.5, 6.0, 4.5, 8.8, 8.7, 6.0, 0.0, 128.0, None, 80.0,2020-07-01 02:00:00, None,27
0.7, 8.69, 80.4, 11.5, 12.2, 36.74, 4.951, 128.2, 6.0, 5.0, 8.7, 8.6, 6.0, 0.0, 128.0, None, 80.0,2020-07-01 03:00:00, None,27
0.7, 9.05, 78.55, 11.5, 18.4, 44.79, 3.933, 146.0, 6.0, 3.9, 9.1, 8.6, 6.0, 0.0, 146.0, None, 79.0,2020-07-01 04:00:00, None,27
0.7, 8.63, 81.6, 11.5, 12.8, 26.36, 4.752, 126.7, 6.0, 4.8, 8.6, 8.4, 6.0, 0.0, 127.0, None, 82.0,2020-07-01 05:00:00, None,27
0.7, 8.94, 78.62, 11.5, 14.4, 32.04, 3.216, 131.2, 5.0, 3.2, 8.9, 8.1, 5.0, 0.0, 131.0, None, 79.0,2020-07-01 06:00:00, None,27
0.7, 10.03, 73.45, 10.2, 16.6, 44.93, 4.393, 104.0, 6.0, 4.4, 10.0, 8.8, 6.0, 0.0, 104.0, None, 73.0,2020-07-01 07:00:00, None,27
0.7, 11.34, 68.59, 11.4, 18.4, 51.99, 5.793, 92.4, 6.0, 5.8, 11.3, 8.8, 6.0, 0.0, 92.0, None, 69.0,2020-07-01 08:00:00, None,27
0.7, 11.04, 67.76, 11.7, 17.5, 49.67, 5.642, 110.2, 5.0, 5.6, 11.0, 8.8, 5.0, 0.0, 110.0, None, 68.0,2020-07-01 09:00:00, None,27
