wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,snw_dpth
296.0, None, None,0.0, None,2.8, None,-0.7, None, None, None,97.0,2017-10-15 00:00:00,42,
260.0, None, None,0.0, None,2.0, None,-0.6, None, None, None,97.0,2017-10-15 01:00:00,42,
275.0, None, None,0.0, None,1.4, None,-0.4, None, None, None,97.0,2017-10-15 02:00:00,42,
308.0, None, None,0.0, None,1.4, None,-0.2, None, None, None,98.0,2017-10-15 03:00:00,42,
322.0, None, None,0.0, None,4.7, None,0.1, None, None, None,98.0,2017-10-15 04:00:00,42,
2.0, None, None,0.0, None,1.5, None,0.1, None, None, None,98.0,2017-10-15 05:00:00,42,
48.0, None, None,0.0, None,4.9, None,-1.5, None, None, None,97.0,2017-10-15 06:00:00,42,
38.0, None, None,0.0, None,3.9, None,-1.6, None, None, None,97.0,2017-10-15 07:00:00,42,
52.0, None, None,0.0, None,6.9, None,-1.2, None, None, None,97.0,2017-10-15 08:00:00,42,
55.0, None, None,0.0, None,2.5, None,0.5, None, None, None,97.0,2017-10-15 09:00:00,42,
131.0, None, None,0.4, None,2.4, None,2.3, None, None, None,95.0,2017-10-15 10:00:00,42,
36.0, None, None,4.6, None,2.6, None,3.3, None, None, None,90.0,2017-10-15 11:00:00,42,
141.0, None, None,0.8, None,4.3, None,4.4, None, None, None,87.0,2017-10-15 12:00:00,42,
298.0, None, None,0.6, None,3.4, None,3.2, None, None, None,92.0,2017-10-15 13:00:00,42,
191.0, None, None,1.4, None,2.9, None,4.1, None, None, None,91.0,2017-10-15 14:00:00,42,
190.0, None, None,0.8, None,2.9, None,3.3, None, None, None,93.0,2017-10-15 15:00:00,42,
230.0, None, None,0.6, None,5.1, None,3.2, None, None, None,94.0,2017-10-15 16:00:00,42,
257.0, None, None,0.4, None,5.2, None,3.0, None, None, None,95.0,2017-10-15 17:00:00,42,
230.0, None, None,0.4, None,5.2, None,3.1, None, None, None,93.0,2017-10-15 18:00:00,42,
55.0, None, None,0.0, None,3.0, None,0.8, None, None, None,96.0,2017-10-15 19:00:00,42,
138.0, None, None,0.2, None,2.3, None,2.3, None, None, None,92.0,2017-10-15 20:00:00,42,
307.0, None, None,0.0, None,2.9, None,0.4, None, None, None,97.0,2017-10-15 21:00:00,42,
301.0, None, None,0.0, None,2.1, None,0.8, None, None, None,97.0,2017-10-15 22:00:00,42,
302.0, None, None,0.0, None,3.6, None,1.7, None, None, None,94.0,2017-10-15 23:00:00,42,
355.0, None, None,0.0, None,3.3, None,1.2, None, None, None,96.0,2017-10-16 00:00:00,42,
215.0, None, None,0.0, None,4.1, None,2.2, None, None, None,92.0,2017-10-16 01:00:00,42,
241.0, None, None,0.0, None,4.6, None,2.7, None, None, None,91.0,2017-10-16 02:00:00,42,
102.0, None, None,0.0, None,3.6, None,3.0, None, None, None,91.0,2017-10-16 03:00:00,42,
230.0, None, None,0.2, None,6.7, None,3.2, None, None, None,91.0,2017-10-16 04:00:00,42,
216.0, None, None,0.2, None,4.7, None,2.9, None, None, None,91.0,2017-10-16 05:00:00,42,
166.0, None, None,0.2, None,4.4, None,3.0, None, None, None,92.0,2017-10-16 06:00:00,42,
159.0, None, None,0.4, None,2.9, None,2.8, None, None, None,93.0,2017-10-16 07:00:00,42,
230.0, None, None,0.2, None,8.1, None,3.4, None, None, None,89.0,2017-10-16 08:00:00,42,
219.0, None, None,0.2, None,6.6, None,3.9, None, None, None,87.0,2017-10-16 09:00:00,42,
202.0, None, None,0.2, None,5.6, None,5.1, None, None, None,82.0,2017-10-16 10:00:00,42,
216.0, None, None,0.0, None,7.0, None,5.1, None, None, None,81.0,2017-10-16 11:00:00,42,
200.0, None, None,0.0, None,10.4, None,5.9, None, None, None,78.0,2017-10-16 12:00:00,42,
196.0, None, None,0.0, None,9.6, None,6.0, None, None, None,80.0,2017-10-16 13:00:00,42,
207.0, None, None,0.0, None,10.7, None,6.4, None, None, None,85.0,2017-10-16 14:00:00,42,
187.0, None, None,0.0, None,12.5, None,6.0, None, None, None,82.0,2017-10-16 15:00:00,42,
192.0, None, None,0.0, None,8.7, None,5.2, None, None, None,84.0,2017-10-16 16:00:00,42,
164.0, None, None,0.0, None,7.7, None,5.0, None, None, None,85.0,2017-10-16 17:00:00,42,
157.0, None, None,0.0, None,7.5, None,4.7, None, None, None,86.0,2017-10-16 18:00:00,42,
173.0, None, None,0.0, None,9.1, None,4.5, None, None, None,87.0,2017-10-16 19:00:00,42,
183.0, None, None,0.0, None,9.4, None,4.6, None, None, None,87.0,2017-10-16 20:00:00,42,
189.0, None, None,0.0, None,10.4, None,5.2, None, None, None,86.0,2017-10-16 21:00:00,42,
182.0, None, None,0.0, None,13.0, None,5.3, None, None, None,87.0,2017-10-16 22:00:00,42,
184.0, None, None,0.0, None,12.6, None,5.5, None, None, None,88.0,2017-10-16 23:00:00,42,
175.0, None, None,0.0, None,15.9, None,5.6, None, None, None,89.0,2017-10-17 00:00:00,42,
166.0, None, None,0.0, None,11.4, None,5.5, None, None, None,89.0,2017-10-17 01:00:00,42,
152.0, None, None,0.0, None,8.4, None,5.6, None, None, None,89.0,2017-10-17 02:00:00,42,
174.0, None, None,0.0, None,10.4, None,5.5, None, None, None,94.0,2017-10-17 03:00:00,42,
175.0, None, None,0.4, None,9.9, None,5.3, None, None, None,98.0,2017-10-17 04:00:00,42,
191.0, None, None,0.0, None,13.5, None,5.8, None, None, None,97.0,2017-10-17 05:00:00,42,
189.0, None, None,0.0, None,14.4, None,6.1, None, None, None,92.0,2017-10-17 06:00:00,42,
188.0, None, None,0.0, None,16.5, None,6.4, None, None, None,89.0,2017-10-17 07:00:00,42,
193.0, None, None,0.0, None,13.5, None,6.8, None, None, None,86.0,2017-10-17 08:00:00,42,
209.0, None, None,1.2, None,14.8, None,6.1, None, None, None,93.0,2017-10-17 09:00:00,42,
210.0, None, None,2.8, None,14.4, None,5.6, None, None, None,95.0,2017-10-17 10:00:00,42,
314.0, None, None,4.2, None,31.0, None,-0.3, None, None, None,97.0,2017-10-17 11:00:00,42,
298.0, None, None,0.0, None,24.1, None,-1.5, None, None, None,96.0,2017-10-17 12:00:00,42,
296.0, None, None,0.0, None,17.1, None,-1.5, None, None, None,95.0,2017-10-17 13:00:00,42,
277.0, None, None,0.0, None,11.1, None,-0.6, None, None, None,96.0,2017-10-17 14:00:00,42,
277.0, None, None,0.0, None,9.4, None,-0.2, None, None, None,96.0,2017-10-17 15:00:00,42,
279.0, None, None,0.0, None,11.4, None,-0.9, None, None, None,96.0,2017-10-17 16:00:00,42,
285.0, None, None,0.0, None,12.2, None,-1.7, None, None, None,96.0,2017-10-17 17:00:00,42,
292.0, None, None,0.0, None,11.9, None,-2.3, None, None, None,96.0,2017-10-17 18:00:00,42,
308.0, None, None,0.0, None,4.8, None,-3.2, None, None, None,95.0,2017-10-17 19:00:00,42,
293.0, None, None,0.0, None,4.2, None,-2.9, None, None, None,95.0,2017-10-17 20:00:00,42,
280.0, None, None,0.0, None,7.4, None,-2.8, None, None, None,95.0,2017-10-17 21:00:00,42,
52.0, None, None,0.0, None,2.8, None,-3.3, None, None, None,95.0,2017-10-17 22:00:00,42,
