ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,avg_air_temp_pst1hr
0.0,0.0,0.0,0.0,2017-10-15,0.0,12.0,42,,,,,,
0.4,0.4,3.5,0.0,2017-10-16,0.0,13.5,42,,,,,,
7.2,7.2,8.0,0.0,2017-10-17,0.0,15.0,42,,,,,,
1.8,1.8,1.5,0.0,2017-10-18,0.0,7.0,42,,,,,,
0.8,0.8,3.5,0.0,2017-10-19,0.0,10.0,42,,,,,,
0.0,0.0,5.0,0.0,2017-10-20,0.0,14.5,42,,,,,,
10.2,10.2,3.0,0.0,2017-10-21,0.0,7.0,42,,,,,,
,,,,2017-10-15 00:00:00,,,42,,4.9,0.799,87.0,88.1,4.889
,,,,2017-10-15 01:00:00,,,42,,4.9,0.759998,88.1,87.8,4.925
,,,,2017-10-15 02:00:00,,,42,,4.9,0.652998,87.8,89.6,4.898
,,,,2017-10-15 03:00:00,,,42,,4.9,0.62,89.6,89.7,4.945
,,,,2017-10-15 04:00:00,,,42,,4.9,0.943,89.7,91.6,4.8
,,,,2017-10-15 05:00:00,,,42,,4.8,1.356,91.6,91.7,4.669
,,,,2017-10-15 06:00:00,,,42,,4.7,0.787998,91.7,91.1,4.865
,,,,2017-10-15 07:00:00,,,42,,4.9,1.119,91.1,91.1,4.863
,,,,2017-10-15 08:00:00,,,42,,4.9,0.602998,91.1,91.0,5.112
,,,,2017-10-15 09:00:00,,,42,,5.1,0.55,91.0,84.7,6.241
,,,,2017-10-15 10:00:00,,,42,,6.2,1.351,84.7,71.87,8.52
,,,,2017-10-15 11:00:00,,,42,,8.5,1.706,71.9,61.9,10.54
,,,,2017-10-15 12:00:00,,,42,,10.5,1.322,61.9,51.61,12.18
,,,,2017-10-15 13:00:00,,,42,,12.2,2.198,51.6,47.98,12.61
,,,,2017-10-15 14:00:00,,,42,,12.6,2.188,48.0,47.68,13.27
,,,,2017-10-15 15:00:00,,,42,,13.3,1.212,47.7,47.12,13.34
,,,,2017-10-15 16:00:00,,,42,,13.3,0.688,47.1,49.97,13.48
,,,,2017-10-15 17:00:00,,,42,,13.5,1.802,50.0,64.03,11.85
,,,,2017-10-15 18:00:00,,,42,,11.9,1.245,64.0,72.15,10.4
,,,,2017-10-15 19:00:00,,,42,,10.4,1.37,72.2,74.45,9.98
,,,,2017-10-15 20:00:00,,,42,,10.0,0.958998,74.5,77.66,9.49
,,,,2017-10-15 21:00:00,,,42,,9.5,1.235,77.7,68.48,10.36
,,,,2017-10-15 22:00:00,,,42,,10.4,0.963998,68.5,80.9,8.64
,,,,2017-10-15 23:00:00,,,42,,8.6,0.986,80.9,85.1,8.08
,,,,2017-10-16 00:00:00,,,42,,8.1,0.718999,85.1,78.06,8.73
,,,,2017-10-16 01:00:00,,,42,,8.7,0.769999,78.1,76.83,8.61
,,,,2017-10-16 02:00:00,,,42,,8.6,0.735,76.8,79.41,8.37
,,,,2017-10-16 03:00:00,,,42,,8.4,1.111,79.4,86.5,7.87
,,,,2017-10-16 04:00:00,,,42,,7.9,0.906,86.5,86.6,7.499
,,,,2017-10-16 05:00:00,,,42,,7.5,0.999,86.6,81.2,8.32
,,,,2017-10-16 06:00:00,,,42,,8.3,1.504,81.2,79.94,8.56
,,,,2017-10-16 07:00:00,,,42,,8.6,1.179,79.9,70.01,9.66
,,,,2017-10-16 08:00:00,,,42,,9.7,2.067,70.0,64.19,10.54
,,,,2017-10-16 09:00:00,,,42,,10.5,1.746,64.2,63.95,10.78
,,,,2017-10-16 10:00:00,,,42,,10.8,1.321,64.0,62.14,11.36
,,,,2017-10-16 11:00:00,,,42,,11.4,2.483,62.1,63.34,11.69
,,,,2017-10-16 12:00:00,,,42,,11.7,1.663,63.3,64.24,11.92
,,,,2017-10-16 13:00:00,,,42,,11.9,2.113,64.2,59.4,12.88
,,,,2017-10-16 14:00:00,,,42,,12.9,2.539,59.4,59.87,12.98
,,,,2017-10-16 15:00:00,,,42,,13.0,0.833998,59.9,58.53,13.21
,,,,2017-10-16 16:00:00,,,42,,13.2,2.092,58.5,51.58,14.13
,,,,2017-10-16 17:00:00,,,42,,14.1,1.699,51.6,51.43,14.06
,,,,2017-10-16 18:00:00,,,42,,14.1,1.467,51.4,59.18,13.06
,,,,2017-10-16 19:00:00,,,42,,13.1,1.142,59.2,64.23,12.44
,,,,2017-10-16 20:00:00,,,42,,12.4,0.940998,64.2,63.75,12.39
,,,,2017-10-16 21:00:00,,,42,,12.4,0.948,63.8,62.65,12.36
,,,,2017-10-16 22:00:00,,,42,,12.4,0.865998,62.7,66.72,11.74
,,,,2017-10-16 23:00:00,,,42,,11.7,0.912998,66.7,65.01,11.98
,,,,2017-10-17 00:00:00,,,42,,12.0,0.811999,65.0,66.96,11.7
