ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year
3.0,3.0,0.0,0.0,2016-03-04,18.0,9.5,10
8.0,8.0,1.5,0.0,2016-03-05,15.0,9.0,10
7.6,7.6,2.5,0.0,2016-03-06,11.0,8.0,10
8.2,8.2,0.0,0.0,2016-03-07,10.0,7.0,10
0.4,0.0,0.5,0.4,2016-03-08,9.0,6.5,10
8.6,3.2,-1.0,5.4,2016-03-09,9.0,3.5,10
2.4,2.4,0.0,0.0,2016-03-10,14.0,9.5,10
