AirTemperature,Rain,WindSpeed,SnowDepth,time,WindDirection,RelativeHumidity,week_of_year
11.6,0.0,3.5, None,2018-08-13 00:00:00,251.0,94.0,33
11.8,0.0,5.3, None,2018-08-13 00:15:00,266.0,94.0,33
11.7,0.0,3.7, None,2018-08-13 00:30:00,247.0,94.0,33
11.5,0.0,3.8, None,2018-08-13 00:45:00,262.0,95.0,33
11.3,0.0,2.7, None,2018-08-13 01:00:00,256.0,96.0,33
11.3,0.0,0.7, None,2018-08-13 01:15:00,258.0,96.0,33
11.2,0.0,2.9, None,2018-08-13 01:30:00,269.0,98.0,33
11.2,0.0,0.7, None,2018-08-13 01:45:00,269.0,98.0,33
11.5,0.0,4.1, None,2018-08-13 02:00:00,286.0,98.0,33
11.9,0.0,4.4, None,2018-08-13 02:15:00,273.0,98.0,33
11.8,0.0,2.3, None,2018-08-13 02:30:00,257.0,98.0,33
11.6,0.0,6.3, None,2018-08-13 02:45:00,284.0,98.0,33
11.5,0.0,4.5, None,2018-08-13 03:00:00,282.0,97.0,33
11.7,0.0,6.3, None,2018-08-13 03:15:00,284.0,99.0,33
11.9,0.0,7.8, None,2018-08-13 03:30:00,284.0,99.0,33
11.8,0.0,7.1, None,2018-08-13 03:45:00,288.0,98.0,33
11.8,0.0,7.3, None,2018-08-13 04:00:00,283.0,98.0,33
11.7,0.0,8.0, None,2018-08-13 04:15:00,284.0,99.0,33
11.9,0.0,7.6, None,2018-08-13 04:30:00,280.0,98.0,33
11.6,0.0,7.0, None,2018-08-13 04:45:00,284.0,98.0,33
11.4,0.0,7.2, None,2018-08-13 05:00:00,286.0,99.0,33
11.4,0.0,6.6, None,2018-08-13 05:15:00,276.0,99.0,33
11.4,0.0,8.1, None,2018-08-13 05:30:00,290.0,99.0,33
11.6,0.0,5.6, None,2018-08-13 05:45:00,279.0,99.0,33
11.7,0.0,9.1, None,2018-08-13 06:00:00,287.0,98.0,33
11.8,0.0,7.5, None,2018-08-13 06:15:00,281.0,98.0,33
12.1,0.0,4.8, None,2018-08-13 06:30:00,264.0,97.0,33
12.5,0.0,4.9, None,2018-08-13 06:45:00,279.0,96.0,33
13.0,0.0,4.1, None,2018-08-13 07:00:00,282.0,95.0,33
13.8,0.0,0.3, None,2018-08-13 07:15:00,354.0,94.0,33
14.6,0.0,0.2, None,2018-08-13 07:30:00,286.0,91.0,33
15.8,0.0,2.3, None,2018-08-13 07:45:00,20.0,83.0,33
17.3,0.0,4.3, None,2018-08-13 08:00:00,40.0,77.0,33
18.1,0.0,4.3, None,2018-08-13 08:15:00,77.0,74.0,33
18.2,0.0,5.7, None,2018-08-13 08:30:00,73.0,72.0,33
18.9,0.0,6.3, None,2018-08-13 08:45:00,69.0,69.0,33
19.5,0.0,6.4, None,2018-08-13 09:00:00,53.0,66.0,33
20.5,0.0,7.3, None,2018-08-13 09:15:00,42.0,62.0,33
20.7,0.0,7.9, None,2018-08-13 09:30:00,36.0,59.0,33
21.2,0.0,7.0, None,2018-08-13 09:45:00,44.0,56.0,33
21.7,0.0,6.2, None,2018-08-13 10:00:00,63.0,57.0,33
22.2,0.0,5.6, None,2018-08-13 10:15:00,142.0,56.0,33
22.4,0.0,6.9, None,2018-08-13 10:30:00,339.0,54.0,33
22.4,0.0,9.2, None,2018-08-13 10:45:00,7.0,54.0,33
23.2,0.0,6.9, None,2018-08-13 11:00:00,55.0,50.0,33
23.1,0.0,9.4, None,2018-08-13 11:15:00,38.0,51.0,33
23.2,0.0,10.3, None,2018-08-13 11:30:00,67.0,51.0,33
23.4,0.0,9.7, None,2018-08-13 11:45:00,58.0,50.0,33
23.8,0.0,9.4, None,2018-08-13 12:00:00,77.0,49.0,33
24.0,0.0,10.1, None,2018-08-13 12:15:00,80.0,50.0,33
24.6,0.0,10.5, None,2018-08-13 12:30:00,70.0,46.0,33
24.8,0.0,9.8, None,2018-08-13 12:45:00,80.0,45.0,33
25.1,0.0,9.5, None,2018-08-13 13:00:00,62.0,42.0,33
25.4,0.0,7.4, None,2018-08-13 13:15:00,72.0,43.0,33
25.7,0.0,8.5, None,2018-08-13 13:30:00,51.0,42.0,33
25.8,0.0,8.8, None,2018-08-13 13:45:00,68.0,42.0,33
26.1,0.0,8.4, None,2018-08-13 14:00:00,69.0,40.0,33
26.4,0.0,8.2, None,2018-08-13 14:15:00,71.0,38.0,33
26.3,0.0,9.0, None,2018-08-13 14:30:00,70.0,38.0,33
26.8,0.0,8.6, None,2018-08-13 14:45:00,80.0,37.0,33
26.5,0.0,9.0, None,2018-08-13 15:00:00,77.0,38.0,33
27.0,0.0,6.9, None,2018-08-13 15:15:00,69.0,35.0,33
27.1,0.0,7.4, None,2018-08-13 15:30:00,72.0,36.0,33
27.0,0.0,6.5, None,2018-08-13 15:45:00,55.0,35.0,33
26.7,0.0,7.1, None,2018-08-13 16:00:00,67.0,35.0,33
26.8,0.0,6.6, None,2018-08-13 16:15:00,71.0,38.0,33
26.6,0.0,5.5, None,2018-08-13 16:30:00,75.0,39.0,33
26.3,0.0,5.8, None,2018-08-13 16:45:00,81.0,41.0,33
26.6,0.0,3.3, None,2018-08-13 17:00:00,120.0,42.0,33
26.7,0.0,2.4, None,2018-08-13 17:15:00,152.0,44.0,33
26.4,0.0,1.5, None,2018-08-13 17:30:00,78.0,45.0,33
25.8,0.0,0.9, None,2018-08-13 17:45:00,61.0,47.0,33
24.8,0.0,4.3, None,2018-08-13 18:00:00,100.0,52.0,33
23.8,0.0,5.2, None,2018-08-13 18:15:00,106.0,55.0,33
23.0,0.0,4.1, None,2018-08-13 18:30:00,102.0,57.0,33
22.3,0.0,3.7, None,2018-08-13 18:45:00,93.0,60.0,33
21.6,0.0,2.1, None,2018-08-13 19:00:00,60.0,62.0,33
20.9,0.0,0.6, None,2018-08-13 19:15:00,70.0,64.0,33
