pcpn_amt_pst24hrs,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,cum_pcpn_amt,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,snw_dpth,MAX_TEMP,week_of_year
1.0, None, 0.0,233.0,1197.0, None,2022-12-10 00:00:00, None, None, 416.0, None,50
1.0, None, 0.0,233.0,1197.0, None,2022-12-10 01:00:00, None, None, None, None,50
1.0, None, 0.0,233.0,1197.0, None,2022-12-10 02:00:00, None, None, None, None,50
1.0, None, 0.0,233.0,1197.0, None,2022-12-10 03:00:00, None, None, None, None,50
1.0, None, 0.0,233.0,1197.0, None,2022-12-10 04:00:00, None, None, None, None,50
1.0, None, 0.0,233.0,1197.0, None,2022-12-10 05:00:00, None, None, None, None,50
1.0, None, 0.0,233.0,1197.0, None,2022-12-10 06:00:00, None, None, None, None,50
0.0, None, 0.0,233.0,1197.0, None,2022-12-10 07:00:00, None, None, None, None,50
0.0, None, 0.0,233.0,1197.0, None,2022-12-10 08:00:00, None, None, None, None,50
0.0, None, 0.0,233.0,1197.0, None,2022-12-10 09:00:00, None, None, None, None,50
0.0, None, 0.0,233.0,1197.0, None,2022-12-10 11:00:00, None, None, None, None,50
0.0, None, 0.0,233.0,1197.0, None,2022-12-10 12:00:00, None, None, None, None,50
0.0, None, 0.0,233.0,1197.0, None,2022-12-10 13:00:00, None, None, None, None,50
0.0, None, 0.0,234.0,1197.0, None,2022-12-10 14:00:00, None, None, None, None,50
0.0, None, 0.0,234.0,1197.0, None,2022-12-10 15:00:00, None, None, None, None,50
0.0, None, 0.0,234.0,1197.0, None,2022-12-10 16:00:00, None, None, None, None,50
0.0, None, 0.0,234.0,1197.0, None,2022-12-10 17:00:00, None, None, None, None,50
0.0, None, 0.0,234.0,1197.0, None,2022-12-10 18:00:00, None, None, None, None,50
0.0, None, 0.0,235.0,1197.0, None,2022-12-10 19:00:00, None, None, None, None,50
0.0, None, 0.0,235.0,1197.0, None,2022-12-10 20:00:00, None, None, None, None,50
0.0, None, 0.0,235.0,1197.0, None,2022-12-10 21:00:00, None, None, None, None,50
1.0, None, 1.0,236.0,1198.0, None,2022-12-10 22:00:00, None, None, None, None,50
1.0, None, 0.0,236.0,1198.0, None,2022-12-10 23:00:00, None, None, None, None,50
1.0, None, 0.0,236.0,1198.0, None,2022-12-11 00:00:00, None, None, None, None,50
1.0, None, 0.0,236.0,1198.0, None,2022-12-11 01:00:00, None, None, None, None,50
1.0, None, 0.0,236.0,1198.0, None,2022-12-11 02:00:00, None, None, None, None,50
1.0, None, 0.0,237.0,1198.0, None,2022-12-11 03:00:00, None, None, None, None,50
2.0, None, 1.0,237.0,1199.0, None,2022-12-11 04:00:00, None, None, None, None,50
1.0, None, None,237.0,1198.0, None,2022-12-11 05:00:00, None, None, None, None,50
1.0, None, 0.0,237.0,1198.0, None,2022-12-11 06:00:00, None, None, None, None,50
2.0, None, 1.0,237.0,1199.0, None,2022-12-11 07:00:00, None, None, None, None,50
1.0, None, None,237.0,1198.0, None,2022-12-11 08:00:00, None, None, None, None,50
1.0, None, 0.0,237.0,1198.0, None,2022-12-11 09:00:00, None, None, None, None,50
1.0, None, 0.0,237.0,1198.0, None,2022-12-11 10:00:00, None, None, None, None,50
1.0, None, 0.0,237.0,1198.0, None,2022-12-11 11:00:00, None, None, None, None,50
1.0, None, 0.0,237.0,1198.0, None,2022-12-11 12:00:00, None, None, None, None,50
1.0, None, 0.0,237.0,1198.0, None,2022-12-11 13:00:00, None, None, None, None,50
1.0, None, 0.0,237.0,1198.0, None,2022-12-11 14:00:00, None, None, None, None,50
1.0, None, 0.0,237.0,1198.0, None,2022-12-11 15:00:00, None, None, None, None,50
1.0, None, 0.0,238.0,1198.0, None,2022-12-11 16:00:00, None, None, None, None,50
1.0, None, 0.0,238.0,1198.0, None,2022-12-11 17:00:00, None, None, None, None,50
2.0, None, 1.0,238.0,1199.0, None,2022-12-11 18:00:00, None, None, None, None,50
2.0, None, 0.0,238.0,1199.0, None,2022-12-11 19:00:00, None, None, None, None,50
1.0, None, None,238.0,1198.0, None,2022-12-11 20:00:00, None, None, None, None,50
1.0, None, 0.0,238.0,1198.0, None,2022-12-11 21:00:00, None, None, None, None,50
0.0, None, 0.0,238.0,1198.0, None,2022-12-11 22:00:00, None, None, None, None,50
0.0, None, 0.0,238.0,1198.0, None,2022-12-11 23:00:00, -999.0, None, None, None,50
0.0, None, 0.0,238.0,1198.0, None,2022-12-12 00:00:00, -999.0, None, 416.0, None,50
0.0, None, 0.0,238.0,1198.0, None,2022-12-12 01:00:00, None, None, None, None,50
0.0, None, 0.0,238.0,1198.0, None,2022-12-12 02:00:00, None, None, None, None,50
0.0, None, 0.0,238.0,1198.0, None,2022-12-12 03:00:00, None, None, None, None,50
None, None, 0.0,238.0,1198.0, None,2022-12-12 04:00:00, None, None, None, None,50
0.0, None, 0.0,238.0,1198.0, None,2022-12-12 05:00:00, None, None, None, None,50
0.0, None, 0.0,238.0,1198.0, None,2022-12-12 06:00:00, None, None, None, None,50
None, None, 0.0,238.0,1198.0, None,2022-12-12 07:00:00, None, None, None, None,50
0.0, None, 0.0,238.0,1198.0, None,2022-12-12 08:00:00, None, None, None, None,50
