pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,snwfl_amt_pst1hr,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None,-14.61,86.4, None, None, None, None, None, None, None, None, None,-16.0,870.0, None, None, None,2018-02-26 00:00:00, None, 92.2, None,9
None,-15.23,86.1, None, None, None, None, None, None, None, None, None,-17.0,871.0, None, None, None,2018-02-26 01:00:00, None, 92.2, None,9
None,-13.91,89.3, None, None, None, None, None, None, None, None, None,-15.0,871.0, None, None, None,2018-02-26 02:00:00, None, 92.2, None,9
None,-14.79,85.8, None, None, None, None, None, None, None, None, None,-16.0,872.0, None, None, None,2018-02-26 03:00:00, None, 92.0, None,9
None,-14.69,86.0, None, None, None, None, None, None, None, None, None,-16.0,872.0, None, None, None,2018-02-26 04:00:00, None, 92.0, None,9
None,-14.79,86.8, None, None, None, None, None, None, None, None, None,-16.0,873.0, None, None, None,2018-02-26 05:00:00, None, 92.1, None,9
None,-16.43,85.4, None, None, None, None, None, None, None, None, None,-18.0,874.0, None, None, None,2018-02-26 06:00:00, None, 91.9, None,9
None,-17.17,86.1, None, None, None, None, None, None, None, None, None,-19.0,875.0, None, None, None,2018-02-26 07:00:00, None, 91.6, None,9
None,-17.41,86.1, None, None, None, None, None, None, None, None, None,-19.0,876.0, None, None, None,2018-02-26 08:00:00, None, 91.9, None,9
None,-12.49,81.1, None, None, None, None, None, None, None, None, None,-15.0,876.0, None, None, None,2018-02-26 09:00:00, None, 91.5, None,9
None,-5.424,69.44, None, None, None, None, None, None, None, None, None,-10.0,876.0, None, None, None,2018-02-26 10:00:00, None, 92.4, None,9
None,-3.304,63.44, None, None, None, None, None, None, None, None, None,-9.0,876.0, None, None, None,2018-02-26 11:00:00, None, 90.8, None,9
None,-2.327,65.07, None, None, None, None, None, None, None, None, None,-8.0,877.0, None, None, None,2018-02-26 12:00:00, None, 90.0, None,9
None,-1.229,42.12, None, None, None, None, None, None, None, None, None,-11.0,876.0, None, None, None,2018-02-26 13:00:00, None, 90.2, None,9
None,0.086,39.3, None, None, None, None, None, None, None, None, None,-12.0,876.0, None, None, None,2018-02-26 14:00:00, None, 89.5, None,9
None,-1.446,44.77, None, None, None, None, None, None, None, None, None,-11.0,877.0, None, None, None,2018-02-26 15:00:00, None, 90.9, None,9
None,-3.395,55.27, None, None, None, None, None, None, None, None, None,-9.0,877.0, None, None, None,2018-02-26 16:00:00, None, 91.0, None,9
None,-5.906,73.73, None, None, None, None, None, None, None, None, None,-9.0,877.0, None, None, None,2018-02-26 17:00:00, None, 91.0, None,9
None,-6.019,70.84, None, None, None, None, None, None, None, None, None,-10.0,877.0, None, None, None,2018-02-26 18:00:00, None, 91.1, None,9
None,-8.28,77.53, None, None, None, None, None, None, None, None, None,-11.0,878.0, None, None, None,2018-02-26 19:00:00, None, 91.2, None,9
None,-10.22,86.4, None, None, None, None, None, None, None, None, None,-12.0,877.0, None, None, None,2018-02-26 20:00:00, None, 91.2, None,9
None,-12.02,87.3, None, None, None, None, None, None, None, None, None,-13.0,877.0, None, None, None,2018-02-26 21:00:00, None, 91.0, None,9
None,-12.98,90.4, None, None, None, None, None, None, None, None, None,-14.0,877.0, None, None, None,2018-02-26 22:00:00, None, 91.1, None,9
None,-14.24,85.7, None, None, None, None, None, None, None, None, None,-16.0,877.0, None, None, None,2018-02-26 23:00:00, None, 90.8, None,9
None,-14.46,89.1, None, None, None, None, None, None, None, None, None,-16.0,876.0, None, None, None,2018-02-27 00:00:00, None, 91.2, None,9
None,-14.45,87.5, None, None, None, None, None, None, None, None, None,-16.0,876.0, None, None, None,2018-02-27 01:00:00, None, 91.1, None,9
None,-14.94,86.2, None, None, None, None, None, None, None, None, None,-17.0,875.0, None, None, None,2018-02-27 02:00:00, None, 91.0, None,9
None,-14.78,85.6, None, None, None, None, None, None, None, None, None,-16.0,875.0, None, None, None,2018-02-27 03:00:00, None, 90.9, None,9
None,-13.82,87.1, None, None, None, None, None, None, None, None, None,-15.0,875.0, None, None, None,2018-02-27 04:00:00, None, 91.2, None,9
None,-12.77,88.4, None, None, None, None, None, None, None, None, None,-14.0,874.0, None, None, None,2018-02-27 05:00:00, None, 91.3, None,9
None,-11.68,89.4, None, None, None, None, None, None, None, None, None,-13.0,874.0, None, None, None,2018-02-27 06:00:00, None, 91.1, None,9
None,-11.49,89.9, None, None, None, None, None, None, None, None, None,-13.0,874.0, None, None, None,2018-02-27 07:00:00, None, 91.3, None,9
None,-10.19,87.3, None, None, None, None, None, None, None, None, None,-12.0,874.0, None, None, None,2018-02-27 08:00:00, None, 91.0, None,9
None,-5.799,66.18, None, None, None, None, None, None, None, None, None,-11.0,873.0, None, None, None,2018-02-27 09:00:00, None, 90.6, None,9
None,-2.986,59.66, None, None, None, None, None, None, None, None, None,-9.0,873.0, None, None, None,2018-02-27 10:00:00, None, 90.5, None,9
None,-0.675,49.46, None, None, None, None, None, None, None, None, None,-9.0,872.0, None, None, None,2018-02-27 11:00:00, None, 91.0, None,9
None,0.077,47.54, None, None, None, None, None, None, None, None, None,-9.0,872.0, None, None, None,2018-02-27 12:00:00, None, 87.6, None,9
None,-0.718,51.04, None, None, None, None, None, None, None, None, None,-9.0,872.0, None, None, None,2018-02-27 13:00:00, None, 89.3, None,9
None,-1.112,52.65, None, None, None, None, None, None, None, None, None,-9.0,872.0, None, None, None,2018-02-27 14:00:00, None, 90.1, None,9
None,-1.311,57.31, None, None, None, None, None, None, None, None, None,-8.0,872.0, None, None, None,2018-02-27 15:00:00, None, 90.1, None,9
None,-1.733,60.68, None, None, None, None, None, None, None, None, None,-8.0,872.0, None, None, None,2018-02-27 16:00:00, None, 89.7, None,9
None,-2.687,66.04, None, None, None, None, None, None, None, None, None,-8.0,872.0, None, None, None,2018-02-27 17:00:00, None, 89.4, None,9
None,-3.169,67.98, None, None, None, None, None, None, None, None, None,-8.0,873.0, None, None, None,2018-02-27 18:00:00, None, 89.4, None,9
None,-3.683,71.87, None, None, None, None, None, None, None, None, None,-8.0,873.0, None, None, None,2018-02-27 19:00:00, None, 89.5, None,9
None,-3.694,72.3, None, None, None, None, None, None, None, None, None,-7.0,873.0, None, None, None,2018-02-27 20:00:00, None, 89.8, None,9
None,-4.769,76.28, None, None, None, None, None, None, None, None, None,-8.0,873.0, None, None, None,2018-02-27 21:00:00, None, 90.0, None,9
None,-6.01,81.5, None, None, None, None, None, None, None, None, None,-8.0,874.0, None, None, None,2018-02-27 22:00:00, None, 90.1, None,9
None,-7.698,85.1, None, None, None, None, None, None, None, None, None,-10.0,874.0, None, None, None,2018-02-27 23:00:00, None, 90.5, None,9
None,-9.18,89.0, None, None, None, None, None, None, None, None, None,-10.0,875.0, None, None, None,2018-02-28 00:00:00, None, 90.9, None,9
None,-10.28,88.7, None, None, None, None, None, None, None, None, None,-12.0,875.0, None, None, None,2018-02-28 01:00:00, None, 91.6, None,9
None,-11.24,91.2, None, None, None, None, None, None, None, None, None,-12.0,875.0, None, None, None,2018-02-28 02:00:00, None, 92.0, None,9
None,-11.29,88.8, None, None, None, None, None, None, None, None, None,-13.0,875.0, None, None, None,2018-02-28 03:00:00, None, 92.3, None,9
None,-11.29,89.9, None, None, None, None, None, None, None, None, None,-12.0,875.0, None, None, None,2018-02-28 04:00:00, None, 91.9, None,9
None,-11.45,88.7, None, None, None, None, None, None, None, None, None,-13.0,875.0, None, None, None,2018-02-28 05:00:00, None, 91.1, None,9
None,-11.74,88.7, None, None, None, None, None, None, None, None, None,-13.0,875.0, None, None, None,2018-02-28 06:00:00, None, 89.9, None,9
None,-12.58,89.4, None, None, None, None, None, None, None, None, None,-14.0,875.0, None, None, None,2018-02-28 07:00:00, None, 90.1, None,9
None,-13.1,87.5, None, None, None, None, None, None, None, None, None,-15.0,876.0, None, None, None,2018-02-28 08:00:00, None, 90.0, None,9
None,-10.22,87.6, None, None, None, None, None, None, None, None, None,-12.0,876.0, None, None, None,2018-02-28 09:00:00, None, 90.1, None,9
None,-3.462,62.79, None, None, None, None, None, None, None, None, None,-9.0,876.0, None, None, None,2018-02-28 10:00:00, None, 88.7, None,9
None,-0.582,53.93, None, None, None, None, None, None, None, None, None,-8.0,876.0, None, None, None,2018-02-28 11:00:00, None, 88.4, None,9
None,2.924,38.93, None, None, None, None, None, None, None, None, None,-10.0,875.0, None, None, None,2018-02-28 12:00:00, None, 89.0, None,9
None,1.004,42.11, None, None, None, None, None, None, None, None, None,-11.0,875.0, None, None, None,2018-02-28 13:00:00, None, 89.7, None,9
None,1.479,39.24, None, None, None, None, None, None, None, None, None,-11.0,874.0, None, None, None,2018-02-28 14:00:00, None, 89.5, None,9
None,0.845,35.73, None, None, None, None, None, None, None, None, None,-13.0,874.0, None, None, None,2018-02-28 15:00:00, None, 89.4, None,9
None,-0.573,50.43, None, None, None, None, None, None, None, None, None,-8.0,874.0, None, None, None,2018-02-28 16:00:00, None, 89.0, None,9
None,-1.744,67.3, None, None, None, None, None, None, None, None, None,-6.0,874.0, None, None, None,2018-02-28 17:00:00, None, 89.1, None,9
None,-2.968,74.4, None, None, None, None, None, None, None, None, None,-6.0,874.0, None, None, None,2018-02-28 18:00:00, None, 89.2, None,9
None,-3.673,78.44, None, None, None, None, None, None, None, None, None,-6.0,874.0, None, None, None,2018-02-28 19:00:00, None, 89.5, None,9
None,-4.484,80.7, None, None, None, None, None, None, None, None, None,-7.0,874.0, None, None, None,2018-02-28 20:00:00, None, 89.8, None,9
None,-5.156,83.1, None, None, None, None, None, None, None, None, None,-7.0,874.0, None, None, None,2018-02-28 21:00:00, None, 89.9, None,9
None,-6.162,85.2, None, None, None, None, None, None, None, None, None,-8.0,874.0, None, None, None,2018-02-28 22:00:00, None, 89.8, None,9
None,-7.022,89.0, None, None, None, None, None, None, None, None, None,-8.0,874.0, None, None, None,2018-02-28 23:00:00, None, 90.0, None,9
None,-8.42,89.7, None, None, None, None, None, None, None, None, None,-10.0,874.0, None, None, None,2018-03-01 00:00:00, None, 89.9, None,9
None,-9.46,90.6, None, None, None, None, None, None, None, None, None,-11.0,874.0, None, None, None,2018-03-01 01:00:00, None, 89.7, None,9
None,-9.92,91.2, None, None, None, None, None, None, None, None, None,-11.0,873.0, None, None, None,2018-03-01 02:00:00, None, 89.9, None,9
None,-9.37,91.3, None, None, None, None, None, None, None, None, None,-10.0,873.0, None, None, None,2018-03-01 03:00:00, None, 90.0, None,9
None,-9.23,91.3, None, None, None, None, None, None, None, None, None,-10.0,873.0, None, None, None,2018-03-01 04:00:00, None, 89.8, None,9
None,-9.27,90.1, None, None, None, None, None, None, None, None, None,-10.0,873.0, None, None, None,2018-03-01 05:00:00, None, 89.9, None,9
None,-9.34,90.6, None, None, None, None, None, None, None, None, None,-11.0,873.0, None, None, None,2018-03-01 06:00:00, None, 89.6, None,9
None,-9.7,89.8, None, None, None, None, None, None, None, None, None,-11.0,873.0, None, None, None,2018-03-01 07:00:00, None, 89.7, None,9
None,-8.7,89.8, None, None, None, None, None, None, None, None, None,-10.0,873.0, None, None, None,2018-03-01 08:00:00, None, 89.6, None,9
None,-5.805,82.9, None, None, None, None, None, None, None, None, None,-8.0,873.0, None, None, None,2018-03-01 09:00:00, None, 89.5, None,9
None,-1.481,60.15, None, None, None, None, None, None, None, None, None,-7.0,873.0, None, None, None,2018-03-01 10:00:00, None, 89.1, None,9
None,-0.001,56.66, None, None, None, None, None, None, None, None, None,-8.0,873.0, None, None, None,2018-03-01 11:00:00, None, 88.6, None,9
None,0.588,66.06, None, None, None, None, None, None, None, None, None,-5.0,873.0, None, None, None,2018-03-01 12:00:00, None, 88.1, None,9
None,1.456,65.77, None, None, None, None, None, None, None, None, None,-4.0,872.0, None, None, None,2018-03-01 13:00:00, None, 88.2, None,9
None,2.072,63.36, None, None, None, None, None, None, None, None, None,-4.0,871.0, None, None, None,2018-03-01 14:00:00, None, 89.4, None,9
None,1.842,63.06, None, None, None, None, None, None, None, None, None,-4.0,871.0, None, None, None,2018-03-01 15:00:00, None, 89.4, None,9
None,1.445,65.97, None, None, None, None, None, None, None, None, None,-4.0,871.0, None, None, None,2018-03-01 16:00:00, None, 89.4, None,9
None,0.375,72.61, None, None, None, None, None, None, None, None, None,-4.0,871.0, None, None, None,2018-03-01 17:00:00, None, 89.5, None,9
None,-0.671,84.1, None, None, None, None, None, None, None, None, None,-3.0,871.0, None, None, None,2018-03-01 18:00:00, None, 89.6, None,9
None,-1.195,88.5, None, None, None, None, None, None, None, None, None,-3.0,871.0, None, None, None,2018-03-01 19:00:00, None, 89.4, None,9
None,-1.35,91.4, None, None, None, None, None, None, None, None, None,-2.0,871.0, None, None, None,2018-03-01 20:00:00, None, 89.2, None,9
None,-1.619,92.5, None, None, None, None, None, None, None, None, None,-3.0,871.0, None, None, None,2018-03-01 21:00:00, None, 89.3, None,9
None,-1.89,93.2, None, None, None, None, None, None, None, None, None,-3.0,871.0, None, None, None,2018-03-01 22:00:00, None, 89.3, None,9
None,-2.036,93.3, None, None, None, None, None, None, None, None, None,-3.0,870.0, None, None, None,2018-03-01 23:00:00, None, 90.1, None,9
None,-2.106,93.7, None, None, None, None, None, None, None, None, None,-3.0,870.0, None, None, None,2018-03-02 00:00:00, None, 89.4, None,9
None,-1.83,94.5, None, None, None, None, None, None, None, None, None,-3.0,869.0, None, None, None,2018-03-02 01:00:00, None, 89.2, None,9
None,-1.868,94.3, None, None, None, None, None, None, None, None, None,-3.0,869.0, None, None, None,2018-03-02 02:00:00, None, 89.5, None,9
None,-2.053,94.6, None, None, None, None, None, None, None, None, None,-3.0,869.0, None, None, None,2018-03-02 03:00:00, None, 89.3, None,9
None,-1.938,94.0, None, None, None, None, None, None, None, None, None,-3.0,869.0, None, None, None,2018-03-02 04:00:00, None, 89.8, None,9
None,-2.132,92.7, None, None, None, None, None, None, None, None, None,-3.0,869.0, None, None, None,2018-03-02 05:00:00, None, 89.6, None,9
None,-2.422,93.6, None, None, None, None, None, None, None, None, None,-3.0,870.0, None, None, None,2018-03-02 06:00:00, None, 89.2, None,9
None,-2.325,93.1, None, None, None, None, None, None, None, None, None,-3.0,870.0, None, None, None,2018-03-02 07:00:00, None, 90.4, None,9
None,-2.083,93.3, None, None, None, None, None, None, None, None, None,-3.0,870.0, None, None, None,2018-03-02 08:00:00, None, 89.9, None,9
None,-0.573,84.8, None, None, None, None, None, None, None, None, None,-3.0,870.0, None, None, None,2018-03-02 09:00:00, None, 89.1, None,9
None,0.887,73.93, None, None, None, None, None, None, None, None, None,-3.0,870.0, None, None, None,2018-03-02 10:00:00, None, 88.3, None,9
None,1.031,69.26, None, None, None, None, None, None, None, None, None,-4.0,870.0, None, None, None,2018-03-02 11:00:00, None, 88.2, None,9
None,1.101,75.04, None, None, None, None, None, None, None, None, None,-3.0,869.0, None, None, None,2018-03-02 12:00:00, None, 88.2, None,9
None,1.504,72.38, None, None, None, None, None, None, None, None, None,-3.0,869.0, None, None, None,2018-03-02 13:00:00, None, 88.0, None,9
None,1.794,66.97, None, None, None, None, None, None, None, None, None,-4.0,869.0, None, None, None,2018-03-02 14:00:00, None, 88.6, None,9
None,1.215,69.7, None, None, None, None, None, None, None, None, None,-4.0,869.0, None, None, None,2018-03-02 15:00:00, None, 88.6, None,9
None,0.882,76.55, None, None, None, None, None, None, None, None, None,-3.0,869.0, None, None, None,2018-03-02 16:00:00, None, 88.5, None,9
None,0.358,74.63, None, None, None, None, None, None, None, None, None,-4.0,870.0, None, None, None,2018-03-02 17:00:00, None, 88.7, None,9
None,-0.486,84.0, None, None, None, None, None, None, None, None, None,-3.0,870.0, None, None, None,2018-03-02 18:00:00, None, 88.9, None,9
None,-1.092,85.3, None, None, None, None, None, None, None, None, None,-3.0,871.0, None, None, None,2018-03-02 19:00:00, None, 88.6, None,9
None,-1.479,88.2, None, None, None, None, None, None, None, None, None,-3.0,871.0, None, None, None,2018-03-02 20:00:00, None, 89.6, None,9
None,-2.44,91.7, None, None, None, None, None, None, None, None, None,-3.0,872.0, None, None, None,2018-03-02 21:00:00, None, 89.7, None,9
None,-2.809,91.9, None, None, None, None, None, None, None, None, None,-4.0,872.0, None, None, None,2018-03-02 22:00:00, None, 89.4, None,9
None,-3.196,91.6, None, None, None, None, None, None, None, None, None,-4.0,872.0, None, None, None,2018-03-02 23:00:00, None, 90.6, None,9
None,-3.438,92.2, None, None, None, None, None, None, None, None, None,-4.0,872.0, None, None, None,2018-03-03 00:00:00, None, 93.0, None,9
None,-3.536,91.9, None, None, None, None, None, None, None, None, None,-5.0,872.0, None, None, None,2018-03-03 01:00:00, None, 91.4, None,9
None,-3.719,92.8, None, None, None, None, None, None, None, None, None,-5.0,872.0, None, None, None,2018-03-03 02:00:00, None, 93.6, None,9
None,-3.862,93.1, None, None, None, None, None, None, None, None, None,-5.0,872.0, None, None, None,2018-03-03 03:00:00, None, 94.3, None,9
None,-3.955,92.8, None, None, None, None, None, None, None, None, None,-5.0,872.0, None, None, None,2018-03-03 04:00:00, None, 94.0, None,9
None,-4.093,93.0, None, None, None, None, None, None, None, None, None,-5.0,872.0, None, None, None,2018-03-03 05:00:00, None, 94.0, None,9
