CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,rel_hum,time,stn_pres,week_of_year
-10.12,89.7, None, None, 53.13, 0.0, 133.3, None, None, None, None, None, None, -11.0,1008.0, None, None,2018-02-26 00:00:00, None,9
-11.06,89.4, None, None, 31.4, 0.0, 99.9, None, None, None, None, None, None, -12.0,1008.0, None, None,2018-02-26 01:00:00, None,9
-11.52,89.5, None, None, 19.9, 0.0, 97.0, None, None, None, None, None, None, -13.0,1008.0, None, None,2018-02-26 02:00:00, None,9
-12.52,88.7, None, None, 14.07, 0.0, 104.2, None, None, None, None, None, None, -14.0,1008.0, None, None,2018-02-26 03:00:00, None,9
-12.91,88.5, None, None, 9.69, 0.0, 97.5, None, None, None, None, None, None, -14.0,1008.0, None, None,2018-02-26 04:00:00, None,9
-13.28,88.2, None, None, 25.21, 0.0, 99.9, None, None, None, None, None, None, -15.0,1008.0, None, None,2018-02-26 05:00:00, None,9
-13.33,88.1, None, None, 8.83, 0.051, 90.4, None, None, None, None, None, None, -15.0,1008.0, None, None,2018-02-26 06:00:00, None,9
-13.69,87.7, None, None, 24.05, 0.0, 81.8, None, None, None, None, None, None, -15.0,1007.0, None, None,2018-02-26 07:00:00, None,9
-12.56,87.6, None, None, 27.51, 0.0, 92.4, None, None, None, None, None, None, -14.0,1009.0, None, None,2018-02-26 08:00:00, None,9
-11.34,87.5, None, None, 13.37, 0.0, 96.8, None, None, None, None, None, None, -13.0,1012.0, None, None,2018-02-26 09:00:00, None,9
-10.0,87.7, None, None, 18.07, 0.0, 99.1, None, None, None, None, None, None, -11.0,1010.0, None, None,2018-02-26 10:00:00, None,9
-5.46,77.81, None, None, 53.05, 0.0, 55.4, None, None, None, None, None, None, -8.0,1012.0, None, None,2018-02-26 11:00:00, None,9
-2.455,68.76, None, None, 73.32, 0.177, 251.1, None, None, None, None, None, None, -7.0,1010.0, None, None,2018-02-26 12:00:00, None,9
-1.622,66.99, None, None, 69.44, 0.411, 349.7, None, None, None, None, None, None, -6.0,1009.0, None, None,2018-02-26 13:00:00, None,9
-0.53,48.92, None, None, 65.93, 2.028, 213.6, None, None, None, None, None, None, -10.0,1009.0, None, None,2018-02-26 14:00:00, None,9
-1.84,57.26, None, None, 50.45, 3.42, 200.2, None, None, None, None, None, None, -9.0,1009.0, None, None,2018-02-26 15:00:00, None,9
-3.189,67.46, None, None, 30.03, 2.631, 205.9, None, None, None, None, None, None, -8.0,1008.0, None, None,2018-02-26 16:00:00, None,9
-5.145,80.4, None, None, 50.81, 0.899, 140.3, None, None, None, None, None, None, -8.0,1008.0, None, None,2018-02-26 17:00:00, None,9
-6.954,86.3, None, None, 21.47, 0.69, 105.9, None, None, None, None, None, None, -9.0,1009.0, None, None,2018-02-26 18:00:00, None,9
-7.685,87.5, None, None, 12.14, 1.385, 97.5, None, None, None, None, None, None, -9.0,1010.0, None, None,2018-02-26 19:00:00, None,9
-8.16,88.7, None, None, 9.99, 1.021, 96.8, None, None, None, None, None, None, -10.0,1009.0, None, None,2018-02-26 20:00:00, None,9
-9.02,88.0, None, None, 19.37, 1.314, 89.4, None, None, None, None, None, None, -10.0,1008.0, None, None,2018-02-26 21:00:00, None,9
-9.26,90.2, None, None, 14.1, 0.524, 93.4, None, None, None, None, None, None, -10.0,1008.0, None, None,2018-02-26 22:00:00, None,9
-8.7,89.7, None, None, 18.41, 0.279, 100.6, None, None, None, None, None, None, -10.0,1007.0, None, None,2018-02-26 23:00:00, None,9
-8.31,90.5, None, None, 21.43, 0.722, 100.8, None, None, None, None, None, None, -9.0,1005.0, None, None,2018-02-27 00:00:00, None,9
-8.34,91.0, None, None, 39.11, 0.004, 103.4, None, None, None, None, None, None, -9.0,1007.0, None, None,2018-02-27 01:00:00, None,9
-8.46,90.5, None, None, 44.69, 0.02, 99.9, None, None, None, None, None, None, -10.0,1007.0, None, None,2018-02-27 02:00:00, None,9
