TempC,time,RH,week_of_year
5.668,2020-08-12 00:00:00,95.2,33
5.616,2020-08-12 01:00:00,94.6,33
5.898,2020-08-12 02:00:00,94.8,33
5.462,2020-08-12 03:00:00,96.5,33
5.231,2020-08-12 04:00:00,97.0,33
5.411,2020-08-12 05:00:00,97.4,33
5.642,2020-08-12 06:00:00,97.5,33
5.975,2020-08-12 07:00:00,97.2,33
6.509,2020-08-12 08:00:00,96.9,33
7.343,2020-08-12 09:00:00,96.9,33
7.795,2020-08-12 10:00:00,96.3,33
8.319,2020-08-12 11:00:00,95.5,33
9.657,2020-08-12 12:00:00,92.7,33
9.558,2020-08-12 13:00:00,89.7,33
9.558,2020-08-12 14:00:00,91.4,33
9.386,2020-08-12 15:00:00,91.8,33
9.583,2020-08-12 16:00:00,91.1,33
9.386,2020-08-12 17:00:00,89.6,33
9.312,2020-08-12 18:00:00,88.2,33
8.965,2020-08-12 19:00:00,88.6,33
8.643,2020-08-12 20:00:00,88.7,33
8.245,2020-08-12 21:00:00,92.0,33
7.87,2020-08-12 22:00:00,94.2,33
7.795,2020-08-12 23:00:00,96.1,33
7.795,2020-08-13 00:00:00,96.6,33
7.77,2020-08-13 01:00:00,96.7,33
7.67,2020-08-13 02:00:00,96.8,33
7.469,2020-08-13 03:00:00,97.5,33
7.343,2020-08-13 04:00:00,97.7,33
7.242,2020-08-13 05:00:00,97.9,33
7.393,2020-08-13 06:00:00,98.0,33
7.67,2020-08-13 07:00:00,96.5,33
8.444,2020-08-13 08:00:00,96.6,33
9.608,2020-08-13 09:00:00,92.9,33
10.173,2020-08-13 10:00:00,84.3,33
11.419,2020-08-13 11:00:00,79.7,33
12.098,2020-08-13 12:00:00,75.3,33
12.364,2020-08-13 13:00:00,70.9,33
13.81,2020-08-13 14:00:00,68.0,33
14.433,2020-08-13 15:00:00,60.9,33
14.697,2020-08-13 16:00:00,60.5,33
14.385,2020-08-13 17:00:00,61.4,33
13.281,2020-08-13 18:00:00,73.5,33
10.883,2020-08-13 19:00:00,85.3,33
9.312,2020-08-13 20:00:00,90.6,33
9.558,2020-08-13 21:00:00,91.7,33
10.443,2020-08-13 22:00:00,87.4,33
10.001,2020-08-13 23:00:00,84.7,33
10.075,2020-08-14 00:00:00,84.6,33
9.657,2020-08-14 01:00:00,85.6,33
9.262,2020-08-14 02:00:00,88.5,33
8.941,2020-08-14 03:00:00,90.6,33
8.618,2020-08-14 04:00:00,92.6,33
8.742,2020-08-14 05:00:00,93.2,33
9.534,2020-08-14 06:00:00,92.1,33
10.369,2020-08-14 07:00:00,88.6,33
11.224,2020-08-14 08:00:00,86.0,33
11.224,2020-08-14 09:00:00,86.2,33
12.485,2020-08-14 10:00:00,86.4,33
13.064,2020-08-14 11:00:00,85.4,33
13.497,2020-08-14 12:00:00,87.9,33
13.882,2020-08-14 13:00:00,91.5,33
13.329,2020-08-14 14:00:00,92.6,33
13.714,2020-08-14 15:00:00,93.4,33
13.137,2020-08-14 16:00:00,94.6,33
12.968,2020-08-14 17:00:00,96.3,33
12.871,2020-08-14 18:00:00,97.3,33
12.582,2020-08-14 19:00:00,97.8,33
12.485,2020-08-14 20:00:00,98.1,33
12.389,2020-08-14 21:00:00,98.2,33
