ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year
1.8, 1.8, 9.0, None,2016-10-07, None,17.5,41
6.8, 6.8, 4.5, None,2016-10-08, None,8.5,41
None, None, 2.0, None,2016-10-11, None,11.5,41
11.0, 11.0, 2.5, None,2016-10-13, None,8.5,41
