ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,week_of_year
18.0,18.0,0.0,2016-10-08, 0.0,41
30.8,30.8,0.0,2016-10-13, 0.0,41
