station_observations
WDIR_VECT, TEMP_MEAN, WSPD_SCLR, time, avg_air_temp_pst1hr
37.9, 6.7, 0.046, 2020-01-01 00:00:00, 6.732
272.6, 7.3, None, 2020-01-01 01:00:00, None
277.9, 8.2, None, 2020-01-01 02:00:00, None
349.2, 8.9, None, 2020-01-01 03:00:00, None
341.7, 9.2, None, 2020-01-01 04:00:00, None
339.0, 9.1, None, 2020-01-01 05:00:00, None
342.2, 9.0, None, 2020-01-01 06:00:00, None
344.7, 8.6, None, 2020-01-01 07:00:00, None
345.6, 8.5, None, 2020-01-01 08:00:00, None
353.0, 8.2, None, 2020-01-01 09:00:00, None
343.6, 9.1, None, 2020-01-01 10:00:00, None
55.7, 9.4, None, 2020-01-01 11:00:00, None
71.0, 9.5, None, 2020-01-01 12:00:00, None
102.8, 9.9, None, 2020-01-01 13:00:00, None
56.1, 9.7, None, 2020-01-01 14:00:00, None
238.6, 11.2, None, 2020-01-01 15:00:00, None
326.3, 9.5, None, 2020-01-01 16:00:00, None
266.9, 9.1, None, 2020-01-01 17:00:00, None
200.7, 8.4, None, 2020-01-01 18:00:00, None
274.7, 8.4, None, 2020-01-01 19:00:00, None
276.7, 8.0, None, 2020-01-01 20:00:00, None
281.0, 8.1, None, 2020-01-01 21:00:00, None
212.0, 7.5, None, 2020-01-01 22:00:00, None
262.4, 7.2, None, 2020-01-01 23:00:00, None
243.1, 7.3, None, 2020-01-02 00:00:00, None
298.9, 6.0, None, 2020-01-02 01:00:00, None
320.8, 5.3, None, 2020-01-02 02:00:00, None
258.3, 6.2, None, 2020-01-02 03:00:00, None
314.7, 5.3, None, 2020-01-02 04:00:00, None
343.1, 3.9, None, 2020-01-02 05:00:00, None
348.2, 3.9, None, 2020-01-02 06:00:00, None
346.6, 4.0, None, 2020-01-02 07:00:00, None
350.2, 3.8, None, 2020-01-02 08:00:00, None
347.6, 3.8, None, 2020-01-02 09:00:00, None
347.3, 4.1, None, 2020-01-02 10:00:00, None
4.6, 4.2, None, 2020-01-02 11:00:00, None
347.3, 4.3, None, 2020-01-02 12:00:00, None
349.2, 3.2, None, 2020-01-02 13:00:00, None
350.7, 2.7, None, 2020-01-02 14:00:00, None
346.1, 2.1, None, 2020-01-02 15:00:00, None
346.8, 1.7, None, 2020-01-02 16:00:00, None
352.6, 1.6, None, 2020-01-02 17:00:00, None
339.6, 1.3, None, 2020-01-02 18:00:00, None
353.9, 1.3, None, 2020-01-02 19:00:00, None
354.4, 1.3, None, 2020-01-02 20:00:00, None
18.7, 1.5, None, 2020-01-02 21:00:00, None
20.4, 2.1, None, 2020-01-02 22:00:00, None
5.1, 2.3, None, 2020-01-02 23:00:00, None
348.6, 2.7, None, 2020-01-03 00:00:00, None
354.8, 3.0, None, 2020-01-03 01:00:00, None
350.9, 3.4, None, 2020-01-03 02:00:00, None
347.0, 3.8, None, 2020-01-03 03:00:00, None
347.0, 4.3, None, 2020-01-03 04:00:00, None
346.8, 5.0, None, 2020-01-03 05:00:00, None
340.5, 7.0, None, 2020-01-03 06:00:00, None
302.6, 7.9, None, 2020-01-03 07:00:00, None
228.5, 9.1, None, 2020-01-03 08:00:00, None
197.2, 10.7, None, 2020-01-03 09:00:00, None
176.6, 11.0, None, 2020-01-03 10:00:00, None
171.3, 11.3, None, 2020-01-03 11:00:00, None
210.8, 11.2, None, 2020-01-03 12:00:00, None
219.4, 10.8, None, 2020-01-03 13:00:00, None
248.7, 10.1, None, 2020-01-03 14:00:00, None
256.9, 9.9, None, 2020-01-03 15:00:00, None
345.4, 9.6, None, 2020-01-03 16:00:00, None
333.8, 9.8, None, 2020-01-03 17:00:00, None
332.9, 9.5, None, 2020-01-03 18:00:00, None
350.4, 8.3, None, 2020-01-03 19:00:00, None
95.4, 8.1, None, 2020-01-03 20:00:00, None
33.3, 8.4, None, 2020-01-03 21:00:00, None
101.1, 8.7, None, 2020-01-03 22:00:00, None
195.7, 9.0, None, 2020-01-03 23:00:00, None
198.3, 8.8, None, 2020-01-04 00:00:00, None
224.1, 8.1, None, 2020-01-04 01:00:00, None
245.5, 8.2, None, 2020-01-04 02:00:00, None
235.7, 7.7, None, 2020-01-04 03:00:00, None
226.8, 8.1, None, 2020-01-04 04:00:00, None
244.0, 6.7, None, 2020-01-04 05:00:00, None
236.6, 5.4, None, 2020-01-04 06:00:00, None
219.2, 6.0, None, 2020-01-04 07:00:00, None
208.1, 6.3, None, 2020-01-04 08:00:00, None
179.6, 5.1, None, 2020-01-04 09:00:00, None
328.8, 5.0, None, 2020-01-04 10:00:00, None
210.5, 7.5, None, 2020-01-04 11:00:00, None
93.0, 7.2, None, 2020-01-04 12:00:00, None
113.3, 7.2, None, 2020-01-04 13:00:00, None
148.6, 6.9, None, 2020-01-04 14:00:00, None
163.8, 6.4, None, 2020-01-04 15:00:00, None
338.1, 5.2, None, 2020-01-04 16:00:00, None
346.8, 4.5, None, 2020-01-04 17:00:00, None
345.4, 4.3, None, 2020-01-04 18:00:00, None
342.5, 4.3, None, 2020-01-04 19:00:00, None
340.9, 4.5, None, 2020-01-04 20:00:00, None
351.0, 4.7, None, 2020-01-04 21:00:00, None
345.3, 4.5, None, 2020-01-04 22:00:00, None
349.2, 4.3, None, 2020-01-04 23:00:00, None
347.6, 4.0, None, 2020-01-05 00:00:00, None
349.1, 4.2, None, 2020-01-05 01:00:00, None
349.5, 4.2, None, 2020-01-05 02:00:00, None
344.6, 4.7, None, 2020-01-05 03:00:00, None
336.4, 4.4, None, 2020-01-05 04:00:00, None
340.8, 4.8, None, 2020-01-05 05:00:00, None
331.4, 5.9, None, 2020-01-05 06:00:00, None
208.6, 6.1, None, 2020-01-05 07:00:00, None
188.9, 7.0, None, 2020-01-05 08:00:00, None
188.5, 6.6, None, 2020-01-05 09:00:00, None
188.8, 6.2, None, 2020-01-05 10:00:00, None
4.3, 5.8, None, 2020-01-05 11:00:00, None
358.8, 5.1, None, 2020-01-05 12:00:00, None
342.2, 4.3, None, 2020-01-05 13:00:00, None
231.4, 6.1, None, 2020-01-05 14:00:00, None
254.2, 6.9, None, 2020-01-05 15:00:00, None
252.2, 6.9, None, 2020-01-05 16:00:00, None
320.9, 4.4, None, 2020-01-05 17:00:00, None
347.0, 3.6, None, 2020-01-05 18:00:00, None
343.6, 3.7, None, 2020-01-05 19:00:00, None
349.0, 3.9, None, 2020-01-05 20:00:00, None
347.4, 3.9, None, 2020-01-05 21:00:00, None
347.4, 4.0, None, 2020-01-05 22:00:00, None
347.1, 3.9, None, 2020-01-05 23:00:00, None
353.1, 3.8, None, 2020-01-06 00:00:00, None
351.4, 3.2, None, 2020-01-06 01:00:00, None
353.0, 2.6, None, 2020-01-06 02:00:00, None
355.7, 2.4, None, 2020-01-06 03:00:00, None
352.2, 2.2, None, 2020-01-06 04:00:00, None
349.7, 2.2, None, 2020-01-06 05:00:00, None
350.6, 2.5, None, 2020-01-06 06:00:00, None
350.4, 2.2, None, 2020-01-06 07:00:00, None
353.3, 2.7, None, 2020-01-06 08:00:00, None
346.0, 2.7, None, 2020-01-06 09:00:00, None
355.3, 3.2, None, 2020-01-06 10:00:00, None
347.2, 3.4, None, 2020-01-06 11:00:00, None
353.8, 3.5, None, 2020-01-06 12:00:00, None
36.8, 3.8, None, 2020-01-06 13:00:00, None
10.2, 4.0, None, 2020-01-06 14:00:00, None
48.9, 3.9, None, 2020-01-06 15:00:00, None
40.8, 3.9, None, 2020-01-06 16:00:00, None
18.6, 3.9, None, 2020-01-06 17:00:00, None
346.3, 4.1, None, 2020-01-06 18:00:00, None
354.7, 4.1, None, 2020-01-06 19:00:00, None
349.7, 4.1, None, 2020-01-06 20:00:00, None
18.2, 4.2, None, 2020-01-06 21:00:00, None
351.9, 4.3, None, 2020-01-06 22:00:00, None
19.4, 4.4, None, 2020-01-06 23:00:00, None
332.9, 4.5, None, 2020-01-07 00:00:00, None
