station_observations
WDIR_VECT, TEMP_MEAN, WSPD_SCLR, time, avg_air_temp_pst1hr
247.6, -4.0, 4.32633, 2020-01-01 00:00:00, -3.98299
247.5, -4.2, None, 2020-01-01 01:00:00, None
258.6, -4.1, None, 2020-01-01 02:00:00, None
270.2, -4.2, None, 2020-01-01 03:00:00, None
263.7, -4.4, None, 2020-01-01 04:00:00, None
248.1, -6.4, None, 2020-01-01 05:00:00, None
266.5, -5.5, None, 2020-01-01 06:00:00, None
258.5, -5.6, None, 2020-01-01 07:00:00, None
250.4, -6.2, None, 2020-01-01 08:00:00, None
243.1, -7.4, None, 2020-01-01 09:00:00, None
236.4, -6.7, None, 2020-01-01 10:00:00, None
223.1, -5.4, None, 2020-01-01 11:00:00, None
218.6, -4.5, None, 2020-01-01 12:00:00, None
213.8, -4.1, None, 2020-01-01 13:00:00, None
219.4, -4.0, None, 2020-01-01 14:00:00, None
214.3, -3.1, None, 2020-01-01 15:00:00, None
202.5, -2.7, None, 2020-01-01 16:00:00, None
196.1, -2.4, None, 2020-01-01 17:00:00, None
218.1, -1.4, None, 2020-01-01 18:00:00, None
225.8, -1.6, None, 2020-01-01 19:00:00, None
232.4, -0.8, None, 2020-01-01 20:00:00, None
224.9, 0.2, None, 2020-01-01 21:00:00, None
236.4, -0.8, None, 2020-01-01 22:00:00, None
239.6, -1.9, None, 2020-01-01 23:00:00, None
238.8, -3.0, None, 2020-01-02 00:00:00, None
243.5, -3.9, None, 2020-01-02 01:00:00, None
244.8, -4.4, None, 2020-01-02 02:00:00, None
246.8, -4.8, None, 2020-01-02 03:00:00, None
249.8, -5.1, None, 2020-01-02 04:00:00, None
250.7, -5.7, None, 2020-01-02 05:00:00, None
253.1, -5.9, None, 2020-01-02 06:00:00, None
254.9, -5.8, None, 2020-01-02 07:00:00, None
254.0, -6.2, None, 2020-01-02 08:00:00, None
254.5, -6.5, None, 2020-01-02 09:00:00, None
255.1, -6.6, None, 2020-01-02 10:00:00, None
256.3, -6.3, None, 2020-01-02 11:00:00, None
250.9, -6.1, None, 2020-01-02 12:00:00, None
251.4, -5.9, None, 2020-01-02 13:00:00, None
253.3, -5.5, None, 2020-01-02 14:00:00, None
250.0, -5.4, None, 2020-01-02 15:00:00, None
253.9, -6.9, None, 2020-01-02 16:00:00, None
249.8, -8.7, None, 2020-01-02 17:00:00, None
252.5, -8.9, None, 2020-01-02 18:00:00, None
235.7, -9.6, None, 2020-01-02 19:00:00, None
228.0, -10.2, None, 2020-01-02 20:00:00, None
232.7, -11.1, None, 2020-01-02 21:00:00, None
226.6, -11.1, None, 2020-01-02 22:00:00, None
230.4, -11.0, None, 2020-01-02 23:00:00, None
227.1, -10.9, None, 2020-01-03 00:00:00, None
225.5, -11.0, None, 2020-01-03 01:00:00, None
116.6, -10.6, None, 2020-01-03 02:00:00, None
42.3, -10.7, None, 2020-01-03 03:00:00, None
60.2, -11.3, None, 2020-01-03 04:00:00, None
82.7, -11.4, None, 2020-01-03 05:00:00, None
50.9, -11.3, None, 2020-01-03 06:00:00, None
59.4, -11.4, None, 2020-01-03 07:00:00, None
57.3, -11.2, None, 2020-01-03 08:00:00, None
71.6, -11.3, None, 2020-01-03 09:00:00, None
56.9, -11.2, None, 2020-01-03 10:00:00, None
65.3, -10.8, None, 2020-01-03 11:00:00, None
70.6, -10.7, None, 2020-01-03 12:00:00, None
89.4, -11.2, None, 2020-01-03 13:00:00, None
97.0, -11.3, None, 2020-01-03 14:00:00, None
85.3, -11.1, None, 2020-01-03 15:00:00, None
89.4, -11.3, None, 2020-01-03 16:00:00, None
88.7, -11.4, None, 2020-01-03 17:00:00, None
86.7, -11.4, None, 2020-01-03 18:00:00, None
84.9, -11.2, None, 2020-01-03 19:00:00, None
99.9, -11.0, None, 2020-01-03 20:00:00, None
83.9, -10.8, None, 2020-01-03 21:00:00, None
79.4, -10.4, None, 2020-01-03 22:00:00, None
78.0, -10.3, None, 2020-01-03 23:00:00, None
125.4, -10.0, None, 2020-01-04 00:00:00, None
228.3, -10.6, None, 2020-01-04 01:00:00, None
246.1, -11.4, None, 2020-01-04 02:00:00, None
250.9, -12.1, None, 2020-01-04 03:00:00, None
240.1, -11.7, None, 2020-01-04 04:00:00, None
237.0, -8.9, None, 2020-01-04 05:00:00, None
241.2, -7.1, None, 2020-01-04 06:00:00, None
220.8, -5.1, None, 2020-01-04 07:00:00, None
237.4, -4.2, None, 2020-01-04 08:00:00, None
253.7, -4.9, None, 2020-01-04 09:00:00, None
267.9, -6.6, None, 2020-01-04 10:00:00, None
329.9, -17.8, None, 2020-01-04 11:00:00, None
306.5, -18.8, None, 2020-01-04 12:00:00, None
289.5, -18.6, None, 2020-01-04 13:00:00, None
268.6, -16.7, None, 2020-01-04 14:00:00, None
85.8, -17.4, None, 2020-01-04 15:00:00, None
93.9, -18.4, None, 2020-01-04 16:00:00, None
68.2, -19.4, None, 2020-01-04 17:00:00, None
78.8, -19.5, None, 2020-01-04 18:00:00, None
84.9, -19.2, None, 2020-01-04 19:00:00, None
51.7, -19.1, None, 2020-01-04 20:00:00, None
48.5, -18.9, None, 2020-01-04 21:00:00, None
51.3, -19.3, None, 2020-01-04 22:00:00, None
174.1, -15.9, None, 2020-01-04 23:00:00, None
224.1, -10.2, None, 2020-01-05 00:00:00, None
226.9, -9.2, None, 2020-01-05 01:00:00, None
216.0, -8.0, None, 2020-01-05 02:00:00, None
168.0, -13.3, None, 2020-01-05 03:00:00, None
125.5, -13.9, None, 2020-01-05 04:00:00, None
56.7, -13.0, None, 2020-01-05 05:00:00, None
62.7, -13.2, None, 2020-01-05 06:00:00, None
80.7, -12.4, None, 2020-01-05 07:00:00, None
103.4, -9.3, None, 2020-01-05 08:00:00, None
166.1, -7.7, None, 2020-01-05 09:00:00, None
182.2, -5.2, None, 2020-01-05 10:00:00, None
201.5, -3.5, None, 2020-01-05 11:00:00, None
252.4, -3.2, None, 2020-01-05 12:00:00, None
241.6, -2.3, None, 2020-01-05 13:00:00, None
234.6, -3.1, None, 2020-01-05 14:00:00, None
236.2, -3.7, None, 2020-01-05 15:00:00, None
236.1, -3.9, None, 2020-01-05 16:00:00, None
233.7, -4.4, None, 2020-01-05 17:00:00, None
240.8, -4.8, None, 2020-01-05 18:00:00, None
303.4, -11.2, None, 2020-01-05 19:00:00, None
320.1, -19.9, None, 2020-01-05 20:00:00, None
172.7, -21.7, None, 2020-01-05 21:00:00, None
274.3, -22.1, None, 2020-01-05 22:00:00, None
262.4, -22.5, None, 2020-01-05 23:00:00, None
264.4, -22.7, None, 2020-01-06 00:00:00, None
267.8, -22.2, None, 2020-01-06 01:00:00, None
255.7, -22.8, None, 2020-01-06 02:00:00, None
275.8, -22.5, None, 2020-01-06 03:00:00, None
239.0, -23.0, None, 2020-01-06 04:00:00, None
218.7, -22.7, None, 2020-01-06 05:00:00, None
114.2, -22.6, None, 2020-01-06 06:00:00, None
72.8, -23.4, None, 2020-01-06 07:00:00, None
72.0, -23.0, None, 2020-01-06 08:00:00, None
141.4, -22.1, None, 2020-01-06 09:00:00, None
259.9, -20.6, None, 2020-01-06 10:00:00, None
168.8, -19.9, None, 2020-01-06 11:00:00, None
92.8, -20.5, None, 2020-01-06 12:00:00, None
66.7, -20.5, None, 2020-01-06 13:00:00, None
85.4, -20.5, None, 2020-01-06 14:00:00, None
84.8, -21.0, None, 2020-01-06 15:00:00, None
78.5, -21.3, None, 2020-01-06 16:00:00, None
58.5, -21.8, None, 2020-01-06 17:00:00, None
51.6, -22.2, None, 2020-01-06 18:00:00, None
51.5, -21.9, None, 2020-01-06 19:00:00, None
62.9, -22.4, None, 2020-01-06 20:00:00, None
96.2, -21.6, None, 2020-01-06 21:00:00, None
99.4, -22.1, None, 2020-01-06 22:00:00, None
126.1, -21.9, None, 2020-01-06 23:00:00, None
235.1, -20.9, None, 2020-01-07 00:00:00, None
255.1, -20.7, None, 2020-01-07 01:00:00, None
250.2, -20.8, None, 2020-01-07 02:00:00, None
138.1, -22.3, None, 2020-01-07 03:00:00, None
234.5, -20.7, None, 2020-01-07 04:00:00, None
250.4, -20.2, None, 2020-01-07 05:00:00, None
255.4, -19.6, None, 2020-01-07 06:00:00, None
145.7, -20.0, None, 2020-01-07 07:00:00, None
53.6, -19.7, None, 2020-01-07 08:00:00, None
38.6, -20.4, None, 2020-01-07 09:00:00, None
150.8, -22.0, None, 2020-01-07 10:00:00, None
68.0, -23.0, None, 2020-01-07 11:00:00, None
55.7, -24.6, None, 2020-01-07 12:00:00, None
79.4, -24.0, None, 2020-01-07 13:00:00, None
84.8, -24.7, None, 2020-01-07 14:00:00, None
79.6, -24.5, None, 2020-01-07 15:00:00, None
49.9, -23.3, None, 2020-01-07 16:00:00, None
74.8, -23.5, None, 2020-01-07 17:00:00, None
78.8, -23.9, None, 2020-01-07 18:00:00, None
108.1, -23.8, None, 2020-01-07 19:00:00, None
33.4, -23.3, None, 2020-01-07 20:00:00, None
43.7, -23.6, None, 2020-01-07 21:00:00, None
148.1, -23.4, None, 2020-01-07 22:00:00, None
290.1, -22.8, None, 2020-01-07 23:00:00, None
310.9, -22.9, None, 2020-01-08 00:00:00, None
299.7, -22.8, None, 2020-01-08 01:00:00, None
303.5, -22.8, None, 2020-01-08 02:00:00, None
307.6, -22.9, None, 2020-01-08 03:00:00, None
295.6, -22.8, None, 2020-01-08 04:00:00, None
293.6, -22.9, None, 2020-01-08 05:00:00, None
296.1, -22.9, None, 2020-01-08 06:00:00, None
297.8, -23.1, None, 2020-01-08 07:00:00, None
294.1, -23.6, None, 2020-01-08 08:00:00, None
299.6, -24.7, None, 2020-01-08 09:00:00, None
294.4, -25.2, None, 2020-01-08 10:00:00, None
293.3, -24.5, None, 2020-01-08 11:00:00, None
290.5, -23.8, None, 2020-01-08 12:00:00, None
279.0, -23.2, None, 2020-01-08 13:00:00, None
272.8, -22.8, None, 2020-01-08 14:00:00, None
285.1, -22.0, None, 2020-01-08 15:00:00, None
271.6, -22.5, None, 2020-01-08 16:00:00, None
329.0, -24.5, None, 2020-01-08 17:00:00, None
300.4, -24.6, None, 2020-01-08 18:00:00, None
