station_observations
WDIR_VECT, TEMP_MEAN, WSPD_SCLR, HUMIDITY, avg_rel_hum_pst1hr, time, avg_air_temp_pst1hr
332.8, 0.4, 0.811999, 95.7, 95.7, 2020-01-01 00:00:00, 0.444999
95.7, 0.4, None, 95.9, None, 2020-01-01 01:00:00, None
141.0, 0.7, None, 96.0, None, 2020-01-01 02:00:00, None
129.1, 0.9, None, 94.7, None, 2020-01-01 03:00:00, None
129.5, 1.1, None, 94.2, None, 2020-01-01 04:00:00, None
130.1, 1.3, None, 93.1, None, 2020-01-01 05:00:00, None
127.4, 1.5, None, 92.3, None, 2020-01-01 06:00:00, None
123.6, 1.7, None, 91.9, None, 2020-01-01 07:00:00, None
128.1, 1.5, None, 93.5, None, 2020-01-01 08:00:00, None
130.8, 1.7, None, 93.5, None, 2020-01-01 09:00:00, None
133.6, 2.0, None, 92.8, None, 2020-01-01 10:00:00, None
136.1, 2.8, None, 90.6, None, 2020-01-01 11:00:00, None
131.4, 3.0, None, 90.1, None, 2020-01-01 12:00:00, None
138.3, 4.0, None, 87.2, None, 2020-01-01 13:00:00, None
143.6, 4.7, None, 85.7, None, 2020-01-01 14:00:00, None
141.9, 4.9, None, 86.1, None, 2020-01-01 15:00:00, None
146.8, 4.9, None, 86.1, None, 2020-01-01 16:00:00, None
38.1, 4.0, None, 89.5, None, 2020-01-01 17:00:00, None
138.4, 3.3, None, 92.4, None, 2020-01-01 18:00:00, None
142.7, 3.0, None, 92.4, None, 2020-01-01 19:00:00, None
141.1, 2.5, None, 93.7, None, 2020-01-01 20:00:00, None
143.4, 2.0, None, 95.1, None, 2020-01-01 21:00:00, None
121.5, 1.8, None, 96.1, None, 2020-01-01 22:00:00, None
122.3, 1.4, None, 96.5, None, 2020-01-01 23:00:00, None
135.4, 1.4, None, 95.3, None, 2020-01-02 00:00:00, None
124.2, 1.3, None, 94.6, None, 2020-01-02 01:00:00, None
128.7, 1.1, None, 94.9, None, 2020-01-02 02:00:00, None
119.6, 1.0, None, 94.9, None, 2020-01-02 03:00:00, None
121.8, 0.8, None, 94.5, None, 2020-01-02 04:00:00, None
71.4, 1.1, None, 91.5, None, 2020-01-02 05:00:00, None
95.7, 2.4, None, 74.2, None, 2020-01-02 06:00:00, None
310.8, 2.0, None, 75.0, None, 2020-01-02 07:00:00, None
318.7, 2.3, None, 62.5, None, 2020-01-02 08:00:00, None
131.3, 0.8, None, 85.1, None, 2020-01-02 09:00:00, None
140.1, 1.2, None, 82.0, None, 2020-01-02 10:00:00, None
132.1, 1.6, None, 83.1, None, 2020-01-02 11:00:00, None
133.7, 2.2, None, 78.1, None, 2020-01-02 12:00:00, None
128.7, 2.7, None, 73.4, None, 2020-01-02 13:00:00, None
153.4, 3.2, None, 71.0, None, 2020-01-02 14:00:00, None
166.1, 3.7, None, 65.8, None, 2020-01-02 15:00:00, None
305.4, 3.1, None, 74.0, None, 2020-01-02 16:00:00, None
313.0, 2.0, None, 79.2, None, 2020-01-02 17:00:00, None
305.1, 1.5, None, 78.9, None, 2020-01-02 18:00:00, None
79.5, 1.3, None, 82.5, None, 2020-01-02 19:00:00, None
111.7, 1.2, None, 84.7, None, 2020-01-02 20:00:00, None
123.5, 1.2, None, 85.9, None, 2020-01-02 21:00:00, None
351.7, 0.8, None, 89.1, None, 2020-01-02 22:00:00, None
87.6, 0.2, None, 95.8, None, 2020-01-02 23:00:00, None
116.2, 0.2, None, 96.4, None, 2020-01-03 00:00:00, None
103.5, 0.3, None, 96.5, None, 2020-01-03 01:00:00, None
49.0, 0.3, None, 96.7, None, 2020-01-03 02:00:00, None
15.2, 0.3, None, 96.7, None, 2020-01-03 03:00:00, None
338.6, 0.3, None, 96.6, None, 2020-01-03 04:00:00, None
338.6, 0.4, None, 96.3, None, 2020-01-03 05:00:00, None
324.4, 0.4, None, 96.0, None, 2020-01-03 06:00:00, None
327.3, 0.5, None, 95.2, None, 2020-01-03 07:00:00, None
326.2, 0.5, None, 94.8, None, 2020-01-03 08:00:00, None
314.1, 0.4, None, 95.8, None, 2020-01-03 09:00:00, None
317.5, 0.4, None, 95.8, None, 2020-01-03 10:00:00, None
320.8, 0.5, None, 95.8, None, 2020-01-03 11:00:00, None
345.1, 0.8, None, 94.8, None, 2020-01-03 12:00:00, None
11.8, 1.1, None, 94.8, None, 2020-01-03 13:00:00, None
31.4, 1.4, None, 94.2, None, 2020-01-03 14:00:00, None
331.5, 1.4, None, 94.3, None, 2020-01-03 15:00:00, None
325.2, 1.2, None, 94.7, None, 2020-01-03 16:00:00, None
345.3, 0.9, None, 95.8, None, 2020-01-03 17:00:00, None
326.4, 0.7, None, 96.5, None, 2020-01-03 18:00:00, None
337.9, 0.5, None, 97.0, None, 2020-01-03 19:00:00, None
336.6, 0.2, None, 97.4, None, 2020-01-03 20:00:00, None
19.9, 0.2, None, 97.6, None, 2020-01-03 21:00:00, None
326.8, 0.2, None, 97.7, None, 2020-01-03 22:00:00, None
331.4, 0.1, None, 97.7, None, 2020-01-03 23:00:00, None
326.3, 0.3, None, 97.6, None, 2020-01-04 00:00:00, None
323.9, 0.3, None, 97.5, None, 2020-01-04 01:00:00, None
112.1, 0.5, None, 97.3, None, 2020-01-04 02:00:00, None
129.3, 0.7, None, 96.9, None, 2020-01-04 03:00:00, None
139.1, 0.8, None, 96.7, None, 2020-01-04 04:00:00, None
130.0, 0.8, None, 96.7, None, 2020-01-04 05:00:00, None
115.3, 1.0, None, 96.1, None, 2020-01-04 06:00:00, None
129.1, 1.0, None, 96.0, None, 2020-01-04 07:00:00, None
163.8, 1.5, None, 94.8, None, 2020-01-04 08:00:00, None
126.9, 2.2, None, 90.6, None, 2020-01-04 09:00:00, None
126.9, 3.8, None, 74.3, None, 2020-01-04 10:00:00, None
309.2, 7.4, None, 26.7, None, 2020-01-04 11:00:00, None
313.7, 7.6, None, 26.7, None, 2020-01-04 12:00:00, None
292.4, 7.6, None, 27.4, None, 2020-01-04 13:00:00, None
279.6, 7.4, None, 29.9, None, 2020-01-04 14:00:00, None
237.6, 6.1, None, 43.8, None, 2020-01-04 15:00:00, None
302.4, 7.6, None, 29.6, None, 2020-01-04 16:00:00, None
132.3, 4.1, None, 53.2, None, 2020-01-04 17:00:00, None
77.5, 2.0, None, 64.9, None, 2020-01-04 18:00:00, None
300.8, 0.9, None, 71.9, None, 2020-01-04 19:00:00, None
113.9, 0.7, None, 76.8, None, 2020-01-04 20:00:00, None
124.4, 0.7, None, 78.2, None, 2020-01-04 21:00:00, None
127.3, 1.1, None, 76.5, None, 2020-01-04 22:00:00, None
149.8, 0.8, None, 77.7, None, 2020-01-04 23:00:00, None
138.6, 0.4, None, 80.8, None, 2020-01-05 00:00:00, None
137.4, 0.5, None, 79.3, None, 2020-01-05 01:00:00, None
137.5, 0.4, None, 81.0, None, 2020-01-05 02:00:00, None
141.2, 0.2, None, 83.1, None, 2020-01-05 03:00:00, None
133.7, -0.2, None, 86.9, None, 2020-01-05 04:00:00, None
139.2, -0.4, None, 88.1, None, 2020-01-05 05:00:00, None
141.5, -0.3, None, 85.9, None, 2020-01-05 06:00:00, None
144.4, -0.3, None, 85.4, None, 2020-01-05 07:00:00, None
140.7, -0.4, None, 86.1, None, 2020-01-05 08:00:00, None
140.6, -0.1, None, 86.6, None, 2020-01-05 09:00:00, None
142.7, -0.3, None, 92.8, None, 2020-01-05 10:00:00, None
132.4, -0.2, None, 94.4, None, 2020-01-05 11:00:00, None
132.1, 0.4, None, 92.8, None, 2020-01-05 12:00:00, None
136.1, 0.6, None, 93.0, None, 2020-01-05 13:00:00, None
139.1, 0.6, None, 94.6, None, 2020-01-05 14:00:00, None
122.1, 0.4, None, 95.8, None, 2020-01-05 15:00:00, None
121.7, 0.8, None, 95.0, None, 2020-01-05 16:00:00, None
118.7, 1.0, None, 94.2, None, 2020-01-05 17:00:00, None
132.8, 1.2, None, 93.6, None, 2020-01-05 18:00:00, None
135.7, 1.3, None, 93.2, None, 2020-01-05 19:00:00, None
132.1, 1.2, None, 93.4, None, 2020-01-05 20:00:00, None
125.6, 1.6, None, 91.0, None, 2020-01-05 21:00:00, None
123.9, 2.1, None, 84.9, None, 2020-01-05 22:00:00, None
115.4, 2.0, None, 83.2, None, 2020-01-05 23:00:00, None
122.6, 1.4, None, 87.1, None, 2020-01-06 00:00:00, None
134.1, 0.9, None, 85.1, None, 2020-01-06 01:00:00, None
115.2, 0.2, None, 85.4, None, 2020-01-06 02:00:00, None
132.7, 0.1, None, 84.7, None, 2020-01-06 03:00:00, None
118.7, 0.0, None, 86.1, None, 2020-01-06 04:00:00, None
116.4, -0.1, None, 87.7, None, 2020-01-06 05:00:00, None
133.7, -0.2, None, 91.1, None, 2020-01-06 06:00:00, None
125.9, -0.4, None, 95.0, None, 2020-01-06 07:00:00, None
123.2, -0.4, None, 95.9, None, 2020-01-06 08:00:00, None
128.2, -0.3, None, 96.5, None, 2020-01-06 09:00:00, None
143.2, 0.0, None, 96.3, None, 2020-01-06 10:00:00, None
0.0, 0.3, None, 95.2, None, 2020-01-06 11:00:00, None
350.3, 0.4, None, 94.3, None, 2020-01-06 12:00:00, None
326.1, 0.3, None, 95.0, None, 2020-01-06 13:00:00, None
317.8, 0.1, None, 95.9, None, 2020-01-06 14:00:00, None
297.3, 0.1, None, 96.2, None, 2020-01-06 15:00:00, None
309.3, 0.1, None, 96.1, None, 2020-01-06 16:00:00, None
309.8, 0.1, None, 96.1, None, 2020-01-06 17:00:00, None
315.9, 0.2, None, 95.6, None, 2020-01-06 18:00:00, None
327.6, 0.2, None, 95.5, None, 2020-01-06 19:00:00, None
313.1, 0.2, None, 95.8, None, 2020-01-06 20:00:00, None
323.5, 0.2, None, 96.2, None, 2020-01-06 21:00:00, None
318.0, 0.2, None, 96.2, None, 2020-01-06 22:00:00, None
322.4, 0.3, None, 95.8, None, 2020-01-06 23:00:00, None
311.5, 0.3, None, 95.5, None, 2020-01-07 00:00:00, None
320.2, 0.3, None, 95.2, None, 2020-01-07 01:00:00, None
302.6, 0.3, None, 95.5, None, 2020-01-07 02:00:00, None
304.9, 0.3, None, 95.5, None, 2020-01-07 03:00:00, None
303.7, 0.2, None, 95.6, None, 2020-01-07 04:00:00, None
309.3, 0.1, None, 96.4, None, 2020-01-07 05:00:00, None
310.4, 0.0, None, 96.9, None, 2020-01-07 06:00:00, None
307.3, 0.0, None, 96.9, None, 2020-01-07 07:00:00, None
320.7, 0.2, None, 95.4, None, 2020-01-07 08:00:00, None
0.0, 0.3, None, 95.2, None, 2020-01-07 09:00:00, None
321.0, 0.5, None, 94.5, None, 2020-01-07 10:00:00, None
309.9, 0.6, None, 94.0, None, 2020-01-07 11:00:00, None
335.4, 0.7, None, 93.9, None, 2020-01-07 12:00:00, None
322.6, 0.8, None, 94.4, None, 2020-01-07 13:00:00, None
77.2, 0.9, None, 94.6, None, 2020-01-07 14:00:00, None
117.9, 1.1, None, 94.4, None, 2020-01-07 15:00:00, None
116.3, 1.0, None, 95.0, None, 2020-01-07 16:00:00, None
132.8, 1.1, None, 95.3, None, 2020-01-07 17:00:00, None
98.7, 1.1, None, 95.1, None, 2020-01-07 18:00:00, None
100.8, 0.9, None, 96.2, None, 2020-01-07 19:00:00, None
97.1, 0.9, None, 96.3, None, 2020-01-07 20:00:00, None
117.1, 1.1, None, 96.5, None, 2020-01-07 21:00:00, None
70.8, 1.2, None, 96.6, None, 2020-01-07 22:00:00, None
132.9, 1.6, None, 96.4, None, 2020-01-07 23:00:00, None
127.8, 1.8, None, 95.7, None, 2020-01-08 00:00:00, None
129.0, 1.9, None, 95.7, None, 2020-01-08 01:00:00, None
145.4, 1.9, None, 95.6, None, 2020-01-08 02:00:00, None
151.5, 2.0, None, 95.6, None, 2020-01-08 03:00:00, None
125.0, 1.9, None, 96.3, None, 2020-01-08 04:00:00, None
141.2, 1.9, None, 96.7, None, 2020-01-08 05:00:00, None
145.2, 1.9, None, 96.1, None, 2020-01-08 06:00:00, None
149.5, 2.1, None, 95.3, None, 2020-01-08 07:00:00, None
152.2, 2.3, None, 94.4, None, 2020-01-08 08:00:00, None
141.7, 3.1, None, 92.0, None, 2020-01-08 09:00:00, None
145.0, 3.6, None, 89.5, None, 2020-01-08 10:00:00, None
129.2, 3.6, None, 87.3, None, 2020-01-08 11:00:00, None
129.5, 4.4, None, 83.2, None, 2020-01-08 12:00:00, None
312.0, 4.7, None, 69.9, None, 2020-01-08 13:00:00, None
301.5, 4.6, None, 69.1, None, 2020-01-08 14:00:00, None
116.4, 4.6, None, 68.4, None, 2020-01-08 15:00:00, None
295.1, 4.4, None, 62.4, None, 2020-01-08 16:00:00, None
306.6, 3.8, None, 60.4, None, 2020-01-08 17:00:00, None
294.7, 3.4, None, 59.0, None, 2020-01-08 18:00:00, None
307.3, 2.5, None, 59.3, None, 2020-01-08 19:00:00, None
339.8, 1.2, None, 66.3, None, 2020-01-08 20:00:00, None
323.3, 1.8, None, 51.4, None, 2020-01-08 21:00:00, None
314.4, 1.5, None, 39.5, None, 2020-01-08 22:00:00, None
306.9, 0.4, None, 42.2, None, 2020-01-08 23:00:00, None
119.8, -1.6, None, 55.2, None, 2020-01-09 00:00:00, None
116.0, -2.9, None, 61.0, None, 2020-01-09 01:00:00, None
112.1, -3.5, None, 63.0, None, 2020-01-09 02:00:00, None
119.2, -4.2, None, 66.0, None, 2020-01-09 03:00:00, None
83.6, -5.3, None, 72.5, None, 2020-01-09 04:00:00, None
21.1, -5.8, None, 73.7, None, 2020-01-09 05:00:00, None
60.9, -6.3, None, 74.5, None, 2020-01-09 06:00:00, None
105.4, -6.4, None, 75.9, None, 2020-01-09 07:00:00, None
322.6, -6.3, None, 78.1, None, 2020-01-09 08:00:00, None
83.4, -6.1, None, 77.4, None, 2020-01-09 09:00:00, None
106.8, -5.3, None, 73.0, None, 2020-01-09 10:00:00, None
125.7, -4.5, None, 72.0, None, 2020-01-09 11:00:00, None
139.9, -4.2, None, 70.4, None, 2020-01-09 12:00:00, None
149.1, -3.4, None, 64.2, None, 2020-01-09 13:00:00, None
153.7, -1.9, None, 58.2, None, 2020-01-09 14:00:00, None
134.5, -1.4, None, 56.0, None, 2020-01-09 15:00:00, None
117.0, -1.4, None, 57.4, None, 2020-01-09 16:00:00, None
305.0, -2.5, None, 66.3, None, 2020-01-09 17:00:00, None
62.3, -3.9, None, 72.5, None, 2020-01-09 18:00:00, None
341.8, -4.7, None, 74.6, None, 2020-01-09 19:00:00, None
110.0, -5.6, None, 77.2, None, 2020-01-09 20:00:00, None
95.4, -6.3, None, 77.7, None, 2020-01-09 21:00:00, None
106.9, -6.8, None, 79.3, None, 2020-01-09 22:00:00, None
90.2, -7.3, None, 80.8, None, 2020-01-09 23:00:00, None
108.3, -7.4, None, 80.1, None, 2020-01-10 00:00:00, None
104.2, -7.2, None, 79.9, None, 2020-01-10 01:00:00, None
113.3, -7.0, None, 78.8, None, 2020-01-10 02:00:00, None
109.5, -6.6, None, 78.0, None, 2020-01-10 03:00:00, None
97.5, -6.5, None, 76.8, None, 2020-01-10 04:00:00, None
103.5, -6.6, None, 77.3, None, 2020-01-10 05:00:00, None
112.1, -6.3, None, 77.6, None, 2020-01-10 06:00:00, None
127.0, -5.9, None, 77.1, None, 2020-01-10 07:00:00, None
95.6, -6.1, None, 84.4, None, 2020-01-10 08:00:00, None
86.4, -6.1, None, 90.5, None, 2020-01-10 09:00:00, None
96.6, -5.9, None, 91.4, None, 2020-01-10 10:00:00, None
71.7, -5.6, None, 92.3, None, 2020-01-10 11:00:00, None
32.4, -5.2, None, 92.5, None, 2020-01-10 12:00:00, None
326.9, -5.0, None, 92.8, None, 2020-01-10 13:00:00, None
324.1, -4.9, None, 91.5, None, 2020-01-10 14:00:00, None
310.1, -4.8, None, 91.3, None, 2020-01-10 15:00:00, None
323.2, -4.6, None, 91.3, None, 2020-01-10 16:00:00, None
335.8, -4.4, None, 93.6, None, 2020-01-10 17:00:00, None
323.7, -4.3, None, 94.3, None, 2020-01-10 18:00:00, None
319.2, -4.2, None, 94.5, None, 2020-01-10 19:00:00, None
309.9, -4.1, None, 94.7, None, 2020-01-10 20:00:00, None
333.5, -3.8, None, 94.0, None, 2020-01-10 21:00:00, None
5.0, -3.7, None, 93.3, None, 2020-01-10 22:00:00, None
328.3, -3.5, None, 93.2, None, 2020-01-10 23:00:00, None
341.2, -3.5, None, 94.0, None, 2020-01-11 00:00:00, None
316.7, -3.4, None, 95.5, None, 2020-01-11 01:00:00, None
317.3, -3.3, None, 95.7, None, 2020-01-11 02:00:00, None
317.9, -3.2, None, 95.7, None, 2020-01-11 03:00:00, None
