wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,snw_dpth,week_of_year
340.0, 84.0, 3.2, 0.0, -15.8, 3.7, -13.7, -12.8, 20.0, 0.0, 0.0, 84.0,2022-12-10 00:00:00, 193.0,50
1.0, 84.0, 3.7, 0.0, -14.9, 3.7, -12.8, -12.6, 340.0, 0.0, 0.0, 83.0,2022-12-10 01:00:00, 193.0,50
352.0, 83.0, 3.7, 0.0, -14.9, 4.6, -12.6, -13.3, 1.0, 0.0, 0.0, 80.0,2022-12-10 02:00:00, 193.0,50
48.0, 80.0, 4.6, 0.0, -16.0, 2.1, -13.3, -14.0, 352.0, 0.0, 0.0, 83.0,2022-12-10 03:00:00, 193.0,50
169.0, 83.0, 2.1, 0.0, -16.3, 1.8, -14.0, -13.7, 48.0, 0.0, 0.0, 81.0,2022-12-10 04:00:00, 193.0,50
101.0, 81.0, 1.8, 0.0, -16.3, 3.2, -13.7, -14.2, 169.0, 0.0, 0.0, 82.0,2022-12-10 05:00:00, 193.0,50
102.0, 82.0, 3.2, 0.0, -16.6, 2.1, -14.2, -14.5, 101.0, 0.0, 0.0, 82.0,2022-12-10 06:00:00, 193.0,50
122.0, 82.0, 2.1, 0.0, -16.9, 2.3, -14.5, -14.3, 102.0, 0.0, 0.0, 82.0,2022-12-10 07:00:00, 193.0,50
121.0, 82.0, 2.3, 0.0, -16.7, 1.9, -14.3, -13.9, 122.0, 0.0, 0.0, 82.0,2022-12-10 08:00:00, 193.0,50
69.0, 82.0, 1.9, 0.0, -16.3, 1.9, -13.9, -13.3, 121.0, 0.0, 0.0, 82.0,2022-12-10 09:00:00, 193.0,50
99.0, 82.0, 1.9, 0.0, -15.7, 3.3, -13.3, -11.5, 69.0, 0.0, 0.0, 82.0,2022-12-10 10:00:00, 193.0,50
0.0, 82.0, 3.3, 0.0, -14.0, 1.8, -11.5, -9.5, 99.0, 0.0, 0.0, 81.0,2022-12-10 11:00:00, 193.0,50
0.0, 81.0, 1.8, 0.0, -12.1, 2.3, -9.5, -9.8, 0.0, 0.0, 0.0, 82.0,2022-12-10 12:00:00, 193.0,50
0.0, 82.0, 2.3, 0.0, -12.3, 2.0, -9.8, -9.8, 0.0, 0.0, 0.0, 81.0,2022-12-10 13:00:00, 193.0,50
0.0, None, None, 0.0, None, 2.1, None, -10.2, None, None, None, 83.0,2022-12-10 14:00:00, None,50
0.0, 83.0, 2.1, 0.0, -12.5, 2.3, -10.2, -10.9, 0.0, 0.0, 0.0, 84.0,2022-12-10 15:00:00, 193.0,50
0.0, 84.0, 2.3, 0.0, -13.1, 2.0, -10.9, -11.4, 0.0, 0.0, 0.0, 84.0,2022-12-10 16:00:00, 193.0,50
0.0, 84.0, None, 0.0, -13.6, 2.0, -11.4, -11.6, 0.0, 0.0, 0.0, 84.0,2022-12-10 17:00:00, 193.0,50
0.0, 84.0, None, 0.0, -13.8, 0.0, -11.6, -11.8, 0.0, 0.0, 0.0, 84.0,2022-12-10 18:00:00, 193.0,50
0.0, 84.0, None, 0.0, -14.0, 2.0, -11.8, -11.5, 0.0, 0.0, 0.0, 85.0,2022-12-10 19:00:00, 193.0,50
0.0, 85.0, None, 0.0, -13.5, 0.0, -11.5, -11.5, 0.0, 0.0, 0.0, 84.0,2022-12-10 20:00:00, 193.0,50
0.0, 84.0, None, 0.0, -13.7, 0.0, -11.5, -11.8, 0.0, 0.0, 0.0, 84.0,2022-12-10 21:00:00, 193.0,50
0.0, 84.0, None, 0.0, -14.0, 1.9, -11.8, -12.2, 0.0, 0.0, 0.0, 83.0,2022-12-10 22:00:00, 193.0,50
None, 83.0, 1.9, None, -14.5, None, -12.2, None, 0.0, 0.0, 0.0, None,2022-12-10 23:00:00, 193.0,50
0.0, 84.0, 2.5, 0.0, -14.3, 2.2, -12.2, -12.5, 0.0, 0.0, 0.0, 83.0,2022-12-11 00:00:00, 193.0,50
176.0, 83.0, 2.2, 0.0, -14.8, 0.0, -12.5, -12.9, 0.0, 0.0, 0.0, 82.0,2022-12-11 01:00:00, 193.0,50
0.0, 82.0, None, 0.0, -15.3, 2.4, -12.9, -13.4, 176.0, 0.0, 0.0, 82.0,2022-12-11 02:00:00, 193.0,50
112.0, 82.0, 2.4, 0.0, -15.8, 1.9, -13.4, -14.0, 0.0, 0.0, 0.0, 81.0,2022-12-11 03:00:00, 193.0,50
102.0, 81.0, 1.9, 0.0, -16.5, 1.7, -14.0, -14.7, 112.0, 0.0, 0.0, 81.0,2022-12-11 04:00:00, 193.0,50
0.0, 81.0, 1.7, 0.0, -17.2, 1.6, -14.7, -15.2, 102.0, 0.0, 0.0, 81.0,2022-12-11 05:00:00, 193.0,50
0.0, 81.0, 1.6, 0.0, -17.7, 3.0, -15.2, -15.7, 0.0, 0.0, 0.0, 80.0,2022-12-11 06:00:00, 193.0,50
0.0, 80.0, None, 0.0, -18.4, 1.7, -15.7, -16.5, 0.0, 0.0, 0.0, 79.0,2022-12-11 07:00:00, 193.0,50
0.0, 79.0, 1.7, 0.0, -19.3, 3.1, -16.5, -16.9, 0.0, 0.0, 0.0, 78.0,2022-12-11 08:00:00, 193.0,50
0.0, 78.0, 3.1, 0.0, -19.8, 3.6, -16.9, -17.3, 0.0, 0.0, 0.0, 78.0,2022-12-11 09:00:00, 193.0,50
0.0, 78.0, 3.6, 0.0, -20.2, 3.6, -17.3, -16.7, 0.0, 0.0, 0.0, 78.0,2022-12-11 10:00:00, 193.0,50
0.0, 78.0, 3.6, 0.0, -19.6, 3.7, -16.7, -15.7, 0.0, 0.0, 0.0, 78.0,2022-12-11 11:00:00, 193.0,50
0.0, 78.0, 3.7, 0.0, -18.7, 4.1, -15.7, -15.1, 0.0, 0.0, 0.0, 78.0,2022-12-11 12:00:00, 193.0,50
0.0, None, None, 0.0, None, 2.9, None, -15.0, None, None, None, 78.0,2022-12-11 13:00:00, None,50
0.0, 78.0, 2.9, 0.0, -18.0, 3.3, -15.0, -15.7, 0.0, 0.0, 0.0, 78.0,2022-12-11 14:00:00, 193.0,50
0.0, 78.0, 3.3, 0.0, -18.7, 3.1, -15.7, -17.0, 0.0, 0.0, 0.0, 77.0,2022-12-11 15:00:00, 193.0,50
315.0, 77.0, 3.1, 0.0, -20.1, 3.1, -17.0, -18.4, 0.0, 0.0, 0.0, 76.0,2022-12-11 16:00:00, 193.0,50
0.0, 76.0, 3.1, 0.0, -21.6, 2.6, -18.4, -18.9, 315.0, 0.0, 0.0, 76.0,2022-12-11 17:00:00, 193.0,50
284.0, 76.0, 2.6, 0.0, -22.1, 2.5, -18.9, -19.8, 0.0, 0.0, 0.0, 75.0,2022-12-11 18:00:00, 193.0,50
293.0, 75.0, 2.5, 0.0, -23.1, 4.0, -19.8, -20.3, 284.0, 0.0, 0.0, 74.0,2022-12-11 19:00:00, 193.0,50
325.0, 74.0, None, 0.0, -23.7, 3.0, -20.3, -20.5, 293.0, 0.0, 0.0, 74.0,2022-12-11 20:00:00, 193.0,50
317.0, 74.0, None, 0.0, -23.9, 3.4, -20.5, -20.9, 325.0, 0.0, 0.0, 73.0,2022-12-11 21:00:00, 193.0,50
0.0, 73.0, 3.4, 0.0, -24.5, 2.7, -20.9, -21.5, 317.0, 0.0, 0.0, 73.0,2022-12-11 22:00:00, 193.0,50
None, 73.0, 2.7, None, -25.1, None, -21.5, None, 0.0, 0.0, 0.0, None,2022-12-11 23:00:00, 193.0,50
0.0, 73.0, 3.5, 0.0, -25.1, 2.7, -21.5, -21.6, 0.0, 0.0, 0.0, 73.0,2022-12-12 00:00:00, 193.0,50
0.0, 73.0, 2.7, 0.0, -25.1, 1.8, -21.6, -21.0, 0.0, 0.0, 0.0, 74.0,2022-12-12 01:00:00, 193.0,50
0.0, 74.0, 1.8, 0.0, -24.4, 1.6, -21.0, -20.6, 0.0, 0.0, 0.0, 72.0,2022-12-12 02:00:00, 193.0,50
0.0, 72.0, 1.6, 0.0, -24.3, 1.7, -20.6, -21.0, 0.0, 0.0, 0.0, 74.0,2022-12-12 03:00:00, 193.0,50
0.0, 74.0, 1.7, 0.0, -24.4, 2.3, -21.0, -20.5, 0.0, 0.0, 0.0, 74.0,2022-12-12 04:00:00, 193.0,50
0.0, 74.0, 2.3, 0.0, -23.9, 1.9, -20.5, -20.0, 0.0, 0.0, 0.0, 74.0,2022-12-12 05:00:00, 193.0,50
0.0, 74.0, 1.9, 0.0, -23.4, 0.0, -20.0, -19.6, 0.0, 0.0, 0.0, 75.0,2022-12-12 06:00:00, 193.0,50
155.0, 75.0, None, 0.0, -22.9, 2.7, -19.6, -18.3, 0.0, 0.0, 0.0, 76.0,2022-12-12 07:00:00, 193.0,50
142.0, 76.0, 2.7, 0.0, -21.5, 3.3, -18.3, -17.5, 155.0, 0.0, 0.0, 77.0,2022-12-12 08:00:00, 193.0,50
175.0, 77.0, 3.3, 0.0, -20.6, 2.7, -17.5, -16.8, 142.0, 0.0, 0.0, 76.0,2022-12-12 09:00:00, 193.0,50
160.0, 76.0, 2.7, 0.0, -20.0, 3.2, -16.8, -16.1, 175.0, 0.0, 0.0, 76.0,2022-12-12 10:00:00, 193.0,50
0.0, 76.0, 3.2, 0.0, -19.4, 4.7, -16.1, -15.3, 160.0, 0.0, 0.0, 76.0,2022-12-12 11:00:00, 193.0,50
0.0, 76.0, 4.7, 0.0, -18.6, 4.2, -15.3, -15.4, 0.0, 0.0, 0.0, 77.0,2022-12-12 12:00:00, 193.0,50
0.0, 77.0, 4.2, 0.0, -18.5, 4.8, -15.4, -14.7, 0.0, 0.0, 0.0, 76.0,2022-12-12 13:00:00, 193.0,50
0.0, 76.0, 4.8, 0.0, -18.0, 3.2, -14.7, -14.7, 0.0, 0.0, 0.0, 78.0,2022-12-12 14:00:00, 193.0,50
0.0, 78.0, 3.2, 0.0, -17.7, 3.3, -14.7, -14.8, 0.0, 0.0, 0.0, 79.0,2022-12-12 15:00:00, 193.0,50
0.0, 79.0, 3.3, 0.0, -17.6, 3.8, -14.8, -15.0, 0.0, 0.0, 0.0, 79.0,2022-12-12 16:00:00, 193.0,50
