WDIR_VECT,TEMP_MEAN,WSPD_SCLR,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, None, 1.488,90.6,2016-02-05 00:00:00,6.584,6
None, None, 2.297,89.8,2016-02-05 01:00:00,6.775,6
None, None, 1.738,89.5,2016-02-05 02:00:00,6.931,6
None, None, 1.099,88.7,2016-02-05 03:00:00,7.41,6
None, None, 3.085,88.7,2016-02-05 04:00:00,7.61,6
None, None, 2.887,86.4,2016-02-05 05:00:00,8.02,6
None, None, 2.641,85.8,2016-02-05 06:00:00,7.96,6
None, None, 3.156,85.2,2016-02-05 07:00:00,8.02,6
None, None, 2.248,83.0,2016-02-05 08:00:00,8.16,6
None, None, 4.888,85.3,2016-02-05 09:00:00,7.96,6
None, None, 6.427,85.8,2016-02-05 10:00:00,7.96,6
None, None, 5.492,87.4,2016-02-05 11:00:00,7.79,6
None, None, 4.016,85.3,2016-02-05 12:00:00,8.0,6
None, None, 4.812,88.8,2016-02-05 13:00:00,7.74,6
None, None, 4.289,87.1,2016-02-05 14:00:00,8.0,6
None, None, 1.962,81.4,2016-02-05 15:00:00,8.77,6
None, None, 2.66,81.9,2016-02-05 16:00:00,8.72,6
None, None, 2.413,85.5,2016-02-05 17:00:00,8.43,6
None, None, 2.849,83.7,2016-02-05 18:00:00,8.8,6
None, None, 6.659,74.6,2016-02-05 19:00:00,10.18,6
None, None, 8.44,75.7,2016-02-05 20:00:00,10.05,6
None, None, 10.89,78.2,2016-02-05 21:00:00,9.71,6
None, None, 4.199,71.0,2016-02-05 22:00:00,7.78,6
None, None, 3.294,68.79,2016-02-05 23:00:00,8.27,6
None, None, 5.83,64.69,2016-02-06 00:00:00,8.41,6
None, None, 4.938,63.37,2016-02-06 01:00:00,8.19,6
None, None, 2.387,70.2,2016-02-06 02:00:00,7.04,6
None, None, 2.206,74.2,2016-02-06 03:00:00,6.627,6
None, None, 3.28,72.4,2016-02-06 04:00:00,6.952,6
None, None, 1.562,78.4,2016-02-06 05:00:00,6.28,6
None, None, 1.788,87.2,2016-02-06 06:00:00,4.579,6
None, None, 1.602,89.9,2016-02-06 07:00:00,3.757,6
None, None, 2.211,89.7,2016-02-06 08:00:00,3.943,6
None, None, 1.508,88.9,2016-02-06 09:00:00,4.028,6
None, None, 0.828,87.7,2016-02-06 10:00:00,4.807,6
None, None, 0.307999,86.8,2016-02-06 11:00:00,5.371,6
None, None, 0.580999,83.8,2016-02-06 12:00:00,5.87,6
None, None, 0.465,82.8,2016-02-06 13:00:00,6.194,6
None, None, None,75.0,2016-02-06 14:00:00,7.08,6
None, None, 0.119998,72.5,2016-02-06 15:00:00,7.42,6
None, None, 0.716,79.1,2016-02-06 16:00:00,7.09,6
None, None, 0.934,78.5,2016-02-06 17:00:00,7.42,6
None, None, 1.526,80.0,2016-02-06 18:00:00,5.625,6
None, None, 1.278,84.5,2016-02-06 19:00:00,4.344,6
None, None, 1.598,87.0,2016-02-06 20:00:00,3.756,6
None, None, 1.271,88.5,2016-02-06 21:00:00,3.297,6
None, None, 1.308,88.6,2016-02-06 22:00:00,3.289,6
None, None, 0.648,88.9,2016-02-06 23:00:00,3.334,6
None, None, 1.088,87.3,2016-02-07 00:00:00,3.773,6
None, None, 0.428999,87.0,2016-02-07 01:00:00,3.826,6
None, None, 0.839999,88.2,2016-02-07 02:00:00,3.86,6
None, None, 0.823,88.0,2016-02-07 03:00:00,3.956,6
None, None, 1.353,85.7,2016-02-07 04:00:00,4.179,6
None, None, 0.859,86.3,2016-02-07 05:00:00,3.652,6
None, None, 1.051,87.6,2016-02-07 06:00:00,3.607,6
None, None, 0.839999,86.9,2016-02-07 07:00:00,3.986,6
None, None, 1.721,89.1,2016-02-07 08:00:00,3.891,6
None, None, 1.112,90.2,2016-02-07 09:00:00,4.161,6
None, None, 2.429,85.7,2016-02-07 10:00:00,4.97,6
None, None, 3.903,80.4,2016-02-07 11:00:00,5.645,6
None, None, 3.547,76.2,2016-02-07 12:00:00,6.369,6
None, None, 2.115,71.1,2016-02-07 13:00:00,7.09,6
None, None, 1.577,68.34,2016-02-07 14:00:00,7.83,6
None, None, 1.704,70.6,2016-02-07 15:00:00,7.32,6
None, None, 3.433,75.0,2016-02-07 16:00:00,7.01,6
None, None, 4.206,84.2,2016-02-07 17:00:00,6.507,6
None, None, 2.837,83.1,2016-02-07 18:00:00,6.903,6
None, None, 3.265,80.5,2016-02-07 19:00:00,7.2,6
None, None, 3.563,79.8,2016-02-07 20:00:00,7.24,6
None, None, 5.187,80.0,2016-02-07 21:00:00,7.37,6
None, None, 4.405,83.1,2016-02-07 22:00:00,7.36,6
None, None, 3.302,86.0,2016-02-07 23:00:00,7.29,6
None, None, 1.722,87.9,2016-02-08 00:00:00,7.09,6
None, None, 1.4,89.5,2016-02-08 01:00:00,6.885,6
None, None, 1.101,90.9,2016-02-08 02:00:00,6.34,6
None, None, 1.617,91.5,2016-02-08 03:00:00,6.035,6
None, None, 1.096,92.1,2016-02-08 04:00:00,5.735,6
None, None, 0.903998,92.9,2016-02-08 05:00:00,5.321,6
None, None, 1.218,93.3,2016-02-08 06:00:00,5.031,6
None, None, 1.302,93.6,2016-02-08 07:00:00,5.174,6
None, None, 1.602,93.7,2016-02-08 08:00:00,5.042,6
None, None, 1.056,93.4,2016-02-08 09:00:00,5.945,6
None, None, 0.654999,89.1,2016-02-08 10:00:00,7.53,6
None, None, 1.237,84.4,2016-02-08 11:00:00,7.84,6
None, None, 1.083,81.1,2016-02-08 12:00:00,8.81,6
None, None, 1.901,81.8,2016-02-08 13:00:00,8.78,6
None, None, 2.559,79.0,2016-02-08 14:00:00,9.3,6
None, None, 2.362,79.3,2016-02-08 15:00:00,9.6,6
None, None, 1.074,79.1,2016-02-08 16:00:00,10.11,6
None, None, 0.409999,77.7,2016-02-08 17:00:00,10.28,6
None, None, 1.203,86.6,2016-02-08 18:00:00,8.77,6
None, None, 1.382,89.5,2016-02-08 19:00:00,8.14,6
None, None, 1.09,91.4,2016-02-08 20:00:00,7.36,6
None, None, 1.036,92.7,2016-02-08 21:00:00,7.12,6
None, None, 0.488999,93.6,2016-02-08 22:00:00,6.856,6
None, None, 1.205,94.1,2016-02-08 23:00:00,6.574,6
None, None, 1.13,94.2,2016-02-09 00:00:00,6.251,6
None, None, 1.237,93.8,2016-02-09 01:00:00,6.258,6
None, None, 1.608,92.9,2016-02-09 02:00:00,5.999,6
None, None, 0.991998,92.5,2016-02-09 03:00:00,5.917,6
None, None, 1.17,92.5,2016-02-09 04:00:00,5.978,6
None, None, 1.626,91.4,2016-02-09 05:00:00,6.196,6
None, None, 1.614,90.7,2016-02-09 06:00:00,5.845,6
None, None, 1.817,91.4,2016-02-09 07:00:00,5.406,6
None, None, 1.672,91.4,2016-02-09 08:00:00,5.504,6
None, None, 0.963998,87.8,2016-02-09 09:00:00,7.26,6
None, None, 0.758,85.5,2016-02-09 10:00:00,7.46,6
None, None, 0.643,82.5,2016-02-09 11:00:00,8.3,6
None, None, 2.471,78.2,2016-02-09 12:00:00,8.85,6
None, None, 0.55,68.7,2016-02-09 13:00:00,10.28,6
None, None, 1.012,65.63,2016-02-09 14:00:00,10.93,6
None, None, 0.916,68.14,2016-02-09 15:00:00,11.04,6
None, None, 0.509,68.52,2016-02-09 16:00:00,11.41,6
None, None, 0.769999,73.7,2016-02-09 17:00:00,10.17,6
None, None, 1.249,80.3,2016-02-09 18:00:00,9.17,6
None, None, 1.798,77.9,2016-02-09 19:00:00,9.29,6
None, None, 1.252,78.7,2016-02-09 20:00:00,8.86,6
None, None, 1.128,85.0,2016-02-09 21:00:00,7.63,6
None, None, 1.442,82.5,2016-02-09 22:00:00,7.75,6
None, None, 1.356,81.5,2016-02-09 23:00:00,7.62,6
None, None, 1.16,85.9,2016-02-10 00:00:00,7.01,6
None, None, 1.392,84.1,2016-02-10 01:00:00,7.4,6
None, None, 1.034,84.1,2016-02-10 02:00:00,7.58,6
None, None, 1.148,83.7,2016-02-10 03:00:00,7.76,6
None, None, 1.138,81.6,2016-02-10 04:00:00,8.12,6
None, None, 0.875,80.5,2016-02-10 05:00:00,8.27,6
None, None, 1.323,82.9,2016-02-10 06:00:00,8.08,6
None, None, 1.386,83.2,2016-02-10 07:00:00,8.22,6
None, None, 1.901,82.0,2016-02-10 08:00:00,8.56,6
None, None, 1.698,81.2,2016-02-10 09:00:00,8.56,6
None, None, 0.938,87.0,2016-02-10 10:00:00,8.2,6
None, None, 1.709,91.0,2016-02-10 11:00:00,8.11,6
None, None, 0.998,91.4,2016-02-10 12:00:00,8.15,6
None, None, 1.378,91.9,2016-02-10 13:00:00,8.35,6
None, None, 1.558,93.0,2016-02-10 14:00:00,8.77,6
None, None, 1.771,88.4,2016-02-10 15:00:00,10.24,6
None, None, 1.814,87.4,2016-02-10 16:00:00,10.44,6
None, None, 1.745,88.5,2016-02-10 17:00:00,10.53,6
None, None, 1.618,89.2,2016-02-10 18:00:00,10.51,6
None, None, 0.931999,90.5,2016-02-10 19:00:00,10.3,6
None, None, 1.371,92.3,2016-02-10 20:00:00,9.5,6
None, None, 1.155,93.5,2016-02-10 21:00:00,8.68,6
None, None, 1.437,93.5,2016-02-10 22:00:00,8.29,6
None, None, 1.746,92.7,2016-02-10 23:00:00,7.5,6
None, None, 1.305,92.2,2016-02-11 00:00:00,7.0,6
None, None, 1.56,91.0,2016-02-11 01:00:00,6.999,6
None, None, 1.271,89.8,2016-02-11 02:00:00,6.972,6
None, None, 0.940998,91.9,2016-02-11 03:00:00,6.18,6
None, None, 1.036,93.1,2016-02-11 04:00:00,5.776,6
None, None, 0.876999,93.7,2016-02-11 05:00:00,5.8,6
None, None, 1.106,93.9,2016-02-11 06:00:00,6.009,6
None, None, 0.984,93.9,2016-02-11 07:00:00,6.126,6
None, None, 1.338,93.9,2016-02-11 08:00:00,6.239,6
None, None, 1.223,93.2,2016-02-11 09:00:00,6.622,6
None, None, 1.752,87.8,2016-02-11 10:00:00,7.63,6
None, None, 1.676,84.9,2016-02-11 11:00:00,7.98,6
None, None, 1.883,82.6,2016-02-11 12:00:00,8.4,6
None, None, 2.915,83.2,2016-02-11 13:00:00,8.51,6
None, None, 7.32,81.6,2016-02-11 14:00:00,8.88,6
None, None, 5.904,70.8,2016-02-11 15:00:00,10.41,6
None, None, 5.966,75.1,2016-02-11 16:00:00,10.1,6
None, None, 4.806,84.0,2016-02-11 17:00:00,9.35,6
None, None, 1.717,86.7,2016-02-11 18:00:00,9.15,6
None, None, 3.416,89.8,2016-02-11 19:00:00,8.63,6
None, None, 2.602,91.4,2016-02-11 20:00:00,8.42,6
None, None, 2.0,92.5,2016-02-11 21:00:00,8.32,6
None, None, 3.857,92.3,2016-02-11 22:00:00,8.24,6
None, None, 3.918,91.7,2016-02-11 23:00:00,8.25,6
