ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,ONE_DAY_SNOW,time,air_temp_1,SNOW_ON_THE_GROUND,snw_dpth,MAX_TEMP,week_of_year
,511.0,97.0, None, None,2018-12-17 00:00:00,-2.7, None, 35.0, None,51
,511.0,97.0, None, None,2018-12-17 01:00:00,-2.6, None, 30.0, None,51
,512.0,97.0, None, None,2018-12-17 02:00:00,-2.7, None, None, None,51
,513.0,97.0, None, None,2018-12-17 03:00:00,-2.6, None, 24.0, None,51
,514.0,97.0, None, None,2018-12-17 04:00:00,-2.7, None, 72.0, None,51
,514.0,98.0, None, None,2018-12-17 05:00:00,-2.2, None, 72.0, None,51
,515.0,98.0, None, None,2018-12-17 06:00:00,-1.8, None, 31.0, None,51
,515.0,98.0, None, None,2018-12-17 07:00:00,-1.8, None, 32.0, None,51
,515.0,98.0, None, None,2018-12-17 08:00:00,-1.8, None, 27.0, None,51
,515.0,98.0, None, None,2018-12-17 09:00:00,-2.0, None, 31.0, None,51
,515.0,98.0, None, None,2018-12-17 10:00:00,-2.0, None, 31.0, None,51
,515.0,98.0, None, None,2018-12-17 11:00:00,-1.8, None, 31.0, None,51
,515.0,98.0, None, None,2018-12-17 12:00:00,-2.1, None, 32.0, None,51
,515.0,98.0, None, None,2018-12-17 13:00:00,-2.4, None, 32.0, None,51
,515.0,98.0, None, None,2018-12-17 14:00:00,-4.1, None, 80.0, None,51
,515.0,98.0, None, None,2018-12-17 15:00:00,-5.0, None, 83.0, None,51
,515.0,98.0, None, None,2018-12-17 16:00:00,-5.0, None, 83.0, None,51
,515.0,98.0, None, None,2018-12-17 17:00:00,-4.0, None, 80.0, None,51
,515.0,98.0, None, None,2018-12-17 18:00:00,-3.9, None, None, None,51
,515.0,98.0, None, None,2018-12-17 19:00:00,-3.2, None, 36.0, None,51
,516.0,98.0, None, None,2018-12-17 20:00:00,-2.5, None, 77.0, None,51
,516.0,98.0, None, None,2018-12-17 21:00:00,-2.8, None, 34.0, None,51
,516.0,99.0, None, None,2018-12-17 22:00:00,-3.2, None, 77.0, None,51
,516.0,99.0, None, None,2018-12-17 23:00:00,-3.5, None, 37.0, None,51
,516.0,99.0, None, None,2018-12-18 00:00:00,-3.7, None, 76.0, None,51
,516.0,99.0, None, None,2018-12-18 01:00:00,-3.8, None, 78.0, None,51
,516.0,99.0, None, None,2018-12-18 02:00:00,-4.0, None, None, None,51
,516.0,99.0, None, None,2018-12-18 03:00:00,-4.1, None, 79.0, None,51
