pcpn_amt_pst24hrs,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,cum_pcpn_amt,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,snw_dpth,MAX_TEMP,week_of_year
None, None, None,-7.0,591.0, None,2021-07-23 08:00:00,7.5, None,-12.0, None,30
None, None, 0.0,-7.0,591.0, None,2021-07-23 09:00:00,7.7, None,-4.0, None,30
None, None, 0.0,-7.0,591.0, None,2021-07-23 10:00:00,8.4, None,13.0, None,30
None, None, 0.0,-7.0,591.0, None,2021-07-23 11:00:00,8.2, None,-5.0, None,30
None, None, 0.0,-7.0,591.0, None,2021-07-23 12:00:00,8.4, None,13.0, None,30
None, None, 0.0,-7.0,591.0, None,2021-07-23 13:00:00,8.7, None,410.0, None,30
None, None, 0.0,-7.0,591.0, None,2021-07-23 14:00:00,8.4, None,14.0, None,30
None, None, 0.0,-7.0,591.0, None,2021-07-23 15:00:00,9.9, None,14.0, None,30
None, None, 0.0,-7.0,591.0, None,2021-07-23 16:00:00,10.2, None,10.0, None,30
None, None, 0.0,-7.0,591.0, None,2021-07-23 17:00:00,10.4, None,-11.0, None,30
None, None, 0.0,-7.0,591.0, None,2021-07-23 18:00:00,11.2, None,13.0, None,30
None, None, None,-7.0,591.0, None,2021-07-23 20:00:00,9.5, None,-12.0, None,30
None, None, 0.0,-7.0,591.0, None,2021-07-23 21:00:00,9.8, None,-12.0, None,30
None, None, 0.0,-7.0,591.0, None,2021-07-23 22:00:00,9.7, None,-10.0, None,30
None, None, 0.0,-7.0,591.0, None,2021-07-23 23:00:00,8.4, None,-12.0, None,30
None, None, 0.0,-7.0,591.0, None,2021-07-24 00:00:00,9.5, None,-13.0, None,30
None, None, 0.0,-7.0,591.0, None,2021-07-24 01:00:00,9.3, None,-12.0, None,30
None, None, 0.0,-7.0,591.0, None,2021-07-24 02:00:00,9.6, None,-12.0, None,30
None, None, 0.0,-7.0,591.0, None,2021-07-24 03:00:00,9.2, None,-12.0, None,30
None, None, 0.0,-7.0,591.0, None,2021-07-24 04:00:00,9.4, None,-12.0, None,30
None, None, 0.0,-7.0,591.0, None,2021-07-24 05:00:00,8.7, None,-12.0, None,30
None, None, 0.0,-7.0,591.0, None,2021-07-24 06:00:00,8.8, None,-12.0, None,30
None, None, 0.0,-7.0,591.0, None,2021-07-24 07:00:00,8.4, None,-13.0, None,30
0.0, None, 0.0,-7.0,591.0, None,2021-07-24 08:00:00,8.8, None,-13.0, None,30
0.0, None, 0.0,-7.0,591.0, None,2021-07-24 09:00:00,9.9, None,-12.0, None,30
0.0, None, 0.0,-7.0,591.0, None,2021-07-24 10:00:00,9.5, None,-12.0, None,30
0.0, None, 0.0,-7.0,591.0, None,2021-07-24 11:00:00,10.1, None,13.0, None,30
0.0, None, 0.0,-7.0,591.0, None,2021-07-24 12:00:00,10.4, None,-12.0, None,30
0.0, None, 0.0,-7.0,591.0, None,2021-07-24 13:00:00,10.6, None,-10.0, None,30
2.0, None, 2.0,-6.0,593.0, None,2021-07-24 14:00:00,9.7, None,-6.0, None,30
2.0, None, 0.0,-6.0,593.0, None,2021-07-24 15:00:00,10.7, None,-8.0, None,30
3.0, None, 1.0,-6.0,594.0, None,2021-07-24 16:00:00,13.2, None,-7.0, None,30
2.0, None, None,-5.0,593.0, None,2021-07-24 17:00:00,10.1, None,-10.0, None,30
3.0, None, 1.0,-5.0,594.0, None,2021-07-24 18:00:00,10.6, None,-11.0, None,30
None, None, 0.0,-5.0,594.0, None,2021-07-24 19:00:00,10.7, None,-12.0, None,30
3.0, None, 0.0,-5.0,594.0, None,2021-07-24 20:00:00,10.3, None,-13.0, None,30
3.0, None, 0.0,-6.0,594.0, None,2021-07-24 21:00:00,9.6, None,-13.0, None,30
3.0, None, 0.0,-6.0,594.0, None,2021-07-24 22:00:00,9.2, None,-13.0, None,30
3.0, None, 0.0,-6.0,594.0, None,2021-07-24 23:00:00,9.7, None,-13.0, None,30
3.0, None, 0.0,-6.0,594.0, None,2021-07-25 00:00:00,9.9, None,-11.0, None,30
3.0, None, 0.0,-7.0,594.0, None,2021-07-25 01:00:00,8.8, None,-10.0, None,30
3.0, None, 0.0,-7.0,594.0, None,2021-07-25 02:00:00,8.9, None,-14.0, None,30
3.0, None, 0.0,-7.0,594.0, None,2021-07-25 03:00:00,9.2, None,-13.0, None,30
3.0, None, 0.0,-7.0,594.0, None,2021-07-25 04:00:00,9.2, None,-13.0, None,30
3.0, None, 0.0,-7.0,594.0, None,2021-07-25 05:00:00,9.5, None,-11.0, None,30
3.0, None, 0.0,-7.0,594.0, None,2021-07-25 06:00:00,8.7, None,-13.0, None,30
3.0, None, 0.0,-7.0,594.0, None,2021-07-25 07:00:00,9.3, None,-13.0, None,30
3.0, None, 0.0,-7.0,594.0, None,2021-07-25 08:00:00,12.2, None,-12.0, None,30
3.0, None, 0.0,-7.0,594.0, None,2021-07-25 09:00:00,12.0, None,-13.0, None,30
3.0, None, 0.0,-7.0,594.0, None,2021-07-25 10:00:00,12.9, None,-14.0, None,30
3.0, None, 0.0,-6.0,594.0, None,2021-07-25 11:00:00,11.1, None,-12.0, None,30
3.0, None, 0.0,-6.0,594.0, None,2021-07-25 12:00:00,9.7, None,-9.0, None,30
4.0, None, 1.0,-6.0,595.0, None,2021-07-25 13:00:00,11.0, None,-8.0, None,30
2.0, None, 0.0,-5.0,595.0, None,2021-07-25 14:00:00,10.6, None,-8.0, None,30
2.0, None, 0.0,-5.0,595.0, None,2021-07-25 15:00:00,10.9, None,-10.0, None,30
1.0, None, 0.0,-5.0,595.0, None,2021-07-25 16:00:00,10.0, None,-12.0, None,30
2.0, None, 0.0,-5.0,595.0, None,2021-07-25 17:00:00,10.9, None,-12.0, None,30
1.0, None, 0.0,-5.0,595.0, None,2021-07-25 18:00:00,11.5, None,-13.0, None,30
1.0, None, 0.0,-5.0,595.0, None,2021-07-25 19:00:00,10.3, None,-12.0, None,30
1.0, None, 0.0,-5.0,595.0, None,2021-07-25 20:00:00,10.0, None,-12.0, None,30
1.0, None, 0.0,-5.0,595.0, None,2021-07-25 21:00:00,9.8, None,10.0, None,30
1.0, None, 0.0,-6.0,595.0, None,2021-07-25 22:00:00,8.6, None,-12.0, None,30
1.0, None, 0.0,-6.0,595.0, None,2021-07-25 23:00:00,8.0, None,-3.0, None,30
1.0, None, 0.0,-6.0,595.0, None,2021-07-26 00:00:00,9.0, None,-10.0, None,30
1.0, None, 0.0,-7.0,595.0, None,2021-07-26 01:00:00,7.5, None,-4.0, None,30
1.0, None, 0.0,-7.0,595.0, None,2021-07-26 02:00:00,8.1, None,-4.0, None,30
2.0, None, 1.0,-7.0,596.0, None,2021-07-26 03:00:00,6.6, None,-5.0, None,30
2.0, None, 0.0,-7.0,596.0, None,2021-07-26 04:00:00,6.7, None,-4.0, None,30
2.0, None, 0.0,-7.0,596.0, None,2021-07-26 05:00:00,6.5, None,-4.0, None,30
2.0, None, 0.0,-7.0,596.0, None,2021-07-26 06:00:00,7.9, None,-2.0, None,30
2.0, None, 0.0,-7.0,596.0, None,2021-07-26 07:00:00,9.7, None,-12.0, None,30
2.0, None, 0.0,-7.0,596.0, None,2021-07-26 08:00:00,11.3, None,-12.0, None,30
2.0, None, 0.0,-7.0,596.0, None,2021-07-26 09:00:00,12.6, None,-11.0, None,30
2.0, None, 0.0,-7.0,596.0, None,2021-07-26 10:00:00,13.4, None,-10.0, None,30
2.0, None, 0.0,-6.0,596.0, None,2021-07-26 11:00:00,14.3, None,-9.0, None,30
1.0, None, None,-6.0,595.0, None,2021-07-26 12:00:00,13.5, None,-13.0, None,30
1.0, None, 1.0,-5.0,596.0, None,2021-07-26 13:00:00,12.0, None,-6.0, None,30
1.0, None, 0.0,-5.0,596.0, None,2021-07-26 14:00:00,13.4, None,-11.0, None,30
0.0, None, None,-5.0,595.0, None,2021-07-26 15:00:00,11.6, None,-6.0, None,30
1.0, None, 1.0,-5.0,596.0, None,2021-07-26 16:00:00,13.1, None,-12.0, None,30
1.0, None, 0.0,-5.0,596.0, None,2021-07-26 17:00:00,12.6, None,-12.0, None,30
2.0, None, 1.0,-4.0,597.0, None,2021-07-26 18:00:00,11.1, None,-6.0, None,30
3.0, None, 1.0,-4.0,598.0, None,2021-07-26 19:00:00,10.3, None,-5.0, None,30
3.0, None, 0.0,-4.0,598.0, None,2021-07-26 20:00:00,9.2, None,-6.0, None,30
3.0, None, 0.0,-5.0,598.0, None,2021-07-26 21:00:00,8.6, None,-6.0, None,30
3.0, None, 0.0,-5.0,598.0, None,2021-07-26 22:00:00,9.1, None,-6.0, None,30
3.0, None, 0.0,-5.0,598.0, None,2021-07-26 23:00:00,8.1, None,-6.0, None,30
3.0, None, 0.0,-5.0,598.0, None,2021-07-27 00:00:00,8.2, None,-6.0, None,30
3.0, None, 0.0,-6.0,598.0, None,2021-07-27 01:00:00,7.0, None,-6.0, None,30
4.0, None, 1.0,-6.0,599.0, None,2021-07-27 02:00:00,8.0, None,-5.0, None,30
2.0, None, None,-6.0,598.0, None,2021-07-27 03:00:00,7.0, None,-1.0, None,30
3.0, None, 1.0,-6.0,599.0, None,2021-07-27 04:00:00,6.9, None,-7.0, None,30
3.0, None, 0.0,-7.0,599.0, None,2021-07-27 05:00:00,7.5, None,6.0, None,30
3.0, None, 0.0,-7.0,599.0, None,2021-07-27 06:00:00,6.2, None,7.0, None,30
3.0, None, 0.0,-7.0,599.0, None,2021-07-27 07:00:00,8.6, None,6.0, None,30
3.0, None, 0.0,-7.0,599.0, None,2021-07-27 08:00:00,11.1, None,-6.0, None,30
3.0, None, 0.0,-7.0,599.0, None,2021-07-27 09:00:00,9.9, None,-4.0, None,30
3.0, None, 0.0,-6.0,599.0, None,2021-07-27 10:00:00,12.3, None,-10.0, None,30
2.0, None, None,-6.0,598.0, None,2021-07-27 11:00:00,11.7, None,-10.0, None,30
4.0, None, 1.0,-6.0,599.0, None,2021-07-27 12:00:00,14.4, None,-10.0, None,30
2.0, None, None,-5.0,598.0, None,2021-07-27 13:00:00,14.2, None,-8.0, None,30
3.0, None, 1.0,-5.0,599.0, None,2021-07-27 14:00:00,14.7, None,-8.0, None,30
3.0, None, None,-5.0,598.0, None,2021-07-27 15:00:00,14.2, None,-6.0, None,30
2.0, None, 0.0,-5.0,598.0, None,2021-07-27 16:00:00,15.1, None,-6.0, None,30
2.0, None, 0.0,-5.0,598.0, None,2021-07-27 17:00:00,15.6, None,-6.0, None,30
1.0, None, 0.0,-5.0,598.0, None,2021-07-27 18:00:00,14.8, None,-6.0, None,30
None, None, None,-5.0,597.0, None,2021-07-27 19:00:00,12.9, None,-6.0, None,30
0.0, None, 1.0,-5.0,598.0, None,2021-07-27 20:00:00,12.0, None,-4.0, None,30
0.0, None, 0.0,-5.0,598.0, None,2021-07-27 21:00:00,10.2, None,-6.0, None,30
0.0, None, 0.0,-6.0,598.0, None,2021-07-27 22:00:00,9.3, None,-8.0, None,30
0.0, None, 0.0,-6.0,598.0, None,2021-07-27 23:00:00,10.0, None,-6.0, None,30
0.0, None, 0.0,-6.0,598.0, None,2021-07-28 00:00:00,9.5, None,-8.0, None,30
0.0, None, 0.0,-7.0,598.0, None,2021-07-28 01:00:00,9.6, None,-7.0, None,30
None, None, 0.0,-7.0,598.0, None,2021-07-28 02:00:00,10.3, None,-7.0, None,30
0.0, None, 0.0,-7.0,598.0, None,2021-07-28 03:00:00,10.2, None,-8.0, None,30
None, None, 0.0,-7.0,598.0, None,2021-07-28 04:00:00,9.2, None,-7.0, None,30
None, None, 0.0,-7.0,598.0, None,2021-07-28 05:00:00,8.6, None,-8.0, None,30
0.0, None, 1.0,-7.0,599.0, None,2021-07-28 06:00:00,9.2, None,-7.0, None,30
0.0, None, 0.0,-7.0,599.0, None,2021-07-28 07:00:00,11.9, None,-9.0, None,30
0.0, None, 0.0,-7.0,599.0, None,2021-07-28 08:00:00,14.8, None,-7.0, None,30
0.0, None, 0.0,-7.0,599.0, None,2021-07-28 09:00:00,16.1, None,-4.0, None,30
None, None, None,-6.0,598.0, None,2021-07-28 10:00:00,17.3, None,8.0, None,30
0.0, None, 0.0,-6.0,598.0, None,2021-07-28 11:00:00,17.8, None,-7.0, None,30
None, None, 0.0,-5.0,598.0, None,2021-07-28 12:00:00,18.9, None,-9.0, None,30
0.0, None, 0.0,-5.0,598.0, None,2021-07-28 13:00:00,20.2, None,-10.0, None,30
None, None, 0.0,-4.0,598.0, None,2021-07-28 14:00:00,20.3, None,-9.0, None,30
None, None, None,-4.0,597.0, None,2021-07-28 15:00:00,20.3, None,-9.0, None,30
None, None, 0.0,-3.0,597.0, None,2021-07-28 16:00:00,20.4, None,-5.0, None,30
None, None, 0.0,-3.0,597.0, None,2021-07-28 17:00:00,21.2, None,-11.0, None,30
None, None, None,-3.0,596.0, None,2021-07-28 18:00:00,20.7, None,-9.0, None,30
None, None, 0.0,-3.0,596.0, None,2021-07-28 19:00:00,17.9, None,-10.0, None,30
None, None, 0.0,-3.0,596.0, None,2021-07-28 20:00:00,16.4, None,-8.0, None,30
None, None, 0.0,-4.0,596.0, None,2021-07-28 21:00:00,14.3, None,-14.0, None,30
None, None, 0.0,-4.0,596.0, None,2021-07-28 22:00:00,14.4, None,-10.0, None,30
None, None, 0.0,-5.0,596.0, None,2021-07-28 23:00:00,13.9, None,-8.0, None,30
None, None, 0.0,-5.0,596.0, None,2021-07-29 00:00:00,13.4, None,-8.0, None,30
None, None, 0.0,-5.0,596.0, None,2021-07-29 01:00:00,12.1, None,-12.0, None,30
None, None, 1.0,-6.0,597.0, None,2021-07-29 02:00:00,11.5, None,-10.0, None,30
None, None, 0.0,-6.0,597.0, None,2021-07-29 03:00:00,10.6, None,-6.0, None,30
None, None, 0.0,-6.0,597.0, None,2021-07-29 04:00:00,11.3, None,-9.0, None,30
None, None, 0.0,-7.0,597.0, None,2021-07-29 05:00:00,9.6, None,-6.0, None,30
None, None, 0.0,-7.0,597.0, None,2021-07-29 06:00:00,10.0, None,-5.0, None,30
None, None, 0.0,-7.0,597.0, None,2021-07-29 07:00:00,11.8, None,-13.0, None,30
