pcpn_amt_pst24hrs,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,cum_pcpn_amt,MIN_TEMP,ONE_DAY_SNOW,time,air_temp_1,SNOW_ON_THE_GROUND,snw_dpth,MAX_TEMP,week_of_year
23.0, None, 0.0,61.0,508.0, None, None,2021-07-23 00:00:00, None, None, None, None,30
23.0, None, 0.0,61.0,508.0, None, None,2021-07-23 01:00:00, None, None, None, None,30
23.0, None, 0.0,61.0,508.0, None, None,2021-07-23 02:00:00, None, None, None, None,30
23.0, None, 0.0,61.0,508.0, None, None,2021-07-23 03:00:00, None, None, None, None,30
23.0, None, 0.0,61.0,508.0, None, None,2021-07-23 04:00:00, None, None, None, None,30
23.0, None, 0.0,61.0,508.0, None, None,2021-07-23 05:00:00, None, None, None, None,30
23.0, None, 1.0,60.0,509.0, None, None,2021-07-23 06:00:00, None, None, None, None,30
22.0, None, 0.0,60.0,509.0, None, None,2021-07-23 07:00:00, None, None, None, None,30
19.0, None, None,60.0,507.0, None, None,2021-07-23 08:00:00, None, None, None, None,30
18.0, None, 1.0,60.0,508.0, None, None,2021-07-23 09:00:00, None, None, None, None,30
17.0, None, 0.0,60.0,508.0, None, None,2021-07-23 10:00:00, None, None, None, None,30
17.0, None, 0.0,61.0,508.0, None, None,2021-07-23 11:00:00, None, None, None, None,30
16.0, None, 0.0,61.0,508.0, None, None,2021-07-23 12:00:00, None, None, None, None,30
13.0, None, 0.0,62.0,508.0, None, None,2021-07-23 13:00:00, None, None, None, None,30
12.0, None, 0.0,62.0,508.0, None, None,2021-07-23 14:00:00, None, None, None, None,30
10.0, None, 0.0,62.0,508.0, None, None,2021-07-23 15:00:00, None, None, None, None,30
9.0, None, 0.0,62.0,508.0, None, None,2021-07-23 16:00:00, None, None, None, None,30
8.0, None, 0.0,62.0,508.0, None, None,2021-07-23 17:00:00, None, None, None, None,30
4.0, None, 0.0,62.0,508.0, None, None,2021-07-23 18:00:00, None, None, None, None,30
1.0, None, 0.0,62.0,508.0, None, None,2021-07-23 19:00:00, None, None, None, None,30
1.0, None, 1.0,62.0,509.0, None, None,2021-07-23 20:00:00, None, None, None, None,30
1.0, None, 0.0,62.0,509.0, None, None,2021-07-23 21:00:00, None, None, None, None,30
1.0, None, 0.0,62.0,509.0, None, None,2021-07-23 22:00:00, None, None, None, None,30
1.0, None, 0.0,62.0,509.0, None, None,2021-07-23 23:00:00, None, None, None, None,30
1.0, None, 0.0,62.0,509.0, None, None,2021-07-24 00:00:00, None, None, None, None,30
2.0, None, 1.0,62.0,510.0, None, None,2021-07-24 01:00:00, None, None, None, None,30
2.0, None, 0.0,62.0,510.0, None, None,2021-07-24 02:00:00, None, None, None, None,30
2.0, None, 0.0,61.0,510.0, None, None,2021-07-24 03:00:00, None, None, None, None,30
2.0, None, 0.0,61.0,510.0, None, None,2021-07-24 04:00:00, None, None, None, None,30
2.0, None, 0.0,61.0,510.0, None, None,2021-07-24 05:00:00, None, None, None, None,30
1.0, None, 0.0,61.0,510.0, None, None,2021-07-24 06:00:00, None, None, None, None,30
1.0, None, 0.0,61.0,510.0, None, None,2021-07-24 07:00:00, None, None, None, None,30
2.0, None, None,61.0,509.0, None, None,2021-07-24 08:00:00, None, None, None, None,30
2.0, None, 1.0,61.0,510.0, None, None,2021-07-24 09:00:00, None, None, None, None,30
2.0, None, 0.0,62.0,510.0, None, None,2021-07-24 10:00:00, None, None, None, None,30
2.0, None, 0.0,62.0,510.0, None, None,2021-07-24 11:00:00, None, None, None, None,30
2.0, None, 0.0,63.0,510.0, None, None,2021-07-24 12:00:00, None, None, None, None,30
2.0, None, 0.0,63.0,510.0, None, None,2021-07-24 13:00:00, None, None, None, None,30
2.0, None, 0.0,63.0,510.0, None, None,2021-07-24 14:00:00, None, None, None, None,30
