SolarRadiation,AirTemperature,Precipitation,Rain,WindSpeed,SnowDepth,time,WindDirection,RelativeHumidity,week_of_year
None,-1.3, 0.0,0.0, 5.5, None,2017-02-12 00:00:00, 109.0,98.0,7
None,-1.3, None,0.0, 6.7, None,2017-02-12 00:15:00, 102.0,98.0,7
None,-0.9, None,0.0, 3.3, None,2017-02-12 00:30:00, 33.0,98.0,7
None,-0.9, None,0.0, 1.8, None,2017-02-12 00:45:00, 277.0,98.0,7
None,-0.9, -1.0,0.0, 1.8, None,2017-02-12 01:00:00, 290.0,99.0,7
None,-0.7, None,0.0, 3.2, None,2017-02-12 01:15:00, 340.0,99.0,7
None,-0.9, None,0.0, 1.9, None,2017-02-12 01:30:00, 352.0,98.0,7
None,-0.9, None,0.0, 2.1, None,2017-02-12 01:45:00, 42.0,98.0,7
None,-0.5, 1.0,0.0, 2.3, None,2017-02-12 02:00:00, 323.0,99.0,7
None,-0.3, None,0.0, 2.6, None,2017-02-12 02:15:00, 291.0,99.0,7
None,-0.1, None,0.0, 2.0, None,2017-02-12 02:30:00, 328.0,99.0,7
None,0.1, None,0.0, 1.8, None,2017-02-12 02:45:00, 344.0,99.0,7
None,0.0, 0.0,0.0, 2.1, None,2017-02-12 03:00:00, 287.0,99.0,7
None,0.0, None,0.0, 3.9, None,2017-02-12 03:15:00, 318.0,99.0,7
None,-0.1, None,0.0, 1.8, None,2017-02-12 03:30:00, 327.0,99.0,7
None,-0.2, None,0.0, 1.4, None,2017-02-12 03:45:00, 254.0,99.0,7
None,-0.1, 0.0,0.0, 3.6, None,2017-02-12 04:00:00, 335.0,99.0,7
None,-0.2, None,0.0, 1.3, None,2017-02-12 04:15:00, 330.0,99.0,7
None,-0.2, None,0.0, 2.0, None,2017-02-12 04:30:00, 74.0,99.0,7
None,-0.2, None,0.0, 2.6, None,2017-02-12 04:45:00, 328.0,99.0,7
None,-0.2, 0.0,0.0, 3.6, None,2017-02-12 05:00:00, 116.0,99.0,7
None,-0.4, None,0.0, 3.6, None,2017-02-12 05:15:00, 63.0,99.0,7
None,0.0, None,0.0, 5.7, None,2017-02-12 05:30:00, 102.0,99.0,7
None,0.3, None,0.0, 5.4, None,2017-02-12 05:45:00, 108.0,99.0,7
None,0.5, 0.0,0.0, 3.3, None,2017-02-12 06:00:00, 124.0,99.0,7
None,0.7, None,0.0, 5.0, None,2017-02-12 06:15:00, 89.0,99.0,7
None,0.6, None,0.0, 3.3, None,2017-02-12 06:30:00, 107.0,99.0,7
None,0.7, None,0.0, 6.3, None,2017-02-12 06:45:00, 96.0,99.0,7
None,0.2, 0.0,0.0, 1.9, None,2017-02-12 07:00:00, 310.0,99.0,7
None,-0.1, None,0.0, 0.7, None,2017-02-12 07:15:00, 291.0,99.0,7
None,-0.1, None,0.0, 2.4, None,2017-02-12 07:30:00, 345.0,99.0,7
None,0.0, None,0.0, 2.0, None,2017-02-12 07:45:00, 149.0,99.0,7
None,0.2, 0.0,0.0, 5.6, None,2017-02-12 08:00:00, 133.0,99.0,7
None,0.1, None,0.0, 1.9, None,2017-02-12 08:15:00, 358.0,99.0,7
None,0.3, None,0.0, 2.9, None,2017-02-12 08:30:00, 32.0,99.0,7
None,0.6, None,0.0, 4.1, None,2017-02-12 08:45:00, 134.0,99.0,7
None,0.5, 0.0,0.0, 4.7, None,2017-02-12 09:00:00, 136.0,98.0,7
None,1.0, None,0.0, 6.9, None,2017-02-12 09:15:00, 140.0,98.0,7
None,1.3, None,0.0, 5.3, None,2017-02-12 09:30:00, 134.0,98.0,7
None,1.0, None,0.0, 4.3, None,2017-02-12 09:45:00, 137.0,98.0,7
None,1.5, 0.0,0.0, 5.7, None,2017-02-12 10:00:00, 148.0,97.0,7
None,2.6, None,0.0, 3.2, None,2017-02-12 10:15:00, 100.0,95.0,7
None,3.0, None,0.0, 5.9, None,2017-02-12 10:30:00, 153.0,94.0,7
None,2.9, None,0.0, 7.5, None,2017-02-12 10:45:00, 124.0,92.0,7
None,3.3, 0.0,0.0, 5.7, None,2017-02-12 11:00:00, 150.0,90.0,7
None,5.5, None,0.0, 2.1, None,2017-02-12 11:15:00, 141.0,83.0,7
None,7.2, None,0.0, 2.1, None,2017-02-12 11:30:00, 199.0,75.0,7
None,8.1, None,0.0, 3.3, None,2017-02-12 11:45:00, 319.0,71.0,7
None,9.1, -1.0,0.0, 2.3, None,2017-02-12 12:00:00, 70.0,64.0,7
None,9.0, None,0.0, 4.9, None,2017-02-12 12:15:00, 347.0,65.0,7
None,9.5, None,0.0, 2.8, None,2017-02-12 12:30:00, 326.0,63.0,7
None,10.0, None,0.0, 1.7, None,2017-02-12 12:45:00, 350.0,63.0,7
None,9.5, 1.0,0.0, 6.2, None,2017-02-12 13:00:00, 161.0,65.0,7
None,8.7, None,0.0, 6.0, None,2017-02-12 13:15:00, 138.0,69.0,7
None,8.6, None,0.0, 9.1, None,2017-02-12 13:30:00, 124.0,68.0,7
