station_observations
TempC, SolarRadiationWm, RH, WindSpeedms, Pressurembar, Rainmm, GustSpeedms, time, WindDirection, DewPtC
-16.078, 0.625, 88.2, 2.518, 764.65, 0.0, 4.281, 2017-01-01 00:00:00, 162.855, -18.4
-16.786, 0.625, 87.8, 2.015, 765.35, 0.0, 3.777, 2017-01-01 01:00:00, 162.855, -19.1
-17.467, 0.625, 87.4, 2.518, 765.75, 0.0, 4.029, 2017-01-01 02:00:00, 40.714, -19.8
-18.12, 0.625, 87.0, 2.518, 766.05, 0.0, 5.036, 2017-01-01 03:00:00, 29.482, -20.4
-18.697, 0.625, 86.6, 3.022, 766.55, 0.0, 5.288, 2017-01-01 04:00:00, 33.694, -21.0
-19.24, 0.625, 86.3, 3.525, 766.85, 0.0, 6.295, 2017-01-01 05:00:00, 32.29, -21.4
-19.654, 0.625, 86.0, 4.029, 767.05, 0.0, 6.547, 2017-01-01 06:00:00, 33.694, -21.8
-20.026, 0.625, 85.7, 4.281, 767.35, 0.0, 7.051, 2017-01-01 07:00:00, 36.502, -22.0
-20.167, 0.625, 85.6, 4.029, 768.15, 0.0, 6.295, 2017-01-01 08:00:00, 32.29, -22.4
-20.595, 1.875, 85.4, 4.784, 768.35, 0.0, 7.051, 2017-01-01 09:00:00, 29.482, -22.6
-20.738, 24.375, 85.2, 5.792, 768.75, 0.0, 9.317, 2017-01-01 10:00:00, 23.867, -22.7
-20.835, 190.625, 85.2, 6.044, 769.05, 0.0, 9.317, 2017-01-01 11:00:00, 25.271, -22.7
-20.835, 133.125, 85.1, 4.784, 769.25, 0.0, 8.814, 2017-01-01 12:00:00, 23.867, -23.3
-21.37, 94.375, 84.9, 4.784, 769.15, 0.0, 7.051, 2017-01-01 13:00:00, 11.231, -22.9
-21.028, 90.625, 84.8, 6.295, 768.85, 0.0, 9.821, 2017-01-01 14:00:00, 15.443, -23.1
-21.223, 91.875, 84.9, 6.547, 768.85, 0.0, 9.821, 2017-01-01 15:00:00, 15.443, -23.1
-21.174, 59.375, 84.8, 6.547, 768.95, 0.0, 10.576, 2017-01-01 16:00:00, 2.808, -23.6
-21.667, 0.625, 84.7, 7.303, 769.15, 0.0, 12.591, 2017-01-01 17:00:00, 5.616, -23.8
-21.916, 0.625, 84.6, 5.54, 769.35, 0.0, 8.058, 2017-01-01 18:00:00, 355.192, -24.0
-22.016, 0.625, 84.4, 5.036, 769.45, 0.0, 8.31, 2017-01-01 19:00:00, 4.212, -23.9
-21.966, 0.625, 84.4, 5.036, 769.25, 0.0, 9.065, 2017-01-01 20:00:00, 15.443, -24.3
-22.32, 0.625, 84.2, 5.288, 769.15, 0.0, 8.814, 2017-01-01 21:00:00, 355.192, -24.3
-22.32, 0.625, 84.2, 5.036, 769.05, 0.0, 8.31, 2017-01-01 22:00:00, 11.231, -24.3
-22.371, 0.625, 84.2, 5.54, 769.15, 0.0, 8.058, 2017-01-01 23:00:00, 25.271, -25.0
-23.041, 0.625, 83.9, 3.777, 769.45, 0.0, 7.554, 2017-01-02 00:00:00, 5.616, -25.3
-23.303, 0.625, 83.8, 4.029, 769.25, 0.0, 7.303, 2017-01-02 01:00:00, 11.231, -25.4
-23.409, 0.625, 83.7, 3.777, 769.15, 0.0, 6.547, 2017-01-02 02:00:00, 355.192, -25.7
-23.674, 0.625, 83.5, 3.777, 769.35, 0.0, 6.044, 2017-01-02 03:00:00, 355.192, -25.7
-23.621, 0.625, 83.5, 3.525, 769.45, 0.0, 5.54, 2017-01-02 04:00:00, 1.404, -25.8
-23.781, 0.625, 83.4, 2.77, 769.55, 0.0, 5.288, 2017-01-02 05:00:00, 8.424, -24.8
-22.729, 0.625, 83.6, 4.029, 769.45, 0.0, 7.806, 2017-01-02 06:00:00, 16.847, -24.7
-22.729, 0.625, 83.9, 6.547, 769.65, 0.0, 9.065, 2017-01-02 07:00:00, 26.675, -25.4
-23.356, 0.625, 83.6, 6.295, 770.15, 0.0, 9.317, 2017-01-02 08:00:00, 16.847, -24.9
-22.833, 4.375, 83.7, 6.547, 770.55, 0.0, 11.08, 2017-01-02 09:00:00, 26.675, -24.5
-22.524, 115.625, 83.8, 7.303, 771.15, 0.0, 13.346, 2017-01-02 10:00:00, 43.522, -23.8
-21.866, 195.625, 84.3, 7.303, 771.55, 0.0, 13.094, 2017-01-02 11:00:00, 54.753, -23.4
-21.518, 268.125, 84.6, 7.554, 771.85, 0.0, 12.843, 2017-01-02 12:00:00, 56.157, -23.3
-21.37, 230.625, 84.7, 7.303, 771.95, 0.0, 13.094, 2017-01-02 13:00:00, 50.541, -23.7
-21.716, 159.375, 84.5, 6.799, 772.15, 0.0, 10.073, 2017-01-02 14:00:00, 43.522, -23.5
-21.567, 189.375, 84.8, 6.547, 772.25, 0.0, 9.569, 2017-01-02 15:00:00, 49.137, -23.8
-21.916, 68.125, 84.9, 5.54, 772.55, 0.0, 8.562, 2017-01-02 16:00:00, 37.906, -24.4
-22.524, 0.625, 84.6, 7.303, 772.65, 0.0, 10.576, 2017-01-02 17:00:00, 42.118, -24.8
-22.781, 0.625, 83.9, 7.554, 773.05, 0.0, 11.583, 2017-01-02 18:00:00, 49.137, -24.9
-22.937, 0.625, 83.8, 7.554, 773.15, 0.0, 10.073, 2017-01-02 19:00:00, 53.349, -25.1
-23.093, 0.625, 83.7, 7.554, 773.25, 0.0, 10.828, 2017-01-02 20:00:00, 56.157, -25.1
-23.093, 0.625, 83.7, 7.051, 773.25, 0.0, 11.08, 2017-01-02 21:00:00, 49.137, -25.2
-23.198, 0.625, 83.7, 7.554, 773.35, 0.0, 10.073, 2017-01-02 22:00:00, 44.925, -25.0
-22.989, 0.625, 83.6, 5.792, 773.45, 0.0, 9.065, 2017-01-02 23:00:00, 37.906, -25.1
-23.041, 0.625, 83.7, 5.288, 773.45, 0.0, 7.554, 2017-01-03 00:00:00, 32.29, -25.3
-23.25, 0.625, 83.7, 5.54, 773.55, 0.0, 7.051, 2017-01-03 01:00:00, 29.482, -25.6
-23.568, 0.625, 83.5, 4.784, 774.05, 0.0, 6.799, 2017-01-03 02:00:00, 23.867, -25.7
-23.621, 0.625, 83.4, 5.288, 774.35, 0.0, 7.806, 2017-01-03 03:00:00, 22.463, -25.6
-23.568, 0.625, 83.3, 5.036, 774.65, 0.0, 7.554, 2017-01-03 04:00:00, 22.463, -25.6
-23.515, 0.625, 83.3, 5.54, 774.85, 0.0, 9.821, 2017-01-03 05:00:00, 22.463, -25.4
-23.356, 0.625, 83.5, 6.044, 775.25, 0.0, 9.821, 2017-01-03 06:00:00, 9.827, -25.5
-23.462, 0.625, 83.4, 5.792, 775.25, 0.0, 10.073, 2017-01-03 07:00:00, 5.616, -25.2
-23.093, 0.625, 83.4, 6.799, 775.15, 0.0, 10.324, 2017-01-03 08:00:00, 2.808, -25.0
-22.781, 4.375, 82.1, 6.295, 774.95, 0.0, 11.08, 2017-01-03 09:00:00, 5.616, -24.6
-22.016, 116.875, 79.8, 5.792, 775.35, 0.0, 10.073, 2017-01-03 10:00:00, 0.0, -23.6
-20.883, 204.375, 78.8, 5.792, 775.65, 0.0, 10.324, 2017-01-03 11:00:00, 353.788, -23.3
-20.595, 263.125, 78.9, 6.799, 775.85, 0.0, 11.835, 2017-01-03 12:00:00, 0.0, -22.9
-20.262, 280.625, 79.8, 7.303, 775.95, 0.0, 10.828, 2017-01-03 13:00:00, 353.788, -22.4
-20.073, 253.125, 81.6, 7.051, 776.25, 0.0, 11.08, 2017-01-03 14:00:00, 353.788, -21.4
-19.331, 189.375, 84.1, 6.799, 776.55, 0.0, 11.08, 2017-01-03 15:00:00, 1.404, -21.2
-19.285, 79.375, 85.3, 7.051, 777.05, 0.0, 11.332, 2017-01-03 16:00:00, 355.192, -20.6
-18.832, 0.625, 85.8, 7.303, 777.45, 0.0, 11.835, 2017-01-03 17:00:00, 355.192, -20.3
-18.518, 0.625, 86.1, 7.554, 777.85, 0.0, 12.339, 2017-01-03 18:00:00, 355.192, -20.0
-18.252, 0.625, 86.2, 6.295, 777.95, 0.0, 10.828, 2017-01-03 19:00:00, 355.192, -19.4
-17.727, 0.625, 86.6, 4.281, 778.15, 0.0, 9.317, 2017-01-03 20:00:00, 7.02, -19.6
-17.901, 0.625, 86.7, 3.274, 778.35, 0.0, 6.295, 2017-01-03 21:00:00, 19.655, -19.1
-17.381, 0.625, 86.7, 3.022, 778.45, 0.0, 6.547, 2017-01-03 22:00:00, 36.502, -19.1
-17.424, 0.625, 86.9, 2.77, 778.55, 0.0, 6.547, 2017-01-03 23:00:00, 49.137, -19.4
-17.727, 0.625, 86.8, 2.266, 778.75, 0.0, 5.036, 2017-01-04 00:00:00, 37.906, -19.2
-17.553, 0.625, 86.9, 2.77, 778.85, 0.0, 7.554, 2017-01-04 01:00:00, 18.251, -18.4
