WSPD_SCLR,time,week_of_year
1.53748,2019-06-04 00:00:00,23
1.82737,2019-06-04 01:00:00,23
3.37207,2019-06-04 02:00:00,23
3.58669,2019-06-04 03:00:00,23
4.51688,2019-06-04 04:00:00,23
4.31823,2019-06-04 05:00:00,23
4.25608,2019-06-04 06:00:00,23
4.46069,2019-06-04 07:00:00,23
6.70018,2019-06-04 08:00:00,23
6.54232,2019-06-04 09:00:00,23
6.15353,2019-06-04 10:00:00,23
6.26958,2019-06-04 11:00:00,23
5.64477,2019-06-04 12:00:00,23
5.93861,2019-06-04 13:00:00,23
7.31668,2019-06-04 14:00:00,23
5.82414,2019-06-04 15:00:00,23
3.18396,2019-06-04 16:00:00,23
2.25005,2019-06-04 17:00:00,23
2.52641,2019-06-04 18:00:00,23
2.01483,2019-06-04 19:00:00,23
2.22882,2019-06-04 20:00:00,23
1.88645,2019-06-04 21:00:00,23
1.987,2019-06-04 22:00:00,23
1.51023,2019-06-04 23:00:00,23
1.72382,2019-06-05 00:00:00,23
0.873398,2019-06-05 01:00:00,23
1.41,2019-06-05 02:00:00,23
2.16517,2019-06-05 03:00:00,23
0.889785,2019-06-05 04:00:00,23
0.799788,2019-06-05 05:00:00,23
2.03674,2019-06-05 06:00:00,23
2.17277,2019-06-05 07:00:00,23
2.03317,2019-06-05 08:00:00,23
2.27616,2019-06-05 09:00:00,23
1.91062,2019-06-05 10:00:00,23
2.50804,2019-06-05 11:00:00,23
3.18963,2019-06-05 12:00:00,23
2.9265,2019-06-05 13:00:00,23
5.55862,2019-06-05 14:00:00,23
4.82196,2019-06-05 15:00:00,23
4.1879,2019-06-05 16:00:00,23
5.23669,2019-06-05 17:00:00,23
4.00624,2019-06-05 18:00:00,23
3.41037,2019-06-05 19:00:00,23
3.7999,2019-06-05 20:00:00,23
4.16552,2019-06-05 21:00:00,23
3.7225,2019-06-05 22:00:00,23
4.59571,2019-06-05 23:00:00,23
4.87378,2019-06-06 00:00:00,23
4.39048,2019-06-06 01:00:00,23
4.11581,2019-06-06 02:00:00,23
3.46523,2019-06-06 03:00:00,23
3.83523,2019-06-06 04:00:00,23
4.67381,2019-06-06 05:00:00,23
4.49839,2019-06-06 06:00:00,23
4.78528,2019-06-06 07:00:00,23
4.44359,2019-06-06 08:00:00,23
3.98032,2019-06-06 09:00:00,23
3.80254,2019-06-06 10:00:00,23
3.29383,2019-06-06 11:00:00,23
2.71348,2019-06-06 12:00:00,23
1.68299,2019-06-06 13:00:00,23
4.28853,2019-06-06 14:00:00,23
4.65154,2019-06-06 15:00:00,23
3.85276,2019-06-06 16:00:00,23
2.24668,2019-06-06 17:00:00,23
3.00313,2019-06-06 18:00:00,23
2.30613,2019-06-06 19:00:00,23
2.5024,2019-06-06 20:00:00,23
2.81069,2019-06-06 21:00:00,23
2.58957,2019-06-06 22:00:00,23
2.1058,2019-06-06 23:00:00,23
1.97309,2019-06-07 00:00:00,23
2.17647,2019-06-07 01:00:00,23
3.92201,2019-06-07 02:00:00,23
3.39309,2019-06-07 03:00:00,23
3.5749,2019-06-07 04:00:00,23
3.72596,2019-06-07 05:00:00,23
3.70124,2019-06-07 06:00:00,23
3.3893,2019-06-07 07:00:00,23
3.73339,2019-06-07 08:00:00,23
3.44737,2019-06-07 09:00:00,23
3.65129,2019-06-07 10:00:00,23
4.24158,2019-06-07 11:00:00,23
4.66014,2019-06-07 12:00:00,23
4.0836,2019-06-07 13:00:00,23
4.05973,2019-06-07 14:00:00,23
4.48557,2019-06-07 15:00:00,23
3.43166,2019-06-07 16:00:00,23
2.21603,2019-06-07 17:00:00,23
4.49518,2019-06-07 18:00:00,23
3.52111,2019-06-07 19:00:00,23
2.78434,2019-06-07 20:00:00,23
2.84206,2019-06-07 21:00:00,23
2.13539,2019-06-07 22:00:00,23
1.69551,2019-06-07 23:00:00,23
1.58333,2019-06-08 00:00:00,23
1.80834,2019-06-08 01:00:00,23
2.04844,2019-06-08 02:00:00,23
1.10963,2019-06-08 03:00:00,23
1.55684,2019-06-08 04:00:00,23
1.50702,2019-06-08 05:00:00,23
1.66211,2019-06-08 06:00:00,23
1.0057,2019-06-08 07:00:00,23
0.968349,2019-06-08 08:00:00,23
1.4749,2019-06-08 09:00:00,23
3.26849,2019-06-08 10:00:00,23
3.10184,2019-06-08 11:00:00,23
3.43607,2019-06-08 12:00:00,23
3.83852,2019-06-08 13:00:00,23
3.90301,2019-06-08 14:00:00,23
3.90696,2019-06-08 15:00:00,23
3.97532,2019-06-08 16:00:00,23
4.39737,2019-06-08 17:00:00,23
3.79217,2019-06-08 18:00:00,23
3.45398,2019-06-08 19:00:00,23
2.83269,2019-06-08 20:00:00,23
2.63538,2019-06-08 21:00:00,23
2.84878,2019-06-08 22:00:00,23
2.41265,2019-06-08 23:00:00,23
