ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,stn_pres
0.0,0.0,15.5,0.0,2016-08-19,0.0,29.0,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,19.0,0.0,2016-08-20,0.0,31.0,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,20.5,0.0,2016-08-21,0.0,31.0,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2,0.2,13.5,0.0,2016-08-22,0.0,21.0,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,13.5,0.0,2016-08-23,0.0,25.5,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,14.0,0.0,2016-08-24,0.0,29.5,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,14.5,0.0,2016-08-25,0.0,29.0,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2016-08-19 00:00:00,,,34,301.0, None, None,0.0, None,5.8, None,20.9, None, None, None,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2016-08-19 01:00:00,,,34,308.0, None, None,0.0, None,3.7, None,18.7, None, None, None,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2016-08-19 02:00:00,,,34,276.0, None, None,0.0, None,7.7, None,17.8, None, None, None,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2016-08-19 03:00:00,,,34,292.0, None, None,0.0, None,4.1, None,16.7, None, None, None,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2016-08-19 04:00:00,,,34,260.0, None, None,0.0, None,5.0, None,16.3, None, None, None,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2016-08-19 05:00:00,,,34,10.0, None, None,0.0, None,3.9, None,15.5, None, None, None,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2016-08-19 06:00:00,,,34,234.0, None, None,0.0, None,2.3, None,17.0, None, None, None,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2016-08-19 07:00:00,,,34,86.0, None, None,0.0, None,5.9, None,20.4, None, None, None,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2016-08-19 08:00:00,,,34,71.0, None, None,0.0, None,7.6, None,22.9, None, None, None,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2016-08-19 09:00:00,,,34,77.0, None, None,0.0, None,6.2, None,22.6, None, None, None,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2016-08-19 10:00:00,,,34,105.0, None, None,0.0, None,6.4, None,24.0, None, None, None,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2016-08-19 11:00:00,,,34,111.0, None, None,0.0, None,6.6, None,26.4, None, None, None,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2016-08-19 12:00:00,,,34,132.0, None, None,0.0, None,6.1, None,27.2, None, None, None,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2016-08-19 13:00:00,,,34,112.0, None, None,0.0, None,6.7, None,29.2, None, None, None,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2016-08-19 14:00:00,,,34,120.0, None, None,0.0, None,7.7, None,30.0, None, None, None,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2016-08-19 15:00:00,,,34,138.0, None, None,0.0, None,6.9, None,30.6, None, None, None,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2016-08-19 16:00:00,,,34,93.0, None, None,0.0, None,5.7, None,30.8, None, None, None,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2016-08-19 17:00:00,,,34,106.0, None, None,0.0, None,4.1, None,30.6, None, None, None,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2016-08-19 18:00:00,,,34,107.0, None, None,0.0, None,5.0, None,26.5, None, None, None,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2016-08-19 19:00:00,,,34,284.0, None, None,0.0, None,9.5, None,25.1, None, None, None,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,
