ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,avg_air_temp_pst1hr
, None,10.5, None,2016-08-19, None,31.5,34,,,,,,
, None,11.5, None,2016-08-20, None,34.0,34,,,,,,
, None,11.5, None,2016-08-23, None,26.5,34,,,,,,
, None,10.0, None,2016-08-24, None,28.5,34,,,,,,
, None,11.0, None,2016-08-25, None,30.0,34,,,,,,
,,,,2016-08-19 00:00:00,,,34,, None,3.056, None,34.1,20.29
,,,,2016-08-19 01:00:00,,,34,, None,2.718, None,35.4,19.49
,,,,2016-08-19 02:00:00,,,34,, None,2.793, None,37.03,18.59
,,,,2016-08-19 03:00:00,,,34,, None,3.025, None,41.2,17.19
,,,,2016-08-19 04:00:00,,,34,, None,3.378, None,42.93,16.65
,,,,2016-08-19 05:00:00,,,34,, None,3.064, None,48.83,15.3
,,,,2016-08-19 06:00:00,,,34,, None,2.996, None,50.45,15.22
,,,,2016-08-19 07:00:00,,,34,, None,1.601, None,44.4,17.42
,,,,2016-08-19 08:00:00,,,34,, None,1.079, None,40.94,19.45
,,,,2016-08-19 09:00:00,,,34,, None,0.573, None,36.49,21.84
,,,,2016-08-19 10:00:00,,,34,, None,0.8, None,30.57,23.88
,,,,2016-08-19 11:00:00,,,34,, None,0.907, None,30.26,25.28
,,,,2016-08-19 12:00:00,,,34,, None,1.446, None,24.89,26.68
,,,,2016-08-19 13:00:00,,,34,, None,1.022, None,18.46,28.7
,,,,2016-08-19 14:00:00,,,34,, None,1.105, None,18.01,30.24
,,,,2016-08-19 15:00:00,,,34,, None,1.362, None,16.53,31.15
,,,,2016-08-19 16:00:00,,,34,, None,0.998, None,14.39,32.03
,,,,2016-08-19 17:00:00,,,34,, None,1.553, None,16.18,31.59
,,,,2016-08-19 18:00:00,,,34,, None,2.59, None,19.94,30.14
,,,,2016-08-19 19:00:00,,,34,, None,1.72, None,34.88,27.6
,,,,2016-08-19 20:00:00,,,34,, None,1.17, None,42.2,24.84
