wind_speed,temperature,wind_direction,relative_humidity,time,week_of_year
10.8,-2.6, 193.0,52.0,2022-01-08 00:00:00,2
4.3,-3.0, 171.0,54.0,2022-01-08 01:00:00,2
9.4,-4.0, 170.0,62.0,2022-01-08 02:00:00,2
3.2,-4.7, 302.0,69.0,2022-01-08 03:00:00,2
5.8,-4.7, 253.0,58.0,2022-01-08 04:00:00,2
6.8,-5.1, 189.0,60.0,2022-01-08 05:00:00,2
16.9,-5.2, 166.0,55.0,2022-01-08 06:00:00,2
13.3,-5.3, 178.0,53.0,2022-01-08 07:00:00,2
10.8,-5.0, 199.0,45.0,2022-01-08 08:00:00,2
8.3,-5.2, 195.0,46.0,2022-01-08 09:00:00,2
15.1,-4.9, 152.0,42.0,2022-01-08 10:00:00,2
6.5,-4.8, 180.0,44.0,2022-01-08 11:00:00,2
16.2,-4.6, 171.0,45.0,2022-01-08 12:00:00,2
15.8,-4.5, 178.0,46.0,2022-01-08 13:00:00,2
12.2,-5.0, 178.0,52.0,2022-01-08 14:00:00,2
11.2,-5.4, 167.0,55.0,2022-01-08 15:00:00,2
7.9,-6.4, 163.0,57.0,2022-01-08 16:00:00,2
7.6,-7.3, 205.0,65.0,2022-01-08 17:00:00,2
4.7,-6.2, 154.0,61.0,2022-01-08 18:00:00,2
6.5,-5.2, 173.0,60.0,2022-01-08 19:00:00,2
15.1,-4.4, 183.0,61.0,2022-01-08 20:00:00,2
18.4,-4.2, 172.0,65.0,2022-01-08 21:00:00,2
13.7,-3.8, 170.0,64.0,2022-01-08 22:00:00,2
14.8,-3.7, 172.0,67.0,2022-01-08 23:00:00,2
17.3,-3.4, 173.0,67.0,2022-01-09 00:00:00,2
14.0,-3.3, 172.0,69.0,2022-01-09 01:00:00,2
15.8,-3.3, 167.0,71.0,2022-01-09 02:00:00,2
14.4,-3.2, 165.0,71.0,2022-01-09 03:00:00,2
14.4,-3.0, 158.0,71.0,2022-01-09 04:00:00,2
19.4,-2.7, 161.0,71.0,2022-01-09 05:00:00,2
11.2,-2.7, 164.0,71.0,2022-01-09 06:00:00,2
3.2,-2.7, 176.0,74.0,2022-01-09 07:00:00,2
19.4,-1.8, 174.0,70.0,2022-01-09 08:00:00,2
22.7,-1.4, 169.0,71.0,2022-01-09 09:00:00,2
27.7,-0.9, 155.0,68.0,2022-01-09 10:00:00,2
31.7,-0.4, 169.0,66.0,2022-01-09 11:00:00,2
22.7,0.8, 154.0,60.0,2022-01-09 12:00:00,2
13.0,0.4, 170.0,62.0,2022-01-09 13:00:00,2
17.3,0.4, 182.0,63.0,2022-01-09 14:00:00,2
18.4,0.1, 172.0,66.0,2022-01-09 15:00:00,2
12.2,-0.2, 164.0,66.0,2022-01-09 16:00:00,2
15.1,-0.6, 171.0,69.0,2022-01-09 17:00:00,2
17.3,-1.1, 179.0,71.0,2022-01-09 18:00:00,2
13.7,-0.6, 184.0,70.0,2022-01-09 19:00:00,2
13.3,-1.0, 201.0,71.0,2022-01-09 20:00:00,2
16.2,-1.1, 200.0,70.0,2022-01-09 21:00:00,2
11.9,-1.8, 222.0,73.0,2022-01-09 22:00:00,2
16.9,-1.3, 207.0,68.0,2022-01-09 23:00:00,2
6.1,-1.8, 207.0,68.0,2022-01-10 00:00:00,2
11.9,-2.4, 190.0,71.0,2022-01-10 01:00:00,2
12.2,-2.8, 190.0,72.0,2022-01-10 02:00:00,2
17.6,-3.2, 184.0,73.0,2022-01-10 03:00:00,2
17.3,-3.6, 186.0,73.0,2022-01-10 04:00:00,2
13.0,-3.6, 190.0,72.0,2022-01-10 05:00:00,2
7.9,-3.9, 190.0,73.0,2022-01-10 06:00:00,2
2.9,-4.5, 38.0,70.0,2022-01-10 07:00:00,2
18.4,-9.7, 1.0,82.0,2022-01-10 08:00:00,2
13.7,-8.2, 3.0,76.0,2022-01-10 09:00:00,2
4.7,-4.9, 343.0,69.0,2022-01-10 10:00:00,2
7.9,0.1, 191.0,57.0,2022-01-10 11:00:00,2
19.4,1.4, 176.0,51.0,2022-01-10 12:00:00,2
18.7,1.2, 180.0,51.0,2022-01-10 13:00:00,2
