wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,snw_dpth,week_of_year,pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,SNOW_ON_THE_GROUND
97.0, None, None,0.0, None,2.9, None,11.9, None, None, None,80.0,2016-09-16 00:00:00, None,38,,,,,,,,,,,,
99.0, None, None,0.0, None,4.4, None,10.5, None, None, None,85.0,2016-09-16 01:00:00, None,38,,,,,,,,,,,,
27.0, None, None,0.0, None,3.1, None,9.8, None, None, None,89.0,2016-09-16 02:00:00, None,38,,,,,,,,,,,,
75.0, None, None,0.0, None,4.9, None,8.5, None, None, None,94.0,2016-09-16 03:00:00, None,38,,,,,,,,,,,,
46.0, None, None,0.0, None,4.7, None,8.1, None, None, None,93.0,2016-09-16 04:00:00, None,38,,,,,,,,,,,,
172.0, None, None,0.0, None,4.2, None,8.0, None, None, None,90.0,2016-09-16 05:00:00, None,38,,,,,,,,,,,,
45.0, None, None,0.0, None,2.7, None,7.8, None, None, None,91.0,2016-09-16 06:00:00, None,38,,,,,,,,,,,,
144.0, None, None,0.0, None,3.2, None,9.8, None, None, None,90.0,2016-09-16 07:00:00, None,38,,,,,,,,,,,,
39.0, None, None,0.0, None,2.8, None,10.9, None, None, None,92.0,2016-09-16 08:00:00, None,38,,,,,,,,,,,,
270.0, None, None,0.0, None,4.2, None,15.4, None, None, None,69.0,2016-09-16 09:00:00, None,38,,,,,,,,,,,,
270.0, None, None,0.0, None,3.7, None,18.7, None, None, None,56.0,2016-09-16 10:00:00, None,38,,,,,,,,,,,,
230.0, None, None,0.0, None,5.8, None,20.6, None, None, None,48.0,2016-09-16 11:00:00, None,38,,,,,,,,,,,,
322.0, None, None,0.0, None,7.9, None,22.7, None, None, None,42.0,2016-09-16 12:00:00, None,38,,,,,,,,,,,,
312.0, None, None,0.0, None,8.5, None,22.6, None, None, None,47.0,2016-09-16 13:00:00, None,38,,,,,,,,,,,,
293.0, None, None,0.0, None,4.3, None,22.3, None, None, None,49.0,2016-09-16 14:00:00, None,38,,,,,,,,,,,,
322.0, None, None,0.0, None,4.2, None,23.2, None, None, None,49.0,2016-09-16 15:00:00, None,38,,,,,,,,,,,,
350.0, None, None,0.0, None,3.1, None,23.0, None, None, None,45.0,2016-09-16 16:00:00, None,38,,,,,,,,,,,,
134.0, None, None,0.0, None,4.2, None,20.4, None, None, None,63.0,2016-09-16 17:00:00, None,38,,,,,,,,,,,,
343.0, None, None,0.0, None,8.6, None,18.5, None, None, None,58.0,2016-09-16 18:00:00, None,38,,,,,,,,,,,,
78.0, None, None,0.0, None,6.9, None,18.2, None, None, None,54.0,2016-09-16 19:00:00, None,38,,,,,,,,,,,,
89.0, None, None,0.0, None,11.3, None,16.8, None, None, None,71.0,2016-09-16 20:00:00, None,38,,,,,,,,,,,,
121.0, None, None,0.0, None,4.9, None,15.9, None, None, None,74.0,2016-09-16 21:00:00, None,38,,,,,,,,,,,,
9.0, None, None,0.0, None,6.9, None,15.1, None, None, None,78.0,2016-09-16 22:00:00, None,38,,,,,,,,,,,,
108.0, None, None,0.4, None,4.9, None,13.9, None, None, None,90.0,2016-09-16 23:00:00, None,38,,,,,,,,,,,,
158.0, None, None,1.4, None,3.7, None,13.0, None, None, None,98.0,2016-09-17 00:00:00, None,38,,,,,,,,,,,,
118.0, None, None,0.8, None,5.7, None,12.6, None, None, None,99.0,2016-09-17 01:00:00, None,38,,,,,,,,,,,,
23.0, None, None,0.2, None,1.9, None,12.5, None, None, None,100.0,2016-09-17 02:00:00, None,38,,,,,,,,,,,,
266.0, None, None,0.0, None,3.0, None,12.7, None, None, None,99.0,2016-09-17 03:00:00, None,38,,,,,,,,,,,,
359.0, None, None,0.0, None,3.0, None,12.4, None, None, None,100.0,2016-09-17 04:00:00, None,38,,,,,,,,,,,,
108.0, None, None,0.0, None,3.0, None,11.8, None, None, None,100.0,2016-09-17 05:00:00, None,38,,,,,,,,,,,,
113.0, None, None,0.0, None,4.1, None,11.3, None, None, None,99.0,2016-09-17 06:00:00, None,38,,,,,,,,,,,,
121.0, None, None,0.0, None,4.4, None,12.0, None, None, None,100.0,2016-09-17 07:00:00, None,38,,,,,,,,,,,,
